Start usl/plainnet experiments on stl10 at l5 with {'e_lr': 0.001, 'd_lr': 0.0005, 'hs_lr': 0.001, 'lambda1': 0.04, 'lambda2': 1e-05, 'flip_rate': 0.4, 'e_dis_lr': 4e-05, 'd_dis_lr': 5e-09}
Start running.
[99]: fg_loss: 1.8713, e_total_loss: 2.3581, e_dis_loss: 0.9228, d_total_loss: 0.0538, d_dis_loss: 1.5120, attack_loss: 0.0810, label_acc: 0.1259
[199]: fg_loss: 1.7064, e_total_loss: 2.3410, e_dis_loss: 0.6955, d_total_loss: 0.0480, d_dis_loss: 1.4745, attack_loss: 0.0890, label_acc: 0.1741
[299]: fg_loss: 1.6503, e_total_loss: 2.3259, e_dis_loss: 0.4091, d_total_loss: 0.0454, d_dis_loss: 1.5015, attack_loss: 0.0677, label_acc: 0.2169
[399]: fg_loss: 1.6042, e_total_loss: 2.3628, e_dis_loss: 0.3652, d_total_loss: 0.0471, d_dis_loss: 1.5040, attack_loss: 0.0609, label_acc: 0.2409
[499]: fg_loss: 1.5562, e_total_loss: 2.3693, e_dis_loss: 0.3000, d_total_loss: 0.0453, d_dis_loss: 1.5008, attack_loss: 0.0877, label_acc: 0.2587
[599]: fg_loss: 1.5311, e_total_loss: 2.3638, e_dis_loss: 0.1888, d_total_loss: 0.0406, d_dis_loss: 1.5652, attack_loss: 0.0810, label_acc: 0.2406
[699]: fg_loss: 1.4824, e_total_loss: 2.3522, e_dis_loss: 0.3888, d_total_loss: 0.0423, d_dis_loss: 1.4910, attack_loss: 0.0692, label_acc: 0.2497
[799]: fg_loss: 1.4655, e_total_loss: 2.3299, e_dis_loss: 0.3787, d_total_loss: 0.0453, d_dis_loss: 1.5049, attack_loss: 0.0559, label_acc: 0.2816
[899]: fg_loss: 1.3937, e_total_loss: 2.3181, e_dis_loss: 0.5925, d_total_loss: 0.0392, d_dis_loss: 1.5207, attack_loss: 0.0565, label_acc: 0.3547
[999]: fg_loss: 1.3881, e_total_loss: 2.2991, e_dis_loss: 0.4390, d_total_loss: 0.0371, d_dis_loss: 1.5660, attack_loss: 0.0603, label_acc: 0.3534
[1099]: fg_loss: 1.3142, e_total_loss: 2.3045, e_dis_loss: 0.5680, d_total_loss: 0.0451, d_dis_loss: 1.5652, attack_loss: 0.0630, label_acc: 0.3694
