Start usl/plainnet experiments on stl10 at l4 with {'e_lr': 0.001, 'd_lr': 0.0005, 'hs_lr': 0.001, 'lambda1': 0.04, 'lambda2': 1e-05, 'flip_rate': 0.4, 'e_dis_lr': 4e-05, 'd_dis_lr': 5e-09}
Start running.
[99]: fg_loss: 1.8762, e_total_loss: 2.4072, e_dis_loss: 0.9385, d_total_loss: 0.0634, d_dis_loss: 1.5785, attack_loss: 0.0912, label_acc: 0.0572
[199]: fg_loss: 1.6928, e_total_loss: 2.3543, e_dis_loss: 0.7907, d_total_loss: 0.0431, d_dis_loss: 1.6023, attack_loss: 0.0772, label_acc: 0.0900
[299]: fg_loss: 1.6502, e_total_loss: 2.3753, e_dis_loss: 0.5356, d_total_loss: 0.0425, d_dis_loss: 1.5908, attack_loss: 0.0782, label_acc: 0.1559
[399]: fg_loss: 1.5974, e_total_loss: 2.4532, e_dis_loss: 0.4687, d_total_loss: 0.0394, d_dis_loss: 1.5774, attack_loss: 0.0850, label_acc: 0.2022
[499]: fg_loss: 1.5416, e_total_loss: 2.3762, e_dis_loss: 0.4131, d_total_loss: 0.0445, d_dis_loss: 1.5842, attack_loss: 0.0621, label_acc: 0.2144
[599]: fg_loss: 1.5248, e_total_loss: 2.3443, e_dis_loss: 0.2781, d_total_loss: 0.0486, d_dis_loss: 1.5819, attack_loss: 0.0593, label_acc: 0.2381
[699]: fg_loss: 1.4451, e_total_loss: 2.3640, e_dis_loss: 0.2992, d_total_loss: 0.0448, d_dis_loss: 1.5740, attack_loss: 0.0586, label_acc: 0.2362
[799]: fg_loss: 1.4456, e_total_loss: 2.3328, e_dis_loss: 0.2814, d_total_loss: 0.0412, d_dis_loss: 1.5650, attack_loss: 0.0609, label_acc: 0.2753
[899]: fg_loss: 1.3392, e_total_loss: 2.3319, e_dis_loss: 0.2950, d_total_loss: 0.0460, d_dis_loss: 1.5488, attack_loss: 0.0556, label_acc: 0.3347
[999]: fg_loss: 1.3326, e_total_loss: 2.3382, e_dis_loss: 0.3485, d_total_loss: 0.0528, d_dis_loss: 1.5760, attack_loss: 0.0572, label_acc: 0.3809
[1099]: fg_loss: 1.2448, e_total_loss: 2.2851, e_dis_loss: 0.2970, d_total_loss: 0.0431, d_dis_loss: 1.5564, attack_loss: 0.0654, label_acc: 0.3859
[1199]: fg_loss: 1.2778, e_total_loss: 2.2985, e_dis_loss: 0.3260, d_total_loss: 0.0432, d_dis_loss: 1.5765, attack_loss: 0.0703, label_acc: 0.4094
[1299]: fg_loss: 1.1873, e_total_loss: 2.2815, e_dis_loss: 0.3187, d_total_loss: 0.0487, d_dis_loss: 1.6034, attack_loss: 0.0640, label_acc: 0.4628
[1399]: fg_loss: 1.1715, e_total_loss: 2.2983, e_dis_loss: 0.2599, d_total_loss: 0.0451, d_dis_loss: 1.5903, attack_loss: 0.0681, label_acc: 0.4437
[1499]: fg_loss: 1.0999, e_total_loss: 2.2889, e_dis_loss: 0.2800, d_total_loss: 0.0470, d_dis_loss: 1.5986, attack_loss: 0.0639, label_acc: 0.5125
[1599]: fg_loss: 1.1377, e_total_loss: 2.2653, e_dis_loss: 0.3725, d_total_loss: 0.0443, d_dis_loss: 1.6073, attack_loss: 0.0618, label_acc: 0.4822
[1699]: fg_loss: 1.0657, e_total_loss: 2.2830, e_dis_loss: 0.3417, d_total_loss: 0.0443, d_dis_loss: 1.5974, attack_loss: 0.0686, label_acc: 0.4969
[1799]: fg_loss: 1.0691, e_total_loss: 2.2544, e_dis_loss: 0.4481, d_total_loss: 0.0504, d_dis_loss: 1.5782, attack_loss: 0.0692, label_acc: 0.5025
[1899]: fg_loss: 1.0267, e_total_loss: 2.2561, e_dis_loss: 0.3883, d_total_loss: 0.0525, d_dis_loss: 1.5368, attack_loss: 0.0765, label_acc: 0.5453
[1999]: fg_loss: 1.0219, e_total_loss: 2.2243, e_dis_loss: 0.4091, d_total_loss: 0.0447, d_dis_loss: 1.5746, attack_loss: 0.0697, label_acc: 0.5209
[2099]: fg_loss: 0.9918, e_total_loss: 2.2288, e_dis_loss: 0.3447, d_total_loss: 0.0438, d_dis_loss: 1.5598, attack_loss: 0.0701, label_acc: 0.5459
[2199]: fg_loss: 0.9714, e_total_loss: 2.2035, e_dis_loss: 0.3589, d_total_loss: 0.0419, d_dis_loss: 1.5683, attack_loss: 0.0685, label_acc: 0.5475
[2299]: fg_loss: 0.9396, e_total_loss: 2.1614, e_dis_loss: 0.3532, d_total_loss: 0.0376, d_dis_loss: 1.5824, attack_loss: 0.0714, label_acc: 0.5978
[2399]: fg_loss: 0.9108, e_total_loss: 2.1854, e_dis_loss: 0.4802, d_total_loss: 0.0396, d_dis_loss: 1.5752, attack_loss: 0.0664, label_acc: 0.5753
[2499]: fg_loss: 0.9259, e_total_loss: 2.2375, e_dis_loss: 0.4831, d_total_loss: 0.0468, d_dis_loss: 1.5612, attack_loss: 0.0657, label_acc: 0.5497
[2599]: fg_loss: 0.8817, e_total_loss: 2.1837, e_dis_loss: 0.5553, d_total_loss: 0.0408, d_dis_loss: 1.5683, attack_loss: 0.0690, label_acc: 0.5697
[2699]: fg_loss: 0.8860, e_total_loss: 2.2178, e_dis_loss: 0.4067, d_total_loss: 0.0406, d_dis_loss: 1.5481, attack_loss: 0.0644, label_acc: 0.5756
[2799]: fg_loss: 0.8387, e_total_loss: 2.1799, e_dis_loss: 0.5304, d_total_loss: 0.0383, d_dis_loss: 1.5490, attack_loss: 0.0609, label_acc: 0.6003
[2899]: fg_loss: 0.8156, e_total_loss: 2.1557, e_dis_loss: 0.4323, d_total_loss: 0.0358, d_dis_loss: 1.5640, attack_loss: 0.0592, label_acc: 0.5903
