Start usl/resnet experiments on stl10 at l4 with {'e_lr': 0.001, 'd_lr': 0.0005, 'hs_lr': 0.001, 'lambda1': 0.04, 'lambda2': 1e-05, 'flip_rate': 0.2, 'e_dis_lr': 4e-05, 'd_dis_lr': 5e-09}
Start running.
[99]: fg_loss: 1.8797, e_total_loss: 2.4797, e_dis_loss: 0.4035, d_total_loss: 0.0345, d_dis_loss: 1.4766, attack_loss: 0.1048, label_acc: 0.0569
[199]: fg_loss: 1.6504, e_total_loss: 2.4229, e_dis_loss: 0.2018, d_total_loss: 0.0234, d_dis_loss: 1.4818, attack_loss: 0.0742, label_acc: 0.0550
[299]: fg_loss: 1.5861, e_total_loss: 2.4247, e_dis_loss: 0.1946, d_total_loss: 0.0232, d_dis_loss: 1.5208, attack_loss: 0.0766, label_acc: 0.0619
[399]: fg_loss: 1.5210, e_total_loss: 2.4491, e_dis_loss: 0.2508, d_total_loss: 0.0269, d_dis_loss: 1.4728, attack_loss: 0.0841, label_acc: 0.0675
[499]: fg_loss: 1.4395, e_total_loss: 2.4391, e_dis_loss: 0.1986, d_total_loss: 0.0265, d_dis_loss: 1.4546, attack_loss: 0.0687, label_acc: 0.1334
[599]: fg_loss: 1.3818, e_total_loss: 2.3871, e_dis_loss: 0.1860, d_total_loss: 0.0242, d_dis_loss: 1.4657, attack_loss: 0.0633, label_acc: 0.1366
[699]: fg_loss: 1.3022, e_total_loss: 2.3581, e_dis_loss: 0.2354, d_total_loss: 0.0247, d_dis_loss: 1.4526, attack_loss: 0.0560, label_acc: 0.2400
[799]: fg_loss: 1.2774, e_total_loss: 2.2708, e_dis_loss: 0.3086, d_total_loss: 0.0286, d_dis_loss: 1.4828, attack_loss: 0.0526, label_acc: 0.2487
[899]: fg_loss: 1.1925, e_total_loss: 2.1594, e_dis_loss: 0.4611, d_total_loss: 0.0275, d_dis_loss: 1.4880, attack_loss: 0.0339, label_acc: 0.3316
[999]: fg_loss: 1.1908, e_total_loss: 2.1330, e_dis_loss: 0.4864, d_total_loss: 0.0265, d_dis_loss: 1.4920, attack_loss: 0.0393, label_acc: 0.3678
[1099]: fg_loss: 1.1056, e_total_loss: 2.0881, e_dis_loss: 0.4489, d_total_loss: 0.0337, d_dis_loss: 1.4767, attack_loss: 0.0357, label_acc: 0.4587
