Start usl/resnet experiments on stl10 at l6 with {'e_lr': 0.001, 'd_lr': 0.0005, 'hs_lr': 0.001, 'lambda1': 0.04, 'lambda2': 1e-05, 'flip_rate': 0.2, 'e_dis_lr': 4e-05, 'd_dis_lr': 5e-09}
Start running.
[99]: fg_loss: 1.8335, e_total_loss: 2.4099, e_dis_loss: 0.5402, d_total_loss: 0.0381, d_dis_loss: 1.4419, attack_loss: 0.1050, label_acc: 0.1428
[199]: fg_loss: 1.6213, e_total_loss: 2.2119, e_dis_loss: 0.5814, d_total_loss: 0.0320, d_dis_loss: 1.4878, attack_loss: 0.0873, label_acc: 0.2238
[299]: fg_loss: 1.5308, e_total_loss: 2.1801, e_dis_loss: 0.6791, d_total_loss: 0.0335, d_dis_loss: 1.4922, attack_loss: 0.0586, label_acc: 0.3322
[399]: fg_loss: 1.4305, e_total_loss: 2.1271, e_dis_loss: 0.5820, d_total_loss: 0.0331, d_dis_loss: 1.5419, attack_loss: 0.0589, label_acc: 0.3122
[499]: fg_loss: 1.3445, e_total_loss: 2.1157, e_dis_loss: 0.8424, d_total_loss: 0.0334, d_dis_loss: 1.5331, attack_loss: 0.0537, label_acc: 0.3316
[599]: fg_loss: 1.2984, e_total_loss: 2.1017, e_dis_loss: 0.6414, d_total_loss: 0.0339, d_dis_loss: 1.5493, attack_loss: 0.0493, label_acc: 0.3600
[699]: fg_loss: 1.2177, e_total_loss: 2.0565, e_dis_loss: 0.7500, d_total_loss: 0.0314, d_dis_loss: 1.5753, attack_loss: 0.0456, label_acc: 0.3709
[799]: fg_loss: 1.2138, e_total_loss: 2.0392, e_dis_loss: 0.6663, d_total_loss: 0.0295, d_dis_loss: 1.5766, attack_loss: 0.0446, label_acc: 0.3831
[899]: fg_loss: 1.1339, e_total_loss: 1.9945, e_dis_loss: 0.6111, d_total_loss: 0.0313, d_dis_loss: 1.5360, attack_loss: 0.0418, label_acc: 0.4384
[999]: fg_loss: 1.1012, e_total_loss: 1.9887, e_dis_loss: 0.5430, d_total_loss: 0.0327, d_dis_loss: 1.5214, attack_loss: 0.0455, label_acc: 0.4425
[1099]: fg_loss: 1.0676, e_total_loss: 1.9833, e_dis_loss: 0.6672, d_total_loss: 0.0275, d_dis_loss: 1.5218, attack_loss: 0.0409, label_acc: 0.4919
[1199]: fg_loss: 1.0692, e_total_loss: 1.9717, e_dis_loss: 0.5971, d_total_loss: 0.0300, d_dis_loss: 1.5108, attack_loss: 0.0452, label_acc: 0.5112
[1299]: fg_loss: 0.9931, e_total_loss: 1.9319, e_dis_loss: 0.7815, d_total_loss: 0.0284, d_dis_loss: 1.5266, attack_loss: 0.0421, label_acc: 0.5241
[1399]: fg_loss: 1.0014, e_total_loss: 1.8973, e_dis_loss: 0.5448, d_total_loss: 0.0309, d_dis_loss: 1.5444, attack_loss: 0.0415, label_acc: 0.5444
[1499]: fg_loss: 0.9295, e_total_loss: 1.8861, e_dis_loss: 0.5679, d_total_loss: 0.0297, d_dis_loss: 1.5002, attack_loss: 0.0432, label_acc: 0.5497
[1599]: fg_loss: 0.9407, e_total_loss: 1.8751, e_dis_loss: 0.6179, d_total_loss: 0.0309, d_dis_loss: 1.5186, attack_loss: 0.0423, label_acc: 0.5344
[1699]: fg_loss: 0.8980, e_total_loss: 1.8966, e_dis_loss: 0.6079, d_total_loss: 0.0298, d_dis_loss: 1.4922, attack_loss: 0.0413, label_acc: 0.5944
[1799]: fg_loss: 0.9016, e_total_loss: 1.8346, e_dis_loss: 0.5525, d_total_loss: 0.0305, d_dis_loss: 1.5023, attack_loss: 0.0414, label_acc: 0.5941
[1899]: fg_loss: 0.8521, e_total_loss: 1.8216, e_dis_loss: 0.6323, d_total_loss: 0.0300, d_dis_loss: 1.5337, attack_loss: 0.0406, label_acc: 0.6025
[1999]: fg_loss: 0.8319, e_total_loss: 1.8560, e_dis_loss: 0.5435, d_total_loss: 0.0279, d_dis_loss: 1.4820, attack_loss: 0.0406, label_acc: 0.6128
[2099]: fg_loss: 0.7916, e_total_loss: 1.8879, e_dis_loss: 0.5428, d_total_loss: 0.0304, d_dis_loss: 1.5244, attack_loss: 0.0403, label_acc: 0.6353
[2199]: fg_loss: 0.7729, e_total_loss: 1.8423, e_dis_loss: 0.5719, d_total_loss: 0.0294, d_dis_loss: 1.5158, attack_loss: 0.0401, label_acc: 0.6497
[2299]: fg_loss: 0.7318, e_total_loss: 1.8418, e_dis_loss: 0.5302, d_total_loss: 0.0264, d_dis_loss: 1.4953, attack_loss: 0.0413, label_acc: 0.6684
[2399]: fg_loss: 0.7261, e_total_loss: 1.8222, e_dis_loss: 0.4462, d_total_loss: 0.0271, d_dis_loss: 1.5067, attack_loss: 0.0418, label_acc: 0.6541
[2499]: fg_loss: 0.7164, e_total_loss: 1.8136, e_dis_loss: 0.4455, d_total_loss: 0.0276, d_dis_loss: 1.5017, attack_loss: 0.0434, label_acc: 0.6525
[2599]: fg_loss: 0.6665, e_total_loss: 1.8260, e_dis_loss: 0.4651, d_total_loss: 0.0268, d_dis_loss: 1.5219, attack_loss: 0.0423, label_acc: 0.6969
[2699]: fg_loss: 0.6971, e_total_loss: 1.8165, e_dis_loss: 0.5750, d_total_loss: 0.0266, d_dis_loss: 1.4961, attack_loss: 0.0442, label_acc: 0.6850
[2799]: fg_loss: 0.6036, e_total_loss: 1.8505, e_dis_loss: 0.5132, d_total_loss: 0.0286, d_dis_loss: 1.4740, attack_loss: 0.0434, label_acc: 0.7203
[2899]: fg_loss: 0.6178, e_total_loss: 1.8162, e_dis_loss: 0.4058, d_total_loss: 0.0294, d_dis_loss: 1.4812, attack_loss: 0.0405, label_acc: 0.6947
[2999]: fg_loss: 0.5900, e_total_loss: 1.8406, e_dis_loss: 0.3344, d_total_loss: 0.0276, d_dis_loss: 1.4962, attack_loss: 0.0448, label_acc: 0.7075
[3099]: fg_loss: 0.5396, e_total_loss: 1.7877, e_dis_loss: 0.4228, d_total_loss: 0.0269, d_dis_loss: 1.4736, attack_loss: 0.0423, label_acc: 0.7103
[3199]: fg_loss: 0.5205, e_total_loss: 1.8133, e_dis_loss: 0.3213, d_total_loss: 0.0297, d_dis_loss: 1.5315, attack_loss: 0.0417, label_acc: 0.7288
[3299]: fg_loss: 0.4752, e_total_loss: 1.7980, e_dis_loss: 0.3980, d_total_loss: 0.0255, d_dis_loss: 1.4556, attack_loss: 0.0461, label_acc: 0.7609
[3399]: fg_loss: 0.5090, e_total_loss: 1.8266, e_dis_loss: 0.3666, d_total_loss: 0.0259, d_dis_loss: 1.4689, attack_loss: 0.0434, label_acc: 0.7294
[3499]: fg_loss: 0.4359, e_total_loss: 1.7700, e_dis_loss: 0.3646, d_total_loss: 0.0262, d_dis_loss: 1.4325, attack_loss: 0.0488, label_acc: 0.7744
[3599]: fg_loss: 0.3881, e_total_loss: 1.8432, e_dis_loss: 0.3312, d_total_loss: 0.0262, d_dis_loss: 1.4419, attack_loss: 0.0426, label_acc: 0.7881
[3699]: fg_loss: 0.4164, e_total_loss: 1.8271, e_dis_loss: 0.3746, d_total_loss: 0.0279, d_dis_loss: 1.4743, attack_loss: 0.0443, label_acc: 0.7375
[3799]: fg_loss: 0.3582, e_total_loss: 1.7998, e_dis_loss: 0.3785, d_total_loss: 0.0268, d_dis_loss: 1.4646, attack_loss: 0.0394, label_acc: 0.7844
[3899]: fg_loss: 0.3407, e_total_loss: 1.7751, e_dis_loss: 0.3200, d_total_loss: 0.0273, d_dis_loss: 1.4795, attack_loss: 0.0404, label_acc: 0.7859
[3999]: fg_loss: 0.3136, e_total_loss: 1.8400, e_dis_loss: 0.3219, d_total_loss: 0.0266, d_dis_loss: 1.5209, attack_loss: 0.0394, label_acc: 0.7922
[4099]: fg_loss: 0.3128, e_total_loss: 1.7892, e_dis_loss: 0.3838, d_total_loss: 0.0254, d_dis_loss: 1.4901, attack_loss: 0.0415, label_acc: 0.7600
[4199]: fg_loss: 0.2702, e_total_loss: 1.8440, e_dis_loss: 0.2556, d_total_loss: 0.0273, d_dis_loss: 1.5138, attack_loss: 0.0384, label_acc: 0.8103
