Start usl/resnet experiments on stl10 at l5 with {'e_lr': 0.001, 'd_lr': 0.0005, 'hs_lr': 0.001, 'lambda1': 0.04, 'lambda2': 1e-05, 'flip_rate': 0.2, 'e_dis_lr': 4e-05, 'd_dis_lr': 5e-09}
Start running.
[99]: fg_loss: 1.8937, e_total_loss: 2.5277, e_dis_loss: 0.5888, d_total_loss: 0.0366, d_dis_loss: 1.4489, attack_loss: 0.1480, label_acc: 0.0684
[199]: fg_loss: 1.5887, e_total_loss: 2.3158, e_dis_loss: 0.4210, d_total_loss: 0.0302, d_dis_loss: 1.4533, attack_loss: 0.1077, label_acc: 0.0256
[299]: fg_loss: 1.4568, e_total_loss: 2.2911, e_dis_loss: 0.3575, d_total_loss: 0.0327, d_dis_loss: 1.4732, attack_loss: 0.0921, label_acc: 0.0281
[399]: fg_loss: 1.4017, e_total_loss: 2.2566, e_dis_loss: 0.3240, d_total_loss: 0.0329, d_dis_loss: 1.4613, attack_loss: 0.0856, label_acc: 0.0297
[499]: fg_loss: 1.3329, e_total_loss: 2.2489, e_dis_loss: 0.4045, d_total_loss: 0.0359, d_dis_loss: 1.4571, attack_loss: 0.0651, label_acc: 0.0341
[599]: fg_loss: 1.3095, e_total_loss: 2.2189, e_dis_loss: 0.3145, d_total_loss: 0.0422, d_dis_loss: 1.4546, attack_loss: 0.0574, label_acc: 0.0222
[699]: fg_loss: 1.2285, e_total_loss: 2.2518, e_dis_loss: 0.1873, d_total_loss: 0.0457, d_dis_loss: 1.4603, attack_loss: 0.0671, label_acc: 0.0344
[799]: fg_loss: 1.2263, e_total_loss: 2.2196, e_dis_loss: 0.2163, d_total_loss: 0.0352, d_dis_loss: 1.4687, attack_loss: 0.0491, label_acc: 0.0353
[899]: fg_loss: 1.1465, e_total_loss: 2.2826, e_dis_loss: 0.2063, d_total_loss: 0.0433, d_dis_loss: 1.4533, attack_loss: 0.0662, label_acc: 0.0678
[999]: fg_loss: 1.1334, e_total_loss: 2.2463, e_dis_loss: 0.2523, d_total_loss: 0.0355, d_dis_loss: 1.4623, attack_loss: 0.0677, label_acc: 0.0484
[1099]: fg_loss: 1.0879, e_total_loss: 2.2735, e_dis_loss: 0.3805, d_total_loss: 0.0317, d_dis_loss: 1.4508, attack_loss: 0.0696, label_acc: 0.0537
[1199]: fg_loss: 1.0947, e_total_loss: 2.2126, e_dis_loss: 0.2550, d_total_loss: 0.0329, d_dis_loss: 1.4799, attack_loss: 0.0652, label_acc: 0.0912
[1299]: fg_loss: 1.0240, e_total_loss: 2.2028, e_dis_loss: 0.3512, d_total_loss: 0.0341, d_dis_loss: 1.4819, attack_loss: 0.0585, label_acc: 0.1256
[1399]: fg_loss: 1.0362, e_total_loss: 2.1766, e_dis_loss: 0.3421, d_total_loss: 0.0314, d_dis_loss: 1.4692, attack_loss: 0.0489, label_acc: 0.1984
[1499]: fg_loss: 0.9594, e_total_loss: 2.1021, e_dis_loss: 0.4748, d_total_loss: 0.0324, d_dis_loss: 1.4694, attack_loss: 0.0476, label_acc: 0.3094
[1599]: fg_loss: 0.9878, e_total_loss: 2.1225, e_dis_loss: 0.4294, d_total_loss: 0.0328, d_dis_loss: 1.4783, attack_loss: 0.0481, label_acc: 0.3412
[1699]: fg_loss: 0.9160, e_total_loss: 2.0320, e_dis_loss: 0.4072, d_total_loss: 0.0309, d_dis_loss: 1.4623, attack_loss: 0.0455, label_acc: 0.4128
[1799]: fg_loss: 0.9104, e_total_loss: 2.0484, e_dis_loss: 0.4120, d_total_loss: 0.0318, d_dis_loss: 1.4770, attack_loss: 0.0438, label_acc: 0.4350
