Start usl/resnet experiments on stl10 at l4 with {'e_lr': 0.001, 'd_lr': 0.0005, 'hs_lr': 0.001, 'lambda1': 0.04, 'lambda2': 1e-05, 'flip_rate': 0.2, 'e_dis_lr': 4e-05, 'd_dis_lr': 5e-09}
Start running.
[99]: fg_loss: 1.8372, e_total_loss: 2.4048, e_dis_loss: 0.4333, d_total_loss: 0.0307, d_dis_loss: 1.7628, attack_loss: 0.0877, label_acc: 0.1431
[199]: fg_loss: 1.6033, e_total_loss: 2.3160, e_dis_loss: 0.2755, d_total_loss: 0.0224, d_dis_loss: 1.7172, attack_loss: 0.0557, label_acc: 0.1425
[299]: fg_loss: 1.4862, e_total_loss: 2.3002, e_dis_loss: 0.2084, d_total_loss: 0.0259, d_dis_loss: 1.8866, attack_loss: 0.0554, label_acc: 0.1500
[399]: fg_loss: 1.4327, e_total_loss: 2.3071, e_dis_loss: 0.3192, d_total_loss: 0.0231, d_dis_loss: 1.7558, attack_loss: 0.0459, label_acc: 0.1819
[499]: fg_loss: 1.3575, e_total_loss: 2.3066, e_dis_loss: 0.3213, d_total_loss: 0.0213, d_dis_loss: 1.7702, attack_loss: 0.0386, label_acc: 0.2297
[599]: fg_loss: 1.2925, e_total_loss: 2.2327, e_dis_loss: 0.2638, d_total_loss: 0.0252, d_dis_loss: 1.7392, attack_loss: 0.0404, label_acc: 0.2819
[699]: fg_loss: 1.2166, e_total_loss: 2.2082, e_dis_loss: 0.2771, d_total_loss: 0.0234, d_dis_loss: 1.7270, attack_loss: 0.0406, label_acc: 0.3134
[799]: fg_loss: 1.2147, e_total_loss: 2.1375, e_dis_loss: 0.3595, d_total_loss: 0.0294, d_dis_loss: 1.6772, attack_loss: 0.0411, label_acc: 0.3656
[899]: fg_loss: 1.1418, e_total_loss: 2.1628, e_dis_loss: 0.4530, d_total_loss: 0.0313, d_dis_loss: 1.7318, attack_loss: 0.0370, label_acc: 0.3578
[999]: fg_loss: 1.1238, e_total_loss: 2.1157, e_dis_loss: 0.4218, d_total_loss: 0.0272, d_dis_loss: 1.7095, attack_loss: 0.0383, label_acc: 0.3969
[1099]: fg_loss: 1.0830, e_total_loss: 2.0786, e_dis_loss: 0.3343, d_total_loss: 0.0245, d_dis_loss: 1.7676, attack_loss: 0.0360, label_acc: 0.4428
[1199]: fg_loss: 1.0957, e_total_loss: 2.0402, e_dis_loss: 0.4251, d_total_loss: 0.0275, d_dis_loss: 1.7342, attack_loss: 0.0370, label_acc: 0.4469
[1299]: fg_loss: 1.0011, e_total_loss: 2.0726, e_dis_loss: 0.3279, d_total_loss: 0.0294, d_dis_loss: 1.7699, attack_loss: 0.0352, label_acc: 0.4869
[1399]: fg_loss: 1.0175, e_total_loss: 2.0105, e_dis_loss: 0.2921, d_total_loss: 0.0273, d_dis_loss: 1.7222, attack_loss: 0.0322, label_acc: 0.4838
[1499]: fg_loss: 0.9397, e_total_loss: 2.0224, e_dis_loss: 0.3298, d_total_loss: 0.0296, d_dis_loss: 1.7208, attack_loss: 0.0372, label_acc: 0.5378
[1599]: fg_loss: 0.9482, e_total_loss: 1.9970, e_dis_loss: 0.2769, d_total_loss: 0.0255, d_dis_loss: 1.7421, attack_loss: 0.0308, label_acc: 0.5022
[1699]: fg_loss: 0.8918, e_total_loss: 2.0186, e_dis_loss: 0.3165, d_total_loss: 0.0276, d_dis_loss: 1.7078, attack_loss: 0.0326, label_acc: 0.5309
[1799]: fg_loss: 0.8961, e_total_loss: 1.9946, e_dis_loss: 0.3088, d_total_loss: 0.0228, d_dis_loss: 1.7764, attack_loss: 0.0334, label_acc: 0.5509
[1899]: fg_loss: 0.8415, e_total_loss: 1.9365, e_dis_loss: 0.3263, d_total_loss: 0.0254, d_dis_loss: 1.6907, attack_loss: 0.0321, label_acc: 0.5603
[1999]: fg_loss: 0.8333, e_total_loss: 2.0061, e_dis_loss: 0.3890, d_total_loss: 0.0245, d_dis_loss: 1.7482, attack_loss: 0.0313, label_acc: 0.5537
[2099]: fg_loss: 0.7832, e_total_loss: 1.9529, e_dis_loss: 0.2661, d_total_loss: 0.0263, d_dis_loss: 1.6653, attack_loss: 0.0329, label_acc: 0.5897
[2199]: fg_loss: 0.7884, e_total_loss: 1.9721, e_dis_loss: 0.3282, d_total_loss: 0.0222, d_dis_loss: 1.7133, attack_loss: 0.0354, label_acc: 0.5606
[2299]: fg_loss: 0.7363, e_total_loss: 1.9585, e_dis_loss: 0.2472, d_total_loss: 0.0242, d_dis_loss: 1.6828, attack_loss: 0.0327, label_acc: 0.5953
[2399]: fg_loss: 0.7136, e_total_loss: 1.9027, e_dis_loss: 0.3615, d_total_loss: 0.0212, d_dis_loss: 1.6921, attack_loss: 0.0298, label_acc: 0.6091
[2499]: fg_loss: 0.6911, e_total_loss: 1.9232, e_dis_loss: 0.2422, d_total_loss: 0.0239, d_dis_loss: 1.7140, attack_loss: 0.0285, label_acc: 0.5841
[2599]: fg_loss: 0.6670, e_total_loss: 1.9321, e_dis_loss: 0.2879, d_total_loss: 0.0219, d_dis_loss: 1.6989, attack_loss: 0.0318, label_acc: 0.6494
[2699]: fg_loss: 0.6611, e_total_loss: 1.9089, e_dis_loss: 0.2998, d_total_loss: 0.0203, d_dis_loss: 1.7279, attack_loss: 0.0295, label_acc: 0.6488
[2799]: fg_loss: 0.6286, e_total_loss: 1.9458, e_dis_loss: 0.2798, d_total_loss: 0.0213, d_dis_loss: 1.7099, attack_loss: 0.0300, label_acc: 0.6316
[2899]: fg_loss: 0.5769, e_total_loss: 1.9297, e_dis_loss: 0.2529, d_total_loss: 0.0242, d_dis_loss: 1.7127, attack_loss: 0.0309, label_acc: 0.6291
[2999]: fg_loss: 0.5867, e_total_loss: 1.9370, e_dis_loss: 0.2940, d_total_loss: 0.0235, d_dis_loss: 1.6979, attack_loss: 0.0296, label_acc: 0.6428
[3099]: fg_loss: 0.5063, e_total_loss: 1.8718, e_dis_loss: 0.2999, d_total_loss: 0.0212, d_dis_loss: 1.6633, attack_loss: 0.0307, label_acc: 0.6687
[3199]: fg_loss: 0.5058, e_total_loss: 1.9265, e_dis_loss: 0.2732, d_total_loss: 0.0207, d_dis_loss: 1.6828, attack_loss: 0.0299, label_acc: 0.6516
[3299]: fg_loss: 0.4811, e_total_loss: 1.9096, e_dis_loss: 0.2947, d_total_loss: 0.0227, d_dis_loss: 1.7246, attack_loss: 0.0281, label_acc: 0.6422
[3399]: fg_loss: 0.4678, e_total_loss: 1.9542, e_dis_loss: 0.2598, d_total_loss: 0.0235, d_dis_loss: 1.7038, attack_loss: 0.0323, label_acc: 0.6866
[3499]: fg_loss: 0.3997, e_total_loss: 1.9013, e_dis_loss: 0.2607, d_total_loss: 0.0232, d_dis_loss: 1.6633, attack_loss: 0.0282, label_acc: 0.7034
[3599]: fg_loss: 0.3748, e_total_loss: 1.9009, e_dis_loss: 0.2392, d_total_loss: 0.0243, d_dis_loss: 1.6975, attack_loss: 0.0288, label_acc: 0.6981
[3699]: fg_loss: 0.3621, e_total_loss: 1.9303, e_dis_loss: 0.2857, d_total_loss: 0.0241, d_dis_loss: 1.7490, attack_loss: 0.0317, label_acc: 0.6700
[3799]: fg_loss: 0.3310, e_total_loss: 1.8913, e_dis_loss: 0.2444, d_total_loss: 0.0202, d_dis_loss: 1.7159, attack_loss: 0.0269, label_acc: 0.7462
[3899]: fg_loss: 0.3065, e_total_loss: 1.8614, e_dis_loss: 0.3606, d_total_loss: 0.0209, d_dis_loss: 1.7230, attack_loss: 0.0269, label_acc: 0.7834
[3999]: fg_loss: 0.2933, e_total_loss: 1.9439, e_dis_loss: 0.2573, d_total_loss: 0.0194, d_dis_loss: 1.6852, attack_loss: 0.0290, label_acc: 0.7181
[4099]: fg_loss: 0.2809, e_total_loss: 1.9161, e_dis_loss: 0.2482, d_total_loss: 0.0230, d_dis_loss: 1.6931, attack_loss: 0.0294, label_acc: 0.7506
[4199]: fg_loss: 0.2613, e_total_loss: 1.9039, e_dis_loss: 0.2755, d_total_loss: 0.0232, d_dis_loss: 1.6976, attack_loss: 0.0303, label_acc: 0.7738
[4299]: fg_loss: 0.2486, e_total_loss: 1.8710, e_dis_loss: 0.3202, d_total_loss: 0.0224, d_dis_loss: 1.6702, attack_loss: 0.0260, label_acc: 0.7825
[4399]: fg_loss: 0.2106, e_total_loss: 1.9316, e_dis_loss: 0.2903, d_total_loss: 0.0213, d_dis_loss: 1.6610, attack_loss: 0.0269, label_acc: 0.7781
[4499]: fg_loss: 0.1855, e_total_loss: 1.9142, e_dis_loss: 0.2271, d_total_loss: 0.0212, d_dis_loss: 1.6863, attack_loss: 0.0269, label_acc: 0.7591
