Start usl/resnet experiments on stl10 at l6 with {'e_lr': 0.001, 'd_lr': 0.0005, 'hs_lr': 0.001, 'lambda1': 0.04, 'lambda2': 1e-05, 'flip_rate': 0.2, 'e_dis_lr': 4e-05, 'd_dis_lr': 5e-09}
Start running.
[99]: fg_loss: 1.8419, e_total_loss: 2.4076, e_dis_loss: 0.4830, d_total_loss: 0.0324, d_dis_loss: 1.4432, attack_loss: 0.0777, label_acc: 0.1181
[199]: fg_loss: 1.6542, e_total_loss: 2.2813, e_dis_loss: 0.4348, d_total_loss: 0.0289, d_dis_loss: 1.4656, attack_loss: 0.0685, label_acc: 0.2016
[299]: fg_loss: 1.5563, e_total_loss: 2.1798, e_dis_loss: 0.7541, d_total_loss: 0.0280, d_dis_loss: 1.4522, attack_loss: 0.0653, label_acc: 0.2584
[399]: fg_loss: 1.4792, e_total_loss: 2.1663, e_dis_loss: 0.7461, d_total_loss: 0.0340, d_dis_loss: 1.4480, attack_loss: 0.0659, label_acc: 0.2562
[499]: fg_loss: 1.3816, e_total_loss: 2.1277, e_dis_loss: 0.8058, d_total_loss: 0.0369, d_dis_loss: 1.4518, attack_loss: 0.0552, label_acc: 0.2544
[599]: fg_loss: 1.3288, e_total_loss: 2.0782, e_dis_loss: 0.6181, d_total_loss: 0.0341, d_dis_loss: 1.4430, attack_loss: 0.0551, label_acc: 0.2597
[699]: fg_loss: 1.2204, e_total_loss: 2.0951, e_dis_loss: 0.6151, d_total_loss: 0.0364, d_dis_loss: 1.4459, attack_loss: 0.0548, label_acc: 0.2669
[799]: fg_loss: 1.2234, e_total_loss: 2.0793, e_dis_loss: 0.5800, d_total_loss: 0.0357, d_dis_loss: 1.4295, attack_loss: 0.0600, label_acc: 0.3172
[899]: fg_loss: 1.1336, e_total_loss: 2.0473, e_dis_loss: 0.5703, d_total_loss: 0.0357, d_dis_loss: 1.4237, attack_loss: 0.0500, label_acc: 0.3478
[999]: fg_loss: 1.1269, e_total_loss: 2.0606, e_dis_loss: 0.5459, d_total_loss: 0.0396, d_dis_loss: 1.4237, attack_loss: 0.0494, label_acc: 0.3656
[1099]: fg_loss: 1.0581, e_total_loss: 2.0309, e_dis_loss: 0.5441, d_total_loss: 0.0372, d_dis_loss: 1.4370, attack_loss: 0.0472, label_acc: 0.4106
