Start usl/plainnet experiments on stl10 at l6 with {'e_lr': 0.001, 'd_lr': 0.0005, 'hs_lr': 0.001, 'lambda1': 0.04, 'lambda2': 1e-05, 'flip_rate': 0.4, 'e_dis_lr': 4e-05, 'd_dis_lr': 5e-09}
Start running.
[99]: fg_loss: 1.8811, e_total_loss: 2.3588, e_dis_loss: 0.9045, d_total_loss: 0.0575, d_dis_loss: 1.5375, attack_loss: 0.0807, label_acc: 0.1466
[199]: fg_loss: 1.6910, e_total_loss: 2.2802, e_dis_loss: 0.4490, d_total_loss: 0.0462, d_dis_loss: 1.5298, attack_loss: 0.0832, label_acc: 0.2131
[299]: fg_loss: 1.6419, e_total_loss: 2.3002, e_dis_loss: 0.4807, d_total_loss: 0.0446, d_dis_loss: 1.5556, attack_loss: 0.0626, label_acc: 0.2350
[399]: fg_loss: 1.6010, e_total_loss: 2.3498, e_dis_loss: 0.4814, d_total_loss: 0.0468, d_dis_loss: 1.5509, attack_loss: 0.0679, label_acc: 0.2637
[499]: fg_loss: 1.5601, e_total_loss: 2.3211, e_dis_loss: 0.3683, d_total_loss: 0.0440, d_dis_loss: 1.5515, attack_loss: 0.0619, label_acc: 0.2584
[599]: fg_loss: 1.5254, e_total_loss: 2.3199, e_dis_loss: 0.2290, d_total_loss: 0.0344, d_dis_loss: 1.5455, attack_loss: 0.0671, label_acc: 0.2787
[699]: fg_loss: 1.4485, e_total_loss: 2.3305, e_dis_loss: 0.4036, d_total_loss: 0.0391, d_dis_loss: 1.5463, attack_loss: 0.0672, label_acc: 0.3153
[799]: fg_loss: 1.4121, e_total_loss: 2.3086, e_dis_loss: 0.4780, d_total_loss: 0.0452, d_dis_loss: 1.5324, attack_loss: 0.0593, label_acc: 0.3331
[899]: fg_loss: 1.3373, e_total_loss: 2.3169, e_dis_loss: 0.4148, d_total_loss: 0.0504, d_dis_loss: 1.5184, attack_loss: 0.0587, label_acc: 0.3666
[999]: fg_loss: 1.3232, e_total_loss: 2.2765, e_dis_loss: 0.3848, d_total_loss: 0.0471, d_dis_loss: 1.4989, attack_loss: 0.0570, label_acc: 0.3947
[1099]: fg_loss: 1.2263, e_total_loss: 2.2795, e_dis_loss: 0.6807, d_total_loss: 0.0432, d_dis_loss: 1.5193, attack_loss: 0.0545, label_acc: 0.4409
[1199]: fg_loss: 1.2600, e_total_loss: 2.2634, e_dis_loss: 0.5889, d_total_loss: 0.0441, d_dis_loss: 1.5185, attack_loss: 0.0526, label_acc: 0.4669
[1299]: fg_loss: 1.1809, e_total_loss: 2.2037, e_dis_loss: 0.4409, d_total_loss: 0.0440, d_dis_loss: 1.5203, attack_loss: 0.0498, label_acc: 0.4688
[1399]: fg_loss: 1.1804, e_total_loss: 2.2450, e_dis_loss: 0.5266, d_total_loss: 0.0425, d_dis_loss: 1.5072, attack_loss: 0.0519, label_acc: 0.4888
[1499]: fg_loss: 1.1147, e_total_loss: 2.2100, e_dis_loss: 0.5579, d_total_loss: 0.0429, d_dis_loss: 1.5135, attack_loss: 0.0510, label_acc: 0.5231
[1599]: fg_loss: 1.1373, e_total_loss: 2.2117, e_dis_loss: 0.5150, d_total_loss: 0.0421, d_dis_loss: 1.5017, attack_loss: 0.0492, label_acc: 0.5216
[1699]: fg_loss: 1.0791, e_total_loss: 2.1990, e_dis_loss: 0.4467, d_total_loss: 0.0433, d_dis_loss: 1.5096, attack_loss: 0.0486, label_acc: 0.5437
[1799]: fg_loss: 1.0643, e_total_loss: 2.2242, e_dis_loss: 0.5586, d_total_loss: 0.0419, d_dis_loss: 1.5006, attack_loss: 0.0490, label_acc: 0.5653
[1899]: fg_loss: 1.0361, e_total_loss: 2.1709, e_dis_loss: 0.5571, d_total_loss: 0.0415, d_dis_loss: 1.5147, attack_loss: 0.0523, label_acc: 0.5537
[1999]: fg_loss: 1.0103, e_total_loss: 2.1818, e_dis_loss: 0.5072, d_total_loss: 0.0404, d_dis_loss: 1.4999, attack_loss: 0.0476, label_acc: 0.5641
[2099]: fg_loss: 0.9866, e_total_loss: 2.1680, e_dis_loss: 0.5451, d_total_loss: 0.0368, d_dis_loss: 1.4892, attack_loss: 0.0498, label_acc: 0.5794
[2199]: fg_loss: 0.9623, e_total_loss: 2.1466, e_dis_loss: 0.5853, d_total_loss: 0.0371, d_dis_loss: 1.4900, attack_loss: 0.0453, label_acc: 0.6091
[2299]: fg_loss: 0.9564, e_total_loss: 2.1632, e_dis_loss: 0.6440, d_total_loss: 0.0415, d_dis_loss: 1.4883, attack_loss: 0.0475, label_acc: 0.5941
[2399]: fg_loss: 0.9189, e_total_loss: 2.1357, e_dis_loss: 0.6931, d_total_loss: 0.0382, d_dis_loss: 1.5016, attack_loss: 0.0435, label_acc: 0.6106
[2499]: fg_loss: 0.9184, e_total_loss: 2.1125, e_dis_loss: 0.6746, d_total_loss: 0.0369, d_dis_loss: 1.4993, attack_loss: 0.0449, label_acc: 0.6088
[2599]: fg_loss: 0.8902, e_total_loss: 2.1095, e_dis_loss: 0.7347, d_total_loss: 0.0379, d_dis_loss: 1.4873, attack_loss: 0.0454, label_acc: 0.6341
[2699]: fg_loss: 0.8907, e_total_loss: 2.1203, e_dis_loss: 0.5457, d_total_loss: 0.0336, d_dis_loss: 1.5015, attack_loss: 0.0449, label_acc: 0.6097
[2799]: fg_loss: 0.8367, e_total_loss: 2.1170, e_dis_loss: 0.7098, d_total_loss: 0.0374, d_dis_loss: 1.4801, attack_loss: 0.0446, label_acc: 0.6456
[2899]: fg_loss: 0.8357, e_total_loss: 2.0974, e_dis_loss: 0.6698, d_total_loss: 0.0354, d_dis_loss: 1.5053, attack_loss: 0.0454, label_acc: 0.6438
[2999]: fg_loss: 0.8446, e_total_loss: 2.1325, e_dis_loss: 0.6085, d_total_loss: 0.0380, d_dis_loss: 1.4982, attack_loss: 0.0454, label_acc: 0.6438
[3099]: fg_loss: 0.7745, e_total_loss: 2.1158, e_dis_loss: 0.6087, d_total_loss: 0.0372, d_dis_loss: 1.4840, attack_loss: 0.0448, label_acc: 0.6622
[3199]: fg_loss: 0.7876, e_total_loss: 2.1079, e_dis_loss: 0.5244, d_total_loss: 0.0390, d_dis_loss: 1.4880, attack_loss: 0.0458, label_acc: 0.6953
[3299]: fg_loss: 0.7330, e_total_loss: 2.0735, e_dis_loss: 0.5752, d_total_loss: 0.0381, d_dis_loss: 1.4958, attack_loss: 0.0470, label_acc: 0.6909
[3399]: fg_loss: 0.7635, e_total_loss: 2.1067, e_dis_loss: 0.5235, d_total_loss: 0.0378, d_dis_loss: 1.4711, attack_loss: 0.0438, label_acc: 0.6778
[3499]: fg_loss: 0.6976, e_total_loss: 2.0915, e_dis_loss: 0.5390, d_total_loss: 0.0365, d_dis_loss: 1.5142, attack_loss: 0.0463, label_acc: 0.6847
[3599]: fg_loss: 0.6785, e_total_loss: 2.1278, e_dis_loss: 0.7135, d_total_loss: 0.0401, d_dis_loss: 1.4924, attack_loss: 0.0452, label_acc: 0.6975
[3699]: fg_loss: 0.6823, e_total_loss: 2.1028, e_dis_loss: 0.5114, d_total_loss: 0.0408, d_dis_loss: 1.4762, attack_loss: 0.0440, label_acc: 0.6987
[3799]: fg_loss: 0.6321, e_total_loss: 2.0382, e_dis_loss: 0.4436, d_total_loss: 0.0360, d_dis_loss: 1.5201, attack_loss: 0.0452, label_acc: 0.7272
[3899]: fg_loss: 0.6404, e_total_loss: 2.0547, e_dis_loss: 0.5430, d_total_loss: 0.0341, d_dis_loss: 1.4976, attack_loss: 0.0451, label_acc: 0.7081
[3999]: fg_loss: 0.6170, e_total_loss: 2.0621, e_dis_loss: 0.5615, d_total_loss: 0.0371, d_dis_loss: 1.5027, attack_loss: 0.0442, label_acc: 0.7269
[4099]: fg_loss: 0.5898, e_total_loss: 2.1522, e_dis_loss: 0.4586, d_total_loss: 0.0406, d_dis_loss: 1.4992, attack_loss: 0.0456, label_acc: 0.7322
[4199]: fg_loss: 0.5789, e_total_loss: 2.1136, e_dis_loss: 0.5975, d_total_loss: 0.0350, d_dis_loss: 1.4908, attack_loss: 0.0434, label_acc: 0.7203
