Start usl/plainnet experiments on stl10 at l5 with {'e_lr': 0.001, 'd_lr': 0.0005, 'hs_lr': 0.001, 'lambda1': 0.04, 'lambda2': 1e-05, 'flip_rate': 0.4, 'e_dis_lr': 4e-05, 'd_dis_lr': 5e-09}
Start running.
[99]: fg_loss: 1.8470, e_total_loss: 2.3843, e_dis_loss: 0.8684, d_total_loss: 0.0510, d_dis_loss: 1.4884, attack_loss: 0.0843, label_acc: 0.1144
[199]: fg_loss: 1.6749, e_total_loss: 2.3592, e_dis_loss: 0.5236, d_total_loss: 0.0420, d_dis_loss: 1.5117, attack_loss: 0.0859, label_acc: 0.1934
[299]: fg_loss: 1.6171, e_total_loss: 2.3217, e_dis_loss: 0.5106, d_total_loss: 0.0574, d_dis_loss: 1.5103, attack_loss: 0.0703, label_acc: 0.2469
[399]: fg_loss: 1.5819, e_total_loss: 2.3192, e_dis_loss: 0.4123, d_total_loss: 0.0485, d_dis_loss: 1.4819, attack_loss: 0.0658, label_acc: 0.2737
[499]: fg_loss: 1.5669, e_total_loss: 2.3367, e_dis_loss: 0.3262, d_total_loss: 0.0453, d_dis_loss: 1.5051, attack_loss: 0.0598, label_acc: 0.2378
[599]: fg_loss: 1.5279, e_total_loss: 2.3361, e_dis_loss: 0.3168, d_total_loss: 0.0464, d_dis_loss: 1.4904, attack_loss: 0.0623, label_acc: 0.2597
[699]: fg_loss: 1.4799, e_total_loss: 2.3278, e_dis_loss: 0.3539, d_total_loss: 0.0501, d_dis_loss: 1.4904, attack_loss: 0.0648, label_acc: 0.2741
[799]: fg_loss: 1.4837, e_total_loss: 2.3399, e_dis_loss: 0.3576, d_total_loss: 0.0460, d_dis_loss: 1.4876, attack_loss: 0.0600, label_acc: 0.2956
[899]: fg_loss: 1.3766, e_total_loss: 2.2907, e_dis_loss: 0.2943, d_total_loss: 0.0450, d_dis_loss: 1.5085, attack_loss: 0.0615, label_acc: 0.3259
[999]: fg_loss: 1.3762, e_total_loss: 2.3409, e_dis_loss: 0.4395, d_total_loss: 0.0449, d_dis_loss: 1.4929, attack_loss: 0.0593, label_acc: 0.3581
[1099]: fg_loss: 1.2850, e_total_loss: 2.2856, e_dis_loss: 0.3919, d_total_loss: 0.0470, d_dis_loss: 1.5086, attack_loss: 0.0554, label_acc: 0.3825
[1199]: fg_loss: 1.2705, e_total_loss: 2.2934, e_dis_loss: 0.3527, d_total_loss: 0.0476, d_dis_loss: 1.4915, attack_loss: 0.0573, label_acc: 0.4313
[1299]: fg_loss: 1.2149, e_total_loss: 2.2764, e_dis_loss: 0.2992, d_total_loss: 0.0446, d_dis_loss: 1.5087, attack_loss: 0.0572, label_acc: 0.4522
[1399]: fg_loss: 1.2233, e_total_loss: 2.2674, e_dis_loss: 0.3430, d_total_loss: 0.0411, d_dis_loss: 1.5145, attack_loss: 0.0618, label_acc: 0.4637
[1499]: fg_loss: 1.1439, e_total_loss: 2.2486, e_dis_loss: 0.2900, d_total_loss: 0.0462, d_dis_loss: 1.5234, attack_loss: 0.0579, label_acc: 0.4956
[1599]: fg_loss: 1.1672, e_total_loss: 2.2787, e_dis_loss: 0.3171, d_total_loss: 0.0428, d_dis_loss: 1.4948, attack_loss: 0.0639, label_acc: 0.5038
[1699]: fg_loss: 1.1118, e_total_loss: 2.2569, e_dis_loss: 0.4991, d_total_loss: 0.0399, d_dis_loss: 1.5209, attack_loss: 0.0609, label_acc: 0.5337
[1799]: fg_loss: 1.0983, e_total_loss: 2.2648, e_dis_loss: 0.4176, d_total_loss: 0.0432, d_dis_loss: 1.5488, attack_loss: 0.0576, label_acc: 0.5363
[1899]: fg_loss: 1.0636, e_total_loss: 2.2153, e_dis_loss: 0.3744, d_total_loss: 0.0440, d_dis_loss: 1.5132, attack_loss: 0.0576, label_acc: 0.5284
[1999]: fg_loss: 1.0495, e_total_loss: 2.2179, e_dis_loss: 0.4044, d_total_loss: 0.0374, d_dis_loss: 1.5235, attack_loss: 0.0570, label_acc: 0.5506
[2099]: fg_loss: 1.0298, e_total_loss: 2.2108, e_dis_loss: 0.5178, d_total_loss: 0.0414, d_dis_loss: 1.5257, attack_loss: 0.0529, label_acc: 0.5441
[2199]: fg_loss: 1.0161, e_total_loss: 2.2355, e_dis_loss: 0.4418, d_total_loss: 0.0390, d_dis_loss: 1.5042, attack_loss: 0.0553, label_acc: 0.5747
[2299]: fg_loss: 0.9716, e_total_loss: 2.2066, e_dis_loss: 0.4938, d_total_loss: 0.0360, d_dis_loss: 1.5176, attack_loss: 0.0537, label_acc: 0.5834
