Start usl/resnet experiments on stl10 at l6 with {'e_lr': 0.001, 'd_lr': 0.0005, 'hs_lr': 0.001, 'lambda1': 0.04, 'lambda2': 1e-05, 'flip_rate': 0.2, 'e_dis_lr': 4e-05, 'd_dis_lr': 5e-09}
Start running.
[99]: fg_loss: 1.8071, e_total_loss: 2.4293, e_dis_loss: 0.6432, d_total_loss: 0.0362, d_dis_loss: 1.5594, attack_loss: 0.0872, label_acc: 0.1053
[199]: fg_loss: 1.6160, e_total_loss: 2.2574, e_dis_loss: 0.6287, d_total_loss: 0.0332, d_dis_loss: 1.5604, attack_loss: 0.0776, label_acc: 0.1391
[299]: fg_loss: 1.5088, e_total_loss: 2.1577, e_dis_loss: 0.7650, d_total_loss: 0.0366, d_dis_loss: 1.5524, attack_loss: 0.0866, label_acc: 0.2228
[399]: fg_loss: 1.4251, e_total_loss: 2.1708, e_dis_loss: 0.7603, d_total_loss: 0.0420, d_dis_loss: 1.5520, attack_loss: 0.0764, label_acc: 0.2491
[499]: fg_loss: 1.3260, e_total_loss: 2.1463, e_dis_loss: 0.5597, d_total_loss: 0.0329, d_dis_loss: 1.5155, attack_loss: 0.0608, label_acc: 0.2459
[599]: fg_loss: 1.2791, e_total_loss: 2.1262, e_dis_loss: 0.5351, d_total_loss: 0.0345, d_dis_loss: 1.5860, attack_loss: 0.0605, label_acc: 0.2641
[699]: fg_loss: 1.2068, e_total_loss: 2.1012, e_dis_loss: 0.5069, d_total_loss: 0.0383, d_dis_loss: 1.5735, attack_loss: 0.0573, label_acc: 0.2781
[799]: fg_loss: 1.1692, e_total_loss: 2.1065, e_dis_loss: 0.6959, d_total_loss: 0.0376, d_dis_loss: 1.5855, attack_loss: 0.0523, label_acc: 0.3159
[899]: fg_loss: 1.1167, e_total_loss: 2.1231, e_dis_loss: 0.5218, d_total_loss: 0.0370, d_dis_loss: 1.6165, attack_loss: 0.0545, label_acc: 0.3428
[999]: fg_loss: 1.1009, e_total_loss: 2.0834, e_dis_loss: 0.4897, d_total_loss: 0.0435, d_dis_loss: 1.5871, attack_loss: 0.0514, label_acc: 0.3572
[1099]: fg_loss: 1.0369, e_total_loss: 2.0637, e_dis_loss: 0.4895, d_total_loss: 0.0356, d_dis_loss: 1.5577, attack_loss: 0.0552, label_acc: 0.3803
[1199]: fg_loss: 1.0693, e_total_loss: 2.0764, e_dis_loss: 0.4075, d_total_loss: 0.0344, d_dis_loss: 1.5647, attack_loss: 0.0501, label_acc: 0.3900
