Start usl/plainnet experiments on stl10 at l4 with {'e_lr': 0.001, 'd_lr': 0.0005, 'hs_lr': 0.001, 'lambda1': 0.04, 'lambda2': 1e-05, 'flip_rate': 0.4, 'e_dis_lr': 4e-05, 'd_dis_lr': 5e-09}
Start running.
[99]: fg_loss: 1.8674, e_total_loss: 2.3843, e_dis_loss: 0.9060, d_total_loss: 0.0522, d_dis_loss: 1.5128, attack_loss: 0.0746, label_acc: 0.1434
[199]: fg_loss: 1.6974, e_total_loss: 2.3490, e_dis_loss: 0.7875, d_total_loss: 0.0370, d_dis_loss: 1.4813, attack_loss: 0.0783, label_acc: 0.1425
[299]: fg_loss: 1.6475, e_total_loss: 2.3385, e_dis_loss: 0.7769, d_total_loss: 0.0384, d_dis_loss: 1.5495, attack_loss: 0.0559, label_acc: 0.2022
[399]: fg_loss: 1.5930, e_total_loss: 2.2610, e_dis_loss: 0.7191, d_total_loss: 0.0375, d_dis_loss: 1.5256, attack_loss: 0.0558, label_acc: 0.2603
[499]: fg_loss: 1.5579, e_total_loss: 2.3066, e_dis_loss: 0.5354, d_total_loss: 0.0423, d_dis_loss: 1.5086, attack_loss: 0.0596, label_acc: 0.2953
[599]: fg_loss: 1.5335, e_total_loss: 2.2922, e_dis_loss: 0.5071, d_total_loss: 0.0448, d_dis_loss: 1.5020, attack_loss: 0.0555, label_acc: 0.2859
[699]: fg_loss: 1.4759, e_total_loss: 2.3110, e_dis_loss: 0.4064, d_total_loss: 0.0415, d_dis_loss: 1.4982, attack_loss: 0.0646, label_acc: 0.3053
[799]: fg_loss: 1.4675, e_total_loss: 2.2960, e_dis_loss: 0.4635, d_total_loss: 0.0370, d_dis_loss: 1.5170, attack_loss: 0.0502, label_acc: 0.3106
[899]: fg_loss: 1.3826, e_total_loss: 2.2791, e_dis_loss: 0.5417, d_total_loss: 0.0399, d_dis_loss: 1.5291, attack_loss: 0.0491, label_acc: 0.3262
[999]: fg_loss: 1.3650, e_total_loss: 2.2881, e_dis_loss: 0.3725, d_total_loss: 0.0388, d_dis_loss: 1.5253, attack_loss: 0.0499, label_acc: 0.3300
[1099]: fg_loss: 1.2802, e_total_loss: 2.2725, e_dis_loss: 0.5327, d_total_loss: 0.0400, d_dis_loss: 1.5113, attack_loss: 0.0501, label_acc: 0.3847
[1199]: fg_loss: 1.2829, e_total_loss: 2.2563, e_dis_loss: 0.5485, d_total_loss: 0.0381, d_dis_loss: 1.4971, attack_loss: 0.0480, label_acc: 0.4003
[1299]: fg_loss: 1.2291, e_total_loss: 2.2483, e_dis_loss: 0.4296, d_total_loss: 0.0435, d_dis_loss: 1.4969, attack_loss: 0.0494, label_acc: 0.4500
[1399]: fg_loss: 1.2176, e_total_loss: 2.2253, e_dis_loss: 0.5324, d_total_loss: 0.0394, d_dis_loss: 1.4845, attack_loss: 0.0497, label_acc: 0.4553
[1499]: fg_loss: 1.1563, e_total_loss: 2.2352, e_dis_loss: 0.4580, d_total_loss: 0.0404, d_dis_loss: 1.4950, attack_loss: 0.0492, label_acc: 0.4859
[1599]: fg_loss: 1.1584, e_total_loss: 2.2235, e_dis_loss: 0.4184, d_total_loss: 0.0369, d_dis_loss: 1.4873, attack_loss: 0.0434, label_acc: 0.4809
[1699]: fg_loss: 1.1108, e_total_loss: 2.2242, e_dis_loss: 0.3565, d_total_loss: 0.0385, d_dis_loss: 1.4937, attack_loss: 0.0473, label_acc: 0.5134
[1799]: fg_loss: 1.1021, e_total_loss: 2.1805, e_dis_loss: 0.4309, d_total_loss: 0.0363, d_dis_loss: 1.4929, attack_loss: 0.0455, label_acc: 0.5059
[1899]: fg_loss: 1.0615, e_total_loss: 2.1801, e_dis_loss: 0.4691, d_total_loss: 0.0439, d_dis_loss: 1.4916, attack_loss: 0.0468, label_acc: 0.5384
[1999]: fg_loss: 1.0225, e_total_loss: 2.1374, e_dis_loss: 0.4471, d_total_loss: 0.0406, d_dis_loss: 1.4971, attack_loss: 0.0450, label_acc: 0.5300
[2099]: fg_loss: 1.0193, e_total_loss: 2.2124, e_dis_loss: 0.4319, d_total_loss: 0.0384, d_dis_loss: 1.5025, attack_loss: 0.0474, label_acc: 0.5428
[2199]: fg_loss: 0.9908, e_total_loss: 2.1754, e_dis_loss: 0.3770, d_total_loss: 0.0371, d_dis_loss: 1.4912, attack_loss: 0.0469, label_acc: 0.5806
[2299]: fg_loss: 0.9764, e_total_loss: 2.1906, e_dis_loss: 0.4738, d_total_loss: 0.0380, d_dis_loss: 1.5181, attack_loss: 0.0485, label_acc: 0.5956
[2399]: fg_loss: 0.9466, e_total_loss: 2.1823, e_dis_loss: 0.4054, d_total_loss: 0.0371, d_dis_loss: 1.4940, attack_loss: 0.0465, label_acc: 0.5975
[2499]: fg_loss: 0.9237, e_total_loss: 2.1614, e_dis_loss: 0.3654, d_total_loss: 0.0373, d_dis_loss: 1.5127, attack_loss: 0.0462, label_acc: 0.5787
[2599]: fg_loss: 0.9157, e_total_loss: 2.1639, e_dis_loss: 0.3823, d_total_loss: 0.0368, d_dis_loss: 1.5200, attack_loss: 0.0453, label_acc: 0.5806
[2699]: fg_loss: 0.9123, e_total_loss: 2.1639, e_dis_loss: 0.3910, d_total_loss: 0.0362, d_dis_loss: 1.5161, attack_loss: 0.0483, label_acc: 0.6038
[2799]: fg_loss: 0.8868, e_total_loss: 2.1782, e_dis_loss: 0.3618, d_total_loss: 0.0371, d_dis_loss: 1.5025, attack_loss: 0.0474, label_acc: 0.6109
[2899]: fg_loss: 0.8349, e_total_loss: 2.1577, e_dis_loss: 0.3128, d_total_loss: 0.0320, d_dis_loss: 1.5028, attack_loss: 0.0445, label_acc: 0.6359
[2999]: fg_loss: 0.8267, e_total_loss: 2.1841, e_dis_loss: 0.4490, d_total_loss: 0.0377, d_dis_loss: 1.4956, attack_loss: 0.0460, label_acc: 0.6359
[3099]: fg_loss: 0.7922, e_total_loss: 2.1710, e_dis_loss: 0.4521, d_total_loss: 0.0319, d_dis_loss: 1.4897, attack_loss: 0.0457, label_acc: 0.6206
[3199]: fg_loss: 0.8013, e_total_loss: 2.1492, e_dis_loss: 0.3722, d_total_loss: 0.0355, d_dis_loss: 1.4949, attack_loss: 0.0429, label_acc: 0.6459
[3299]: fg_loss: 0.7400, e_total_loss: 2.1184, e_dis_loss: 0.4292, d_total_loss: 0.0333, d_dis_loss: 1.4884, attack_loss: 0.0444, label_acc: 0.6475
[3399]: fg_loss: 0.7723, e_total_loss: 2.1319, e_dis_loss: 0.3402, d_total_loss: 0.0316, d_dis_loss: 1.4954, attack_loss: 0.0445, label_acc: 0.6559
[3499]: fg_loss: 0.6938, e_total_loss: 2.1770, e_dis_loss: 0.3422, d_total_loss: 0.0329, d_dis_loss: 1.4819, attack_loss: 0.0426, label_acc: 0.6759
[3599]: fg_loss: 0.6864, e_total_loss: 2.1230, e_dis_loss: 0.3925, d_total_loss: 0.0343, d_dis_loss: 1.4882, attack_loss: 0.0440, label_acc: 0.6822
[3699]: fg_loss: 0.6829, e_total_loss: 2.1203, e_dis_loss: 0.3759, d_total_loss: 0.0364, d_dis_loss: 1.4934, attack_loss: 0.0450, label_acc: 0.6666
[3799]: fg_loss: 0.6381, e_total_loss: 2.1340, e_dis_loss: 0.3390, d_total_loss: 0.0313, d_dis_loss: 1.4804, attack_loss: 0.0449, label_acc: 0.6894
[3899]: fg_loss: 0.6407, e_total_loss: 2.1038, e_dis_loss: 0.4286, d_total_loss: 0.0336, d_dis_loss: 1.4869, attack_loss: 0.0418, label_acc: 0.6906
[3999]: fg_loss: 0.6302, e_total_loss: 2.1324, e_dis_loss: 0.3869, d_total_loss: 0.0328, d_dis_loss: 1.4849, attack_loss: 0.0405, label_acc: 0.7137
[4099]: fg_loss: 0.5861, e_total_loss: 2.1867, e_dis_loss: 0.3207, d_total_loss: 0.0338, d_dis_loss: 1.5022, attack_loss: 0.0419, label_acc: 0.7284
[4199]: fg_loss: 0.5777, e_total_loss: 2.1397, e_dis_loss: 0.4192, d_total_loss: 0.0327, d_dis_loss: 1.4869, attack_loss: 0.0412, label_acc: 0.7084
[4299]: fg_loss: 0.5516, e_total_loss: 2.1384, e_dis_loss: 0.3755, d_total_loss: 0.0332, d_dis_loss: 1.4778, attack_loss: 0.0414, label_acc: 0.7081
[4399]: fg_loss: 0.5579, e_total_loss: 2.1191, e_dis_loss: 0.3330, d_total_loss: 0.0326, d_dis_loss: 1.4917, attack_loss: 0.0397, label_acc: 0.7150
[4499]: fg_loss: 0.5099, e_total_loss: 2.1126, e_dis_loss: 0.3272, d_total_loss: 0.0338, d_dis_loss: 1.4789, attack_loss: 0.0427, label_acc: 0.7350
[4599]: fg_loss: 0.4741, e_total_loss: 2.1301, e_dis_loss: 0.3186, d_total_loss: 0.0336, d_dis_loss: 1.5208, attack_loss: 0.0420, label_acc: 0.7444
[4699]: fg_loss: 0.4669, e_total_loss: 2.1236, e_dis_loss: 0.3127, d_total_loss: 0.0333, d_dis_loss: 1.4835, attack_loss: 0.0401, label_acc: 0.7603
[4799]: fg_loss: 0.4658, e_total_loss: 2.1291, e_dis_loss: 0.3482, d_total_loss: 0.0334, d_dis_loss: 1.4717, attack_loss: 0.0405, label_acc: 0.7525
[4899]: fg_loss: 0.4269, e_total_loss: 2.1140, e_dis_loss: 0.3753, d_total_loss: 0.0349, d_dis_loss: 1.4839, attack_loss: 0.0388, label_acc: 0.7553
[4999]: fg_loss: 0.3918, e_total_loss: 2.1488, e_dis_loss: 0.3081, d_total_loss: 0.0335, d_dis_loss: 1.5009, attack_loss: 0.0394, label_acc: 0.7919
[5099]: fg_loss: 0.3709, e_total_loss: 2.1046, e_dis_loss: 0.3540, d_total_loss: 0.0334, d_dis_loss: 1.5178, attack_loss: 0.0405, label_acc: 0.7741
[5199]: fg_loss: 0.3655, e_total_loss: 2.1038, e_dis_loss: 0.3399, d_total_loss: 0.0326, d_dis_loss: 1.4926, attack_loss: 0.0404, label_acc: 0.8019
[5299]: fg_loss: 0.3521, e_total_loss: 2.1306, e_dis_loss: 0.3393, d_total_loss: 0.0318, d_dis_loss: 1.4784, attack_loss: 0.0411, label_acc: 0.7809
[5399]: fg_loss: 0.3520, e_total_loss: 2.1059, e_dis_loss: 0.3959, d_total_loss: 0.0329, d_dis_loss: 1.5064, attack_loss: 0.0404, label_acc: 0.7491
[5499]: fg_loss: 0.3351, e_total_loss: 2.0998, e_dis_loss: 0.2770, d_total_loss: 0.0341, d_dis_loss: 1.4940, attack_loss: 0.0424, label_acc: 0.7775
