Start usl/plainnet experiments on stl10 at l5 with {'e_lr': 0.001, 'd_lr': 0.0005, 'hs_lr': 0.001, 'lambda1': 0.04, 'lambda2': 1e-05, 'flip_rate': 0.4, 'e_dis_lr': 4e-05, 'd_dis_lr': 5e-09}
Start running.
[99]: fg_loss: 1.8851, e_total_loss: 2.3596, e_dis_loss: 0.9470, d_total_loss: 0.0529, d_dis_loss: 1.4947, attack_loss: 0.0771, label_acc: 0.1475
[199]: fg_loss: 1.6906, e_total_loss: 2.3035, e_dis_loss: 0.7786, d_total_loss: 0.0481, d_dis_loss: 1.4720, attack_loss: 0.0637, label_acc: 0.2259
[299]: fg_loss: 1.6427, e_total_loss: 2.2892, e_dis_loss: 0.5221, d_total_loss: 0.0462, d_dis_loss: 1.5004, attack_loss: 0.0589, label_acc: 0.2609
[399]: fg_loss: 1.5863, e_total_loss: 2.2889, e_dis_loss: 0.4916, d_total_loss: 0.0395, d_dis_loss: 1.4876, attack_loss: 0.0510, label_acc: 0.2606
[499]: fg_loss: 1.5623, e_total_loss: 2.3180, e_dis_loss: 0.4934, d_total_loss: 0.0386, d_dis_loss: 1.4845, attack_loss: 0.0639, label_acc: 0.2719
[599]: fg_loss: 1.5128, e_total_loss: 2.3069, e_dis_loss: 0.4063, d_total_loss: 0.0396, d_dis_loss: 1.4727, attack_loss: 0.0546, label_acc: 0.3066
[699]: fg_loss: 1.4530, e_total_loss: 2.2866, e_dis_loss: 0.4398, d_total_loss: 0.0436, d_dis_loss: 1.4958, attack_loss: 0.0598, label_acc: 0.3069
[799]: fg_loss: 1.4198, e_total_loss: 2.3267, e_dis_loss: 0.3623, d_total_loss: 0.0441, d_dis_loss: 1.5024, attack_loss: 0.0540, label_acc: 0.3378
[899]: fg_loss: 1.3273, e_total_loss: 2.3049, e_dis_loss: 0.4089, d_total_loss: 0.0428, d_dis_loss: 1.4678, attack_loss: 0.0544, label_acc: 0.3784
[999]: fg_loss: 1.3312, e_total_loss: 2.2963, e_dis_loss: 0.3535, d_total_loss: 0.0375, d_dis_loss: 1.4733, attack_loss: 0.0608, label_acc: 0.3834
[1099]: fg_loss: 1.2343, e_total_loss: 2.2840, e_dis_loss: 0.4047, d_total_loss: 0.0419, d_dis_loss: 1.4702, attack_loss: 0.0569, label_acc: 0.4197
[1199]: fg_loss: 1.2805, e_total_loss: 2.2608, e_dis_loss: 0.4035, d_total_loss: 0.0556, d_dis_loss: 1.4496, attack_loss: 0.0522, label_acc: 0.4366
[1299]: fg_loss: 1.1794, e_total_loss: 2.3073, e_dis_loss: 0.3236, d_total_loss: 0.0415, d_dis_loss: 1.4681, attack_loss: 0.0493, label_acc: 0.4441
[1399]: fg_loss: 1.1986, e_total_loss: 2.2757, e_dis_loss: 0.4798, d_total_loss: 0.0398, d_dis_loss: 1.4740, attack_loss: 0.0518, label_acc: 0.4412
[1499]: fg_loss: 1.1136, e_total_loss: 2.2749, e_dis_loss: 0.4664, d_total_loss: 0.0416, d_dis_loss: 1.4639, attack_loss: 0.0510, label_acc: 0.4847
[1599]: fg_loss: 1.1378, e_total_loss: 2.2994, e_dis_loss: 0.4200, d_total_loss: 0.0388, d_dis_loss: 1.4626, attack_loss: 0.0506, label_acc: 0.4747
[1699]: fg_loss: 1.0795, e_total_loss: 2.2457, e_dis_loss: 0.3992, d_total_loss: 0.0412, d_dis_loss: 1.4657, attack_loss: 0.0536, label_acc: 0.4906
[1799]: fg_loss: 1.0899, e_total_loss: 2.2089, e_dis_loss: 0.6485, d_total_loss: 0.0420, d_dis_loss: 1.4689, attack_loss: 0.0504, label_acc: 0.5225
[1899]: fg_loss: 1.0436, e_total_loss: 2.2032, e_dis_loss: 0.4738, d_total_loss: 0.0418, d_dis_loss: 1.4447, attack_loss: 0.0494, label_acc: 0.5159
[1999]: fg_loss: 1.0527, e_total_loss: 2.1933, e_dis_loss: 0.5194, d_total_loss: 0.0415, d_dis_loss: 1.4537, attack_loss: 0.0507, label_acc: 0.5231
[2099]: fg_loss: 1.0122, e_total_loss: 2.1845, e_dis_loss: 0.5344, d_total_loss: 0.0422, d_dis_loss: 1.4680, attack_loss: 0.0461, label_acc: 0.5513
[2199]: fg_loss: 0.9861, e_total_loss: 2.1600, e_dis_loss: 0.3917, d_total_loss: 0.0395, d_dis_loss: 1.4671, attack_loss: 0.0471, label_acc: 0.5569
[2299]: fg_loss: 0.9620, e_total_loss: 2.1571, e_dis_loss: 0.4490, d_total_loss: 0.0369, d_dis_loss: 1.4615, attack_loss: 0.0478, label_acc: 0.5575
[2399]: fg_loss: 0.9655, e_total_loss: 2.1679, e_dis_loss: 0.6347, d_total_loss: 0.0407, d_dis_loss: 1.4578, attack_loss: 0.0481, label_acc: 0.5816
[2499]: fg_loss: 0.9520, e_total_loss: 2.1857, e_dis_loss: 0.4142, d_total_loss: 0.0378, d_dis_loss: 1.4516, attack_loss: 0.0459, label_acc: 0.5556
[2599]: fg_loss: 0.9318, e_total_loss: 2.1953, e_dis_loss: 0.6049, d_total_loss: 0.0392, d_dis_loss: 1.4709, attack_loss: 0.0464, label_acc: 0.5769
[2699]: fg_loss: 0.9269, e_total_loss: 2.1515, e_dis_loss: 0.5105, d_total_loss: 0.0395, d_dis_loss: 1.4708, attack_loss: 0.0458, label_acc: 0.5944
[2799]: fg_loss: 0.8799, e_total_loss: 2.1680, e_dis_loss: 0.5886, d_total_loss: 0.0373, d_dis_loss: 1.4906, attack_loss: 0.0455, label_acc: 0.5863
[2899]: fg_loss: 0.8643, e_total_loss: 2.1360, e_dis_loss: 0.5802, d_total_loss: 0.0401, d_dis_loss: 1.4745, attack_loss: 0.0476, label_acc: 0.6016
[2999]: fg_loss: 0.8759, e_total_loss: 2.1128, e_dis_loss: 0.4675, d_total_loss: 0.0382, d_dis_loss: 1.4685, attack_loss: 0.0431, label_acc: 0.6016
[3099]: fg_loss: 0.7952, e_total_loss: 2.1123, e_dis_loss: 0.5876, d_total_loss: 0.0342, d_dis_loss: 1.4797, attack_loss: 0.0420, label_acc: 0.6250
[3199]: fg_loss: 0.8134, e_total_loss: 2.1376, e_dis_loss: 0.4852, d_total_loss: 0.0373, d_dis_loss: 1.4915, attack_loss: 0.0426, label_acc: 0.6309
[3299]: fg_loss: 0.7739, e_total_loss: 2.0957, e_dis_loss: 0.4868, d_total_loss: 0.0378, d_dis_loss: 1.4817, attack_loss: 0.0438, label_acc: 0.6519
[3399]: fg_loss: 0.8031, e_total_loss: 2.1387, e_dis_loss: 0.5419, d_total_loss: 0.0369, d_dis_loss: 1.4679, attack_loss: 0.0424, label_acc: 0.6506
[3499]: fg_loss: 0.7418, e_total_loss: 2.1425, e_dis_loss: 0.4586, d_total_loss: 0.0366, d_dis_loss: 1.5038, attack_loss: 0.0429, label_acc: 0.6578
[3599]: fg_loss: 0.7020, e_total_loss: 2.1540, e_dis_loss: 0.4742, d_total_loss: 0.0363, d_dis_loss: 1.4680, attack_loss: 0.0407, label_acc: 0.6769
[3699]: fg_loss: 0.7227, e_total_loss: 2.1652, e_dis_loss: 0.3610, d_total_loss: 0.0350, d_dis_loss: 1.4707, attack_loss: 0.0435, label_acc: 0.6500
[3799]: fg_loss: 0.6666, e_total_loss: 2.1366, e_dis_loss: 0.4219, d_total_loss: 0.0393, d_dis_loss: 1.4855, attack_loss: 0.0428, label_acc: 0.6925
[3899]: fg_loss: 0.6581, e_total_loss: 2.1224, e_dis_loss: 0.4500, d_total_loss: 0.0378, d_dis_loss: 1.5030, attack_loss: 0.0420, label_acc: 0.7116
[3999]: fg_loss: 0.6538, e_total_loss: 2.1150, e_dis_loss: 0.5731, d_total_loss: 0.0365, d_dis_loss: 1.4823, attack_loss: 0.0410, label_acc: 0.6825
[4099]: fg_loss: 0.6311, e_total_loss: 2.0889, e_dis_loss: 0.3961, d_total_loss: 0.0360, d_dis_loss: 1.4874, attack_loss: 0.0429, label_acc: 0.6897
