Start usl/plainnet experiments on stl10 at l4 with {'e_lr': 0.001, 'd_lr': 0.0005, 'hs_lr': 0.001, 'lambda1': 0.04, 'lambda2': 1e-05, 'flip_rate': 0.4, 'e_dis_lr': 4e-05, 'd_dis_lr': 5e-09}
Start running.
[99]: fg_loss: 1.8776, e_total_loss: 2.3752, e_dis_loss: 0.9539, d_total_loss: 0.0559, d_dis_loss: 1.5236, attack_loss: 0.1013, label_acc: 0.1131
[199]: fg_loss: 1.7236, e_total_loss: 2.3297, e_dis_loss: 0.7359, d_total_loss: 0.0359, d_dis_loss: 1.5914, attack_loss: 0.0742, label_acc: 0.1684
[299]: fg_loss: 1.6534, e_total_loss: 2.2886, e_dis_loss: 0.7213, d_total_loss: 0.0331, d_dis_loss: 1.6337, attack_loss: 0.0480, label_acc: 0.2319
[399]: fg_loss: 1.5974, e_total_loss: 2.3049, e_dis_loss: 0.5496, d_total_loss: 0.0346, d_dis_loss: 1.6330, attack_loss: 0.0773, label_acc: 0.2731
[499]: fg_loss: 1.5483, e_total_loss: 2.3183, e_dis_loss: 0.3840, d_total_loss: 0.0469, d_dis_loss: 1.6196, attack_loss: 0.0704, label_acc: 0.2803
[599]: fg_loss: 1.5297, e_total_loss: 2.3115, e_dis_loss: 0.3747, d_total_loss: 0.0408, d_dis_loss: 1.6021, attack_loss: 0.0515, label_acc: 0.2900
[699]: fg_loss: 1.4642, e_total_loss: 2.3085, e_dis_loss: 0.3183, d_total_loss: 0.0368, d_dis_loss: 1.5717, attack_loss: 0.0545, label_acc: 0.2916
[799]: fg_loss: 1.4546, e_total_loss: 2.3141, e_dis_loss: 0.2823, d_total_loss: 0.0425, d_dis_loss: 1.5876, attack_loss: 0.0509, label_acc: 0.3344
[899]: fg_loss: 1.3372, e_total_loss: 2.2952, e_dis_loss: 0.3142, d_total_loss: 0.0445, d_dis_loss: 1.6076, attack_loss: 0.0447, label_acc: 0.3606
[999]: fg_loss: 1.3304, e_total_loss: 2.3105, e_dis_loss: 0.2594, d_total_loss: 0.0423, d_dis_loss: 1.6072, attack_loss: 0.0506, label_acc: 0.3887
[1099]: fg_loss: 1.2602, e_total_loss: 2.3134, e_dis_loss: 0.4245, d_total_loss: 0.0453, d_dis_loss: 1.6104, attack_loss: 0.0455, label_acc: 0.4163
[1199]: fg_loss: 1.2706, e_total_loss: 2.2891, e_dis_loss: 0.4972, d_total_loss: 0.0392, d_dis_loss: 1.6350, attack_loss: 0.0465, label_acc: 0.4350
[1299]: fg_loss: 1.1997, e_total_loss: 2.2477, e_dis_loss: 0.3773, d_total_loss: 0.0419, d_dis_loss: 1.6074, attack_loss: 0.0470, label_acc: 0.4494
[1399]: fg_loss: 1.1874, e_total_loss: 2.2251, e_dis_loss: 0.3578, d_total_loss: 0.0395, d_dis_loss: 1.6508, attack_loss: 0.0420, label_acc: 0.4869
[1499]: fg_loss: 1.1342, e_total_loss: 2.2118, e_dis_loss: 0.4626, d_total_loss: 0.0413, d_dis_loss: 1.6202, attack_loss: 0.0441, label_acc: 0.4941
[1599]: fg_loss: 1.1392, e_total_loss: 2.2545, e_dis_loss: 0.3837, d_total_loss: 0.0368, d_dis_loss: 1.6124, attack_loss: 0.0453, label_acc: 0.5025
[1699]: fg_loss: 1.0942, e_total_loss: 2.2273, e_dis_loss: 0.3777, d_total_loss: 0.0451, d_dis_loss: 1.5986, attack_loss: 0.0495, label_acc: 0.5197
[1799]: fg_loss: 1.0832, e_total_loss: 2.2234, e_dis_loss: 0.2822, d_total_loss: 0.0340, d_dis_loss: 1.6001, attack_loss: 0.0427, label_acc: 0.5456
[1899]: fg_loss: 1.0517, e_total_loss: 2.2371, e_dis_loss: 0.2912, d_total_loss: 0.0332, d_dis_loss: 1.5862, attack_loss: 0.0413, label_acc: 0.5494
[1999]: fg_loss: 1.0259, e_total_loss: 2.2389, e_dis_loss: 0.2033, d_total_loss: 0.0322, d_dis_loss: 1.5926, attack_loss: 0.0397, label_acc: 0.5506
[2099]: fg_loss: 1.0081, e_total_loss: 2.2137, e_dis_loss: 0.2895, d_total_loss: 0.0329, d_dis_loss: 1.5784, attack_loss: 0.0448, label_acc: 0.5559
[2199]: fg_loss: 0.9702, e_total_loss: 2.2322, e_dis_loss: 0.2637, d_total_loss: 0.0342, d_dis_loss: 1.5641, attack_loss: 0.0402, label_acc: 0.5656
[2299]: fg_loss: 0.9606, e_total_loss: 2.2008, e_dis_loss: 0.4084, d_total_loss: 0.0331, d_dis_loss: 1.5580, attack_loss: 0.0532, label_acc: 0.5925
[2399]: fg_loss: 0.9446, e_total_loss: 2.1820, e_dis_loss: 0.4228, d_total_loss: 0.0425, d_dis_loss: 1.5826, attack_loss: 0.0458, label_acc: 0.5906
[2499]: fg_loss: 0.9171, e_total_loss: 2.1986, e_dis_loss: 0.4229, d_total_loss: 0.0370, d_dis_loss: 1.5836, attack_loss: 0.0445, label_acc: 0.5756
[2599]: fg_loss: 0.8892, e_total_loss: 2.1615, e_dis_loss: 0.4119, d_total_loss: 0.0360, d_dis_loss: 1.5651, attack_loss: 0.0473, label_acc: 0.5787
[2699]: fg_loss: 0.8915, e_total_loss: 2.1738, e_dis_loss: 0.4002, d_total_loss: 0.0397, d_dis_loss: 1.5519, attack_loss: 0.0450, label_acc: 0.6016
[2799]: fg_loss: 0.8547, e_total_loss: 2.2043, e_dis_loss: 0.4355, d_total_loss: 0.0405, d_dis_loss: 1.5627, attack_loss: 0.0418, label_acc: 0.6303
[2899]: fg_loss: 0.8362, e_total_loss: 2.1516, e_dis_loss: 0.3120, d_total_loss: 0.0380, d_dis_loss: 1.5809, attack_loss: 0.0431, label_acc: 0.6325
[2999]: fg_loss: 0.8321, e_total_loss: 2.1983, e_dis_loss: 0.3194, d_total_loss: 0.0350, d_dis_loss: 1.5742, attack_loss: 0.0457, label_acc: 0.5897
[3099]: fg_loss: 0.7773, e_total_loss: 2.1921, e_dis_loss: 0.3844, d_total_loss: 0.0352, d_dis_loss: 1.5543, attack_loss: 0.0447, label_acc: 0.6447
[3199]: fg_loss: 0.7754, e_total_loss: 2.1676, e_dis_loss: 0.3633, d_total_loss: 0.0379, d_dis_loss: 1.5580, attack_loss: 0.0399, label_acc: 0.6666
[3299]: fg_loss: 0.7264, e_total_loss: 2.1278, e_dis_loss: 0.4108, d_total_loss: 0.0356, d_dis_loss: 1.5544, attack_loss: 0.0413, label_acc: 0.6934
[3399]: fg_loss: 0.7430, e_total_loss: 2.1337, e_dis_loss: 0.2605, d_total_loss: 0.0362, d_dis_loss: 1.5923, attack_loss: 0.0439, label_acc: 0.6919
[3499]: fg_loss: 0.6935, e_total_loss: 2.0930, e_dis_loss: 0.2744, d_total_loss: 0.0344, d_dis_loss: 1.5501, attack_loss: 0.0394, label_acc: 0.6813
[3599]: fg_loss: 0.6603, e_total_loss: 2.1162, e_dis_loss: 0.4130, d_total_loss: 0.0323, d_dis_loss: 1.5346, attack_loss: 0.0360, label_acc: 0.7134
[3699]: fg_loss: 0.6748, e_total_loss: 2.1379, e_dis_loss: 0.3909, d_total_loss: 0.0321, d_dis_loss: 1.5227, attack_loss: 0.0389, label_acc: 0.6813
[3799]: fg_loss: 0.6355, e_total_loss: 2.1538, e_dis_loss: 0.4229, d_total_loss: 0.0330, d_dis_loss: 1.5115, attack_loss: 0.0392, label_acc: 0.7041
[3899]: fg_loss: 0.6112, e_total_loss: 2.1277, e_dis_loss: 0.4366, d_total_loss: 0.0318, d_dis_loss: 1.5547, attack_loss: 0.0390, label_acc: 0.7247
[3999]: fg_loss: 0.5952, e_total_loss: 2.1034, e_dis_loss: 0.3996, d_total_loss: 0.0358, d_dis_loss: 1.5268, attack_loss: 0.0415, label_acc: 0.7206
[4099]: fg_loss: 0.6081, e_total_loss: 2.1148, e_dis_loss: 0.4447, d_total_loss: 0.0354, d_dis_loss: 1.5357, attack_loss: 0.0397, label_acc: 0.6819
[4199]: fg_loss: 0.5715, e_total_loss: 2.1124, e_dis_loss: 0.3712, d_total_loss: 0.0338, d_dis_loss: 1.5446, attack_loss: 0.0424, label_acc: 0.7319
[4299]: fg_loss: 0.5393, e_total_loss: 2.0762, e_dis_loss: 0.3838, d_total_loss: 0.0332, d_dis_loss: 1.5341, attack_loss: 0.0410, label_acc: 0.7794
[4399]: fg_loss: 0.4996, e_total_loss: 2.1215, e_dis_loss: 0.4083, d_total_loss: 0.0322, d_dis_loss: 1.5216, attack_loss: 0.0421, label_acc: 0.7419
[4499]: fg_loss: 0.4738, e_total_loss: 2.1111, e_dis_loss: 0.3556, d_total_loss: 0.0338, d_dis_loss: 1.5389, attack_loss: 0.0429, label_acc: 0.7428
[4599]: fg_loss: 0.4555, e_total_loss: 2.0938, e_dis_loss: 0.2808, d_total_loss: 0.0349, d_dis_loss: 1.5241, attack_loss: 0.0407, label_acc: 0.7803
[4699]: fg_loss: 0.4615, e_total_loss: 2.1331, e_dis_loss: 0.3566, d_total_loss: 0.0372, d_dis_loss: 1.5378, attack_loss: 0.0407, label_acc: 0.7641
[4799]: fg_loss: 0.4218, e_total_loss: 2.1303, e_dis_loss: 0.3539, d_total_loss: 0.0319, d_dis_loss: 1.5138, attack_loss: 0.0382, label_acc: 0.7462
[4899]: fg_loss: 0.4215, e_total_loss: 2.0856, e_dis_loss: 0.3082, d_total_loss: 0.0342, d_dis_loss: 1.5199, attack_loss: 0.0381, label_acc: 0.7769
[4999]: fg_loss: 0.3584, e_total_loss: 2.0961, e_dis_loss: 0.2901, d_total_loss: 0.0314, d_dis_loss: 1.5281, attack_loss: 0.0376, label_acc: 0.8213
[5099]: fg_loss: 0.3458, e_total_loss: 2.0774, e_dis_loss: 0.2920, d_total_loss: 0.0337, d_dis_loss: 1.5141, attack_loss: 0.0389, label_acc: 0.8059
[5199]: fg_loss: 0.3531, e_total_loss: 2.1018, e_dis_loss: 0.3627, d_total_loss: 0.0354, d_dis_loss: 1.5127, attack_loss: 0.0377, label_acc: 0.8259
[5299]: fg_loss: 0.3462, e_total_loss: 2.1063, e_dis_loss: 0.2408, d_total_loss: 0.0338, d_dis_loss: 1.5257, attack_loss: 0.0413, label_acc: 0.7775
