Start usl/plainnet experiments on stl10 at l6 with {'e_lr': 0.001, 'd_lr': 0.0005, 'hs_lr': 0.001, 'lambda1': 0.04, 'lambda2': 1e-05, 'flip_rate': 0.4, 'e_dis_lr': 4e-05, 'd_dis_lr': 5e-09}
Start running.
[99]: fg_loss: 1.8709, e_total_loss: 2.3294, e_dis_loss: 0.9935, d_total_loss: 0.0653, d_dis_loss: 1.4530, attack_loss: 0.0714, label_acc: 0.1616
[199]: fg_loss: 1.7008, e_total_loss: 2.2489, e_dis_loss: 0.5975, d_total_loss: 0.0477, d_dis_loss: 1.4607, attack_loss: 0.0587, label_acc: 0.2747
[299]: fg_loss: 1.6447, e_total_loss: 2.3007, e_dis_loss: 0.5104, d_total_loss: 0.0495, d_dis_loss: 1.4186, attack_loss: 0.0613, label_acc: 0.2353
[399]: fg_loss: 1.6162, e_total_loss: 2.2957, e_dis_loss: 0.5173, d_total_loss: 0.0467, d_dis_loss: 1.4750, attack_loss: 0.0645, label_acc: 0.2603
[499]: fg_loss: 1.5708, e_total_loss: 2.3043, e_dis_loss: 0.5819, d_total_loss: 0.0528, d_dis_loss: 1.4541, attack_loss: 0.0619, label_acc: 0.2416
[599]: fg_loss: 1.5446, e_total_loss: 2.3220, e_dis_loss: 0.4219, d_total_loss: 0.0494, d_dis_loss: 1.4530, attack_loss: 0.0589, label_acc: 0.2659
[699]: fg_loss: 1.4538, e_total_loss: 2.3205, e_dis_loss: 0.2313, d_total_loss: 0.0430, d_dis_loss: 1.5088, attack_loss: 0.0612, label_acc: 0.2450
[799]: fg_loss: 1.4255, e_total_loss: 2.3224, e_dis_loss: 0.3014, d_total_loss: 0.0463, d_dis_loss: 1.4906, attack_loss: 0.0628, label_acc: 0.2806
[899]: fg_loss: 1.3465, e_total_loss: 2.3289, e_dis_loss: 0.4089, d_total_loss: 0.0424, d_dis_loss: 1.4798, attack_loss: 0.0674, label_acc: 0.3225
[999]: fg_loss: 1.3197, e_total_loss: 2.3138, e_dis_loss: 0.4454, d_total_loss: 0.0484, d_dis_loss: 1.4752, attack_loss: 0.0665, label_acc: 0.3556
[1099]: fg_loss: 1.2590, e_total_loss: 2.2995, e_dis_loss: 0.4988, d_total_loss: 0.0481, d_dis_loss: 1.4704, attack_loss: 0.0691, label_acc: 0.3700
[1199]: fg_loss: 1.2576, e_total_loss: 2.2613, e_dis_loss: 0.5354, d_total_loss: 0.0437, d_dis_loss: 1.5020, attack_loss: 0.0622, label_acc: 0.4097
