Start usl/resnet experiments on stl10 at l6 with {'e_lr': 0.001, 'd_lr': 0.0005, 'hs_lr': 0.001, 'lambda1': 0.04, 'lambda2': 1e-05, 'flip_rate': 0.2, 'e_dis_lr': 4e-05, 'd_dis_lr': 5e-09}
Start running.
[99]: fg_loss: 1.8559, e_total_loss: 2.3719, e_dis_loss: 0.6711, d_total_loss: 0.0457, d_dis_loss: 1.5922, attack_loss: 0.1020, label_acc: 0.0931
[199]: fg_loss: 1.6199, e_total_loss: 2.1957, e_dis_loss: 0.6537, d_total_loss: 0.0336, d_dis_loss: 1.5544, attack_loss: 0.0860, label_acc: 0.1569
[299]: fg_loss: 1.5382, e_total_loss: 2.1966, e_dis_loss: 0.5915, d_total_loss: 0.0312, d_dis_loss: 1.5558, attack_loss: 0.0791, label_acc: 0.1803
[399]: fg_loss: 1.4644, e_total_loss: 2.2130, e_dis_loss: 0.4673, d_total_loss: 0.0275, d_dis_loss: 1.5479, attack_loss: 0.1049, label_acc: 0.1931
[499]: fg_loss: 1.3726, e_total_loss: 2.2231, e_dis_loss: 0.3190, d_total_loss: 0.0336, d_dis_loss: 1.5621, attack_loss: 0.0893, label_acc: 0.1916
[599]: fg_loss: 1.3060, e_total_loss: 2.1884, e_dis_loss: 0.4535, d_total_loss: 0.0415, d_dis_loss: 1.5852, attack_loss: 0.0673, label_acc: 0.2244
[699]: fg_loss: 1.2368, e_total_loss: 2.1444, e_dis_loss: 0.5549, d_total_loss: 0.0429, d_dis_loss: 1.5602, attack_loss: 0.0774, label_acc: 0.2306
[799]: fg_loss: 1.2022, e_total_loss: 2.0592, e_dis_loss: 0.5368, d_total_loss: 0.0349, d_dis_loss: 1.5807, attack_loss: 0.0595, label_acc: 0.3294
[899]: fg_loss: 1.1401, e_total_loss: 2.0718, e_dis_loss: 0.6079, d_total_loss: 0.0418, d_dis_loss: 1.5813, attack_loss: 0.0541, label_acc: 0.4100
[999]: fg_loss: 1.1313, e_total_loss: 2.0184, e_dis_loss: 0.7006, d_total_loss: 0.0366, d_dis_loss: 1.6069, attack_loss: 0.0469, label_acc: 0.4338
[1099]: fg_loss: 1.0677, e_total_loss: 2.0300, e_dis_loss: 0.6177, d_total_loss: 0.0385, d_dis_loss: 1.5914, attack_loss: 0.0447, label_acc: 0.4600
[1199]: fg_loss: 1.0912, e_total_loss: 2.0131, e_dis_loss: 0.6762, d_total_loss: 0.0367, d_dis_loss: 1.5925, attack_loss: 0.0442, label_acc: 0.4866
[1299]: fg_loss: 1.0331, e_total_loss: 1.9733, e_dis_loss: 0.7347, d_total_loss: 0.0361, d_dis_loss: 1.5536, attack_loss: 0.0379, label_acc: 0.4844
[1399]: fg_loss: 1.0179, e_total_loss: 1.9517, e_dis_loss: 0.5473, d_total_loss: 0.0314, d_dis_loss: 1.5618, attack_loss: 0.0405, label_acc: 0.5300
[1499]: fg_loss: 0.9497, e_total_loss: 1.9144, e_dis_loss: 0.5794, d_total_loss: 0.0292, d_dis_loss: 1.5611, attack_loss: 0.0402, label_acc: 0.5375
[1599]: fg_loss: 0.9812, e_total_loss: 1.9283, e_dis_loss: 0.5261, d_total_loss: 0.0335, d_dis_loss: 1.5667, attack_loss: 0.0405, label_acc: 0.5191
[1699]: fg_loss: 0.9143, e_total_loss: 1.9212, e_dis_loss: 0.6950, d_total_loss: 0.0317, d_dis_loss: 1.5442, attack_loss: 0.0423, label_acc: 0.5709
