Start vsl/resnet experiments on tinyimagenet at l7 with {'e_lr': 0.001, 'd_lr': 0.0005, 'lambda1': 0.02, 'lambda2': 1e-05, 'e_dis_lr': 2e-05, 'd_dis_lr': 5e-09}
Start running.
[99]: fg_loss: 5.0220, e_total_loss: 5.2511, e_dis_loss: 0.9324, d_total_loss: 0.0417, d_dis_loss: 1.5328, attack_loss: 0.0662
[199]: fg_loss: 4.4341, e_total_loss: 4.9337, e_dis_loss: 0.8417, d_total_loss: 0.0320, d_dis_loss: 1.5296, attack_loss: 0.0511
[299]: fg_loss: 3.9513, e_total_loss: 4.6766, e_dis_loss: 0.7206, d_total_loss: 0.0306, d_dis_loss: 1.5326, attack_loss: 0.0503
[399]: fg_loss: 3.3567, e_total_loss: 4.3777, e_dis_loss: 0.5896, d_total_loss: 0.0311, d_dis_loss: 1.5019, attack_loss: 0.0518
[499]: fg_loss: 2.6394, e_total_loss: 3.8317, e_dis_loss: 0.4522, d_total_loss: 0.0314, d_dis_loss: 1.4923, attack_loss: 0.0557
[599]: fg_loss: 1.8807, e_total_loss: 3.0744, e_dis_loss: 0.2952, d_total_loss: 0.0320, d_dis_loss: 1.5253, attack_loss: 0.0571
[699]: fg_loss: 1.2272, e_total_loss: 2.3977, e_dis_loss: 0.2013, d_total_loss: 0.0319, d_dis_loss: 1.5229, attack_loss: 0.0576
[799]: fg_loss: 0.7116, e_total_loss: 1.6699, e_dis_loss: 0.1378, d_total_loss: 0.0325, d_dis_loss: 1.5256, attack_loss: 0.0543
[899]: fg_loss: 0.3911, e_total_loss: 1.1113, e_dis_loss: 0.1525, d_total_loss: 0.0328, d_dis_loss: 1.5176, attack_loss: 0.0556
[999]: fg_loss: 0.2159, e_total_loss: 0.7643, e_dis_loss: 0.1683, d_total_loss: 0.0330, d_dis_loss: 1.5556, attack_loss: 0.0534
[1099]: fg_loss: 0.1163, e_total_loss: 0.5191, e_dis_loss: 0.2251, d_total_loss: 0.0328, d_dis_loss: 1.5161, attack_loss: 0.0536
[1199]: fg_loss: 0.0760, e_total_loss: 0.3988, e_dis_loss: 0.3280, d_total_loss: 0.0326, d_dis_loss: 1.5154, attack_loss: 0.0522
[1299]: fg_loss: 0.0511, e_total_loss: 0.3453, e_dis_loss: 0.3579, d_total_loss: 0.0329, d_dis_loss: 1.5129, attack_loss: 0.0538
[1399]: fg_loss: 0.0456, e_total_loss: 0.3002, e_dis_loss: 0.4345, d_total_loss: 0.0327, d_dis_loss: 1.4820, attack_loss: 0.0545
[1499]: fg_loss: 0.0342, e_total_loss: 0.2680, e_dis_loss: 0.4768, d_total_loss: 0.0325, d_dis_loss: 1.5013, attack_loss: 0.0530
[1599]: fg_loss: 0.0247, e_total_loss: 0.2368, e_dis_loss: 0.4416, d_total_loss: 0.0320, d_dis_loss: 1.5049, attack_loss: 0.0534
[1699]: fg_loss: 0.0189, e_total_loss: 0.1995, e_dis_loss: 0.5042, d_total_loss: 0.0319, d_dis_loss: 1.4829, attack_loss: 0.0531
[1799]: fg_loss: 0.0777, e_total_loss: 0.2005, e_dis_loss: 0.6205, d_total_loss: 0.0315, d_dis_loss: 1.5100, attack_loss: 0.0534
[1899]: fg_loss: 0.6100, e_total_loss: 0.5305, e_dis_loss: 0.4382, d_total_loss: 0.0335, d_dis_loss: 1.4646, attack_loss: 0.0524
[1999]: fg_loss: 0.1124, e_total_loss: 0.2684, e_dis_loss: 0.3466, d_total_loss: 0.0319, d_dis_loss: 1.4719, attack_loss: 0.0504
[2099]: fg_loss: 0.0253, e_total_loss: 0.1438, e_dis_loss: 0.5555, d_total_loss: 0.0316, d_dis_loss: 1.5048, attack_loss: 0.0504
[2199]: fg_loss: 0.0133, e_total_loss: 0.1247, e_dis_loss: 0.6567, d_total_loss: 0.0310, d_dis_loss: 1.4882, attack_loss: 0.0503
[2299]: fg_loss: 0.0120, e_total_loss: 0.1158, e_dis_loss: 0.5968, d_total_loss: 0.0313, d_dis_loss: 1.4829, attack_loss: 0.0488
[2399]: fg_loss: 0.0131, e_total_loss: 0.1182, e_dis_loss: 0.5765, d_total_loss: 0.0316, d_dis_loss: 1.4793, attack_loss: 0.0477
[2499]: fg_loss: 0.0069, e_total_loss: 0.1207, e_dis_loss: 0.6132, d_total_loss: 0.0314, d_dis_loss: 1.4921, attack_loss: 0.0495
[2599]: fg_loss: 0.0056, e_total_loss: 0.1105, e_dis_loss: 0.6103, d_total_loss: 0.0306, d_dis_loss: 1.4993, attack_loss: 0.0487
[2699]: fg_loss: 0.0051, e_total_loss: 0.1071, e_dis_loss: 0.5714, d_total_loss: 0.0306, d_dis_loss: 1.4776, attack_loss: 0.0479
[2799]: fg_loss: 0.0045, e_total_loss: 0.1047, e_dis_loss: 0.5566, d_total_loss: 0.0307, d_dis_loss: 1.4930, attack_loss: 0.0481
[2899]: fg_loss: 0.0042, e_total_loss: 0.1148, e_dis_loss: 0.5572, d_total_loss: 0.0311, d_dis_loss: 1.4877, attack_loss: 0.0480
[2999]: fg_loss: 0.0039, e_total_loss: 0.1083, e_dis_loss: 0.5816, d_total_loss: 0.0305, d_dis_loss: 1.4810, attack_loss: 0.0473
[3099]: fg_loss: 0.0039, e_total_loss: 0.1023, e_dis_loss: 0.6372, d_total_loss: 0.0305, d_dis_loss: 1.4890, attack_loss: 0.0479
[3199]: fg_loss: 0.0035, e_total_loss: 0.1020, e_dis_loss: 0.6418, d_total_loss: 0.0309, d_dis_loss: 1.4655, attack_loss: 0.0473
[3299]: fg_loss: 0.0039, e_total_loss: 0.0994, e_dis_loss: 0.7393, d_total_loss: 0.0305, d_dis_loss: 1.4833, attack_loss: 0.0460
[3399]: fg_loss: 0.0035, e_total_loss: 0.1092, e_dis_loss: 0.5556, d_total_loss: 0.0305, d_dis_loss: 1.4697, attack_loss: 0.0468
[3499]: fg_loss: 0.0026, e_total_loss: 0.0962, e_dis_loss: 0.5023, d_total_loss: 0.0303, d_dis_loss: 1.4821, attack_loss: 0.0461
[3599]: fg_loss: 0.0023, e_total_loss: 0.0852, e_dis_loss: 0.6134, d_total_loss: 0.0300, d_dis_loss: 1.4734, attack_loss: 0.0465
