Start vsl/resnet experiments on cifar10 at l9 with {'e_lr': 0.001, 'd_lr': 0.0005, 'lambda1': 0.02, 'lambda2': 1e-05, 'e_dis_lr': 2e-05, 'd_dis_lr': 5e-09}
Start running.
[99]: fg_loss: 1.7303, e_total_loss: 1.8006, e_dis_loss: 0.4917, d_total_loss: 0.0408, d_dis_loss: 1.4179, attack_loss: 0.0736
[199]: fg_loss: 1.3798, e_total_loss: 1.4665, e_dis_loss: 0.7535, d_total_loss: 0.0321, d_dis_loss: 1.4227, attack_loss: 0.0676
[299]: fg_loss: 1.2241, e_total_loss: 1.3223, e_dis_loss: 0.9773, d_total_loss: 0.0318, d_dis_loss: 1.4009, attack_loss: 0.0615
[399]: fg_loss: 1.0953, e_total_loss: 1.1975, e_dis_loss: 1.0977, d_total_loss: 0.0306, d_dis_loss: 1.4406, attack_loss: 0.0621
[499]: fg_loss: 1.0223, e_total_loss: 1.1225, e_dis_loss: 1.2682, d_total_loss: 0.0317, d_dis_loss: 1.4398, attack_loss: 0.0645
[599]: fg_loss: 0.9378, e_total_loss: 1.0452, e_dis_loss: 1.3158, d_total_loss: 0.0294, d_dis_loss: 1.4696, attack_loss: 0.0676
[699]: fg_loss: 0.8836, e_total_loss: 0.9768, e_dis_loss: 1.2327, d_total_loss: 0.0295, d_dis_loss: 1.4401, attack_loss: 0.0695
[799]: fg_loss: 0.8194, e_total_loss: 0.9471, e_dis_loss: 1.1958, d_total_loss: 0.0295, d_dis_loss: 1.4248, attack_loss: 0.0629
[899]: fg_loss: 0.7627, e_total_loss: 0.8893, e_dis_loss: 1.2699, d_total_loss: 0.0289, d_dis_loss: 1.4445, attack_loss: 0.0646
[999]: fg_loss: 0.7325, e_total_loss: 0.8549, e_dis_loss: 1.2232, d_total_loss: 0.0295, d_dis_loss: 1.4099, attack_loss: 0.0604
[1099]: fg_loss: 0.6581, e_total_loss: 0.8131, e_dis_loss: 1.2652, d_total_loss: 0.0287, d_dis_loss: 1.4096, attack_loss: 0.0621
[1199]: fg_loss: 0.6458, e_total_loss: 0.7669, e_dis_loss: 1.1455, d_total_loss: 0.0286, d_dis_loss: 1.4217, attack_loss: 0.0611
[1299]: fg_loss: 0.6020, e_total_loss: 0.7497, e_dis_loss: 1.0511, d_total_loss: 0.0277, d_dis_loss: 1.4331, attack_loss: 0.0601
