Start vsl/resnet experiments on cifar100 at l7 with {'e_lr': 0.001, 'd_lr': 0.0005, 'lambda1': 0.02, 'lambda2': 1e-05, 'e_dis_lr': 2e-05, 'd_dis_lr': 5e-09}
Start running.
[99]: fg_loss: 4.4477, e_total_loss: 4.4536, e_dis_loss: 0.7598, d_total_loss: 0.0420, d_dis_loss: 1.4975, attack_loss: 0.0753
[199]: fg_loss: 4.1157, e_total_loss: 4.1212, e_dis_loss: 0.7214, d_total_loss: 0.0317, d_dis_loss: 1.5158, attack_loss: 0.0472
[299]: fg_loss: 3.9239, e_total_loss: 3.9173, e_dis_loss: 0.8361, d_total_loss: 0.0258, d_dis_loss: 1.5039, attack_loss: 0.0482
[399]: fg_loss: 3.7744, e_total_loss: 3.7865, e_dis_loss: 0.8730, d_total_loss: 0.0236, d_dis_loss: 1.5207, attack_loss: 0.0436
[499]: fg_loss: 3.6591, e_total_loss: 3.6854, e_dis_loss: 0.6842, d_total_loss: 0.0218, d_dis_loss: 1.5192, attack_loss: 0.0394
[599]: fg_loss: 3.5440, e_total_loss: 3.5674, e_dis_loss: 0.7432, d_total_loss: 0.0215, d_dis_loss: 1.5284, attack_loss: 0.0369
[699]: fg_loss: 3.4276, e_total_loss: 3.4779, e_dis_loss: 0.7452, d_total_loss: 0.0201, d_dis_loss: 1.5083, attack_loss: 0.0352
[799]: fg_loss: 3.3331, e_total_loss: 3.3756, e_dis_loss: 0.7852, d_total_loss: 0.0197, d_dis_loss: 1.5348, attack_loss: 0.0331
[899]: fg_loss: 3.2270, e_total_loss: 3.2774, e_dis_loss: 0.6867, d_total_loss: 0.0187, d_dis_loss: 1.5300, attack_loss: 0.0310
[999]: fg_loss: 3.1346, e_total_loss: 3.1810, e_dis_loss: 0.7384, d_total_loss: 0.0183, d_dis_loss: 1.5245, attack_loss: 0.0299
[1099]: fg_loss: 3.0439, e_total_loss: 3.1035, e_dis_loss: 0.6900, d_total_loss: 0.0183, d_dis_loss: 1.5355, attack_loss: 0.0307
[1199]: fg_loss: 2.9337, e_total_loss: 3.0050, e_dis_loss: 0.6672, d_total_loss: 0.0174, d_dis_loss: 1.5221, attack_loss: 0.0283
[1299]: fg_loss: 2.8696, e_total_loss: 2.9674, e_dis_loss: 0.6285, d_total_loss: 0.0176, d_dis_loss: 1.5227, attack_loss: 0.0272
[1399]: fg_loss: 2.7996, e_total_loss: 2.8726, e_dis_loss: 0.6481, d_total_loss: 0.0173, d_dis_loss: 1.5131, attack_loss: 0.0270
[1499]: fg_loss: 2.7249, e_total_loss: 2.8435, e_dis_loss: 0.6130, d_total_loss: 0.0175, d_dis_loss: 1.5240, attack_loss: 0.0277
[1599]: fg_loss: 2.6486, e_total_loss: 2.7654, e_dis_loss: 0.5518, d_total_loss: 0.0171, d_dis_loss: 1.4972, attack_loss: 0.0272
[1699]: fg_loss: 2.5880, e_total_loss: 2.7280, e_dis_loss: 0.5421, d_total_loss: 0.0171, d_dis_loss: 1.5331, attack_loss: 0.0281
[1799]: fg_loss: 2.5399, e_total_loss: 2.6781, e_dis_loss: 0.5146, d_total_loss: 0.0171, d_dis_loss: 1.5320, attack_loss: 0.0268
[1899]: fg_loss: 2.4688, e_total_loss: 2.6098, e_dis_loss: 0.4847, d_total_loss: 0.0163, d_dis_loss: 1.4898, attack_loss: 0.0265
[1999]: fg_loss: 2.4102, e_total_loss: 2.5760, e_dis_loss: 0.5114, d_total_loss: 0.0168, d_dis_loss: 1.5269, attack_loss: 0.0272
[2099]: fg_loss: 2.3848, e_total_loss: 2.5103, e_dis_loss: 0.4762, d_total_loss: 0.0162, d_dis_loss: 1.5156, attack_loss: 0.0258
[2199]: fg_loss: 2.2974, e_total_loss: 2.4867, e_dis_loss: 0.4738, d_total_loss: 0.0164, d_dis_loss: 1.5167, attack_loss: 0.0266
[2299]: fg_loss: 2.2658, e_total_loss: 2.4515, e_dis_loss: 0.4329, d_total_loss: 0.0161, d_dis_loss: 1.5129, attack_loss: 0.0256
[2399]: fg_loss: 2.2232, e_total_loss: 2.4148, e_dis_loss: 0.4462, d_total_loss: 0.0162, d_dis_loss: 1.5265, attack_loss: 0.0259
[2499]: fg_loss: 2.2070, e_total_loss: 2.3933, e_dis_loss: 0.3852, d_total_loss: 0.0162, d_dis_loss: 1.5160, attack_loss: 0.0280
[2599]: fg_loss: 2.1493, e_total_loss: 2.3597, e_dis_loss: 0.4167, d_total_loss: 0.0159, d_dis_loss: 1.5112, attack_loss: 0.0257
[2699]: fg_loss: 2.0700, e_total_loss: 2.3233, e_dis_loss: 0.3610, d_total_loss: 0.0163, d_dis_loss: 1.5081, attack_loss: 0.0270
[2799]: fg_loss: 2.1012, e_total_loss: 2.2850, e_dis_loss: 0.3266, d_total_loss: 0.0159, d_dis_loss: 1.4988, attack_loss: 0.0248
[2899]: fg_loss: 2.0015, e_total_loss: 2.2544, e_dis_loss: 0.2872, d_total_loss: 0.0160, d_dis_loss: 1.5024, attack_loss: 0.0255
[2999]: fg_loss: 1.9760, e_total_loss: 2.2208, e_dis_loss: 0.3178, d_total_loss: 0.0159, d_dis_loss: 1.5090, attack_loss: 0.0256
[3099]: fg_loss: 1.9523, e_total_loss: 2.2063, e_dis_loss: 0.2885, d_total_loss: 0.0155, d_dis_loss: 1.4903, attack_loss: 0.0273
[3199]: fg_loss: 1.8916, e_total_loss: 2.1735, e_dis_loss: 0.2871, d_total_loss: 0.0159, d_dis_loss: 1.5236, attack_loss: 0.0252
[3299]: fg_loss: 1.8879, e_total_loss: 2.1605, e_dis_loss: 0.2866, d_total_loss: 0.0157, d_dis_loss: 1.5079, attack_loss: 0.0263
[3399]: fg_loss: 1.8117, e_total_loss: 2.1266, e_dis_loss: 0.2752, d_total_loss: 0.0158, d_dis_loss: 1.5248, attack_loss: 0.0254
[3499]: fg_loss: 1.8123, e_total_loss: 2.1141, e_dis_loss: 0.2336, d_total_loss: 0.0157, d_dis_loss: 1.5033, attack_loss: 0.0257
[3599]: fg_loss: 1.7527, e_total_loss: 2.0942, e_dis_loss: 0.2206, d_total_loss: 0.0161, d_dis_loss: 1.5130, attack_loss: 0.0250
[3699]: fg_loss: 1.7325, e_total_loss: 2.0723, e_dis_loss: 0.2128, d_total_loss: 0.0163, d_dis_loss: 1.5107, attack_loss: 0.0257
[3799]: fg_loss: 1.6873, e_total_loss: 2.0631, e_dis_loss: 0.2308, d_total_loss: 0.0158, d_dis_loss: 1.4997, attack_loss: 0.0254
[3899]: fg_loss: 1.6539, e_total_loss: 2.0343, e_dis_loss: 0.2012, d_total_loss: 0.0161, d_dis_loss: 1.5233, attack_loss: 0.0263
[3999]: fg_loss: 1.6561, e_total_loss: 2.0139, e_dis_loss: 0.1823, d_total_loss: 0.0157, d_dis_loss: 1.5166, attack_loss: 0.0259
[4099]: fg_loss: 1.6000, e_total_loss: 1.9736, e_dis_loss: 0.1577, d_total_loss: 0.0160, d_dis_loss: 1.5173, attack_loss: 0.0255
[4199]: fg_loss: 1.5878, e_total_loss: 1.9587, e_dis_loss: 0.1596, d_total_loss: 0.0160, d_dis_loss: 1.4937, attack_loss: 0.0260
[4299]: fg_loss: 1.5248, e_total_loss: 1.9171, e_dis_loss: 0.1645, d_total_loss: 0.0161, d_dis_loss: 1.5090, attack_loss: 0.0261
[4399]: fg_loss: 1.5060, e_total_loss: 1.9337, e_dis_loss: 0.1771, d_total_loss: 0.0164, d_dis_loss: 1.5164, attack_loss: 0.0259
[4499]: fg_loss: 1.4813, e_total_loss: 1.8952, e_dis_loss: 0.1469, d_total_loss: 0.0159, d_dis_loss: 1.4936, attack_loss: 0.0255
[4599]: fg_loss: 1.4463, e_total_loss: 1.8641, e_dis_loss: 0.1509, d_total_loss: 0.0167, d_dis_loss: 1.5067, attack_loss: 0.0258
[4699]: fg_loss: 1.4622, e_total_loss: 1.8677, e_dis_loss: 0.1446, d_total_loss: 0.0162, d_dis_loss: 1.4858, attack_loss: 0.0253
[4799]: fg_loss: 1.3915, e_total_loss: 1.8661, e_dis_loss: 0.1300, d_total_loss: 0.0166, d_dis_loss: 1.5146, attack_loss: 0.0256
[4899]: fg_loss: 1.3712, e_total_loss: 1.8508, e_dis_loss: 0.1216, d_total_loss: 0.0163, d_dis_loss: 1.4892, attack_loss: 0.0252
[4999]: fg_loss: 1.3024, e_total_loss: 1.7916, e_dis_loss: 0.1195, d_total_loss: 0.0158, d_dis_loss: 1.4971, attack_loss: 0.0251
[5099]: fg_loss: 1.3142, e_total_loss: 1.8177, e_dis_loss: 0.1221, d_total_loss: 0.0166, d_dis_loss: 1.4951, attack_loss: 0.0254
[5199]: fg_loss: 1.3111, e_total_loss: 1.7683, e_dis_loss: 0.1184, d_total_loss: 0.0159, d_dis_loss: 1.4992, attack_loss: 0.0251
[5299]: fg_loss: 1.2526, e_total_loss: 1.7650, e_dis_loss: 0.1206, d_total_loss: 0.0169, d_dis_loss: 1.5014, attack_loss: 0.0253
[5399]: fg_loss: 1.2431, e_total_loss: 1.7651, e_dis_loss: 0.0987, d_total_loss: 0.0164, d_dis_loss: 1.5029, attack_loss: 0.0250
[5499]: fg_loss: 1.2128, e_total_loss: 1.7314, e_dis_loss: 0.0880, d_total_loss: 0.0165, d_dis_loss: 1.4871, attack_loss: 0.0255
[5599]: fg_loss: 1.2008, e_total_loss: 1.7438, e_dis_loss: 0.1006, d_total_loss: 0.0164, d_dis_loss: 1.4934, attack_loss: 0.0248
[5699]: fg_loss: 1.1647, e_total_loss: 1.6943, e_dis_loss: 0.1086, d_total_loss: 0.0163, d_dis_loss: 1.4843, attack_loss: 0.0257
[5799]: fg_loss: 1.1299, e_total_loss: 1.6895, e_dis_loss: 0.0952, d_total_loss: 0.0167, d_dis_loss: 1.4971, attack_loss: 0.0248
[5899]: fg_loss: 1.1368, e_total_loss: 1.7160, e_dis_loss: 0.0845, d_total_loss: 0.0162, d_dis_loss: 1.4999, attack_loss: 0.0250
[5999]: fg_loss: 1.1007, e_total_loss: 1.6453, e_dis_loss: 0.0875, d_total_loss: 0.0168, d_dis_loss: 1.4896, attack_loss: 0.0247
[6099]: fg_loss: 1.0918, e_total_loss: 1.6660, e_dis_loss: 0.0841, d_total_loss: 0.0165, d_dis_loss: 1.4918, attack_loss: 0.0246
[6199]: fg_loss: 1.0494, e_total_loss: 1.6507, e_dis_loss: 0.0733, d_total_loss: 0.0165, d_dis_loss: 1.4991, attack_loss: 0.0246
[6299]: fg_loss: 1.0228, e_total_loss: 1.6219, e_dis_loss: 0.0792, d_total_loss: 0.0166, d_dis_loss: 1.4963, attack_loss: 0.0248
[6399]: fg_loss: 1.0066, e_total_loss: 1.5908, e_dis_loss: 0.0643, d_total_loss: 0.0162, d_dis_loss: 1.4749, attack_loss: 0.0261
[6499]: fg_loss: 0.9754, e_total_loss: 1.5736, e_dis_loss: 0.0682, d_total_loss: 0.0169, d_dis_loss: 1.4821, attack_loss: 0.0252
[6599]: fg_loss: 0.9728, e_total_loss: 1.5773, e_dis_loss: 0.0651, d_total_loss: 0.0163, d_dis_loss: 1.4865, attack_loss: 0.0252
