Start vsl/plainnet experiments on tinyimagenet at l7 with {'e_lr': 0.001, 'd_lr': 0.0005, 'lambda1': 0.02, 'lambda2': 1e-05, 'e_dis_lr': 2e-05, 'd_dis_lr': 5e-09}
Start running.
[99]: fg_loss: 5.2144, e_total_loss: 5.2391, e_dis_loss: 1.5652, d_total_loss: 0.0694, d_dis_loss: 1.4624, attack_loss: 0.0741
[199]: fg_loss: 5.0028, e_total_loss: 5.0383, e_dis_loss: 1.3050, d_total_loss: 0.0664, d_dis_loss: 1.4563, attack_loss: 0.0676
[299]: fg_loss: 4.8731, e_total_loss: 4.8927, e_dis_loss: 1.2432, d_total_loss: 0.0667, d_dis_loss: 1.4964, attack_loss: 0.0669
[399]: fg_loss: 4.7596, e_total_loss: 4.7715, e_dis_loss: 1.1430, d_total_loss: 0.0665, d_dis_loss: 1.5160, attack_loss: 0.0685
[499]: fg_loss: 4.6307, e_total_loss: 4.6485, e_dis_loss: 1.1769, d_total_loss: 0.0646, d_dis_loss: 1.4903, attack_loss: 0.0689
[599]: fg_loss: 4.5246, e_total_loss: 4.5609, e_dis_loss: 0.9302, d_total_loss: 0.0641, d_dis_loss: 1.5015, attack_loss: 0.0667
[699]: fg_loss: 4.4345, e_total_loss: 4.4647, e_dis_loss: 0.9235, d_total_loss: 0.0635, d_dis_loss: 1.5105, attack_loss: 0.0671
[799]: fg_loss: 4.3795, e_total_loss: 4.4074, e_dis_loss: 0.8542, d_total_loss: 0.0633, d_dis_loss: 1.4908, attack_loss: 0.0661
[899]: fg_loss: 4.3165, e_total_loss: 4.3167, e_dis_loss: 0.7392, d_total_loss: 0.0631, d_dis_loss: 1.4945, attack_loss: 0.0663
[999]: fg_loss: 4.2576, e_total_loss: 4.2593, e_dis_loss: 0.7294, d_total_loss: 0.0630, d_dis_loss: 1.5220, attack_loss: 0.0646
[1099]: fg_loss: 4.1987, e_total_loss: 4.2188, e_dis_loss: 0.7905, d_total_loss: 0.0623, d_dis_loss: 1.5194, attack_loss: 0.0658
[1199]: fg_loss: 4.1837, e_total_loss: 4.1705, e_dis_loss: 0.8134, d_total_loss: 0.0618, d_dis_loss: 1.5120, attack_loss: 0.0646
[1299]: fg_loss: 4.1181, e_total_loss: 4.1106, e_dis_loss: 0.8650, d_total_loss: 0.0626, d_dis_loss: 1.5084, attack_loss: 0.0642
[1399]: fg_loss: 4.0741, e_total_loss: 4.0569, e_dis_loss: 0.8504, d_total_loss: 0.0619, d_dis_loss: 1.5043, attack_loss: 0.0635
[1499]: fg_loss: 4.0333, e_total_loss: 3.9973, e_dis_loss: 0.7955, d_total_loss: 0.0612, d_dis_loss: 1.4980, attack_loss: 0.0632
[1599]: fg_loss: 3.9890, e_total_loss: 3.9433, e_dis_loss: 0.8452, d_total_loss: 0.0613, d_dis_loss: 1.5003, attack_loss: 0.0631
[1699]: fg_loss: 3.9542, e_total_loss: 3.9034, e_dis_loss: 0.7158, d_total_loss: 0.0604, d_dis_loss: 1.5178, attack_loss: 0.0633
[1799]: fg_loss: 3.9123, e_total_loss: 3.8388, e_dis_loss: 0.7878, d_total_loss: 0.0593, d_dis_loss: 1.4948, attack_loss: 0.0616
[1899]: fg_loss: 3.8647, e_total_loss: 3.7813, e_dis_loss: 0.7527, d_total_loss: 0.0596, d_dis_loss: 1.5137, attack_loss: 0.0633
[1999]: fg_loss: 3.8212, e_total_loss: 3.7504, e_dis_loss: 0.7289, d_total_loss: 0.0602, d_dis_loss: 1.5146, attack_loss: 0.0628
[2099]: fg_loss: 3.8165, e_total_loss: 3.6714, e_dis_loss: 0.7641, d_total_loss: 0.0601, d_dis_loss: 1.5096, attack_loss: 0.0611
[2199]: fg_loss: 3.7484, e_total_loss: 3.6229, e_dis_loss: 0.7688, d_total_loss: 0.0599, d_dis_loss: 1.4953, attack_loss: 0.0615
[2299]: fg_loss: 3.7294, e_total_loss: 3.5676, e_dis_loss: 0.6512, d_total_loss: 0.0600, d_dis_loss: 1.5007, attack_loss: 0.0605
[2399]: fg_loss: 3.6820, e_total_loss: 3.5195, e_dis_loss: 0.7317, d_total_loss: 0.0592, d_dis_loss: 1.5053, attack_loss: 0.0608
[2499]: fg_loss: 3.6771, e_total_loss: 3.4661, e_dis_loss: 0.6242, d_total_loss: 0.0589, d_dis_loss: 1.5070, attack_loss: 0.0605
[2599]: fg_loss: 3.6333, e_total_loss: 3.4110, e_dis_loss: 0.6230, d_total_loss: 0.0594, d_dis_loss: 1.5121, attack_loss: 0.0600
[2699]: fg_loss: 3.5948, e_total_loss: 3.3685, e_dis_loss: 0.6365, d_total_loss: 0.0590, d_dis_loss: 1.5103, attack_loss: 0.0595
[2799]: fg_loss: 3.5726, e_total_loss: 3.3266, e_dis_loss: 0.6278, d_total_loss: 0.0592, d_dis_loss: 1.4972, attack_loss: 0.0602
[2899]: fg_loss: 3.5514, e_total_loss: 3.2706, e_dis_loss: 0.6138, d_total_loss: 0.0584, d_dis_loss: 1.4964, attack_loss: 0.0596
[2999]: fg_loss: 3.5343, e_total_loss: 3.2086, e_dis_loss: 0.5928, d_total_loss: 0.0582, d_dis_loss: 1.5101, attack_loss: 0.0591
[3099]: fg_loss: 3.4915, e_total_loss: 3.1698, e_dis_loss: 0.4967, d_total_loss: 0.0576, d_dis_loss: 1.4947, attack_loss: 0.0586
[3199]: fg_loss: 3.4720, e_total_loss: 3.1321, e_dis_loss: 0.5266, d_total_loss: 0.0581, d_dis_loss: 1.5025, attack_loss: 0.0591
[3299]: fg_loss: 3.4248, e_total_loss: 3.0921, e_dis_loss: 0.5055, d_total_loss: 0.0578, d_dis_loss: 1.5095, attack_loss: 0.0602
[3399]: fg_loss: 3.4509, e_total_loss: 3.0386, e_dis_loss: 0.5124, d_total_loss: 0.0568, d_dis_loss: 1.4976, attack_loss: 0.0586
[3499]: fg_loss: 3.3883, e_total_loss: 3.0200, e_dis_loss: 0.4990, d_total_loss: 0.0572, d_dis_loss: 1.4978, attack_loss: 0.0582
[3599]: fg_loss: 3.3583, e_total_loss: 2.9684, e_dis_loss: 0.4261, d_total_loss: 0.0570, d_dis_loss: 1.4804, attack_loss: 0.0582
