Start vsl/resnet experiments on tinyimagenet at l7 with {'e_lr': 0.001, 'd_lr': 0.0005, 'lambda1': 0.02, 'lambda2': 1e-05, 'e_dis_lr': 2e-05, 'd_dis_lr': 5e-09}
Start running.
[99]: fg_loss: 5.1832, e_total_loss: 5.2327, e_dis_loss: 1.0440, d_total_loss: 0.0466, d_dis_loss: 1.5739, attack_loss: 0.0930
[199]: fg_loss: 4.9020, e_total_loss: 4.9401, e_dis_loss: 1.0547, d_total_loss: 0.0384, d_dis_loss: 1.5672, attack_loss: 0.0713
[299]: fg_loss: 4.6552, e_total_loss: 4.7144, e_dis_loss: 1.2118, d_total_loss: 0.0416, d_dis_loss: 1.5697, attack_loss: 0.0614
[399]: fg_loss: 4.4925, e_total_loss: 4.5312, e_dis_loss: 1.2229, d_total_loss: 0.0427, d_dis_loss: 1.5521, attack_loss: 0.0536
[499]: fg_loss: 4.3405, e_total_loss: 4.3909, e_dis_loss: 1.0145, d_total_loss: 0.0428, d_dis_loss: 1.5459, attack_loss: 0.0523
[599]: fg_loss: 4.2239, e_total_loss: 4.3129, e_dis_loss: 0.9442, d_total_loss: 0.0416, d_dis_loss: 1.5538, attack_loss: 0.0512
[699]: fg_loss: 4.1269, e_total_loss: 4.2055, e_dis_loss: 0.9309, d_total_loss: 0.0388, d_dis_loss: 1.5568, attack_loss: 0.0477
[799]: fg_loss: 4.0691, e_total_loss: 4.1192, e_dis_loss: 0.9138, d_total_loss: 0.0397, d_dis_loss: 1.5653, attack_loss: 0.0507
[899]: fg_loss: 3.9902, e_total_loss: 4.0419, e_dis_loss: 0.9245, d_total_loss: 0.0382, d_dis_loss: 1.5642, attack_loss: 0.0463
[999]: fg_loss: 3.9251, e_total_loss: 3.9732, e_dis_loss: 0.9379, d_total_loss: 0.0368, d_dis_loss: 1.5419, attack_loss: 0.0443
[1099]: fg_loss: 3.8715, e_total_loss: 3.9169, e_dis_loss: 0.8974, d_total_loss: 0.0347, d_dis_loss: 1.5519, attack_loss: 0.0432
[1199]: fg_loss: 3.8250, e_total_loss: 3.8536, e_dis_loss: 0.8745, d_total_loss: 0.0347, d_dis_loss: 1.5458, attack_loss: 0.0445
[1299]: fg_loss: 3.7681, e_total_loss: 3.8119, e_dis_loss: 0.8510, d_total_loss: 0.0348, d_dis_loss: 1.5496, attack_loss: 0.0449
[1399]: fg_loss: 3.7228, e_total_loss: 3.7525, e_dis_loss: 0.8222, d_total_loss: 0.0345, d_dis_loss: 1.5424, attack_loss: 0.0445
[1499]: fg_loss: 3.6744, e_total_loss: 3.6999, e_dis_loss: 0.9113, d_total_loss: 0.0338, d_dis_loss: 1.5549, attack_loss: 0.0435
[1599]: fg_loss: 3.6283, e_total_loss: 3.6427, e_dis_loss: 0.8090, d_total_loss: 0.0337, d_dis_loss: 1.5439, attack_loss: 0.0422
[1699]: fg_loss: 3.6090, e_total_loss: 3.6161, e_dis_loss: 0.7888, d_total_loss: 0.0348, d_dis_loss: 1.5303, attack_loss: 0.0429
[1799]: fg_loss: 3.5491, e_total_loss: 3.5445, e_dis_loss: 0.7539, d_total_loss: 0.0345, d_dis_loss: 1.5447, attack_loss: 0.0414
[1899]: fg_loss: 3.5092, e_total_loss: 3.4925, e_dis_loss: 0.7655, d_total_loss: 0.0345, d_dis_loss: 1.5457, attack_loss: 0.0413
[1999]: fg_loss: 3.4745, e_total_loss: 3.4553, e_dis_loss: 0.7411, d_total_loss: 0.0349, d_dis_loss: 1.5465, attack_loss: 0.0399
[2099]: fg_loss: 3.4678, e_total_loss: 3.3779, e_dis_loss: 0.7481, d_total_loss: 0.0352, d_dis_loss: 1.5376, attack_loss: 0.0411
[2199]: fg_loss: 3.4148, e_total_loss: 3.3359, e_dis_loss: 0.7674, d_total_loss: 0.0350, d_dis_loss: 1.5384, attack_loss: 0.0390
[2299]: fg_loss: 3.3786, e_total_loss: 3.2699, e_dis_loss: 0.6243, d_total_loss: 0.0345, d_dis_loss: 1.5296, attack_loss: 0.0380
[2399]: fg_loss: 3.3457, e_total_loss: 3.2108, e_dis_loss: 0.6050, d_total_loss: 0.0342, d_dis_loss: 1.5401, attack_loss: 0.0378
[2499]: fg_loss: 3.3356, e_total_loss: 3.1594, e_dis_loss: 0.5253, d_total_loss: 0.0345, d_dis_loss: 1.5459, attack_loss: 0.0380
[2599]: fg_loss: 3.3019, e_total_loss: 3.0975, e_dis_loss: 0.6484, d_total_loss: 0.0347, d_dis_loss: 1.5446, attack_loss: 0.0388
[2699]: fg_loss: 3.2563, e_total_loss: 3.0498, e_dis_loss: 0.6078, d_total_loss: 0.0347, d_dis_loss: 1.5236, attack_loss: 0.0368
[2799]: fg_loss: 3.2466, e_total_loss: 3.0121, e_dis_loss: 0.5563, d_total_loss: 0.0344, d_dis_loss: 1.5381, attack_loss: 0.0362
[2899]: fg_loss: 3.2323, e_total_loss: 2.9506, e_dis_loss: 0.4747, d_total_loss: 0.0345, d_dis_loss: 1.5271, attack_loss: 0.0360
[2999]: fg_loss: 3.1986, e_total_loss: 2.8819, e_dis_loss: 0.5084, d_total_loss: 0.0345, d_dis_loss: 1.5346, attack_loss: 0.0365
[3099]: fg_loss: 3.1627, e_total_loss: 2.8469, e_dis_loss: 0.4568, d_total_loss: 0.0344, d_dis_loss: 1.5338, attack_loss: 0.0351
[3199]: fg_loss: 3.1352, e_total_loss: 2.7848, e_dis_loss: 0.4854, d_total_loss: 0.0339, d_dis_loss: 1.5333, attack_loss: 0.0356
[3299]: fg_loss: 3.1147, e_total_loss: 2.7580, e_dis_loss: 0.4085, d_total_loss: 0.0344, d_dis_loss: 1.5210, attack_loss: 0.0352
[3399]: fg_loss: 3.1238, e_total_loss: 2.7048, e_dis_loss: 0.3754, d_total_loss: 0.0344, d_dis_loss: 1.5274, attack_loss: 0.0353
[3499]: fg_loss: 3.0577, e_total_loss: 2.6456, e_dis_loss: 0.3933, d_total_loss: 0.0341, d_dis_loss: 1.5294, attack_loss: 0.0351
[3599]: fg_loss: 3.0416, e_total_loss: 2.6064, e_dis_loss: 0.3913, d_total_loss: 0.0340, d_dis_loss: 1.5264, attack_loss: 0.0340
[3699]: fg_loss: 3.0337, e_total_loss: 2.5681, e_dis_loss: 0.3226, d_total_loss: 0.0340, d_dis_loss: 1.5233, attack_loss: 0.0347
[3799]: fg_loss: 3.0361, e_total_loss: 2.5010, e_dis_loss: 0.3013, d_total_loss: 0.0338, d_dis_loss: 1.5387, attack_loss: 0.0349
[3899]: fg_loss: 2.9817, e_total_loss: 2.4528, e_dis_loss: 0.3502, d_total_loss: 0.0337, d_dis_loss: 1.5368, attack_loss: 0.0348
[3999]: fg_loss: 2.9734, e_total_loss: 2.4381, e_dis_loss: 0.2999, d_total_loss: 0.0338, d_dis_loss: 1.5179, attack_loss: 0.0338
[4099]: fg_loss: 2.9635, e_total_loss: 2.3972, e_dis_loss: 0.2678, d_total_loss: 0.0336, d_dis_loss: 1.5395, attack_loss: 0.0343
[4199]: fg_loss: 2.9507, e_total_loss: 2.3478, e_dis_loss: 0.2312, d_total_loss: 0.0335, d_dis_loss: 1.5343, attack_loss: 0.0346
[4299]: fg_loss: 2.9051, e_total_loss: 2.3107, e_dis_loss: 0.2942, d_total_loss: 0.0336, d_dis_loss: 1.5425, attack_loss: 0.0348
[4399]: fg_loss: 2.9055, e_total_loss: 2.2641, e_dis_loss: 0.3224, d_total_loss: 0.0337, d_dis_loss: 1.5233, attack_loss: 0.0342
[4499]: fg_loss: 2.8794, e_total_loss: 2.2588, e_dis_loss: 0.2461, d_total_loss: 0.0339, d_dis_loss: 1.5354, attack_loss: 0.0344
[4599]: fg_loss: 2.8669, e_total_loss: 2.2073, e_dis_loss: 0.1746, d_total_loss: 0.0338, d_dis_loss: 1.5290, attack_loss: 0.0339
[4699]: fg_loss: 2.8769, e_total_loss: 2.1868, e_dis_loss: 0.1962, d_total_loss: 0.0337, d_dis_loss: 1.5354, attack_loss: 0.0346
[4799]: fg_loss: 2.8030, e_total_loss: 2.1241, e_dis_loss: 0.2131, d_total_loss: 0.0336, d_dis_loss: 1.5246, attack_loss: 0.0341
[4899]: fg_loss: 2.8261, e_total_loss: 2.1003, e_dis_loss: 0.1997, d_total_loss: 0.0334, d_dis_loss: 1.5243, attack_loss: 0.0339
[4999]: fg_loss: 2.7980, e_total_loss: 2.0716, e_dis_loss: 0.1922, d_total_loss: 0.0333, d_dis_loss: 1.5322, attack_loss: 0.0343
[5099]: fg_loss: 2.8073, e_total_loss: 2.0540, e_dis_loss: 0.1460, d_total_loss: 0.0335, d_dis_loss: 1.5307, attack_loss: 0.0345
[5199]: fg_loss: 2.7634, e_total_loss: 2.0290, e_dis_loss: 0.1944, d_total_loss: 0.0338, d_dis_loss: 1.5292, attack_loss: 0.0342
[5299]: fg_loss: 2.7416, e_total_loss: 1.9875, e_dis_loss: 0.1725, d_total_loss: 0.0336, d_dis_loss: 1.5260, attack_loss: 0.0334
[5399]: fg_loss: 2.7337, e_total_loss: 1.9547, e_dis_loss: 0.2012, d_total_loss: 0.0335, d_dis_loss: 1.5314, attack_loss: 0.0334
[5499]: fg_loss: 2.7314, e_total_loss: 1.9146, e_dis_loss: 0.1459, d_total_loss: 0.0334, d_dis_loss: 1.5199, attack_loss: 0.0341
[5599]: fg_loss: 2.7091, e_total_loss: 1.8891, e_dis_loss: 0.1426, d_total_loss: 0.0334, d_dis_loss: 1.5286, attack_loss: 0.0341
[5699]: fg_loss: 2.6815, e_total_loss: 1.8702, e_dis_loss: 0.1384, d_total_loss: 0.0336, d_dis_loss: 1.5211, attack_loss: 0.0327
[5799]: fg_loss: 2.6663, e_total_loss: 1.8536, e_dis_loss: 0.1775, d_total_loss: 0.0335, d_dis_loss: 1.5241, attack_loss: 0.0338
[5899]: fg_loss: 2.6638, e_total_loss: 1.8245, e_dis_loss: 0.1324, d_total_loss: 0.0336, d_dis_loss: 1.5115, attack_loss: 0.0338
[5999]: fg_loss: 2.6620, e_total_loss: 1.7902, e_dis_loss: 0.1235, d_total_loss: 0.0336, d_dis_loss: 1.5229, attack_loss: 0.0351
[6099]: fg_loss: 2.6267, e_total_loss: 1.7597, e_dis_loss: 0.1507, d_total_loss: 0.0336, d_dis_loss: 1.5247, attack_loss: 0.0335
[6199]: fg_loss: 2.5987, e_total_loss: 1.7594, e_dis_loss: 0.1223, d_total_loss: 0.0334, d_dis_loss: 1.5049, attack_loss: 0.0339
[6299]: fg_loss: 2.6011, e_total_loss: 1.7161, e_dis_loss: 0.1435, d_total_loss: 0.0337, d_dis_loss: 1.5288, attack_loss: 0.0343
[6399]: fg_loss: 2.6119, e_total_loss: 1.6802, e_dis_loss: 0.1621, d_total_loss: 0.0338, d_dis_loss: 1.5236, attack_loss: 0.0345
[6499]: fg_loss: 2.5657, e_total_loss: 1.6695, e_dis_loss: 0.1489, d_total_loss: 0.0339, d_dis_loss: 1.5156, attack_loss: 0.0343
[6599]: fg_loss: 2.5526, e_total_loss: 1.6550, e_dis_loss: 0.1012, d_total_loss: 0.0337, d_dis_loss: 1.5144, attack_loss: 0.0336
[6699]: fg_loss: 2.5406, e_total_loss: 1.6274, e_dis_loss: 0.1053, d_total_loss: 0.0339, d_dis_loss: 1.5120, attack_loss: 0.0336
[6799]: fg_loss: 2.5499, e_total_loss: 1.5899, e_dis_loss: 0.0898, d_total_loss: 0.0339, d_dis_loss: 1.5187, attack_loss: 0.0341
[6899]: fg_loss: 2.5167, e_total_loss: 1.5767, e_dis_loss: 0.1800, d_total_loss: 0.0338, d_dis_loss: 1.5134, attack_loss: 0.0346
[6999]: fg_loss: 2.5090, e_total_loss: 1.5535, e_dis_loss: 0.1774, d_total_loss: 0.0339, d_dis_loss: 1.5141, attack_loss: 0.0340
[7099]: fg_loss: 2.4885, e_total_loss: 1.5501, e_dis_loss: 0.1219, d_total_loss: 0.0340, d_dis_loss: 1.4966, attack_loss: 0.0344
[7199]: fg_loss: 2.4908, e_total_loss: 1.5193, e_dis_loss: 0.1265, d_total_loss: 0.0341, d_dis_loss: 1.5159, attack_loss: 0.0340
[7299]: fg_loss: 2.4771, e_total_loss: 1.4809, e_dis_loss: 0.1054, d_total_loss: 0.0340, d_dis_loss: 1.5272, attack_loss: 0.0350
[7399]: fg_loss: 2.4541, e_total_loss: 1.4591, e_dis_loss: 0.0736, d_total_loss: 0.0340, d_dis_loss: 1.5074, attack_loss: 0.0337
[7499]: fg_loss: 2.4505, e_total_loss: 1.4622, e_dis_loss: 0.0894, d_total_loss: 0.0337, d_dis_loss: 1.5071, attack_loss: 0.0341
