Start vsl/plainnet experiments on tinyimagenet at l7 with {'e_lr': 0.001, 'd_lr': 0.0005, 'lambda1': 0.02, 'lambda2': 1e-05, 'e_dis_lr': 2e-05, 'd_dis_lr': 5e-09}
Start running.
[99]: fg_loss: 5.2268, e_total_loss: 5.2441, e_dis_loss: 1.4645, d_total_loss: 0.0720, d_dis_loss: 1.7005, attack_loss: 0.0824
[199]: fg_loss: 5.0096, e_total_loss: 5.0039, e_dis_loss: 1.5871, d_total_loss: 0.0670, d_dis_loss: 1.7204, attack_loss: 0.0680
[299]: fg_loss: 4.8447, e_total_loss: 4.8068, e_dis_loss: 1.2781, d_total_loss: 0.0664, d_dis_loss: 1.7071, attack_loss: 0.0669
[399]: fg_loss: 4.7323, e_total_loss: 4.5816, e_dis_loss: 1.2162, d_total_loss: 0.0644, d_dis_loss: 1.6747, attack_loss: 0.0666
[499]: fg_loss: 4.6124, e_total_loss: 4.3441, e_dis_loss: 1.0402, d_total_loss: 0.0638, d_dis_loss: 1.6677, attack_loss: 0.0667
[599]: fg_loss: 4.5000, e_total_loss: 4.1005, e_dis_loss: 0.9467, d_total_loss: 0.0619, d_dis_loss: 1.6509, attack_loss: 0.0669
[699]: fg_loss: 4.4218, e_total_loss: 3.8779, e_dis_loss: 0.7015, d_total_loss: 0.0618, d_dis_loss: 1.6491, attack_loss: 0.0689
[799]: fg_loss: 4.3591, e_total_loss: 3.6759, e_dis_loss: 0.5799, d_total_loss: 0.0617, d_dis_loss: 1.6480, attack_loss: 0.0693
[899]: fg_loss: 4.3017, e_total_loss: 3.4768, e_dis_loss: 0.4306, d_total_loss: 0.0615, d_dis_loss: 1.6391, attack_loss: 0.0703
[999]: fg_loss: 4.2407, e_total_loss: 3.3038, e_dis_loss: 0.3216, d_total_loss: 0.0614, d_dis_loss: 1.6350, attack_loss: 0.0680
[1099]: fg_loss: 4.1721, e_total_loss: 3.1555, e_dis_loss: 0.2079, d_total_loss: 0.0610, d_dis_loss: 1.6368, attack_loss: 0.0693
[1199]: fg_loss: 4.1598, e_total_loss: 3.0209, e_dis_loss: 0.2067, d_total_loss: 0.0606, d_dis_loss: 1.6308, attack_loss: 0.0704
[1299]: fg_loss: 4.1009, e_total_loss: 2.9329, e_dis_loss: 0.2063, d_total_loss: 0.0602, d_dis_loss: 1.6194, attack_loss: 0.0700
[1399]: fg_loss: 4.0594, e_total_loss: 2.8214, e_dis_loss: 0.1897, d_total_loss: 0.0600, d_dis_loss: 1.6176, attack_loss: 0.0691
[1499]: fg_loss: 4.0158, e_total_loss: 2.7263, e_dis_loss: 0.1880, d_total_loss: 0.0601, d_dis_loss: 1.6195, attack_loss: 0.0684
[1599]: fg_loss: 3.9853, e_total_loss: 2.6381, e_dis_loss: 0.1962, d_total_loss: 0.0598, d_dis_loss: 1.6128, attack_loss: 0.0697
[1699]: fg_loss: 3.9550, e_total_loss: 2.5574, e_dis_loss: 0.1811, d_total_loss: 0.0591, d_dis_loss: 1.6131, attack_loss: 0.0707
[1799]: fg_loss: 3.9112, e_total_loss: 2.4520, e_dis_loss: 0.1570, d_total_loss: 0.0593, d_dis_loss: 1.6138, attack_loss: 0.0697
[1899]: fg_loss: 3.8612, e_total_loss: 2.3630, e_dis_loss: 0.1675, d_total_loss: 0.0589, d_dis_loss: 1.6139, attack_loss: 0.0699
[1999]: fg_loss: 3.8207, e_total_loss: 2.3402, e_dis_loss: 0.1505, d_total_loss: 0.0590, d_dis_loss: 1.6127, attack_loss: 0.0695
[2099]: fg_loss: 3.8246, e_total_loss: 2.2573, e_dis_loss: 0.1420, d_total_loss: 0.0584, d_dis_loss: 1.6051, attack_loss: 0.0699
[2199]: fg_loss: 3.7694, e_total_loss: 2.1707, e_dis_loss: 0.1336, d_total_loss: 0.0581, d_dis_loss: 1.6028, attack_loss: 0.0699
