Start vsl/plainnet experiments on tinyimagenet at l7 with {'e_lr': 0.001, 'd_lr': 0.0005, 'lambda1': 0.02, 'lambda2': 1e-05, 'e_dis_lr': 2e-05, 'd_dis_lr': 5e-09}
Start running.
[99]: fg_loss: 5.2349, e_total_loss: 5.2548, e_dis_loss: 1.9851, d_total_loss: 0.0726, d_dis_loss: 1.5511, attack_loss: 0.0851
[199]: fg_loss: 5.0189, e_total_loss: 5.0256, e_dis_loss: 1.5747, d_total_loss: 0.0696, d_dis_loss: 1.5828, attack_loss: 0.0727
[299]: fg_loss: 4.8288, e_total_loss: 4.8552, e_dis_loss: 1.1918, d_total_loss: 0.0685, d_dis_loss: 1.6239, attack_loss: 0.0699
[399]: fg_loss: 4.7038, e_total_loss: 4.7032, e_dis_loss: 1.1616, d_total_loss: 0.0680, d_dis_loss: 1.6273, attack_loss: 0.0679
[499]: fg_loss: 4.5748, e_total_loss: 4.6047, e_dis_loss: 1.0998, d_total_loss: 0.0670, d_dis_loss: 1.6281, attack_loss: 0.0677
[599]: fg_loss: 4.4923, e_total_loss: 4.5145, e_dis_loss: 0.9638, d_total_loss: 0.0674, d_dis_loss: 1.6218, attack_loss: 0.0669
[699]: fg_loss: 4.3864, e_total_loss: 4.4459, e_dis_loss: 0.9490, d_total_loss: 0.0664, d_dis_loss: 1.6289, attack_loss: 0.0669
[799]: fg_loss: 4.3348, e_total_loss: 4.3721, e_dis_loss: 0.9400, d_total_loss: 0.0660, d_dis_loss: 1.6347, attack_loss: 0.0665
[899]: fg_loss: 4.2661, e_total_loss: 4.3110, e_dis_loss: 0.8384, d_total_loss: 0.0651, d_dis_loss: 1.6336, attack_loss: 0.0665
[999]: fg_loss: 4.2104, e_total_loss: 4.2689, e_dis_loss: 0.7778, d_total_loss: 0.0641, d_dis_loss: 1.6456, attack_loss: 0.0656
[1099]: fg_loss: 4.1667, e_total_loss: 4.2327, e_dis_loss: 0.7715, d_total_loss: 0.0649, d_dis_loss: 1.6171, attack_loss: 0.0661
[1199]: fg_loss: 4.1316, e_total_loss: 4.1795, e_dis_loss: 0.7490, d_total_loss: 0.0645, d_dis_loss: 1.6265, attack_loss: 0.0650
[1299]: fg_loss: 4.0777, e_total_loss: 4.1686, e_dis_loss: 0.7358, d_total_loss: 0.0642, d_dis_loss: 1.6170, attack_loss: 0.0644
[1399]: fg_loss: 4.0295, e_total_loss: 4.0935, e_dis_loss: 0.7759, d_total_loss: 0.0630, d_dis_loss: 1.6297, attack_loss: 0.0632
[1499]: fg_loss: 3.9882, e_total_loss: 4.0857, e_dis_loss: 0.7583, d_total_loss: 0.0629, d_dis_loss: 1.6194, attack_loss: 0.0640
[1599]: fg_loss: 3.9355, e_total_loss: 4.0370, e_dis_loss: 0.7318, d_total_loss: 0.0629, d_dis_loss: 1.6287, attack_loss: 0.0634
[1699]: fg_loss: 3.9200, e_total_loss: 4.0149, e_dis_loss: 0.6639, d_total_loss: 0.0619, d_dis_loss: 1.6211, attack_loss: 0.0641
[1799]: fg_loss: 3.8751, e_total_loss: 3.9825, e_dis_loss: 0.8533, d_total_loss: 0.0614, d_dis_loss: 1.6121, attack_loss: 0.0628
[1899]: fg_loss: 3.8359, e_total_loss: 3.9405, e_dis_loss: 0.7462, d_total_loss: 0.0607, d_dis_loss: 1.6096, attack_loss: 0.0612
[1999]: fg_loss: 3.7901, e_total_loss: 3.9139, e_dis_loss: 0.8110, d_total_loss: 0.0598, d_dis_loss: 1.6107, attack_loss: 0.0615
[2099]: fg_loss: 3.7897, e_total_loss: 3.8749, e_dis_loss: 0.8043, d_total_loss: 0.0597, d_dis_loss: 1.6166, attack_loss: 0.0615
[2199]: fg_loss: 3.7404, e_total_loss: 3.8513, e_dis_loss: 0.8332, d_total_loss: 0.0589, d_dis_loss: 1.6066, attack_loss: 0.0618
[2299]: fg_loss: 3.7155, e_total_loss: 3.8140, e_dis_loss: 0.8333, d_total_loss: 0.0589, d_dis_loss: 1.5989, attack_loss: 0.0599
[2399]: fg_loss: 3.6741, e_total_loss: 3.7912, e_dis_loss: 0.9202, d_total_loss: 0.0583, d_dis_loss: 1.6055, attack_loss: 0.0604
[2499]: fg_loss: 3.6603, e_total_loss: 3.7508, e_dis_loss: 0.8563, d_total_loss: 0.0574, d_dis_loss: 1.6108, attack_loss: 0.0610
[2599]: fg_loss: 3.6230, e_total_loss: 3.7129, e_dis_loss: 0.8696, d_total_loss: 0.0562, d_dis_loss: 1.5966, attack_loss: 0.0615
