Start vsl/resnet experiments on tinyimagenet at l7 with {'e_lr': 0.001, 'd_lr': 0.0005, 'lambda1': 0.02, 'lambda2': 1e-05, 'e_dis_lr': 2e-05, 'd_dis_lr': 5e-09}
Start running.
[99]: fg_loss: 5.2355, e_total_loss: 5.2564, e_dis_loss: 1.1619, d_total_loss: 0.0655, d_dis_loss: 1.4784, attack_loss: 0.0882
[199]: fg_loss: 4.8982, e_total_loss: 4.9825, e_dis_loss: 1.0546, d_total_loss: 0.0549, d_dis_loss: 1.4977, attack_loss: 0.0629
[299]: fg_loss: 4.6368, e_total_loss: 4.7616, e_dis_loss: 0.9104, d_total_loss: 0.0517, d_dis_loss: 1.4645, attack_loss: 0.0515
[399]: fg_loss: 4.5078, e_total_loss: 4.5959, e_dis_loss: 0.9768, d_total_loss: 0.0532, d_dis_loss: 1.5074, attack_loss: 0.0485
[499]: fg_loss: 4.3580, e_total_loss: 4.4728, e_dis_loss: 0.9525, d_total_loss: 0.0521, d_dis_loss: 1.4842, attack_loss: 0.0487
[599]: fg_loss: 4.2503, e_total_loss: 4.3981, e_dis_loss: 0.7514, d_total_loss: 0.0549, d_dis_loss: 1.4994, attack_loss: 0.0487
[699]: fg_loss: 4.1625, e_total_loss: 4.3212, e_dis_loss: 0.7804, d_total_loss: 0.0533, d_dis_loss: 1.4953, attack_loss: 0.0478
[799]: fg_loss: 4.1089, e_total_loss: 4.2375, e_dis_loss: 0.9492, d_total_loss: 0.0532, d_dis_loss: 1.4926, attack_loss: 0.0470
[899]: fg_loss: 4.0244, e_total_loss: 4.1815, e_dis_loss: 0.9296, d_total_loss: 0.0519, d_dis_loss: 1.4885, attack_loss: 0.0463
[999]: fg_loss: 3.9703, e_total_loss: 4.1160, e_dis_loss: 0.7175, d_total_loss: 0.0506, d_dis_loss: 1.4909, attack_loss: 0.0441
[1099]: fg_loss: 3.9054, e_total_loss: 4.0777, e_dis_loss: 0.6748, d_total_loss: 0.0497, d_dis_loss: 1.4871, attack_loss: 0.0454
[1199]: fg_loss: 3.8455, e_total_loss: 4.0380, e_dis_loss: 0.6599, d_total_loss: 0.0486, d_dis_loss: 1.4941, attack_loss: 0.0435
[1299]: fg_loss: 3.8056, e_total_loss: 4.0003, e_dis_loss: 0.6138, d_total_loss: 0.0483, d_dis_loss: 1.4843, attack_loss: 0.0420
[1399]: fg_loss: 3.7545, e_total_loss: 3.9395, e_dis_loss: 0.6322, d_total_loss: 0.0456, d_dis_loss: 1.4794, attack_loss: 0.0409
[1499]: fg_loss: 3.6985, e_total_loss: 3.9093, e_dis_loss: 0.6217, d_total_loss: 0.0470, d_dis_loss: 1.4600, attack_loss: 0.0408
[1599]: fg_loss: 3.6487, e_total_loss: 3.8906, e_dis_loss: 0.6439, d_total_loss: 0.0453, d_dis_loss: 1.4724, attack_loss: 0.0390
[1699]: fg_loss: 3.6444, e_total_loss: 3.8563, e_dis_loss: 0.6197, d_total_loss: 0.0446, d_dis_loss: 1.4911, attack_loss: 0.0403
[1799]: fg_loss: 3.5737, e_total_loss: 3.7929, e_dis_loss: 0.5834, d_total_loss: 0.0434, d_dis_loss: 1.4594, attack_loss: 0.0390
[1899]: fg_loss: 3.5482, e_total_loss: 3.7613, e_dis_loss: 0.6037, d_total_loss: 0.0420, d_dis_loss: 1.4570, attack_loss: 0.0381
[1999]: fg_loss: 3.4902, e_total_loss: 3.7554, e_dis_loss: 0.5375, d_total_loss: 0.0422, d_dis_loss: 1.4644, attack_loss: 0.0372
[2099]: fg_loss: 3.4979, e_total_loss: 3.7046, e_dis_loss: 0.6146, d_total_loss: 0.0420, d_dis_loss: 1.4531, attack_loss: 0.0374
[2199]: fg_loss: 3.4304, e_total_loss: 3.7033, e_dis_loss: 0.5158, d_total_loss: 0.0406, d_dis_loss: 1.4532, attack_loss: 0.0370
[2299]: fg_loss: 3.4179, e_total_loss: 3.6627, e_dis_loss: 0.5297, d_total_loss: 0.0404, d_dis_loss: 1.4872, attack_loss: 0.0365
[2399]: fg_loss: 3.3629, e_total_loss: 3.6308, e_dis_loss: 0.6580, d_total_loss: 0.0403, d_dis_loss: 1.4461, attack_loss: 0.0359
[2499]: fg_loss: 3.3547, e_total_loss: 3.6021, e_dis_loss: 0.6182, d_total_loss: 0.0402, d_dis_loss: 1.4712, attack_loss: 0.0361
[2599]: fg_loss: 3.3143, e_total_loss: 3.5947, e_dis_loss: 0.5605, d_total_loss: 0.0394, d_dis_loss: 1.4656, attack_loss: 0.0372
[2699]: fg_loss: 3.2806, e_total_loss: 3.5563, e_dis_loss: 0.5564, d_total_loss: 0.0395, d_dis_loss: 1.4862, attack_loss: 0.0368
[2799]: fg_loss: 3.2666, e_total_loss: 3.5314, e_dis_loss: 0.4799, d_total_loss: 0.0379, d_dis_loss: 1.4654, attack_loss: 0.0361
[2899]: fg_loss: 3.2286, e_total_loss: 3.5241, e_dis_loss: 0.5334, d_total_loss: 0.0374, d_dis_loss: 1.4716, attack_loss: 0.0350
[2999]: fg_loss: 3.2206, e_total_loss: 3.5036, e_dis_loss: 0.4580, d_total_loss: 0.0366, d_dis_loss: 1.4642, attack_loss: 0.0350
[3099]: fg_loss: 3.1816, e_total_loss: 3.4678, e_dis_loss: 0.4265, d_total_loss: 0.0369, d_dis_loss: 1.4718, attack_loss: 0.0343
[3199]: fg_loss: 3.1539, e_total_loss: 3.4321, e_dis_loss: 0.4526, d_total_loss: 0.0373, d_dis_loss: 1.4698, attack_loss: 0.0353
[3299]: fg_loss: 3.1145, e_total_loss: 3.4359, e_dis_loss: 0.4811, d_total_loss: 0.0371, d_dis_loss: 1.4733, attack_loss: 0.0351
[3399]: fg_loss: 3.1301, e_total_loss: 3.4331, e_dis_loss: 0.5462, d_total_loss: 0.0368, d_dis_loss: 1.4711, attack_loss: 0.0352
[3499]: fg_loss: 3.0713, e_total_loss: 3.3915, e_dis_loss: 0.4535, d_total_loss: 0.0361, d_dis_loss: 1.4757, attack_loss: 0.0334
[3599]: fg_loss: 3.0469, e_total_loss: 3.3892, e_dis_loss: 0.4296, d_total_loss: 0.0355, d_dis_loss: 1.4640, attack_loss: 0.0326
[3699]: fg_loss: 3.0369, e_total_loss: 3.3384, e_dis_loss: 0.4470, d_total_loss: 0.0349, d_dis_loss: 1.4748, attack_loss: 0.0339
[3799]: fg_loss: 3.0364, e_total_loss: 3.3591, e_dis_loss: 0.4506, d_total_loss: 0.0349, d_dis_loss: 1.4686, attack_loss: 0.0333
[3899]: fg_loss: 2.9956, e_total_loss: 3.3254, e_dis_loss: 0.4233, d_total_loss: 0.0346, d_dis_loss: 1.4689, attack_loss: 0.0330
[3999]: fg_loss: 2.9804, e_total_loss: 3.3249, e_dis_loss: 0.4159, d_total_loss: 0.0340, d_dis_loss: 1.4716, attack_loss: 0.0325
[4099]: fg_loss: 2.9667, e_total_loss: 3.2973, e_dis_loss: 0.3903, d_total_loss: 0.0345, d_dis_loss: 1.4500, attack_loss: 0.0343
[4199]: fg_loss: 2.9361, e_total_loss: 3.2994, e_dis_loss: 0.4595, d_total_loss: 0.0349, d_dis_loss: 1.4876, attack_loss: 0.0329
[4299]: fg_loss: 2.9163, e_total_loss: 3.2753, e_dis_loss: 0.4006, d_total_loss: 0.0344, d_dis_loss: 1.4758, attack_loss: 0.0327
[4399]: fg_loss: 2.9019, e_total_loss: 3.2849, e_dis_loss: 0.3883, d_total_loss: 0.0339, d_dis_loss: 1.4662, attack_loss: 0.0324
[4499]: fg_loss: 2.8786, e_total_loss: 3.2415, e_dis_loss: 0.4217, d_total_loss: 0.0335, d_dis_loss: 1.4793, attack_loss: 0.0326
[4599]: fg_loss: 2.8581, e_total_loss: 3.2491, e_dis_loss: 0.3624, d_total_loss: 0.0329, d_dis_loss: 1.4466, attack_loss: 0.0318
[4699]: fg_loss: 2.8736, e_total_loss: 3.2270, e_dis_loss: 0.3695, d_total_loss: 0.0336, d_dis_loss: 1.4570, attack_loss: 0.0326
[4799]: fg_loss: 2.8089, e_total_loss: 3.2185, e_dis_loss: 0.3825, d_total_loss: 0.0322, d_dis_loss: 1.4474, attack_loss: 0.0307
[4899]: fg_loss: 2.8266, e_total_loss: 3.1959, e_dis_loss: 0.3818, d_total_loss: 0.0324, d_dis_loss: 1.4745, attack_loss: 0.0322
[4999]: fg_loss: 2.7823, e_total_loss: 3.1880, e_dis_loss: 0.4077, d_total_loss: 0.0327, d_dis_loss: 1.4565, attack_loss: 0.0323
[5099]: fg_loss: 2.8038, e_total_loss: 3.2023, e_dis_loss: 0.4145, d_total_loss: 0.0321, d_dis_loss: 1.4497, attack_loss: 0.0312
