Start vsl/plainnet experiments on cifar100 at l7 with {'e_lr': 0.001, 'd_lr': 0.0005, 'lambda1': 0.02, 'lambda2': 1e-05, 'e_dis_lr': 2e-05, 'd_dis_lr': 5e-09}
Start running.
[99]: fg_loss: 4.4291, e_total_loss: 4.4828, e_dis_loss: 1.2030, d_total_loss: 0.0640, d_dis_loss: 1.4634, attack_loss: 0.0818
[199]: fg_loss: 4.1824, e_total_loss: 4.2480, e_dis_loss: 1.0481, d_total_loss: 0.0538, d_dis_loss: 1.4469, attack_loss: 0.0692
[299]: fg_loss: 4.0354, e_total_loss: 4.0925, e_dis_loss: 1.0666, d_total_loss: 0.0487, d_dis_loss: 1.4538, attack_loss: 0.0591
[399]: fg_loss: 3.8912, e_total_loss: 3.9747, e_dis_loss: 0.8589, d_total_loss: 0.0465, d_dis_loss: 1.4319, attack_loss: 0.0531
[499]: fg_loss: 3.7521, e_total_loss: 3.8432, e_dis_loss: 0.8717, d_total_loss: 0.0433, d_dis_loss: 1.4287, attack_loss: 0.0512
[599]: fg_loss: 3.6515, e_total_loss: 3.7628, e_dis_loss: 0.7933, d_total_loss: 0.0422, d_dis_loss: 1.4212, attack_loss: 0.0478
[699]: fg_loss: 3.5565, e_total_loss: 3.7015, e_dis_loss: 0.7585, d_total_loss: 0.0417, d_dis_loss: 1.4367, attack_loss: 0.0446
[799]: fg_loss: 3.4574, e_total_loss: 3.6161, e_dis_loss: 0.8238, d_total_loss: 0.0411, d_dis_loss: 1.4393, attack_loss: 0.0441
[899]: fg_loss: 3.3996, e_total_loss: 3.5514, e_dis_loss: 0.6394, d_total_loss: 0.0401, d_dis_loss: 1.4461, attack_loss: 0.0447
[999]: fg_loss: 3.3039, e_total_loss: 3.4597, e_dis_loss: 0.6597, d_total_loss: 0.0398, d_dis_loss: 1.4363, attack_loss: 0.0424
[1099]: fg_loss: 3.2402, e_total_loss: 3.4074, e_dis_loss: 0.5854, d_total_loss: 0.0391, d_dis_loss: 1.4136, attack_loss: 0.0417
[1199]: fg_loss: 3.1405, e_total_loss: 3.3687, e_dis_loss: 0.5062, d_total_loss: 0.0382, d_dis_loss: 1.4287, attack_loss: 0.0428
[1299]: fg_loss: 3.0721, e_total_loss: 3.2878, e_dis_loss: 0.5692, d_total_loss: 0.0381, d_dis_loss: 1.4198, attack_loss: 0.0426
[1399]: fg_loss: 3.0076, e_total_loss: 3.2164, e_dis_loss: 0.6111, d_total_loss: 0.0376, d_dis_loss: 1.4355, attack_loss: 0.0409
[1499]: fg_loss: 2.8921, e_total_loss: 3.1723, e_dis_loss: 0.5819, d_total_loss: 0.0364, d_dis_loss: 1.4274, attack_loss: 0.0416
