Start vsl/resnet experiments on stl10 at l7 with {'e_lr': 0.001, 'd_lr': 0.0005, 'lambda1': 0.02, 'lambda2': 1e-05, 'e_dis_lr': 2e-05, 'd_dis_lr': 5e-09}
Start running.
[99]: fg_loss: 1.9119, e_total_loss: 2.0478, e_dis_loss: 0.6491, d_total_loss: 0.0368, d_dis_loss: 1.4801, attack_loss: 0.0886
[199]: fg_loss: 1.6128, e_total_loss: 1.6995, e_dis_loss: 0.2963, d_total_loss: 0.0230, d_dis_loss: 1.4517, attack_loss: 0.0744
[299]: fg_loss: 1.5011, e_total_loss: 1.6215, e_dis_loss: 0.4081, d_total_loss: 0.0235, d_dis_loss: 1.4922, attack_loss: 0.0573
[399]: fg_loss: 1.4092, e_total_loss: 1.5047, e_dis_loss: 0.3536, d_total_loss: 0.0241, d_dis_loss: 1.4718, attack_loss: 0.0600
[499]: fg_loss: 1.3454, e_total_loss: 1.3767, e_dis_loss: 0.3507, d_total_loss: 0.0236, d_dis_loss: 1.4801, attack_loss: 0.0537
[599]: fg_loss: 1.3060, e_total_loss: 1.3044, e_dis_loss: 0.3414, d_total_loss: 0.0242, d_dis_loss: 1.4824, attack_loss: 0.0543
[699]: fg_loss: 1.2239, e_total_loss: 1.2455, e_dis_loss: 0.3378, d_total_loss: 0.0256, d_dis_loss: 1.4922, attack_loss: 0.0539
[799]: fg_loss: 1.2315, e_total_loss: 1.1176, e_dis_loss: 0.4086, d_total_loss: 0.0262, d_dis_loss: 1.4751, attack_loss: 0.0488
[899]: fg_loss: 1.1524, e_total_loss: 1.0863, e_dis_loss: 0.3933, d_total_loss: 0.0259, d_dis_loss: 1.4480, attack_loss: 0.0507
[999]: fg_loss: 1.1541, e_total_loss: 1.0045, e_dis_loss: 0.4461, d_total_loss: 0.0257, d_dis_loss: 1.4769, attack_loss: 0.0484
[1099]: fg_loss: 1.0919, e_total_loss: 1.0068, e_dis_loss: 0.4139, d_total_loss: 0.0258, d_dis_loss: 1.4798, attack_loss: 0.0523
[1199]: fg_loss: 1.0969, e_total_loss: 0.9402, e_dis_loss: 0.6114, d_total_loss: 0.0269, d_dis_loss: 1.4888, attack_loss: 0.0473
[1299]: fg_loss: 1.0179, e_total_loss: 0.8588, e_dis_loss: 0.5687, d_total_loss: 0.0258, d_dis_loss: 1.4765, attack_loss: 0.0487
[1399]: fg_loss: 1.0394, e_total_loss: 0.8124, e_dis_loss: 0.5634, d_total_loss: 0.0265, d_dis_loss: 1.4640, attack_loss: 0.0455
[1499]: fg_loss: 0.9646, e_total_loss: 0.7455, e_dis_loss: 0.4953, d_total_loss: 0.0274, d_dis_loss: 1.4992, attack_loss: 0.0452
[1599]: fg_loss: 0.9761, e_total_loss: 0.6737, e_dis_loss: 0.4217, d_total_loss: 0.0260, d_dis_loss: 1.5038, attack_loss: 0.0446
[1699]: fg_loss: 0.9073, e_total_loss: 0.5896, e_dis_loss: 0.4543, d_total_loss: 0.0261, d_dis_loss: 1.4833, attack_loss: 0.0436
[1799]: fg_loss: 0.9143, e_total_loss: 0.5475, e_dis_loss: 0.4333, d_total_loss: 0.0261, d_dis_loss: 1.4887, attack_loss: 0.0450
[1899]: fg_loss: 0.8593, e_total_loss: 0.4647, e_dis_loss: 0.4617, d_total_loss: 0.0266, d_dis_loss: 1.4821, attack_loss: 0.0446
[1999]: fg_loss: 0.8569, e_total_loss: 0.3941, e_dis_loss: 0.4699, d_total_loss: 0.0271, d_dis_loss: 1.4891, attack_loss: 0.0466
[2099]: fg_loss: 0.7963, e_total_loss: 0.3986, e_dis_loss: 0.4814, d_total_loss: 0.0274, d_dis_loss: 1.5103, attack_loss: 0.0466
[2199]: fg_loss: 0.7915, e_total_loss: 0.3266, e_dis_loss: 0.5183, d_total_loss: 0.0281, d_dis_loss: 1.4751, attack_loss: 0.0449
[2299]: fg_loss: 0.7695, e_total_loss: 0.2965, e_dis_loss: 0.5044, d_total_loss: 0.0280, d_dis_loss: 1.4676, attack_loss: 0.0442
[2399]: fg_loss: 0.7292, e_total_loss: 0.2884, e_dis_loss: 0.4930, d_total_loss: 0.0270, d_dis_loss: 1.4725, attack_loss: 0.0426
[2499]: fg_loss: 0.7271, e_total_loss: 0.2795, e_dis_loss: 0.5906, d_total_loss: 0.0265, d_dis_loss: 1.4787, attack_loss: 0.0432
[2599]: fg_loss: 0.6996, e_total_loss: 0.1977, e_dis_loss: 0.5920, d_total_loss: 0.0272, d_dis_loss: 1.4764, attack_loss: 0.0455
[2699]: fg_loss: 0.7073, e_total_loss: 0.2421, e_dis_loss: 0.5915, d_total_loss: 0.0280, d_dis_loss: 1.4663, attack_loss: 0.0438
[2799]: fg_loss: 0.6358, e_total_loss: 0.2132, e_dis_loss: 0.5810, d_total_loss: 0.0279, d_dis_loss: 1.4830, attack_loss: 0.0446
[2899]: fg_loss: 0.6185, e_total_loss: 0.1963, e_dis_loss: 0.5802, d_total_loss: 0.0268, d_dis_loss: 1.4957, attack_loss: 0.0418
[2999]: fg_loss: 0.6061, e_total_loss: 0.1764, e_dis_loss: 0.6240, d_total_loss: 0.0273, d_dis_loss: 1.4809, attack_loss: 0.0445
[3099]: fg_loss: 0.5373, e_total_loss: 0.1678, e_dis_loss: 0.6543, d_total_loss: 0.0279, d_dis_loss: 1.4822, attack_loss: 0.0396
[3199]: fg_loss: 0.5402, e_total_loss: 0.1417, e_dis_loss: 0.6752, d_total_loss: 0.0284, d_dis_loss: 1.4559, attack_loss: 0.0458
[3299]: fg_loss: 0.4810, e_total_loss: 0.1663, e_dis_loss: 0.6250, d_total_loss: 0.0282, d_dis_loss: 1.4865, attack_loss: 0.0429
[3399]: fg_loss: 0.4989, e_total_loss: 0.1582, e_dis_loss: 0.5151, d_total_loss: 0.0283, d_dis_loss: 1.4768, attack_loss: 0.0432
[3499]: fg_loss: 0.4307, e_total_loss: 0.1662, e_dis_loss: 0.5917, d_total_loss: 0.0276, d_dis_loss: 1.4767, attack_loss: 0.0432
[3599]: fg_loss: 0.3966, e_total_loss: 0.2022, e_dis_loss: 0.4951, d_total_loss: 0.0279, d_dis_loss: 1.4730, attack_loss: 0.0413
[3699]: fg_loss: 0.3828, e_total_loss: 0.1322, e_dis_loss: 0.5435, d_total_loss: 0.0265, d_dis_loss: 1.4687, attack_loss: 0.0406
[3799]: fg_loss: 0.3462, e_total_loss: 0.1311, e_dis_loss: 0.5634, d_total_loss: 0.0263, d_dis_loss: 1.4622, attack_loss: 0.0425
[3899]: fg_loss: 0.3284, e_total_loss: 0.1202, e_dis_loss: 0.5483, d_total_loss: 0.0269, d_dis_loss: 1.4843, attack_loss: 0.0430
[3999]: fg_loss: 0.3207, e_total_loss: 0.1158, e_dis_loss: 0.5188, d_total_loss: 0.0262, d_dis_loss: 1.4781, attack_loss: 0.0447
