Start vsl/plainnet experiments on stl10 at l7 with {'e_lr': 0.001, 'd_lr': 0.0005, 'lambda1': 0.02, 'lambda2': 1e-05, 'e_dis_lr': 2e-05, 'd_dis_lr': 5e-09}
Start running.
[99]: fg_loss: 1.8574, e_total_loss: 1.8207, e_dis_loss: 0.8692, d_total_loss: 0.0515, d_dis_loss: 1.4494, attack_loss: 0.0715
[199]: fg_loss: 1.6800, e_total_loss: 1.5276, e_dis_loss: 0.6353, d_total_loss: 0.0473, d_dis_loss: 1.5615, attack_loss: 0.0678
[299]: fg_loss: 1.6074, e_total_loss: 1.3368, e_dis_loss: 0.5728, d_total_loss: 0.0513, d_dis_loss: 1.5849, attack_loss: 0.0656
[399]: fg_loss: 1.5717, e_total_loss: 1.0890, e_dis_loss: 0.5646, d_total_loss: 0.0520, d_dis_loss: 1.5366, attack_loss: 0.0658
[499]: fg_loss: 1.5090, e_total_loss: 0.8890, e_dis_loss: 0.4970, d_total_loss: 0.0506, d_dis_loss: 1.5720, attack_loss: 0.0650
[599]: fg_loss: 1.4950, e_total_loss: 0.8014, e_dis_loss: 0.4114, d_total_loss: 0.0515, d_dis_loss: 1.5990, attack_loss: 0.0677
[699]: fg_loss: 1.4302, e_total_loss: 0.6845, e_dis_loss: 0.3939, d_total_loss: 0.0503, d_dis_loss: 1.5682, attack_loss: 0.0665
[799]: fg_loss: 1.4301, e_total_loss: 0.5800, e_dis_loss: 0.3218, d_total_loss: 0.0510, d_dis_loss: 1.5738, attack_loss: 0.0617
[899]: fg_loss: 1.3199, e_total_loss: 0.4941, e_dis_loss: 0.3837, d_total_loss: 0.0521, d_dis_loss: 1.5627, attack_loss: 0.0617
[999]: fg_loss: 1.3273, e_total_loss: 0.4098, e_dis_loss: 0.3968, d_total_loss: 0.0510, d_dis_loss: 1.5579, attack_loss: 0.0605
[1099]: fg_loss: 1.2625, e_total_loss: 0.3519, e_dis_loss: 0.4026, d_total_loss: 0.0480, d_dis_loss: 1.5749, attack_loss: 0.0605
[1199]: fg_loss: 1.2528, e_total_loss: 0.3547, e_dis_loss: 0.4264, d_total_loss: 0.0481, d_dis_loss: 1.5157, attack_loss: 0.0625
[1299]: fg_loss: 1.1789, e_total_loss: 0.3295, e_dis_loss: 0.3901, d_total_loss: 0.0484, d_dis_loss: 1.5162, attack_loss: 0.0616
[1399]: fg_loss: 1.2057, e_total_loss: 0.3172, e_dis_loss: 0.4882, d_total_loss: 0.0456, d_dis_loss: 1.5479, attack_loss: 0.0586
[1499]: fg_loss: 1.1294, e_total_loss: 0.2742, e_dis_loss: 0.5000, d_total_loss: 0.0488, d_dis_loss: 1.5607, attack_loss: 0.0599
[1599]: fg_loss: 1.1422, e_total_loss: 0.2836, e_dis_loss: 0.4557, d_total_loss: 0.0467, d_dis_loss: 1.5586, attack_loss: 0.0588
[1699]: fg_loss: 1.0797, e_total_loss: 0.2492, e_dis_loss: 0.5434, d_total_loss: 0.0461, d_dis_loss: 1.5876, attack_loss: 0.0562
[1799]: fg_loss: 1.1172, e_total_loss: 0.2175, e_dis_loss: 0.5910, d_total_loss: 0.0446, d_dis_loss: 1.5511, attack_loss: 0.0557
[1899]: fg_loss: 1.0489, e_total_loss: 0.1955, e_dis_loss: 0.5896, d_total_loss: 0.0453, d_dis_loss: 1.5391, attack_loss: 0.0571
[1999]: fg_loss: 1.0585, e_total_loss: 0.1910, e_dis_loss: 0.6496, d_total_loss: 0.0462, d_dis_loss: 1.5661, attack_loss: 0.0571
[2099]: fg_loss: 1.0046, e_total_loss: 0.1932, e_dis_loss: 0.6775, d_total_loss: 0.0449, d_dis_loss: 1.5436, attack_loss: 0.0592
[2199]: fg_loss: 1.0130, e_total_loss: 0.1580, e_dis_loss: 0.7297, d_total_loss: 0.0441, d_dis_loss: 1.5236, attack_loss: 0.0569
[2299]: fg_loss: 0.9687, e_total_loss: 0.1474, e_dis_loss: 0.8186, d_total_loss: 0.0438, d_dis_loss: 1.5503, attack_loss: 0.0583
[2399]: fg_loss: 0.9691, e_total_loss: 0.1250, e_dis_loss: 0.8605, d_total_loss: 0.0438, d_dis_loss: 1.5209, attack_loss: 0.0557
[2499]: fg_loss: 0.9257, e_total_loss: 0.1216, e_dis_loss: 0.8571, d_total_loss: 0.0434, d_dis_loss: 1.5245, attack_loss: 0.0568
[2599]: fg_loss: 0.9378, e_total_loss: 0.1056, e_dis_loss: 0.9518, d_total_loss: 0.0434, d_dis_loss: 1.5164, attack_loss: 0.0578
[2699]: fg_loss: 0.9136, e_total_loss: 0.1216, e_dis_loss: 0.8814, d_total_loss: 0.0439, d_dis_loss: 1.5224, attack_loss: 0.0554
[2799]: fg_loss: 0.9007, e_total_loss: 0.1033, e_dis_loss: 0.8744, d_total_loss: 0.0421, d_dis_loss: 1.5183, attack_loss: 0.0566
[2899]: fg_loss: 0.8592, e_total_loss: 0.1088, e_dis_loss: 0.9128, d_total_loss: 0.0439, d_dis_loss: 1.4983, attack_loss: 0.0568
[2999]: fg_loss: 0.8950, e_total_loss: 0.1013, e_dis_loss: 0.8868, d_total_loss: 0.0436, d_dis_loss: 1.5266, attack_loss: 0.0566
