Start vsl/plainnet experiments on stl10 at l7 with {'e_lr': 0.001, 'd_lr': 0.0005, 'lambda1': 0.02, 'lambda2': 1e-05, 'e_dis_lr': 2e-05, 'd_dis_lr': 5e-09}
Start running.
[99]: fg_loss: 1.8930, e_total_loss: 1.9186, e_dis_loss: 0.9094, d_total_loss: 0.0666, d_dis_loss: 1.4303, attack_loss: 0.0725
[199]: fg_loss: 1.7139, e_total_loss: 1.7105, e_dis_loss: 0.6032, d_total_loss: 0.0540, d_dis_loss: 1.4693, attack_loss: 0.0561
[299]: fg_loss: 1.6538, e_total_loss: 1.6108, e_dis_loss: 0.4802, d_total_loss: 0.0528, d_dis_loss: 1.4508, attack_loss: 0.0551
[399]: fg_loss: 1.6427, e_total_loss: 1.5332, e_dis_loss: 0.4883, d_total_loss: 0.0527, d_dis_loss: 1.4387, attack_loss: 0.0558
[499]: fg_loss: 1.5962, e_total_loss: 1.4737, e_dis_loss: 0.4734, d_total_loss: 0.0534, d_dis_loss: 1.4595, attack_loss: 0.0600
[599]: fg_loss: 1.5445, e_total_loss: 1.4164, e_dis_loss: 0.5329, d_total_loss: 0.0540, d_dis_loss: 1.4128, attack_loss: 0.0593
[699]: fg_loss: 1.4786, e_total_loss: 1.3034, e_dis_loss: 0.5829, d_total_loss: 0.0531, d_dis_loss: 1.4157, attack_loss: 0.0577
[799]: fg_loss: 1.4977, e_total_loss: 1.2395, e_dis_loss: 0.4928, d_total_loss: 0.0524, d_dis_loss: 1.4096, attack_loss: 0.0565
[899]: fg_loss: 1.3839, e_total_loss: 1.0720, e_dis_loss: 0.4508, d_total_loss: 0.0519, d_dis_loss: 1.4631, attack_loss: 0.0575
[999]: fg_loss: 1.3900, e_total_loss: 0.9976, e_dis_loss: 0.5366, d_total_loss: 0.0510, d_dis_loss: 1.4168, attack_loss: 0.0586
[1099]: fg_loss: 1.2984, e_total_loss: 0.9199, e_dis_loss: 0.5716, d_total_loss: 0.0524, d_dis_loss: 1.4237, attack_loss: 0.0581
[1199]: fg_loss: 1.3088, e_total_loss: 0.7924, e_dis_loss: 0.5234, d_total_loss: 0.0519, d_dis_loss: 1.4214, attack_loss: 0.0583
[1299]: fg_loss: 1.2157, e_total_loss: 0.6781, e_dis_loss: 0.5122, d_total_loss: 0.0508, d_dis_loss: 1.4162, attack_loss: 0.0562
[1399]: fg_loss: 1.2385, e_total_loss: 0.6284, e_dis_loss: 0.5413, d_total_loss: 0.0496, d_dis_loss: 1.4234, attack_loss: 0.0571
[1499]: fg_loss: 1.1407, e_total_loss: 0.5412, e_dis_loss: 0.4191, d_total_loss: 0.0491, d_dis_loss: 1.4220, attack_loss: 0.0559
[1599]: fg_loss: 1.1552, e_total_loss: 0.4768, e_dis_loss: 0.5229, d_total_loss: 0.0476, d_dis_loss: 1.4221, attack_loss: 0.0567
[1699]: fg_loss: 1.1139, e_total_loss: 0.4477, e_dis_loss: 0.5755, d_total_loss: 0.0485, d_dis_loss: 1.4324, attack_loss: 0.0568
[1799]: fg_loss: 1.0977, e_total_loss: 0.3876, e_dis_loss: 0.5066, d_total_loss: 0.0471, d_dis_loss: 1.4409, attack_loss: 0.0552
[1899]: fg_loss: 1.0318, e_total_loss: 0.3443, e_dis_loss: 0.5685, d_total_loss: 0.0473, d_dis_loss: 1.4600, attack_loss: 0.0577
[1999]: fg_loss: 1.0370, e_total_loss: 0.3332, e_dis_loss: 0.6187, d_total_loss: 0.0467, d_dis_loss: 1.4628, attack_loss: 0.0568
[2099]: fg_loss: 1.0038, e_total_loss: 0.2960, e_dis_loss: 0.6231, d_total_loss: 0.0466, d_dis_loss: 1.4458, attack_loss: 0.0576
[2199]: fg_loss: 0.9633, e_total_loss: 0.2752, e_dis_loss: 0.6723, d_total_loss: 0.0464, d_dis_loss: 1.4350, attack_loss: 0.0568
[2299]: fg_loss: 0.9561, e_total_loss: 0.2493, e_dis_loss: 0.6772, d_total_loss: 0.0470, d_dis_loss: 1.4585, attack_loss: 0.0591
[2399]: fg_loss: 0.9251, e_total_loss: 0.2189, e_dis_loss: 0.7271, d_total_loss: 0.0458, d_dis_loss: 1.4484, attack_loss: 0.0559
[2499]: fg_loss: 0.9171, e_total_loss: 0.2248, e_dis_loss: 0.6903, d_total_loss: 0.0464, d_dis_loss: 1.4502, attack_loss: 0.0574
[2599]: fg_loss: 0.8782, e_total_loss: 0.2076, e_dis_loss: 0.7337, d_total_loss: 0.0472, d_dis_loss: 1.4392, attack_loss: 0.0567
[2699]: fg_loss: 0.8638, e_total_loss: 0.1707, e_dis_loss: 0.7192, d_total_loss: 0.0461, d_dis_loss: 1.4498, attack_loss: 0.0559
[2799]: fg_loss: 0.8216, e_total_loss: 0.1554, e_dis_loss: 0.7542, d_total_loss: 0.0460, d_dis_loss: 1.4487, attack_loss: 0.0545
[2899]: fg_loss: 0.7965, e_total_loss: 0.1620, e_dis_loss: 0.6520, d_total_loss: 0.0458, d_dis_loss: 1.4441, attack_loss: 0.0564
[2999]: fg_loss: 0.8280, e_total_loss: 0.1356, e_dis_loss: 0.8204, d_total_loss: 0.0444, d_dis_loss: 1.4329, attack_loss: 0.0548
[3099]: fg_loss: 0.7291, e_total_loss: 0.1171, e_dis_loss: 0.7624, d_total_loss: 0.0450, d_dis_loss: 1.4387, attack_loss: 0.0557
[3199]: fg_loss: 0.7497, e_total_loss: 0.1185, e_dis_loss: 0.7637, d_total_loss: 0.0451, d_dis_loss: 1.4373, attack_loss: 0.0547
[3299]: fg_loss: 0.7024, e_total_loss: 0.1080, e_dis_loss: 0.7685, d_total_loss: 0.0440, d_dis_loss: 1.4231, attack_loss: 0.0575
[3399]: fg_loss: 0.7153, e_total_loss: 0.1429, e_dis_loss: 0.7082, d_total_loss: 0.0445, d_dis_loss: 1.4469, attack_loss: 0.0545
[3499]: fg_loss: 0.6720, e_total_loss: 0.1435, e_dis_loss: 0.6226, d_total_loss: 0.0437, d_dis_loss: 1.4325, attack_loss: 0.0565
[3599]: fg_loss: 0.6128, e_total_loss: 0.0956, e_dis_loss: 0.8036, d_total_loss: 0.0427, d_dis_loss: 1.4408, attack_loss: 0.0568
[3699]: fg_loss: 0.6652, e_total_loss: 0.0938, e_dis_loss: 0.8939, d_total_loss: 0.0429, d_dis_loss: 1.4415, attack_loss: 0.0570
[3799]: fg_loss: 0.5992, e_total_loss: 0.0960, e_dis_loss: 0.7433, d_total_loss: 0.0430, d_dis_loss: 1.4407, attack_loss: 0.0563
[3899]: fg_loss: 0.5829, e_total_loss: 0.0934, e_dis_loss: 0.7629, d_total_loss: 0.0436, d_dis_loss: 1.4463, attack_loss: 0.0560
[3999]: fg_loss: 0.5546, e_total_loss: 0.1037, e_dis_loss: 0.7979, d_total_loss: 0.0435, d_dis_loss: 1.4274, attack_loss: 0.0572
[4099]: fg_loss: 0.5407, e_total_loss: 0.1167, e_dis_loss: 0.6810, d_total_loss: 0.0442, d_dis_loss: 1.4328, attack_loss: 0.0563
[4199]: fg_loss: 0.5207, e_total_loss: 0.1284, e_dis_loss: 0.7054, d_total_loss: 0.0431, d_dis_loss: 1.4377, attack_loss: 0.0557
[4299]: fg_loss: 0.5121, e_total_loss: 0.1307, e_dis_loss: 0.6133, d_total_loss: 0.0415, d_dis_loss: 1.4504, attack_loss: 0.0543
[4399]: fg_loss: 0.4625, e_total_loss: 0.1027, e_dis_loss: 0.5958, d_total_loss: 0.0414, d_dis_loss: 1.4533, attack_loss: 0.0565
[4499]: fg_loss: 0.4608, e_total_loss: 0.0743, e_dis_loss: 0.7118, d_total_loss: 0.0409, d_dis_loss: 1.4430, attack_loss: 0.0566
[4599]: fg_loss: 0.4057, e_total_loss: 0.0623, e_dis_loss: 0.8168, d_total_loss: 0.0407, d_dis_loss: 1.4337, attack_loss: 0.0563
[4699]: fg_loss: 0.4093, e_total_loss: 0.0985, e_dis_loss: 0.7246, d_total_loss: 0.0421, d_dis_loss: 1.4411, attack_loss: 0.0584
[4799]: fg_loss: 0.4013, e_total_loss: 0.1846, e_dis_loss: 0.5308, d_total_loss: 0.0437, d_dis_loss: 1.4364, attack_loss: 0.0558
[4899]: fg_loss: 0.3942, e_total_loss: 0.2082, e_dis_loss: 0.3851, d_total_loss: 0.0429, d_dis_loss: 1.4497, attack_loss: 0.0565
[4999]: fg_loss: 0.3281, e_total_loss: 0.0898, e_dis_loss: 0.4782, d_total_loss: 0.0415, d_dis_loss: 1.4622, attack_loss: 0.0582
[5099]: fg_loss: 0.3210, e_total_loss: 0.0682, e_dis_loss: 0.6185, d_total_loss: 0.0401, d_dis_loss: 1.4536, attack_loss: 0.0583
[5199]: fg_loss: 0.2915, e_total_loss: 0.0609, e_dis_loss: 0.6287, d_total_loss: 0.0400, d_dis_loss: 1.4496, attack_loss: 0.0579
[5299]: fg_loss: 0.2865, e_total_loss: 0.0702, e_dis_loss: 0.7090, d_total_loss: 0.0410, d_dis_loss: 1.4369, attack_loss: 0.0580
[5399]: fg_loss: 0.2900, e_total_loss: 0.0811, e_dis_loss: 0.6890, d_total_loss: 0.0414, d_dis_loss: 1.4401, attack_loss: 0.0583
[5499]: fg_loss: 0.2813, e_total_loss: 0.0842, e_dis_loss: 0.5766, d_total_loss: 0.0412, d_dis_loss: 1.4422, attack_loss: 0.0588
[5599]: fg_loss: 0.2407, e_total_loss: 0.1036, e_dis_loss: 0.6069, d_total_loss: 0.0411, d_dis_loss: 1.4328, attack_loss: 0.0571
[5699]: fg_loss: 0.2250, e_total_loss: 0.0778, e_dis_loss: 0.5182, d_total_loss: 0.0389, d_dis_loss: 1.4477, attack_loss: 0.0592
[5799]: fg_loss: 0.2426, e_total_loss: 0.0801, e_dis_loss: 0.5555, d_total_loss: 0.0406, d_dis_loss: 1.4221, attack_loss: 0.0568
[5899]: fg_loss: 0.2348, e_total_loss: 0.0799, e_dis_loss: 0.5813, d_total_loss: 0.0392, d_dis_loss: 1.4231, attack_loss: 0.0570
[5999]: fg_loss: 0.2026, e_total_loss: 0.0621, e_dis_loss: 0.5979, d_total_loss: 0.0389, d_dis_loss: 1.4331, attack_loss: 0.0561
[6099]: fg_loss: 0.1869, e_total_loss: 0.1044, e_dis_loss: 0.5240, d_total_loss: 0.0407, d_dis_loss: 1.4384, attack_loss: 0.0557
[6199]: fg_loss: 0.1631, e_total_loss: 0.1112, e_dis_loss: 0.5337, d_total_loss: 0.0402, d_dis_loss: 1.4356, attack_loss: 0.0563
[6299]: fg_loss: 0.1995, e_total_loss: 0.1516, e_dis_loss: 0.4318, d_total_loss: 0.0402, d_dis_loss: 1.4308, attack_loss: 0.0562
[6399]: fg_loss: 0.2035, e_total_loss: 0.1263, e_dis_loss: 0.3796, d_total_loss: 0.0398, d_dis_loss: 1.4512, attack_loss: 0.0569
[6499]: fg_loss: 0.1924, e_total_loss: 0.0738, e_dis_loss: 0.4837, d_total_loss: 0.0390, d_dis_loss: 1.4285, attack_loss: 0.0573
[6599]: fg_loss: 0.1961, e_total_loss: 0.0663, e_dis_loss: 0.4829, d_total_loss: 0.0382, d_dis_loss: 1.4203, attack_loss: 0.0574
[6699]: fg_loss: 0.1343, e_total_loss: 0.0676, e_dis_loss: 0.4583, d_total_loss: 0.0372, d_dis_loss: 1.4187, attack_loss: 0.0566
[6799]: fg_loss: 0.1450, e_total_loss: 0.0624, e_dis_loss: 0.5501, d_total_loss: 0.0375, d_dis_loss: 1.4422, attack_loss: 0.0583
[6899]: fg_loss: 0.1482, e_total_loss: 0.0643, e_dis_loss: 0.5247, d_total_loss: 0.0369, d_dis_loss: 1.4151, attack_loss: 0.0573
[6999]: fg_loss: 0.1547, e_total_loss: 0.0696, e_dis_loss: 0.5717, d_total_loss: 0.0377, d_dis_loss: 1.4454, attack_loss: 0.0565
[7099]: fg_loss: 0.1411, e_total_loss: 0.0834, e_dis_loss: 0.5633, d_total_loss: 0.0391, d_dis_loss: 1.4456, attack_loss: 0.0576
[7199]: fg_loss: 0.1651, e_total_loss: 0.1113, e_dis_loss: 0.4880, d_total_loss: 0.0399, d_dis_loss: 1.4217, attack_loss: 0.0586
[7299]: fg_loss: 0.1336, e_total_loss: 0.0856, e_dis_loss: 0.4307, d_total_loss: 0.0379, d_dis_loss: 1.4378, attack_loss: 0.0572
[7399]: fg_loss: 0.1180, e_total_loss: 0.0817, e_dis_loss: 0.4498, d_total_loss: 0.0395, d_dis_loss: 1.4412, attack_loss: 0.0571
[7499]: fg_loss: 0.1216, e_total_loss: 0.1121, e_dis_loss: 0.4861, d_total_loss: 0.0403, d_dis_loss: 1.4136, attack_loss: 0.0561
[7599]: fg_loss: 0.1367, e_total_loss: 0.1243, e_dis_loss: 0.4303, d_total_loss: 0.0397, d_dis_loss: 1.4199, attack_loss: 0.0563
[7699]: fg_loss: 0.1113, e_total_loss: 0.0725, e_dis_loss: 0.3782, d_total_loss: 0.0372, d_dis_loss: 1.4267, attack_loss: 0.0558
[7799]: fg_loss: 0.1267, e_total_loss: 0.0748, e_dis_loss: 0.4392, d_total_loss: 0.0374, d_dis_loss: 1.4520, attack_loss: 0.0596
[7899]: fg_loss: 0.1248, e_total_loss: 0.0752, e_dis_loss: 0.4565, d_total_loss: 0.0374, d_dis_loss: 1.4167, attack_loss: 0.0601
[7999]: fg_loss: 0.1249, e_total_loss: 0.0708, e_dis_loss: 0.4654, d_total_loss: 0.0380, d_dis_loss: 1.4058, attack_loss: 0.0569
[8099]: fg_loss: 0.1050, e_total_loss: 0.0691, e_dis_loss: 0.4980, d_total_loss: 0.0379, d_dis_loss: 1.4341, attack_loss: 0.0569
[8199]: fg_loss: 0.0853, e_total_loss: 0.0739, e_dis_loss: 0.5540, d_total_loss: 0.0372, d_dis_loss: 1.4331, attack_loss: 0.0584
[8299]: fg_loss: 0.0940, e_total_loss: 0.1183, e_dis_loss: 0.4484, d_total_loss: 0.0410, d_dis_loss: 1.4222, attack_loss: 0.0550
[8399]: fg_loss: 0.0944, e_total_loss: 0.1601, e_dis_loss: 0.3860, d_total_loss: 0.0396, d_dis_loss: 1.4106, attack_loss: 0.0545
[8499]: fg_loss: 0.1058, e_total_loss: 0.1080, e_dis_loss: 0.3338, d_total_loss: 0.0370, d_dis_loss: 1.4323, attack_loss: 0.0561
[8599]: fg_loss: 0.1280, e_total_loss: 0.0734, e_dis_loss: 0.3974, d_total_loss: 0.0370, d_dis_loss: 1.4324, attack_loss: 0.0565
[8699]: fg_loss: 0.1642, e_total_loss: 0.0778, e_dis_loss: 0.3989, d_total_loss: 0.0351, d_dis_loss: 1.4199, attack_loss: 0.0560
[8799]: fg_loss: 0.1248, e_total_loss: 0.0715, e_dis_loss: 0.4686, d_total_loss: 0.0359, d_dis_loss: 1.4142, attack_loss: 0.0551
[8899]: fg_loss: 0.0892, e_total_loss: 0.0882, e_dis_loss: 0.4862, d_total_loss: 0.0359, d_dis_loss: 1.4126, attack_loss: 0.0539
[8999]: fg_loss: 0.0767, e_total_loss: 0.0840, e_dis_loss: 0.3925, d_total_loss: 0.0365, d_dis_loss: 1.4145, attack_loss: 0.0556
[9099]: fg_loss: 0.0885, e_total_loss: 0.0730, e_dis_loss: 0.4599, d_total_loss: 0.0356, d_dis_loss: 1.4351, attack_loss: 0.0549
[9199]: fg_loss: 0.0773, e_total_loss: 0.0830, e_dis_loss: 0.3887, d_total_loss: 0.0368, d_dis_loss: 1.4121, attack_loss: 0.0587
[9299]: fg_loss: 0.0937, e_total_loss: 0.0819, e_dis_loss: 0.3859, d_total_loss: 0.0357, d_dis_loss: 1.4211, attack_loss: 0.0566
[9399]: fg_loss: 0.0803, e_total_loss: 0.0710, e_dis_loss: 0.4454, d_total_loss: 0.0346, d_dis_loss: 1.4226, attack_loss: 0.0552
