Start vsl/resnet experiments on tinyimagenet at l7 with {'e_lr': 0.001, 'd_lr': 0.0005, 'lambda1': 0.02, 'lambda2': 1e-05, 'e_dis_lr': 2e-05, 'd_dis_lr': 5e-09}
Start running.
[99]: fg_loss: 5.3018, e_total_loss: 5.3120, e_dis_loss: 1.2337, d_total_loss: 0.0663, d_dis_loss: 1.4840, attack_loss: 0.0795
[199]: fg_loss: 5.1496, e_total_loss: 5.1746, e_dis_loss: 1.1201, d_total_loss: 0.0557, d_dis_loss: 1.4880, attack_loss: 0.0701
[299]: fg_loss: 4.9704, e_total_loss: 5.0027, e_dis_loss: 1.0730, d_total_loss: 0.0568, d_dis_loss: 1.4845, attack_loss: 0.0642
[399]: fg_loss: 4.7872, e_total_loss: 4.8241, e_dis_loss: 1.0266, d_total_loss: 0.0594, d_dis_loss: 1.4527, attack_loss: 0.0663
[499]: fg_loss: 4.6339, e_total_loss: 4.6797, e_dis_loss: 1.0732, d_total_loss: 0.0594, d_dis_loss: 1.4447, attack_loss: 0.0658
[599]: fg_loss: 4.5100, e_total_loss: 4.5639, e_dis_loss: 0.9983, d_total_loss: 0.0597, d_dis_loss: 1.4422, attack_loss: 0.0665
[699]: fg_loss: 4.4154, e_total_loss: 4.4814, e_dis_loss: 0.8776, d_total_loss: 0.0566, d_dis_loss: 1.4545, attack_loss: 0.0674
[799]: fg_loss: 4.3654, e_total_loss: 4.4218, e_dis_loss: 0.8504, d_total_loss: 0.0568, d_dis_loss: 1.4468, attack_loss: 0.0670
[899]: fg_loss: 4.2903, e_total_loss: 4.3721, e_dis_loss: 0.8890, d_total_loss: 0.0550, d_dis_loss: 1.4374, attack_loss: 0.0668
[999]: fg_loss: 4.2458, e_total_loss: 4.3169, e_dis_loss: 0.9743, d_total_loss: 0.0539, d_dis_loss: 1.4649, attack_loss: 0.0650
[1099]: fg_loss: 4.1931, e_total_loss: 4.2781, e_dis_loss: 0.8862, d_total_loss: 0.0529, d_dis_loss: 1.4573, attack_loss: 0.0655
[1199]: fg_loss: 4.1668, e_total_loss: 4.2487, e_dis_loss: 0.9624, d_total_loss: 0.0522, d_dis_loss: 1.4669, attack_loss: 0.0650
[1299]: fg_loss: 4.1274, e_total_loss: 4.2003, e_dis_loss: 0.8409, d_total_loss: 0.0512, d_dis_loss: 1.4634, attack_loss: 0.0646
[1399]: fg_loss: 4.0852, e_total_loss: 4.1552, e_dis_loss: 0.8785, d_total_loss: 0.0508, d_dis_loss: 1.4791, attack_loss: 0.0649
[1499]: fg_loss: 4.0478, e_total_loss: 4.1419, e_dis_loss: 0.8999, d_total_loss: 0.0515, d_dis_loss: 1.4586, attack_loss: 0.0624
[1599]: fg_loss: 4.0088, e_total_loss: 4.1078, e_dis_loss: 0.9087, d_total_loss: 0.0497, d_dis_loss: 1.4693, attack_loss: 0.0598
[1699]: fg_loss: 3.9982, e_total_loss: 4.0786, e_dis_loss: 0.8185, d_total_loss: 0.0481, d_dis_loss: 1.4687, attack_loss: 0.0571
[1799]: fg_loss: 3.9559, e_total_loss: 4.0411, e_dis_loss: 0.8967, d_total_loss: 0.0478, d_dis_loss: 1.4667, attack_loss: 0.0575
[1899]: fg_loss: 3.9325, e_total_loss: 4.0095, e_dis_loss: 0.8619, d_total_loss: 0.0489, d_dis_loss: 1.4518, attack_loss: 0.0580
[1999]: fg_loss: 3.8869, e_total_loss: 4.0018, e_dis_loss: 0.7975, d_total_loss: 0.0462, d_dis_loss: 1.4646, attack_loss: 0.0555
[2099]: fg_loss: 3.8921, e_total_loss: 3.9667, e_dis_loss: 0.8275, d_total_loss: 0.0444, d_dis_loss: 1.4705, attack_loss: 0.0535
[2199]: fg_loss: 3.8522, e_total_loss: 3.9573, e_dis_loss: 0.8191, d_total_loss: 0.0438, d_dis_loss: 1.4762, attack_loss: 0.0533
[2299]: fg_loss: 3.8253, e_total_loss: 3.9317, e_dis_loss: 0.8470, d_total_loss: 0.0445, d_dis_loss: 1.4684, attack_loss: 0.0522
[2399]: fg_loss: 3.7941, e_total_loss: 3.9023, e_dis_loss: 0.7980, d_total_loss: 0.0421, d_dis_loss: 1.4634, attack_loss: 0.0524
[2499]: fg_loss: 3.7803, e_total_loss: 3.8741, e_dis_loss: 0.7648, d_total_loss: 0.0421, d_dis_loss: 1.4661, attack_loss: 0.0509
[2599]: fg_loss: 3.7653, e_total_loss: 3.8789, e_dis_loss: 0.7295, d_total_loss: 0.0423, d_dis_loss: 1.4624, attack_loss: 0.0519
[2699]: fg_loss: 3.7161, e_total_loss: 3.8332, e_dis_loss: 0.7320, d_total_loss: 0.0420, d_dis_loss: 1.4592, attack_loss: 0.0500
[2799]: fg_loss: 3.7201, e_total_loss: 3.8151, e_dis_loss: 0.7138, d_total_loss: 0.0408, d_dis_loss: 1.4472, attack_loss: 0.0494
[2899]: fg_loss: 3.6878, e_total_loss: 3.8226, e_dis_loss: 0.7125, d_total_loss: 0.0404, d_dis_loss: 1.4709, attack_loss: 0.0483
