Start vsl/resnet experiments on tinyimagenet at l7 with {'e_lr': 0.001, 'd_lr': 0.0005, 'lambda1': 0.02, 'lambda2': 1e-05, 'e_dis_lr': 2e-05, 'd_dis_lr': 5e-09}
Start running.
[99]: fg_loss: 5.1919, e_total_loss: 5.2479, e_dis_loss: 0.4354, d_total_loss: 0.0385, d_dis_loss: 1.5959, attack_loss: 0.0815
[199]: fg_loss: 4.8136, e_total_loss: 4.9108, e_dis_loss: 0.4599, d_total_loss: 0.0326, d_dis_loss: 1.5573, attack_loss: 0.0549
[299]: fg_loss: 4.5417, e_total_loss: 4.6908, e_dis_loss: 0.4840, d_total_loss: 0.0376, d_dis_loss: 1.5459, attack_loss: 0.0586
[399]: fg_loss: 4.3899, e_total_loss: 4.5213, e_dis_loss: 0.5824, d_total_loss: 0.0394, d_dis_loss: 1.5467, attack_loss: 0.0484
[499]: fg_loss: 4.2339, e_total_loss: 4.3856, e_dis_loss: 0.4181, d_total_loss: 0.0354, d_dis_loss: 1.5721, attack_loss: 0.0439
[599]: fg_loss: 4.1209, e_total_loss: 4.2920, e_dis_loss: 0.4478, d_total_loss: 0.0361, d_dis_loss: 1.5415, attack_loss: 0.0427
[699]: fg_loss: 4.0015, e_total_loss: 4.1999, e_dis_loss: 0.5251, d_total_loss: 0.0359, d_dis_loss: 1.5806, attack_loss: 0.0413
[799]: fg_loss: 3.9435, e_total_loss: 4.1075, e_dis_loss: 0.5423, d_total_loss: 0.0344, d_dis_loss: 1.5135, attack_loss: 0.0370
[899]: fg_loss: 3.8572, e_total_loss: 4.0620, e_dis_loss: 0.5033, d_total_loss: 0.0317, d_dis_loss: 1.5452, attack_loss: 0.0398
[999]: fg_loss: 3.7831, e_total_loss: 3.9734, e_dis_loss: 0.5855, d_total_loss: 0.0298, d_dis_loss: 1.5458, attack_loss: 0.0380
[1099]: fg_loss: 3.7126, e_total_loss: 3.9499, e_dis_loss: 0.5866, d_total_loss: 0.0295, d_dis_loss: 1.5673, attack_loss: 0.0370
[1199]: fg_loss: 3.6336, e_total_loss: 3.8901, e_dis_loss: 0.6128, d_total_loss: 0.0295, d_dis_loss: 1.5172, attack_loss: 0.0352
[1299]: fg_loss: 3.5790, e_total_loss: 3.8135, e_dis_loss: 0.6031, d_total_loss: 0.0280, d_dis_loss: 1.5216, attack_loss: 0.0362
[1399]: fg_loss: 3.5243, e_total_loss: 3.7589, e_dis_loss: 0.5802, d_total_loss: 0.0268, d_dis_loss: 1.5305, attack_loss: 0.0350
[1499]: fg_loss: 3.4568, e_total_loss: 3.7145, e_dis_loss: 0.7439, d_total_loss: 0.0259, d_dis_loss: 1.5544, attack_loss: 0.0336
[1599]: fg_loss: 3.4027, e_total_loss: 3.6894, e_dis_loss: 0.6947, d_total_loss: 0.0256, d_dis_loss: 1.5252, attack_loss: 0.0313
[1699]: fg_loss: 3.3690, e_total_loss: 3.6369, e_dis_loss: 0.6279, d_total_loss: 0.0250, d_dis_loss: 1.5092, attack_loss: 0.0351
[1799]: fg_loss: 3.3029, e_total_loss: 3.5699, e_dis_loss: 0.6904, d_total_loss: 0.0246, d_dis_loss: 1.5531, attack_loss: 0.0319
[1899]: fg_loss: 3.2603, e_total_loss: 3.5338, e_dis_loss: 0.6578, d_total_loss: 0.0242, d_dis_loss: 1.5310, attack_loss: 0.0307
[1999]: fg_loss: 3.1971, e_total_loss: 3.5233, e_dis_loss: 0.6306, d_total_loss: 0.0232, d_dis_loss: 1.5228, attack_loss: 0.0291
[2099]: fg_loss: 3.1932, e_total_loss: 3.4589, e_dis_loss: 0.7577, d_total_loss: 0.0225, d_dis_loss: 1.5293, attack_loss: 0.0291
[2199]: fg_loss: 3.1401, e_total_loss: 3.4457, e_dis_loss: 0.6926, d_total_loss: 0.0219, d_dis_loss: 1.5301, attack_loss: 0.0293
[2299]: fg_loss: 3.1021, e_total_loss: 3.3857, e_dis_loss: 0.6017, d_total_loss: 0.0213, d_dis_loss: 1.5160, attack_loss: 0.0287
[2399]: fg_loss: 3.0526, e_total_loss: 3.3589, e_dis_loss: 0.5895, d_total_loss: 0.0211, d_dis_loss: 1.5340, attack_loss: 0.0287
[2499]: fg_loss: 3.0251, e_total_loss: 3.3104, e_dis_loss: 0.6409, d_total_loss: 0.0205, d_dis_loss: 1.5121, attack_loss: 0.0286
[2599]: fg_loss: 2.9880, e_total_loss: 3.2992, e_dis_loss: 0.6913, d_total_loss: 0.0201, d_dis_loss: 1.5025, attack_loss: 0.0288
[2699]: fg_loss: 2.9489, e_total_loss: 3.2525, e_dis_loss: 0.7482, d_total_loss: 0.0207, d_dis_loss: 1.5047, attack_loss: 0.0287
[2799]: fg_loss: 2.9307, e_total_loss: 3.2425, e_dis_loss: 0.6967, d_total_loss: 0.0201, d_dis_loss: 1.5218, attack_loss: 0.0290
[2899]: fg_loss: 2.8787, e_total_loss: 3.2316, e_dis_loss: 0.5972, d_total_loss: 0.0199, d_dis_loss: 1.5082, attack_loss: 0.0285
[2999]: fg_loss: 2.8561, e_total_loss: 3.1943, e_dis_loss: 0.6416, d_total_loss: 0.0189, d_dis_loss: 1.5122, attack_loss: 0.0298
[3099]: fg_loss: 2.8257, e_total_loss: 3.1778, e_dis_loss: 0.6466, d_total_loss: 0.0192, d_dis_loss: 1.5128, attack_loss: 0.0270
[3199]: fg_loss: 2.7844, e_total_loss: 3.1110, e_dis_loss: 0.6286, d_total_loss: 0.0187, d_dis_loss: 1.5219, attack_loss: 0.0274
[3299]: fg_loss: 2.7366, e_total_loss: 3.1340, e_dis_loss: 0.5674, d_total_loss: 0.0193, d_dis_loss: 1.4967, attack_loss: 0.0286
[3399]: fg_loss: 2.7432, e_total_loss: 3.0785, e_dis_loss: 0.5202, d_total_loss: 0.0180, d_dis_loss: 1.5024, attack_loss: 0.0266
[3499]: fg_loss: 2.6777, e_total_loss: 3.0583, e_dis_loss: 0.5178, d_total_loss: 0.0179, d_dis_loss: 1.5092, attack_loss: 0.0266
[3599]: fg_loss: 2.6644, e_total_loss: 3.0389, e_dis_loss: 0.5448, d_total_loss: 0.0183, d_dis_loss: 1.5233, attack_loss: 0.0264
[3699]: fg_loss: 2.6284, e_total_loss: 3.0225, e_dis_loss: 0.5929, d_total_loss: 0.0183, d_dis_loss: 1.5283, attack_loss: 0.0266
[3799]: fg_loss: 2.6147, e_total_loss: 3.0226, e_dis_loss: 0.5625, d_total_loss: 0.0177, d_dis_loss: 1.5186, attack_loss: 0.0256
[3899]: fg_loss: 2.5628, e_total_loss: 2.9799, e_dis_loss: 0.5548, d_total_loss: 0.0175, d_dis_loss: 1.4942, attack_loss: 0.0269
[3999]: fg_loss: 2.5631, e_total_loss: 2.9611, e_dis_loss: 0.5717, d_total_loss: 0.0179, d_dis_loss: 1.5282, attack_loss: 0.0264
[4099]: fg_loss: 2.5237, e_total_loss: 2.9569, e_dis_loss: 0.5400, d_total_loss: 0.0177, d_dis_loss: 1.5090, attack_loss: 0.0257
[4199]: fg_loss: 2.4891, e_total_loss: 2.9373, e_dis_loss: 0.4761, d_total_loss: 0.0170, d_dis_loss: 1.4878, attack_loss: 0.0247
[4299]: fg_loss: 2.4488, e_total_loss: 2.9214, e_dis_loss: 0.4958, d_total_loss: 0.0171, d_dis_loss: 1.4972, attack_loss: 0.0261
[4399]: fg_loss: 2.4537, e_total_loss: 2.9111, e_dis_loss: 0.5554, d_total_loss: 0.0170, d_dis_loss: 1.5131, attack_loss: 0.0247
[4499]: fg_loss: 2.4176, e_total_loss: 2.8851, e_dis_loss: 0.5343, d_total_loss: 0.0172, d_dis_loss: 1.4903, attack_loss: 0.0257
[4599]: fg_loss: 2.3855, e_total_loss: 2.8912, e_dis_loss: 0.5098, d_total_loss: 0.0173, d_dis_loss: 1.5000, attack_loss: 0.0254
[4699]: fg_loss: 2.3885, e_total_loss: 2.8576, e_dis_loss: 0.4790, d_total_loss: 0.0169, d_dis_loss: 1.4789, attack_loss: 0.0270
[4799]: fg_loss: 2.3041, e_total_loss: 2.8480, e_dis_loss: 0.4164, d_total_loss: 0.0164, d_dis_loss: 1.5142, attack_loss: 0.0247
[4899]: fg_loss: 2.3394, e_total_loss: 2.8145, e_dis_loss: 0.3963, d_total_loss: 0.0168, d_dis_loss: 1.5157, attack_loss: 0.0243
[4999]: fg_loss: 2.2812, e_total_loss: 2.8223, e_dis_loss: 0.4178, d_total_loss: 0.0167, d_dis_loss: 1.4890, attack_loss: 0.0252
[5099]: fg_loss: 2.2722, e_total_loss: 2.8314, e_dis_loss: 0.4047, d_total_loss: 0.0165, d_dis_loss: 1.5060, attack_loss: 0.0244
[5199]: fg_loss: 2.2202, e_total_loss: 2.7820, e_dis_loss: 0.4330, d_total_loss: 0.0164, d_dis_loss: 1.4873, attack_loss: 0.0257
[5299]: fg_loss: 2.2199, e_total_loss: 2.7878, e_dis_loss: 0.3934, d_total_loss: 0.0170, d_dis_loss: 1.5158, attack_loss: 0.0247
[5399]: fg_loss: 2.1946, e_total_loss: 2.7525, e_dis_loss: 0.3957, d_total_loss: 0.0164, d_dis_loss: 1.5149, attack_loss: 0.0241
[5499]: fg_loss: 2.1656, e_total_loss: 2.7702, e_dis_loss: 0.3717, d_total_loss: 0.0160, d_dis_loss: 1.5106, attack_loss: 0.0251
[5599]: fg_loss: 2.1354, e_total_loss: 2.7537, e_dis_loss: 0.3832, d_total_loss: 0.0160, d_dis_loss: 1.4808, attack_loss: 0.0244
[5699]: fg_loss: 2.1076, e_total_loss: 2.7404, e_dis_loss: 0.3823, d_total_loss: 0.0166, d_dis_loss: 1.5212, attack_loss: 0.0240
[5799]: fg_loss: 2.0835, e_total_loss: 2.7228, e_dis_loss: 0.3297, d_total_loss: 0.0162, d_dis_loss: 1.5060, attack_loss: 0.0239
[5899]: fg_loss: 2.0610, e_total_loss: 2.7274, e_dis_loss: 0.3182, d_total_loss: 0.0160, d_dis_loss: 1.5081, attack_loss: 0.0232
[5999]: fg_loss: 2.0443, e_total_loss: 2.7158, e_dis_loss: 0.3513, d_total_loss: 0.0163, d_dis_loss: 1.4887, attack_loss: 0.0261
[6099]: fg_loss: 1.9903, e_total_loss: 2.7231, e_dis_loss: 0.2978, d_total_loss: 0.0158, d_dis_loss: 1.5065, attack_loss: 0.0238
[6199]: fg_loss: 1.9880, e_total_loss: 2.6715, e_dis_loss: 0.3207, d_total_loss: 0.0165, d_dis_loss: 1.4990, attack_loss: 0.0248
[6299]: fg_loss: 1.9630, e_total_loss: 2.7004, e_dis_loss: 0.3304, d_total_loss: 0.0161, d_dis_loss: 1.4888, attack_loss: 0.0241
[6399]: fg_loss: 1.9584, e_total_loss: 2.6780, e_dis_loss: 0.2779, d_total_loss: 0.0158, d_dis_loss: 1.4943, attack_loss: 0.0253
[6499]: fg_loss: 1.8966, e_total_loss: 2.6731, e_dis_loss: 0.3505, d_total_loss: 0.0156, d_dis_loss: 1.5054, attack_loss: 0.0254
[6599]: fg_loss: 1.9038, e_total_loss: 2.6970, e_dis_loss: 0.2920, d_total_loss: 0.0163, d_dis_loss: 1.5093, attack_loss: 0.0233
[6699]: fg_loss: 1.8552, e_total_loss: 2.6456, e_dis_loss: 0.2674, d_total_loss: 0.0159, d_dis_loss: 1.5099, attack_loss: 0.0237
[6799]: fg_loss: 1.8425, e_total_loss: 2.6621, e_dis_loss: 0.2565, d_total_loss: 0.0155, d_dis_loss: 1.4912, attack_loss: 0.0240
[6899]: fg_loss: 1.8084, e_total_loss: 2.6405, e_dis_loss: 0.2208, d_total_loss: 0.0155, d_dis_loss: 1.4896, attack_loss: 0.0251
[6999]: fg_loss: 1.7942, e_total_loss: 2.6259, e_dis_loss: 0.2412, d_total_loss: 0.0157, d_dis_loss: 1.4978, attack_loss: 0.0239
[7099]: fg_loss: 1.7587, e_total_loss: 2.6222, e_dis_loss: 0.2243, d_total_loss: 0.0158, d_dis_loss: 1.4975, attack_loss: 0.0253
[7199]: fg_loss: 1.7219, e_total_loss: 2.6241, e_dis_loss: 0.2213, d_total_loss: 0.0154, d_dis_loss: 1.5018, attack_loss: 0.0241
[7299]: fg_loss: 1.7261, e_total_loss: 2.6326, e_dis_loss: 0.1847, d_total_loss: 0.0153, d_dis_loss: 1.4827, attack_loss: 0.0259
[7399]: fg_loss: 1.6844, e_total_loss: 2.6092, e_dis_loss: 0.2005, d_total_loss: 0.0156, d_dis_loss: 1.4998, attack_loss: 0.0236
[7499]: fg_loss: 1.6770, e_total_loss: 2.5994, e_dis_loss: 0.1982, d_total_loss: 0.0159, d_dis_loss: 1.5168, attack_loss: 0.0250
[7599]: fg_loss: 1.6167, e_total_loss: 2.6049, e_dis_loss: 0.1970, d_total_loss: 0.0156, d_dis_loss: 1.4954, attack_loss: 0.0237
[7699]: fg_loss: 1.6245, e_total_loss: 2.5831, e_dis_loss: 0.1992, d_total_loss: 0.0157, d_dis_loss: 1.5030, attack_loss: 0.0247
[7799]: fg_loss: 1.5521, e_total_loss: 2.5922, e_dis_loss: 0.2013, d_total_loss: 0.0153, d_dis_loss: 1.4977, attack_loss: 0.0244
