Start vsl/plainnet experiments on tinyimagenet at l7 with {'e_lr': 0.001, 'd_lr': 0.0005, 'lambda1': 0.02, 'lambda2': 1e-05, 'e_dis_lr': 2e-05, 'd_dis_lr': 5e-09}
Start running.
[99]: fg_loss: 5.2033, e_total_loss: 5.2439, e_dis_loss: 1.1765, d_total_loss: 0.0753, d_dis_loss: 1.6156, attack_loss: 0.0841
[199]: fg_loss: 4.9370, e_total_loss: 4.9667, e_dis_loss: 1.1048, d_total_loss: 0.0699, d_dis_loss: 1.5846, attack_loss: 0.0721
[299]: fg_loss: 4.7354, e_total_loss: 4.8021, e_dis_loss: 0.7170, d_total_loss: 0.0682, d_dis_loss: 1.5796, attack_loss: 0.0702
[399]: fg_loss: 4.6110, e_total_loss: 4.6494, e_dis_loss: 0.5212, d_total_loss: 0.0683, d_dis_loss: 1.5600, attack_loss: 0.0681
[499]: fg_loss: 4.5021, e_total_loss: 4.5663, e_dis_loss: 0.4361, d_total_loss: 0.0664, d_dis_loss: 1.5441, attack_loss: 0.0679
[599]: fg_loss: 4.4095, e_total_loss: 4.5081, e_dis_loss: 0.3813, d_total_loss: 0.0665, d_dis_loss: 1.5472, attack_loss: 0.0664
[699]: fg_loss: 4.3173, e_total_loss: 4.4569, e_dis_loss: 0.3746, d_total_loss: 0.0660, d_dis_loss: 1.5457, attack_loss: 0.0664
[799]: fg_loss: 4.2849, e_total_loss: 4.3907, e_dis_loss: 0.4592, d_total_loss: 0.0652, d_dis_loss: 1.5557, attack_loss: 0.0662
[899]: fg_loss: 4.2151, e_total_loss: 4.3449, e_dis_loss: 0.4115, d_total_loss: 0.0652, d_dis_loss: 1.5387, attack_loss: 0.0658
[999]: fg_loss: 4.1546, e_total_loss: 4.2859, e_dis_loss: 0.4974, d_total_loss: 0.0642, d_dis_loss: 1.5285, attack_loss: 0.0656
[1099]: fg_loss: 4.0997, e_total_loss: 4.2466, e_dis_loss: 0.4074, d_total_loss: 0.0641, d_dis_loss: 1.5326, attack_loss: 0.0661
[1199]: fg_loss: 4.0778, e_total_loss: 4.2056, e_dis_loss: 0.5162, d_total_loss: 0.0645, d_dis_loss: 1.5447, attack_loss: 0.0653
[1299]: fg_loss: 4.0027, e_total_loss: 4.1480, e_dis_loss: 0.4429, d_total_loss: 0.0624, d_dis_loss: 1.5222, attack_loss: 0.0633
[1399]: fg_loss: 3.9571, e_total_loss: 4.1146, e_dis_loss: 0.4556, d_total_loss: 0.0621, d_dis_loss: 1.5158, attack_loss: 0.0635
[1499]: fg_loss: 3.9030, e_total_loss: 4.0780, e_dis_loss: 0.6373, d_total_loss: 0.0622, d_dis_loss: 1.5046, attack_loss: 0.0636
[1599]: fg_loss: 3.8521, e_total_loss: 4.0412, e_dis_loss: 0.5935, d_total_loss: 0.0629, d_dis_loss: 1.5289, attack_loss: 0.0625
[1699]: fg_loss: 3.8148, e_total_loss: 3.9949, e_dis_loss: 0.5752, d_total_loss: 0.0619, d_dis_loss: 1.5126, attack_loss: 0.0630
[1799]: fg_loss: 3.7662, e_total_loss: 3.9324, e_dis_loss: 0.5754, d_total_loss: 0.0600, d_dis_loss: 1.5320, attack_loss: 0.0612
[1899]: fg_loss: 3.7200, e_total_loss: 3.8867, e_dis_loss: 0.5877, d_total_loss: 0.0605, d_dis_loss: 1.5175, attack_loss: 0.0607
[1999]: fg_loss: 3.6585, e_total_loss: 3.8859, e_dis_loss: 0.5537, d_total_loss: 0.0600, d_dis_loss: 1.5141, attack_loss: 0.0608
[2099]: fg_loss: 3.6528, e_total_loss: 3.8051, e_dis_loss: 0.5526, d_total_loss: 0.0597, d_dis_loss: 1.5194, attack_loss: 0.0596
[2199]: fg_loss: 3.5936, e_total_loss: 3.7924, e_dis_loss: 0.5978, d_total_loss: 0.0577, d_dis_loss: 1.5147, attack_loss: 0.0603
[2299]: fg_loss: 3.5562, e_total_loss: 3.7452, e_dis_loss: 0.6031, d_total_loss: 0.0584, d_dis_loss: 1.5172, attack_loss: 0.0595
[2399]: fg_loss: 3.5135, e_total_loss: 3.7279, e_dis_loss: 0.6340, d_total_loss: 0.0574, d_dis_loss: 1.5030, attack_loss: 0.0608
[2499]: fg_loss: 3.4847, e_total_loss: 3.6839, e_dis_loss: 0.6452, d_total_loss: 0.0586, d_dis_loss: 1.5124, attack_loss: 0.0589
[2599]: fg_loss: 3.4363, e_total_loss: 3.6517, e_dis_loss: 0.5474, d_total_loss: 0.0571, d_dis_loss: 1.5249, attack_loss: 0.0570
[2699]: fg_loss: 3.3990, e_total_loss: 3.6087, e_dis_loss: 0.5959, d_total_loss: 0.0555, d_dis_loss: 1.5100, attack_loss: 0.0583
[2799]: fg_loss: 3.3812, e_total_loss: 3.5774, e_dis_loss: 0.6179, d_total_loss: 0.0551, d_dis_loss: 1.5108, attack_loss: 0.0599
[2899]: fg_loss: 3.3382, e_total_loss: 3.5823, e_dis_loss: 0.5870, d_total_loss: 0.0563, d_dis_loss: 1.4987, attack_loss: 0.0578
[2999]: fg_loss: 3.3070, e_total_loss: 3.5242, e_dis_loss: 0.5826, d_total_loss: 0.0550, d_dis_loss: 1.5107, attack_loss: 0.0564
[3099]: fg_loss: 3.2698, e_total_loss: 3.5033, e_dis_loss: 0.6025, d_total_loss: 0.0545, d_dis_loss: 1.5070, attack_loss: 0.0559
[3199]: fg_loss: 3.2443, e_total_loss: 3.4635, e_dis_loss: 0.6598, d_total_loss: 0.0535, d_dis_loss: 1.5114, attack_loss: 0.0559
[3299]: fg_loss: 3.1749, e_total_loss: 3.4649, e_dis_loss: 0.5932, d_total_loss: 0.0537, d_dis_loss: 1.5062, attack_loss: 0.0563
[3399]: fg_loss: 3.1985, e_total_loss: 3.4272, e_dis_loss: 0.7025, d_total_loss: 0.0537, d_dis_loss: 1.5029, attack_loss: 0.0570
[3499]: fg_loss: 3.1319, e_total_loss: 3.3871, e_dis_loss: 0.6635, d_total_loss: 0.0528, d_dis_loss: 1.4921, attack_loss: 0.0545
[3599]: fg_loss: 3.1013, e_total_loss: 3.3706, e_dis_loss: 0.6366, d_total_loss: 0.0536, d_dis_loss: 1.5041, attack_loss: 0.0545
[3699]: fg_loss: 3.0809, e_total_loss: 3.3540, e_dis_loss: 0.6368, d_total_loss: 0.0496, d_dis_loss: 1.5026, attack_loss: 0.0547
[3799]: fg_loss: 3.0595, e_total_loss: 3.3330, e_dis_loss: 0.7673, d_total_loss: 0.0508, d_dis_loss: 1.5017, attack_loss: 0.0525
[3899]: fg_loss: 3.0193, e_total_loss: 3.2891, e_dis_loss: 0.7135, d_total_loss: 0.0509, d_dis_loss: 1.4995, attack_loss: 0.0546
[3999]: fg_loss: 3.0103, e_total_loss: 3.2791, e_dis_loss: 0.6596, d_total_loss: 0.0489, d_dis_loss: 1.5048, attack_loss: 0.0508
[4099]: fg_loss: 2.9891, e_total_loss: 3.2553, e_dis_loss: 0.6438, d_total_loss: 0.0491, d_dis_loss: 1.4894, attack_loss: 0.0517
[4199]: fg_loss: 2.9320, e_total_loss: 3.2439, e_dis_loss: 0.6441, d_total_loss: 0.0485, d_dis_loss: 1.4954, attack_loss: 0.0511
[4299]: fg_loss: 2.9129, e_total_loss: 3.2033, e_dis_loss: 0.6735, d_total_loss: 0.0486, d_dis_loss: 1.5155, attack_loss: 0.0513
[4399]: fg_loss: 2.9024, e_total_loss: 3.2058, e_dis_loss: 0.6843, d_total_loss: 0.0477, d_dis_loss: 1.4958, attack_loss: 0.0508
[4499]: fg_loss: 2.8549, e_total_loss: 3.1544, e_dis_loss: 0.6339, d_total_loss: 0.0468, d_dis_loss: 1.4871, attack_loss: 0.0499
[4599]: fg_loss: 2.8305, e_total_loss: 3.1885, e_dis_loss: 0.6855, d_total_loss: 0.0468, d_dis_loss: 1.4885, attack_loss: 0.0491
[4699]: fg_loss: 2.8287, e_total_loss: 3.1522, e_dis_loss: 0.6504, d_total_loss: 0.0465, d_dis_loss: 1.5019, attack_loss: 0.0503
[4799]: fg_loss: 2.7882, e_total_loss: 3.1415, e_dis_loss: 0.6824, d_total_loss: 0.0466, d_dis_loss: 1.5102, attack_loss: 0.0495
[4899]: fg_loss: 2.7919, e_total_loss: 3.1008, e_dis_loss: 0.6805, d_total_loss: 0.0465, d_dis_loss: 1.5115, attack_loss: 0.0484
[4999]: fg_loss: 2.7276, e_total_loss: 3.1013, e_dis_loss: 0.6765, d_total_loss: 0.0442, d_dis_loss: 1.4939, attack_loss: 0.0475
[5099]: fg_loss: 2.7267, e_total_loss: 3.0952, e_dis_loss: 0.6687, d_total_loss: 0.0466, d_dis_loss: 1.5103, attack_loss: 0.0484
[5199]: fg_loss: 2.6933, e_total_loss: 3.0595, e_dis_loss: 0.6469, d_total_loss: 0.0445, d_dis_loss: 1.4933, attack_loss: 0.0484
[5299]: fg_loss: 2.6905, e_total_loss: 3.0739, e_dis_loss: 0.6134, d_total_loss: 0.0454, d_dis_loss: 1.5056, attack_loss: 0.0485
[5399]: fg_loss: 2.6491, e_total_loss: 3.0207, e_dis_loss: 0.5580, d_total_loss: 0.0438, d_dis_loss: 1.5002, attack_loss: 0.0469
[5499]: fg_loss: 2.6274, e_total_loss: 3.0626, e_dis_loss: 0.5420, d_total_loss: 0.0433, d_dis_loss: 1.5023, attack_loss: 0.0476
[5599]: fg_loss: 2.6093, e_total_loss: 3.0371, e_dis_loss: 0.5513, d_total_loss: 0.0443, d_dis_loss: 1.5128, attack_loss: 0.0471
[5699]: fg_loss: 2.5962, e_total_loss: 3.0131, e_dis_loss: 0.5655, d_total_loss: 0.0433, d_dis_loss: 1.4898, attack_loss: 0.0466
[5799]: fg_loss: 2.5557, e_total_loss: 2.9810, e_dis_loss: 0.5865, d_total_loss: 0.0435, d_dis_loss: 1.4995, attack_loss: 0.0466
[5899]: fg_loss: 2.5366, e_total_loss: 3.0146, e_dis_loss: 0.5874, d_total_loss: 0.0432, d_dis_loss: 1.5045, attack_loss: 0.0459
[5999]: fg_loss: 2.5200, e_total_loss: 2.9556, e_dis_loss: 0.5641, d_total_loss: 0.0430, d_dis_loss: 1.4995, attack_loss: 0.0461
