Start experiments on cifar100 at level=3 with {'e_lr': 0.001, 'e_dis_lr': 4e-05, 'lambda1': 0.04, 'd_lr': 0.0005, 'd_dis_lr': 5e-09, 'lambda2': 1e-05, 'hs_lr': 0.001, 'flip_rate': 0.2}
Start running.
[99]: fg_loss: 4.3103, e_total_loss: 4.7684, e_dis_loss: 0.4166, d_total_loss: 0.0420, d_dis_loss: 1.4487, attack_loss: 0.0702, label_acc: 0.0122
[199]: fg_loss: 3.8559, e_total_loss: 4.6826, e_dis_loss: 0.3745, d_total_loss: 0.0258, d_dis_loss: 1.4340, attack_loss: 0.0614, label_acc: 0.0235
[299]: fg_loss: 3.6155, e_total_loss: 4.6222, e_dis_loss: 0.3208, d_total_loss: 0.0321, d_dis_loss: 1.5083, attack_loss: 0.0362, label_acc: 0.0376
[399]: fg_loss: 3.4534, e_total_loss: 4.5209, e_dis_loss: 0.3484, d_total_loss: 0.0215, d_dis_loss: 1.5692, attack_loss: 0.0333, label_acc: 0.0548
[499]: fg_loss: 3.2736, e_total_loss: 4.4531, e_dis_loss: 0.2692, d_total_loss: 0.0230, d_dis_loss: 1.5155, attack_loss: 0.0340, label_acc: 0.0722
[599]: fg_loss: 3.1062, e_total_loss: 4.3961, e_dis_loss: 0.2775, d_total_loss: 0.0218, d_dis_loss: 1.4985, attack_loss: 0.0285, label_acc: 0.0958
[699]: fg_loss: 2.9954, e_total_loss: 4.3369, e_dis_loss: 0.3922, d_total_loss: 0.0197, d_dis_loss: 1.4436, attack_loss: 0.0238, label_acc: 0.1187
[799]: fg_loss: 2.8480, e_total_loss: 4.2991, e_dis_loss: 0.3075, d_total_loss: 0.0174, d_dis_loss: 1.4616, attack_loss: 0.0238, label_acc: 0.1410
[899]: fg_loss: 2.7797, e_total_loss: 4.2445, e_dis_loss: 0.3728, d_total_loss: 0.0160, d_dis_loss: 1.4694, attack_loss: 0.0231, label_acc: 0.1473
[999]: fg_loss: 2.6588, e_total_loss: 4.1675, e_dis_loss: 0.3784, d_total_loss: 0.0165, d_dis_loss: 1.4901, attack_loss: 0.0214, label_acc: 0.1787
[1099]: fg_loss: 2.6064, e_total_loss: 4.1392, e_dis_loss: 0.4000, d_total_loss: 0.0147, d_dis_loss: 1.4719, attack_loss: 0.0215, label_acc: 0.1963
[1199]: fg_loss: 2.4979, e_total_loss: 4.0899, e_dis_loss: 0.2325, d_total_loss: 0.0150, d_dis_loss: 1.4832, attack_loss: 0.0199, label_acc: 0.2177
[1299]: fg_loss: 2.4280, e_total_loss: 4.0204, e_dis_loss: 0.3549, d_total_loss: 0.0137, d_dis_loss: 1.4992, attack_loss: 0.0179, label_acc: 0.2463
[1399]: fg_loss: 2.3907, e_total_loss: 3.9535, e_dis_loss: 0.2876, d_total_loss: 0.0125, d_dis_loss: 1.4730, attack_loss: 0.0207, label_acc: 0.2580
[1499]: fg_loss: 2.2759, e_total_loss: 3.9159, e_dis_loss: 0.3552, d_total_loss: 0.0137, d_dis_loss: 1.4738, attack_loss: 0.0169, label_acc: 0.2844
[1599]: fg_loss: 2.2423, e_total_loss: 3.8732, e_dis_loss: 0.3416, d_total_loss: 0.0119, d_dis_loss: 1.4939, attack_loss: 0.0163, label_acc: 0.2951
[1699]: fg_loss: 2.1687, e_total_loss: 3.8668, e_dis_loss: 0.3100, d_total_loss: 0.0123, d_dis_loss: 1.4909, attack_loss: 0.0155, label_acc: 0.3094
[1799]: fg_loss: 2.1289, e_total_loss: 3.8213, e_dis_loss: 0.3801, d_total_loss: 0.0119, d_dis_loss: 1.4860, attack_loss: 0.0168, label_acc: 0.3178
[1899]: fg_loss: 2.0690, e_total_loss: 3.8278, e_dis_loss: 0.3886, d_total_loss: 0.0104, d_dis_loss: 1.4928, attack_loss: 0.0135, label_acc: 0.3302
[1999]: fg_loss: 1.9926, e_total_loss: 3.7530, e_dis_loss: 0.3455, d_total_loss: 0.0107, d_dis_loss: 1.4741, attack_loss: 0.0133, label_acc: 0.3638
[2099]: fg_loss: 1.9920, e_total_loss: 3.7382, e_dis_loss: 0.3862, d_total_loss: 0.0101, d_dis_loss: 1.5031, attack_loss: 0.0130, label_acc: 0.3558
[2199]: fg_loss: 1.9019, e_total_loss: 3.7048, e_dis_loss: 0.3567, d_total_loss: 0.0106, d_dis_loss: 1.4917, attack_loss: 0.0127, label_acc: 0.3720
[2299]: fg_loss: 1.8682, e_total_loss: 3.6901, e_dis_loss: 0.3348, d_total_loss: 0.0099, d_dis_loss: 1.4889, attack_loss: 0.0125, label_acc: 0.3827
[2399]: fg_loss: 1.8083, e_total_loss: 3.6778, e_dis_loss: 0.3912, d_total_loss: 0.0097, d_dis_loss: 1.4887, attack_loss: 0.0125, label_acc: 0.4027
[2499]: fg_loss: 1.7896, e_total_loss: 3.6731, e_dis_loss: 0.3312, d_total_loss: 0.0090, d_dis_loss: 1.4803, attack_loss: 0.0139, label_acc: 0.4091
[2599]: fg_loss: 1.7456, e_total_loss: 3.6684, e_dis_loss: 0.4490, d_total_loss: 0.0090, d_dis_loss: 1.4819, attack_loss: 0.0138, label_acc: 0.4104
[2699]: fg_loss: 1.6929, e_total_loss: 3.6315, e_dis_loss: 0.3621, d_total_loss: 0.0089, d_dis_loss: 1.4846, attack_loss: 0.0130, label_acc: 0.4271
[2799]: fg_loss: 1.6682, e_total_loss: 3.6110, e_dis_loss: 0.3711, d_total_loss: 0.0080, d_dis_loss: 1.4945, attack_loss: 0.0122, label_acc: 0.4233
[2899]: fg_loss: 1.5881, e_total_loss: 3.5974, e_dis_loss: 0.3485, d_total_loss: 0.0087, d_dis_loss: 1.4796, attack_loss: 0.0130, label_acc: 0.4443
[2999]: fg_loss: 1.5724, e_total_loss: 3.6185, e_dis_loss: 0.3263, d_total_loss: 0.0088, d_dis_loss: 1.4968, attack_loss: 0.0115, label_acc: 0.4487
[3099]: fg_loss: 1.5183, e_total_loss: 3.6109, e_dis_loss: 0.2974, d_total_loss: 0.0083, d_dis_loss: 1.4982, attack_loss: 0.0122, label_acc: 0.4548
[3199]: fg_loss: 1.4786, e_total_loss: 3.6025, e_dis_loss: 0.3262, d_total_loss: 0.0089, d_dis_loss: 1.4679, attack_loss: 0.0125, label_acc: 0.4686
[3299]: fg_loss: 1.4619, e_total_loss: 3.6911, e_dis_loss: 0.2874, d_total_loss: 0.0087, d_dis_loss: 1.4820, attack_loss: 0.0124, label_acc: 0.4616
[3399]: fg_loss: 1.4046, e_total_loss: 3.6017, e_dis_loss: 0.2876, d_total_loss: 0.0090, d_dis_loss: 1.4642, attack_loss: 0.0127, label_acc: 0.4888
[3499]: fg_loss: 1.3809, e_total_loss: 3.6084, e_dis_loss: 0.3018, d_total_loss: 0.0083, d_dis_loss: 1.4728, attack_loss: 0.0115, label_acc: 0.4898
[3599]: fg_loss: 1.3247, e_total_loss: 3.6036, e_dis_loss: 0.2978, d_total_loss: 0.0086, d_dis_loss: 1.4578, attack_loss: 0.0121, label_acc: 0.5012
[3699]: fg_loss: 1.3081, e_total_loss: 3.5930, e_dis_loss: 0.2694, d_total_loss: 0.0087, d_dis_loss: 1.4639, attack_loss: 0.0125, label_acc: 0.5066
[3799]: fg_loss: 1.2675, e_total_loss: 3.6232, e_dis_loss: 0.2817, d_total_loss: 0.0079, d_dis_loss: 1.4904, attack_loss: 0.0116, label_acc: 0.5078
[3899]: fg_loss: 1.2256, e_total_loss: 3.5860, e_dis_loss: 0.2497, d_total_loss: 0.0078, d_dis_loss: 1.4946, attack_loss: 0.0112, label_acc: 0.5241
[3999]: fg_loss: 1.2022, e_total_loss: 3.6186, e_dis_loss: 0.3164, d_total_loss: 0.0083, d_dis_loss: 1.4800, attack_loss: 0.0116, label_acc: 0.5154
[4099]: fg_loss: 1.1610, e_total_loss: 3.5961, e_dis_loss: 0.2553, d_total_loss: 0.0080, d_dis_loss: 1.4718, attack_loss: 0.0118, label_acc: 0.5275
[4199]: fg_loss: 1.1394, e_total_loss: 3.6146, e_dis_loss: 0.2083, d_total_loss: 0.0074, d_dis_loss: 1.4866, attack_loss: 0.0098, label_acc: 0.5134
[4299]: fg_loss: 1.0821, e_total_loss: 3.5942, e_dis_loss: 0.2758, d_total_loss: 0.0079, d_dis_loss: 1.4554, attack_loss: 0.0114, label_acc: 0.5468
[4399]: fg_loss: 1.0574, e_total_loss: 3.5622, e_dis_loss: 0.2449, d_total_loss: 0.0069, d_dis_loss: 1.4715, attack_loss: 0.0101, label_acc: 0.5434
[4499]: fg_loss: 1.0389, e_total_loss: 3.5999, e_dis_loss: 0.1929, d_total_loss: 0.0075, d_dis_loss: 1.4668, attack_loss: 0.0108, label_acc: 0.5445
[4599]: fg_loss: 0.9896, e_total_loss: 3.5928, e_dis_loss: 0.2564, d_total_loss: 0.0075, d_dis_loss: 1.4679, attack_loss: 0.0106, label_acc: 0.5637
[4699]: fg_loss: 0.9855, e_total_loss: 3.5743, e_dis_loss: 0.2167, d_total_loss: 0.0072, d_dis_loss: 1.4745, attack_loss: 0.0107, label_acc: 0.5545
[4799]: fg_loss: 0.9350, e_total_loss: 3.6061, e_dis_loss: 0.2423, d_total_loss: 0.0073, d_dis_loss: 1.4686, attack_loss: 0.0111, label_acc: 0.5691
[4899]: fg_loss: 0.9187, e_total_loss: 3.5833, e_dis_loss: 0.2122, d_total_loss: 0.0068, d_dis_loss: 1.4701, attack_loss: 0.0097, label_acc: 0.5602
[4999]: fg_loss: 0.8630, e_total_loss: 3.5588, e_dis_loss: 0.2460, d_total_loss: 0.0074, d_dis_loss: 1.4679, attack_loss: 0.0097, label_acc: 0.5836
[5099]: fg_loss: 0.8484, e_total_loss: 3.5740, e_dis_loss: 0.2173, d_total_loss: 0.0066, d_dis_loss: 1.4913, attack_loss: 0.0097, label_acc: 0.5731
[5199]: fg_loss: 0.8330, e_total_loss: 3.5341, e_dis_loss: 0.1732, d_total_loss: 0.0065, d_dis_loss: 1.4626, attack_loss: 0.0094, label_acc: 0.5710
[5299]: fg_loss: 0.7863, e_total_loss: 3.5758, e_dis_loss: 0.2617, d_total_loss: 0.0068, d_dis_loss: 1.4697, attack_loss: 0.0103, label_acc: 0.5962
[5399]: fg_loss: 0.7915, e_total_loss: 3.6261, e_dis_loss: 0.1884, d_total_loss: 0.0066, d_dis_loss: 1.4586, attack_loss: 0.0097, label_acc: 0.5863
[5499]: fg_loss: 0.7500, e_total_loss: 3.5941, e_dis_loss: 0.2052, d_total_loss: 0.0065, d_dis_loss: 1.4755, attack_loss: 0.0100, label_acc: 0.5973
[5599]: fg_loss: 0.7411, e_total_loss: 3.5736, e_dis_loss: 0.2592, d_total_loss: 0.0065, d_dis_loss: 1.4724, attack_loss: 0.0091, label_acc: 0.5980
[5699]: fg_loss: 0.7240, e_total_loss: 3.6028, e_dis_loss: 0.2815, d_total_loss: 0.0065, d_dis_loss: 1.4776, attack_loss: 0.0093, label_acc: 0.6084
[5799]: fg_loss: 0.6670, e_total_loss: 3.5526, e_dis_loss: 0.1825, d_total_loss: 0.0064, d_dis_loss: 1.4893, attack_loss: 0.0093, label_acc: 0.6150
