Start usl/plainnet experiments on cifar100 at l7 with {'e_lr': 0.001, 'd_lr': 0.0005, 'hs_lr': 0.001, 'lambda1': 0.04, 'lambda2': 1e-05, 'flip_rate': 0.1, 'e_dis_lr': 4e-05, 'd_dis_lr': 5e-09}
Start running.
[99]: fg_loss: 4.4397, e_total_loss: 4.6465, e_dis_loss: 1.9380, d_total_loss: 0.0601, d_dis_loss: 1.4069, attack_loss: 0.0831, label_acc: 0.0115
[199]: fg_loss: 4.1146, e_total_loss: 4.6124, e_dis_loss: 1.6554, d_total_loss: 0.0570, d_dis_loss: 1.4444, attack_loss: 0.0793, label_acc: 0.0148
[299]: fg_loss: 3.9222, e_total_loss: 4.5050, e_dis_loss: 1.5322, d_total_loss: 0.0598, d_dis_loss: 1.4642, attack_loss: 0.0748, label_acc: 0.0202
[399]: fg_loss: 3.8069, e_total_loss: 4.4034, e_dis_loss: 1.0683, d_total_loss: 0.0531, d_dis_loss: 1.5351, attack_loss: 0.0769, label_acc: 0.0217
[499]: fg_loss: 3.6920, e_total_loss: 4.3168, e_dis_loss: 1.0795, d_total_loss: 0.0506, d_dis_loss: 1.5471, attack_loss: 0.0789, label_acc: 0.0228
[599]: fg_loss: 3.6032, e_total_loss: 4.2802, e_dis_loss: 0.9638, d_total_loss: 0.0511, d_dis_loss: 1.5378, attack_loss: 0.0760, label_acc: 0.0207
[699]: fg_loss: 3.5112, e_total_loss: 4.2450, e_dis_loss: 0.8484, d_total_loss: 0.0521, d_dis_loss: 1.5407, attack_loss: 0.0763, label_acc: 0.0215
[799]: fg_loss: 3.4249, e_total_loss: 4.2243, e_dis_loss: 0.7003, d_total_loss: 0.0501, d_dis_loss: 1.5264, attack_loss: 0.0838, label_acc: 0.0261
[899]: fg_loss: 3.3561, e_total_loss: 4.2015, e_dis_loss: 0.5910, d_total_loss: 0.0476, d_dis_loss: 1.5575, attack_loss: 0.0763, label_acc: 0.0244
[999]: fg_loss: 3.2545, e_total_loss: 4.1920, e_dis_loss: 0.5886, d_total_loss: 0.0488, d_dis_loss: 1.5289, attack_loss: 0.0767, label_acc: 0.0294
[1099]: fg_loss: 3.1954, e_total_loss: 4.1851, e_dis_loss: 0.5478, d_total_loss: 0.0495, d_dis_loss: 1.5045, attack_loss: 0.0805, label_acc: 0.0253
[1199]: fg_loss: 3.0840, e_total_loss: 4.1618, e_dis_loss: 0.5523, d_total_loss: 0.0462, d_dis_loss: 1.4896, attack_loss: 0.0804, label_acc: 0.0302
