Start usl/plainnet experiments on cifar100 at l4 with {'e_lr': 0.001, 'd_lr': 0.0005, 'hs_lr': 0.001, 'lambda1': 0.04, 'lambda2': 1e-05, 'flip_rate': 0.1, 'e_dis_lr': 4e-05, 'd_dis_lr': 5e-09}
Start running.
[99]: fg_loss: 4.4721, e_total_loss: 4.6713, e_dis_loss: 1.0578, d_total_loss: 0.0628, d_dis_loss: 1.4667, attack_loss: 0.0890, label_acc: 0.0093
[199]: fg_loss: 4.1891, e_total_loss: 4.6010, e_dis_loss: 0.8469, d_total_loss: 0.0505, d_dis_loss: 1.4454, attack_loss: 0.0764, label_acc: 0.0052
[299]: fg_loss: 4.0112, e_total_loss: 4.5520, e_dis_loss: 0.6074, d_total_loss: 0.0523, d_dis_loss: 1.4377, attack_loss: 0.0888, label_acc: 0.0073
[399]: fg_loss: 3.8890, e_total_loss: 4.5084, e_dis_loss: 0.5466, d_total_loss: 0.0567, d_dis_loss: 1.3979, attack_loss: 0.0784, label_acc: 0.0084
[499]: fg_loss: 3.7602, e_total_loss: 4.5010, e_dis_loss: 0.2933, d_total_loss: 0.0550, d_dis_loss: 1.4538, attack_loss: 0.0771, label_acc: 0.0071
[599]: fg_loss: 3.6640, e_total_loss: 4.4910, e_dis_loss: 0.2532, d_total_loss: 0.0518, d_dis_loss: 1.4059, attack_loss: 0.0793, label_acc: 0.0095
[699]: fg_loss: 3.5787, e_total_loss: 4.4939, e_dis_loss: 0.1836, d_total_loss: 0.0493, d_dis_loss: 1.4026, attack_loss: 0.0813, label_acc: 0.0102
[799]: fg_loss: 3.4739, e_total_loss: 4.4729, e_dis_loss: 0.1746, d_total_loss: 0.0533, d_dis_loss: 1.4216, attack_loss: 0.0827, label_acc: 0.0125
[899]: fg_loss: 3.3663, e_total_loss: 4.4730, e_dis_loss: 0.1390, d_total_loss: 0.0513, d_dis_loss: 1.4313, attack_loss: 0.0728, label_acc: 0.0164
[999]: fg_loss: 3.2773, e_total_loss: 4.4499, e_dis_loss: 0.1165, d_total_loss: 0.0533, d_dis_loss: 1.4184, attack_loss: 0.0777, label_acc: 0.0184
[1099]: fg_loss: 3.1976, e_total_loss: 4.4289, e_dis_loss: 0.1107, d_total_loss: 0.0492, d_dis_loss: 1.4302, attack_loss: 0.0718, label_acc: 0.0251
[1199]: fg_loss: 3.0868, e_total_loss: 4.4255, e_dis_loss: 0.1499, d_total_loss: 0.0523, d_dis_loss: 1.4330, attack_loss: 0.0708, label_acc: 0.0240
[1299]: fg_loss: 3.0486, e_total_loss: 4.4030, e_dis_loss: 0.1436, d_total_loss: 0.0482, d_dis_loss: 1.4105, attack_loss: 0.0746, label_acc: 0.0327
[1399]: fg_loss: 2.9692, e_total_loss: 4.3581, e_dis_loss: 0.1134, d_total_loss: 0.0400, d_dis_loss: 1.4422, attack_loss: 0.0705, label_acc: 0.0418
[1499]: fg_loss: 2.8685, e_total_loss: 4.3196, e_dis_loss: 0.1410, d_total_loss: 0.0421, d_dis_loss: 1.4518, attack_loss: 0.0676, label_acc: 0.0476
[1599]: fg_loss: 2.8199, e_total_loss: 4.2743, e_dis_loss: 0.1614, d_total_loss: 0.0444, d_dis_loss: 1.4185, attack_loss: 0.0630, label_acc: 0.0556
[1699]: fg_loss: 2.7486, e_total_loss: 4.2454, e_dis_loss: 0.1317, d_total_loss: 0.0388, d_dis_loss: 1.4468, attack_loss: 0.0582, label_acc: 0.0680
[1799]: fg_loss: 2.7104, e_total_loss: 4.1718, e_dis_loss: 0.1710, d_total_loss: 0.0394, d_dis_loss: 1.4922, attack_loss: 0.0531, label_acc: 0.0867
[1899]: fg_loss: 2.6475, e_total_loss: 4.1494, e_dis_loss: 0.2106, d_total_loss: 0.0387, d_dis_loss: 1.4729, attack_loss: 0.0514, label_acc: 0.0963
[1999]: fg_loss: 2.5585, e_total_loss: 4.1566, e_dis_loss: 0.1634, d_total_loss: 0.0385, d_dis_loss: 1.4736, attack_loss: 0.0494, label_acc: 0.1094
[2099]: fg_loss: 2.5534, e_total_loss: 4.0762, e_dis_loss: 0.1932, d_total_loss: 0.0348, d_dis_loss: 1.4427, attack_loss: 0.0477, label_acc: 0.1235
[2199]: fg_loss: 2.4518, e_total_loss: 4.0554, e_dis_loss: 0.1846, d_total_loss: 0.0326, d_dis_loss: 1.4274, attack_loss: 0.0467, label_acc: 0.1358
[2299]: fg_loss: 2.4341, e_total_loss: 3.9929, e_dis_loss: 0.1417, d_total_loss: 0.0297, d_dis_loss: 1.4580, attack_loss: 0.0501, label_acc: 0.1442
[2399]: fg_loss: 2.3622, e_total_loss: 3.9177, e_dis_loss: 0.2557, d_total_loss: 0.0312, d_dis_loss: 1.4625, attack_loss: 0.0448, label_acc: 0.1633
[2499]: fg_loss: 2.3278, e_total_loss: 3.9252, e_dis_loss: 0.2052, d_total_loss: 0.0316, d_dis_loss: 1.4743, attack_loss: 0.0430, label_acc: 0.1753
[2599]: fg_loss: 2.2769, e_total_loss: 3.8988, e_dis_loss: 0.2532, d_total_loss: 0.0267, d_dis_loss: 1.4482, attack_loss: 0.0450, label_acc: 0.1875
[2699]: fg_loss: 2.2068, e_total_loss: 3.8011, e_dis_loss: 0.1905, d_total_loss: 0.0289, d_dis_loss: 1.4470, attack_loss: 0.0442, label_acc: 0.1979
[2799]: fg_loss: 2.2274, e_total_loss: 3.8321, e_dis_loss: 0.2456, d_total_loss: 0.0291, d_dis_loss: 1.4612, attack_loss: 0.0439, label_acc: 0.2057
[2899]: fg_loss: 2.1118, e_total_loss: 3.7722, e_dis_loss: 0.2221, d_total_loss: 0.0269, d_dis_loss: 1.4787, attack_loss: 0.0422, label_acc: 0.2292
[2999]: fg_loss: 2.0935, e_total_loss: 3.7798, e_dis_loss: 0.2324, d_total_loss: 0.0266, d_dis_loss: 1.4554, attack_loss: 0.0453, label_acc: 0.2281
[3099]: fg_loss: 2.0520, e_total_loss: 3.7099, e_dis_loss: 0.2370, d_total_loss: 0.0256, d_dis_loss: 1.4541, attack_loss: 0.0411, label_acc: 0.2443
