Start experiments on cifar100 at level=7 with {'e_lr': 0.001, 'e_dis_lr': 4e-05, 'lambda1': 0.04, 'd_lr': 0.0005, 'd_dis_lr': 5e-09, 'lambda2': 1e-05, 'hs_lr': 0.001, 'flip_rate': 0.2}
Start running.
[99]: fg_loss: 4.2985, e_total_loss: 4.6549, e_dis_loss: 0.7295, d_total_loss: 0.0433, d_dis_loss: 1.4022, attack_loss: 0.0809, label_acc: 0.0109
[199]: fg_loss: 3.8784, e_total_loss: 4.5604, e_dis_loss: 1.0707, d_total_loss: 0.0355, d_dis_loss: 1.3973, attack_loss: 0.0833, label_acc: 0.0126
[299]: fg_loss: 3.6656, e_total_loss: 4.5146, e_dis_loss: 1.1112, d_total_loss: 0.0382, d_dis_loss: 1.4314, attack_loss: 0.0747, label_acc: 0.0116
[399]: fg_loss: 3.4997, e_total_loss: 4.4851, e_dis_loss: 0.8878, d_total_loss: 0.0383, d_dis_loss: 1.4465, attack_loss: 0.0949, label_acc: 0.0145
[499]: fg_loss: 3.3306, e_total_loss: 4.4811, e_dis_loss: 0.6398, d_total_loss: 0.0348, d_dis_loss: 1.4726, attack_loss: 0.0937, label_acc: 0.0191
[599]: fg_loss: 3.1790, e_total_loss: 4.4544, e_dis_loss: 0.5978, d_total_loss: 0.0385, d_dis_loss: 1.4373, attack_loss: 0.0977, label_acc: 0.0233
[699]: fg_loss: 3.0586, e_total_loss: 4.4130, e_dis_loss: 0.6844, d_total_loss: 0.0344, d_dis_loss: 1.4695, attack_loss: 0.0921, label_acc: 0.0281
[799]: fg_loss: 2.9081, e_total_loss: 4.3985, e_dis_loss: 0.5622, d_total_loss: 0.0321, d_dis_loss: 1.4287, attack_loss: 0.0853, label_acc: 0.0244
[899]: fg_loss: 2.8336, e_total_loss: 4.3862, e_dis_loss: 0.5353, d_total_loss: 0.0373, d_dis_loss: 1.4399, attack_loss: 0.0787, label_acc: 0.0199
[999]: fg_loss: 2.7231, e_total_loss: 4.3695, e_dis_loss: 0.4426, d_total_loss: 0.0353, d_dis_loss: 1.4441, attack_loss: 0.0781, label_acc: 0.0235
[1099]: fg_loss: 2.6496, e_total_loss: 4.3496, e_dis_loss: 0.3762, d_total_loss: 0.0320, d_dis_loss: 1.4599, attack_loss: 0.0817, label_acc: 0.0230
[1199]: fg_loss: 2.5387, e_total_loss: 4.3331, e_dis_loss: 0.3537, d_total_loss: 0.0298, d_dis_loss: 1.4462, attack_loss: 0.0847, label_acc: 0.0297
[1299]: fg_loss: 2.4806, e_total_loss: 4.3291, e_dis_loss: 0.3126, d_total_loss: 0.0306, d_dis_loss: 1.4367, attack_loss: 0.0835, label_acc: 0.0294
[1399]: fg_loss: 2.4026, e_total_loss: 4.3243, e_dis_loss: 0.3279, d_total_loss: 0.0343, d_dis_loss: 1.3978, attack_loss: 0.0828, label_acc: 0.0333
[1499]: fg_loss: 2.3047, e_total_loss: 4.3264, e_dis_loss: 0.2937, d_total_loss: 0.0338, d_dis_loss: 1.4368, attack_loss: 0.0778, label_acc: 0.0345
[1599]: fg_loss: 2.2563, e_total_loss: 4.2764, e_dis_loss: 0.2896, d_total_loss: 0.0303, d_dis_loss: 1.3794, attack_loss: 0.0744, label_acc: 0.0428
[1699]: fg_loss: 2.1773, e_total_loss: 4.2460, e_dis_loss: 0.3111, d_total_loss: 0.0320, d_dis_loss: 1.4668, attack_loss: 0.0684, label_acc: 0.0417
[1799]: fg_loss: 2.1340, e_total_loss: 4.2727, e_dis_loss: 0.3401, d_total_loss: 0.0315, d_dis_loss: 1.3951, attack_loss: 0.0701, label_acc: 0.0513
[1899]: fg_loss: 2.0697, e_total_loss: 4.2818, e_dis_loss: 0.3889, d_total_loss: 0.0329, d_dis_loss: 1.4566, attack_loss: 0.0639, label_acc: 0.0522
[1999]: fg_loss: 2.0017, e_total_loss: 4.2505, e_dis_loss: 0.3352, d_total_loss: 0.0307, d_dis_loss: 1.4055, attack_loss: 0.0671, label_acc: 0.0524
[2099]: fg_loss: 1.9707, e_total_loss: 4.2154, e_dis_loss: 0.2831, d_total_loss: 0.0279, d_dis_loss: 1.3807, attack_loss: 0.0661, label_acc: 0.0592
[2199]: fg_loss: 1.9045, e_total_loss: 4.2022, e_dis_loss: 0.3096, d_total_loss: 0.0284, d_dis_loss: 1.4567, attack_loss: 0.0704, label_acc: 0.0555
[2299]: fg_loss: 1.8693, e_total_loss: 4.2283, e_dis_loss: 0.2906, d_total_loss: 0.0258, d_dis_loss: 1.4373, attack_loss: 0.0669, label_acc: 0.0597
[2399]: fg_loss: 1.7962, e_total_loss: 4.1960, e_dis_loss: 0.2667, d_total_loss: 0.0277, d_dis_loss: 1.4316, attack_loss: 0.0640, label_acc: 0.0612
[2499]: fg_loss: 1.7858, e_total_loss: 4.2222, e_dis_loss: 0.2468, d_total_loss: 0.0280, d_dis_loss: 1.3747, attack_loss: 0.0632, label_acc: 0.0688
[2599]: fg_loss: 1.7237, e_total_loss: 4.1588, e_dis_loss: 0.2374, d_total_loss: 0.0253, d_dis_loss: 1.4101, attack_loss: 0.0664, label_acc: 0.0688
[2699]: fg_loss: 1.6831, e_total_loss: 4.1615, e_dis_loss: 0.2302, d_total_loss: 0.0247, d_dis_loss: 1.3922, attack_loss: 0.0598, label_acc: 0.0686
[2799]: fg_loss: 1.6462, e_total_loss: 4.1749, e_dis_loss: 0.2798, d_total_loss: 0.0262, d_dis_loss: 1.4326, attack_loss: 0.0576, label_acc: 0.0773
[2899]: fg_loss: 1.5722, e_total_loss: 4.1316, e_dis_loss: 0.2998, d_total_loss: 0.0252, d_dis_loss: 1.4376, attack_loss: 0.0612, label_acc: 0.0770
[2999]: fg_loss: 1.5411, e_total_loss: 4.1035, e_dis_loss: 0.2740, d_total_loss: 0.0241, d_dis_loss: 1.4265, attack_loss: 0.0635, label_acc: 0.0845
[3099]: fg_loss: 1.4945, e_total_loss: 4.0467, e_dis_loss: 0.2472, d_total_loss: 0.0244, d_dis_loss: 1.4000, attack_loss: 0.0609, label_acc: 0.0805
[3199]: fg_loss: 1.4753, e_total_loss: 4.0548, e_dis_loss: 0.2344, d_total_loss: 0.0244, d_dis_loss: 1.4370, attack_loss: 0.0586, label_acc: 0.1006
[3299]: fg_loss: 1.4290, e_total_loss: 4.1171, e_dis_loss: 0.2423, d_total_loss: 0.0255, d_dis_loss: 1.4458, attack_loss: 0.0635, label_acc: 0.0892
[3399]: fg_loss: 1.3811, e_total_loss: 4.0845, e_dis_loss: 0.2784, d_total_loss: 0.0255, d_dis_loss: 1.4615, attack_loss: 0.0579, label_acc: 0.1145
[3499]: fg_loss: 1.3623, e_total_loss: 4.0639, e_dis_loss: 0.1996, d_total_loss: 0.0238, d_dis_loss: 1.4535, attack_loss: 0.0538, label_acc: 0.1135
[3599]: fg_loss: 1.2663, e_total_loss: 4.0281, e_dis_loss: 0.2604, d_total_loss: 0.0249, d_dis_loss: 1.4257, attack_loss: 0.0521, label_acc: 0.1267
[3699]: fg_loss: 1.2716, e_total_loss: 4.0284, e_dis_loss: 0.3233, d_total_loss: 0.0244, d_dis_loss: 1.4562, attack_loss: 0.0512, label_acc: 0.1317
[3799]: fg_loss: 1.2079, e_total_loss: 3.9888, e_dis_loss: 0.2413, d_total_loss: 0.0243, d_dis_loss: 1.4214, attack_loss: 0.0525, label_acc: 0.1347
[3899]: fg_loss: 1.1954, e_total_loss: 3.9786, e_dis_loss: 0.2175, d_total_loss: 0.0241, d_dis_loss: 1.4174, attack_loss: 0.0529, label_acc: 0.1459
[3999]: fg_loss: 1.1557, e_total_loss: 3.9530, e_dis_loss: 0.2041, d_total_loss: 0.0222, d_dis_loss: 1.4329, attack_loss: 0.0522, label_acc: 0.1543
[4099]: fg_loss: 1.1204, e_total_loss: 3.9700, e_dis_loss: 0.2590, d_total_loss: 0.0214, d_dis_loss: 1.4332, attack_loss: 0.0493, label_acc: 0.1651
[4199]: fg_loss: 1.1070, e_total_loss: 3.9565, e_dis_loss: 0.2412, d_total_loss: 0.0214, d_dis_loss: 1.4358, attack_loss: 0.0473, label_acc: 0.1661
[4299]: fg_loss: 1.0257, e_total_loss: 3.9143, e_dis_loss: 0.2464, d_total_loss: 0.0242, d_dis_loss: 1.4137, attack_loss: 0.0512, label_acc: 0.1898
[4399]: fg_loss: 1.0170, e_total_loss: 3.9071, e_dis_loss: 0.2297, d_total_loss: 0.0228, d_dis_loss: 1.4942, attack_loss: 0.0472, label_acc: 0.2015
[4499]: fg_loss: 0.9916, e_total_loss: 3.8816, e_dis_loss: 0.2245, d_total_loss: 0.0227, d_dis_loss: 1.4098, attack_loss: 0.0461, label_acc: 0.2076
[4599]: fg_loss: 0.9641, e_total_loss: 3.8714, e_dis_loss: 0.2259, d_total_loss: 0.0221, d_dis_loss: 1.4658, attack_loss: 0.0442, label_acc: 0.2141
[4699]: fg_loss: 0.9325, e_total_loss: 3.8655, e_dis_loss: 0.2487, d_total_loss: 0.0233, d_dis_loss: 1.4175, attack_loss: 0.0483, label_acc: 0.2196
[4799]: fg_loss: 0.8823, e_total_loss: 3.8727, e_dis_loss: 0.2587, d_total_loss: 0.0226, d_dis_loss: 1.4267, attack_loss: 0.0467, label_acc: 0.2420
[4899]: fg_loss: 0.8864, e_total_loss: 3.8751, e_dis_loss: 0.2455, d_total_loss: 0.0213, d_dis_loss: 1.4147, attack_loss: 0.0485, label_acc: 0.2342
[4999]: fg_loss: 0.8119, e_total_loss: 3.8544, e_dis_loss: 0.2258, d_total_loss: 0.0220, d_dis_loss: 1.4176, attack_loss: 0.0466, label_acc: 0.2550
[5099]: fg_loss: 0.8097, e_total_loss: 3.8594, e_dis_loss: 0.2112, d_total_loss: 0.0207, d_dis_loss: 1.4476, attack_loss: 0.0434, label_acc: 0.2601
[5199]: fg_loss: 0.7935, e_total_loss: 3.8016, e_dis_loss: 0.2293, d_total_loss: 0.0210, d_dis_loss: 1.4093, attack_loss: 0.0423, label_acc: 0.2773
[5299]: fg_loss: 0.7476, e_total_loss: 3.7880, e_dis_loss: 0.2033, d_total_loss: 0.0208, d_dis_loss: 1.4464, attack_loss: 0.0418, label_acc: 0.2890
[5399]: fg_loss: 0.7419, e_total_loss: 3.7979, e_dis_loss: 0.2119, d_total_loss: 0.0198, d_dis_loss: 1.4072, attack_loss: 0.0408, label_acc: 0.2833
[5499]: fg_loss: 0.7010, e_total_loss: 3.8307, e_dis_loss: 0.2141, d_total_loss: 0.0205, d_dis_loss: 1.4728, attack_loss: 0.0432, label_acc: 0.2928
[5599]: fg_loss: 0.7162, e_total_loss: 3.8290, e_dis_loss: 0.2500, d_total_loss: 0.0194, d_dis_loss: 1.4478, attack_loss: 0.0418, label_acc: 0.3020
[5699]: fg_loss: 0.6606, e_total_loss: 3.7908, e_dis_loss: 0.2349, d_total_loss: 0.0205, d_dis_loss: 1.4170, attack_loss: 0.0427, label_acc: 0.3105
[5799]: fg_loss: 0.6377, e_total_loss: 3.8014, e_dis_loss: 0.2192, d_total_loss: 0.0196, d_dis_loss: 1.4810, attack_loss: 0.0447, label_acc: 0.3174
[5899]: fg_loss: 0.6304, e_total_loss: 3.7107, e_dis_loss: 0.2196, d_total_loss: 0.0199, d_dis_loss: 1.3936, attack_loss: 0.0412, label_acc: 0.3241
[5999]: fg_loss: 0.5822, e_total_loss: 3.6995, e_dis_loss: 0.1804, d_total_loss: 0.0203, d_dis_loss: 1.4649, attack_loss: 0.0423, label_acc: 0.3399
[6099]: fg_loss: 0.5947, e_total_loss: 3.7055, e_dis_loss: 0.2317, d_total_loss: 0.0201, d_dis_loss: 1.4222, attack_loss: 0.0440, label_acc: 0.3250
[6199]: fg_loss: 0.5608, e_total_loss: 3.7231, e_dis_loss: 0.2098, d_total_loss: 0.0198, d_dis_loss: 1.4407, attack_loss: 0.0390, label_acc: 0.3517
[6299]: fg_loss: 0.5562, e_total_loss: 3.6913, e_dis_loss: 0.2136, d_total_loss: 0.0186, d_dis_loss: 1.4577, attack_loss: 0.0401, label_acc: 0.3509
[6399]: fg_loss: 0.5203, e_total_loss: 3.7141, e_dis_loss: 0.2161, d_total_loss: 0.0193, d_dis_loss: 1.4350, attack_loss: 0.0396, label_acc: 0.3495
[6499]: fg_loss: 0.5022, e_total_loss: 3.7035, e_dis_loss: 0.1826, d_total_loss: 0.0190, d_dis_loss: 1.4677, attack_loss: 0.0402, label_acc: 0.3580
[6599]: fg_loss: 0.4853, e_total_loss: 3.7184, e_dis_loss: 0.1976, d_total_loss: 0.0184, d_dis_loss: 1.4070, attack_loss: 0.0418, label_acc: 0.3618
[6699]: fg_loss: 0.4721, e_total_loss: 3.6655, e_dis_loss: 0.1879, d_total_loss: 0.0189, d_dis_loss: 1.4303, attack_loss: 0.0405, label_acc: 0.3823
[6799]: fg_loss: 0.4951, e_total_loss: 3.6740, e_dis_loss: 0.2167, d_total_loss: 0.0195, d_dis_loss: 1.4494, attack_loss: 0.0397, label_acc: 0.3679
[6899]: fg_loss: 0.4569, e_total_loss: 3.7336, e_dis_loss: 0.2320, d_total_loss: 0.0204, d_dis_loss: 1.4159, attack_loss: 0.0420, label_acc: 0.3854
[6999]: fg_loss: 0.4594, e_total_loss: 3.6889, e_dis_loss: 0.2022, d_total_loss: 0.0191, d_dis_loss: 1.4726, attack_loss: 0.0390, label_acc: 0.3754
[7099]: fg_loss: 0.4337, e_total_loss: 3.6634, e_dis_loss: 0.1808, d_total_loss: 0.0197, d_dis_loss: 1.4425, attack_loss: 0.0382, label_acc: 0.3964
[7199]: fg_loss: 0.4046, e_total_loss: 3.6981, e_dis_loss: 0.2007, d_total_loss: 0.0193, d_dis_loss: 1.4568, attack_loss: 0.0389, label_acc: 0.4014
[7299]: fg_loss: 0.4098, e_total_loss: 3.6875, e_dis_loss: 0.2018, d_total_loss: 0.0187, d_dis_loss: 1.4263, attack_loss: 0.0379, label_acc: 0.3980
[7399]: fg_loss: 0.4004, e_total_loss: 3.6740, e_dis_loss: 0.1890, d_total_loss: 0.0194, d_dis_loss: 1.4619, attack_loss: 0.0383, label_acc: 0.4021
[7499]: fg_loss: 0.3983, e_total_loss: 3.6269, e_dis_loss: 0.1771, d_total_loss: 0.0181, d_dis_loss: 1.4331, attack_loss: 0.0397, label_acc: 0.3998
