Start experiments on cifar100 at level=6 with {'e_lr': 0.001, 'e_dis_lr': 4e-05, 'lambda1': 0.04, 'd_lr': 0.0005, 'd_dis_lr': 5e-09, 'lambda2': 1e-05, 'hs_lr': 0.001, 'flip_rate': 0.2}
Start running.
[99]: fg_loss: 4.3290, e_total_loss: 4.6909, e_dis_loss: 0.7354, d_total_loss: 0.0516, d_dis_loss: 1.4205, attack_loss: 0.0834, label_acc: 0.0148
[199]: fg_loss: 3.9445, e_total_loss: 4.5640, e_dis_loss: 0.8922, d_total_loss: 0.0505, d_dis_loss: 1.4266, attack_loss: 0.0703, label_acc: 0.0201
[299]: fg_loss: 3.7193, e_total_loss: 4.5080, e_dis_loss: 0.8837, d_total_loss: 0.0568, d_dis_loss: 1.4415, attack_loss: 0.0612, label_acc: 0.0260
[399]: fg_loss: 3.5594, e_total_loss: 4.4636, e_dis_loss: 0.9604, d_total_loss: 0.0546, d_dis_loss: 1.4672, attack_loss: 0.0556, label_acc: 0.0252
[499]: fg_loss: 3.4007, e_total_loss: 4.4582, e_dis_loss: 0.6590, d_total_loss: 0.0532, d_dis_loss: 1.4790, attack_loss: 0.0586, label_acc: 0.0269
[599]: fg_loss: 3.2758, e_total_loss: 4.4203, e_dis_loss: 0.8240, d_total_loss: 0.0453, d_dis_loss: 1.4811, attack_loss: 0.0630, label_acc: 0.0330
[699]: fg_loss: 3.1260, e_total_loss: 4.4134, e_dis_loss: 0.9372, d_total_loss: 0.0475, d_dis_loss: 1.4820, attack_loss: 0.0661, label_acc: 0.0341
[799]: fg_loss: 2.9869, e_total_loss: 4.3631, e_dis_loss: 0.5975, d_total_loss: 0.0415, d_dis_loss: 1.4878, attack_loss: 0.0570, label_acc: 0.0420
[899]: fg_loss: 2.8797, e_total_loss: 4.3655, e_dis_loss: 0.5367, d_total_loss: 0.0354, d_dis_loss: 1.4794, attack_loss: 0.0563, label_acc: 0.0449
[999]: fg_loss: 2.7631, e_total_loss: 4.3255, e_dis_loss: 0.5714, d_total_loss: 0.0355, d_dis_loss: 1.4715, attack_loss: 0.0482, label_acc: 0.0570
[1099]: fg_loss: 2.6739, e_total_loss: 4.3184, e_dis_loss: 0.5464, d_total_loss: 0.0325, d_dis_loss: 1.4530, attack_loss: 0.0529, label_acc: 0.0608
[1199]: fg_loss: 2.5737, e_total_loss: 4.2902, e_dis_loss: 0.4492, d_total_loss: 0.0304, d_dis_loss: 1.4228, attack_loss: 0.0536, label_acc: 0.0710
[1299]: fg_loss: 2.5034, e_total_loss: 4.2820, e_dis_loss: 0.5020, d_total_loss: 0.0308, d_dis_loss: 1.4856, attack_loss: 0.0473, label_acc: 0.0863
[1399]: fg_loss: 2.4480, e_total_loss: 4.2443, e_dis_loss: 0.4921, d_total_loss: 0.0292, d_dis_loss: 1.4582, attack_loss: 0.0474, label_acc: 0.0897
[1499]: fg_loss: 2.3362, e_total_loss: 4.2014, e_dis_loss: 0.4554, d_total_loss: 0.0261, d_dis_loss: 1.4622, attack_loss: 0.0408, label_acc: 0.1023
[1599]: fg_loss: 2.2959, e_total_loss: 4.1722, e_dis_loss: 0.4290, d_total_loss: 0.0248, d_dis_loss: 1.4612, attack_loss: 0.0412, label_acc: 0.1166
[1699]: fg_loss: 2.2176, e_total_loss: 4.1518, e_dis_loss: 0.3907, d_total_loss: 0.0256, d_dis_loss: 1.4612, attack_loss: 0.0358, label_acc: 0.1323
[1799]: fg_loss: 2.1742, e_total_loss: 4.1481, e_dis_loss: 0.3942, d_total_loss: 0.0247, d_dis_loss: 1.4789, attack_loss: 0.0385, label_acc: 0.1469
[1899]: fg_loss: 2.1197, e_total_loss: 4.1255, e_dis_loss: 0.3741, d_total_loss: 0.0259, d_dis_loss: 1.4748, attack_loss: 0.0379, label_acc: 0.1577
[1999]: fg_loss: 2.0406, e_total_loss: 4.0904, e_dis_loss: 0.3779, d_total_loss: 0.0241, d_dis_loss: 1.5033, attack_loss: 0.0348, label_acc: 0.1748
[2099]: fg_loss: 2.0321, e_total_loss: 4.0398, e_dis_loss: 0.3623, d_total_loss: 0.0234, d_dis_loss: 1.4880, attack_loss: 0.0348, label_acc: 0.1755
[2199]: fg_loss: 1.9367, e_total_loss: 3.9888, e_dis_loss: 0.3769, d_total_loss: 0.0218, d_dis_loss: 1.5210, attack_loss: 0.0323, label_acc: 0.2008
[2299]: fg_loss: 1.9138, e_total_loss: 3.9583, e_dis_loss: 0.3401, d_total_loss: 0.0206, d_dis_loss: 1.5041, attack_loss: 0.0314, label_acc: 0.2188
[2399]: fg_loss: 1.8506, e_total_loss: 3.9539, e_dis_loss: 0.3099, d_total_loss: 0.0188, d_dis_loss: 1.4790, attack_loss: 0.0306, label_acc: 0.2238
[2499]: fg_loss: 1.8125, e_total_loss: 3.9730, e_dis_loss: 0.2861, d_total_loss: 0.0195, d_dis_loss: 1.4991, attack_loss: 0.0300, label_acc: 0.2436
[2599]: fg_loss: 1.7876, e_total_loss: 3.9357, e_dis_loss: 0.2769, d_total_loss: 0.0179, d_dis_loss: 1.4905, attack_loss: 0.0307, label_acc: 0.2600
[2699]: fg_loss: 1.7040, e_total_loss: 3.8914, e_dis_loss: 0.3229, d_total_loss: 0.0185, d_dis_loss: 1.4782, attack_loss: 0.0295, label_acc: 0.2815
[2799]: fg_loss: 1.6934, e_total_loss: 3.9229, e_dis_loss: 0.3150, d_total_loss: 0.0181, d_dis_loss: 1.4849, attack_loss: 0.0289, label_acc: 0.2798
[2899]: fg_loss: 1.6239, e_total_loss: 3.8875, e_dis_loss: 0.2482, d_total_loss: 0.0173, d_dis_loss: 1.4673, attack_loss: 0.0302, label_acc: 0.3121
[2999]: fg_loss: 1.5841, e_total_loss: 3.9011, e_dis_loss: 0.2338, d_total_loss: 0.0168, d_dis_loss: 1.4876, attack_loss: 0.0269, label_acc: 0.3170
[3099]: fg_loss: 1.5610, e_total_loss: 3.8528, e_dis_loss: 0.2925, d_total_loss: 0.0153, d_dis_loss: 1.5081, attack_loss: 0.0264, label_acc: 0.3239
[3199]: fg_loss: 1.4923, e_total_loss: 3.8113, e_dis_loss: 0.3307, d_total_loss: 0.0158, d_dis_loss: 1.4758, attack_loss: 0.0256, label_acc: 0.3505
[3299]: fg_loss: 1.4974, e_total_loss: 3.8052, e_dis_loss: 0.3069, d_total_loss: 0.0157, d_dis_loss: 1.4760, attack_loss: 0.0288, label_acc: 0.3595
[3399]: fg_loss: 1.4072, e_total_loss: 3.7714, e_dis_loss: 0.2901, d_total_loss: 0.0155, d_dis_loss: 1.4754, attack_loss: 0.0259, label_acc: 0.3888
[3499]: fg_loss: 1.3908, e_total_loss: 3.8248, e_dis_loss: 0.2910, d_total_loss: 0.0168, d_dis_loss: 1.4479, attack_loss: 0.0262, label_acc: 0.3984
[3599]: fg_loss: 1.3334, e_total_loss: 3.7687, e_dis_loss: 0.2816, d_total_loss: 0.0159, d_dis_loss: 1.4501, attack_loss: 0.0243, label_acc: 0.4052
[3699]: fg_loss: 1.3053, e_total_loss: 3.6970, e_dis_loss: 0.2665, d_total_loss: 0.0144, d_dis_loss: 1.4573, attack_loss: 0.0230, label_acc: 0.4268
[3799]: fg_loss: 1.2889, e_total_loss: 3.7124, e_dis_loss: 0.2557, d_total_loss: 0.0143, d_dis_loss: 1.4505, attack_loss: 0.0225, label_acc: 0.4243
