Start usl/plainnet experiments on cifar100 at l4 with {'e_lr': 0.001, 'd_lr': 0.0005, 'hs_lr': 0.001, 'lambda1': 0.04, 'lambda2': 1e-05, 'flip_rate': 0.1, 'e_dis_lr': 4e-05, 'd_dis_lr': 5e-09}
Start running.
[99]: fg_loss: 4.4285, e_total_loss: 4.6777, e_dis_loss: 1.1415, d_total_loss: 0.0478, d_dis_loss: 1.5444, attack_loss: 0.0759, label_acc: 0.0111
[199]: fg_loss: 4.1106, e_total_loss: 4.6229, e_dis_loss: 0.7878, d_total_loss: 0.0480, d_dis_loss: 1.5771, attack_loss: 0.0930, label_acc: 0.0074
[299]: fg_loss: 3.9438, e_total_loss: 4.5884, e_dis_loss: 0.6427, d_total_loss: 0.0538, d_dis_loss: 1.5538, attack_loss: 0.0858, label_acc: 0.0097
[399]: fg_loss: 3.8531, e_total_loss: 4.5652, e_dis_loss: 0.4316, d_total_loss: 0.0563, d_dis_loss: 1.5927, attack_loss: 0.0691, label_acc: 0.0141
[499]: fg_loss: 3.7365, e_total_loss: 4.5122, e_dis_loss: 0.3638, d_total_loss: 0.0546, d_dis_loss: 1.5687, attack_loss: 0.0650, label_acc: 0.0234
[599]: fg_loss: 3.6467, e_total_loss: 4.4871, e_dis_loss: 0.2677, d_total_loss: 0.0487, d_dis_loss: 1.5321, attack_loss: 0.0585, label_acc: 0.0269
[699]: fg_loss: 3.5542, e_total_loss: 4.4360, e_dis_loss: 0.3143, d_total_loss: 0.0411, d_dis_loss: 1.5407, attack_loss: 0.0621, label_acc: 0.0323
[799]: fg_loss: 3.4387, e_total_loss: 4.3836, e_dis_loss: 0.3203, d_total_loss: 0.0397, d_dis_loss: 1.5350, attack_loss: 0.0536, label_acc: 0.0347
[899]: fg_loss: 3.3557, e_total_loss: 4.3878, e_dis_loss: 0.3393, d_total_loss: 0.0383, d_dis_loss: 1.5308, attack_loss: 0.0553, label_acc: 0.0420
[999]: fg_loss: 3.2594, e_total_loss: 4.3062, e_dis_loss: 0.2957, d_total_loss: 0.0370, d_dis_loss: 1.5142, attack_loss: 0.0543, label_acc: 0.0488
[1099]: fg_loss: 3.1943, e_total_loss: 4.2981, e_dis_loss: 0.3024, d_total_loss: 0.0385, d_dis_loss: 1.5170, attack_loss: 0.0515, label_acc: 0.0588
[1199]: fg_loss: 3.0849, e_total_loss: 4.2610, e_dis_loss: 0.2803, d_total_loss: 0.0356, d_dis_loss: 1.5176, attack_loss: 0.0531, label_acc: 0.0713
[1299]: fg_loss: 3.0176, e_total_loss: 4.2370, e_dis_loss: 0.2343, d_total_loss: 0.0348, d_dis_loss: 1.5218, attack_loss: 0.0568, label_acc: 0.0755
[1399]: fg_loss: 2.9657, e_total_loss: 4.1827, e_dis_loss: 0.1956, d_total_loss: 0.0324, d_dis_loss: 1.5062, attack_loss: 0.0587, label_acc: 0.0861
[1499]: fg_loss: 2.8540, e_total_loss: 4.1763, e_dis_loss: 0.2884, d_total_loss: 0.0366, d_dis_loss: 1.5208, attack_loss: 0.0545, label_acc: 0.0983
[1599]: fg_loss: 2.7936, e_total_loss: 4.1014, e_dis_loss: 0.2062, d_total_loss: 0.0292, d_dis_loss: 1.5177, attack_loss: 0.0521, label_acc: 0.1130
[1699]: fg_loss: 2.7325, e_total_loss: 4.0882, e_dis_loss: 0.1833, d_total_loss: 0.0294, d_dis_loss: 1.4950, attack_loss: 0.0537, label_acc: 0.1246
[1799]: fg_loss: 2.6678, e_total_loss: 4.0054, e_dis_loss: 0.2270, d_total_loss: 0.0286, d_dis_loss: 1.5032, attack_loss: 0.0526, label_acc: 0.1409
