Start usl/plainnet experiments on cifar100 at l5 with {'e_lr': 0.001, 'd_lr': 0.0005, 'hs_lr': 0.001, 'lambda1': 0.04, 'lambda2': 1e-05, 'flip_rate': 0.1, 'e_dis_lr': 4e-05, 'd_dis_lr': 5e-09}
Start running.
[99]: fg_loss: 4.4532, e_total_loss: 4.6118, e_dis_loss: 1.0887, d_total_loss: 0.0647, d_dis_loss: 1.5252, attack_loss: 0.0760, label_acc: 0.0151
[199]: fg_loss: 4.1353, e_total_loss: 4.5382, e_dis_loss: 0.6300, d_total_loss: 0.0601, d_dis_loss: 1.5687, attack_loss: 0.0630, label_acc: 0.0178
[299]: fg_loss: 3.9487, e_total_loss: 4.4923, e_dis_loss: 0.7448, d_total_loss: 0.0524, d_dis_loss: 1.5499, attack_loss: 0.0659, label_acc: 0.0220
[399]: fg_loss: 3.8387, e_total_loss: 4.4322, e_dis_loss: 0.5845, d_total_loss: 0.0463, d_dis_loss: 1.5336, attack_loss: 0.0641, label_acc: 0.0302
[499]: fg_loss: 3.7007, e_total_loss: 4.3942, e_dis_loss: 0.4572, d_total_loss: 0.0470, d_dis_loss: 1.5145, attack_loss: 0.0586, label_acc: 0.0316
[599]: fg_loss: 3.6153, e_total_loss: 4.3490, e_dis_loss: 0.4689, d_total_loss: 0.0471, d_dis_loss: 1.5471, attack_loss: 0.0588, label_acc: 0.0410
[699]: fg_loss: 3.5087, e_total_loss: 4.3224, e_dis_loss: 0.3305, d_total_loss: 0.0446, d_dis_loss: 1.5287, attack_loss: 0.0574, label_acc: 0.0418
[799]: fg_loss: 3.4097, e_total_loss: 4.3156, e_dis_loss: 0.4430, d_total_loss: 0.0467, d_dis_loss: 1.5465, attack_loss: 0.0601, label_acc: 0.0498
[899]: fg_loss: 3.3420, e_total_loss: 4.3119, e_dis_loss: 0.2891, d_total_loss: 0.0444, d_dis_loss: 1.5086, attack_loss: 0.0571, label_acc: 0.0514
[999]: fg_loss: 3.2380, e_total_loss: 4.2585, e_dis_loss: 0.3493, d_total_loss: 0.0474, d_dis_loss: 1.5274, attack_loss: 0.0556, label_acc: 0.0609
[1099]: fg_loss: 3.1774, e_total_loss: 4.2479, e_dis_loss: 0.3363, d_total_loss: 0.0448, d_dis_loss: 1.5347, attack_loss: 0.0545, label_acc: 0.0598
[1199]: fg_loss: 3.0718, e_total_loss: 4.2589, e_dis_loss: 0.2470, d_total_loss: 0.0398, d_dis_loss: 1.5308, attack_loss: 0.0539, label_acc: 0.0727
[1299]: fg_loss: 3.0024, e_total_loss: 4.2125, e_dis_loss: 0.2695, d_total_loss: 0.0410, d_dis_loss: 1.5404, attack_loss: 0.0518, label_acc: 0.0873
[1399]: fg_loss: 2.9345, e_total_loss: 4.1291, e_dis_loss: 0.2305, d_total_loss: 0.0349, d_dis_loss: 1.5563, attack_loss: 0.0512, label_acc: 0.0907
[1499]: fg_loss: 2.8467, e_total_loss: 4.0859, e_dis_loss: 0.2857, d_total_loss: 0.0346, d_dis_loss: 1.5381, attack_loss: 0.0495, label_acc: 0.1132
[1599]: fg_loss: 2.7834, e_total_loss: 4.0344, e_dis_loss: 0.2930, d_total_loss: 0.0359, d_dis_loss: 1.5111, attack_loss: 0.0503, label_acc: 0.1207
[1699]: fg_loss: 2.7147, e_total_loss: 4.0132, e_dis_loss: 0.2475, d_total_loss: 0.0344, d_dis_loss: 1.4904, attack_loss: 0.0479, label_acc: 0.1348
[1799]: fg_loss: 2.6490, e_total_loss: 3.9610, e_dis_loss: 0.2612, d_total_loss: 0.0341, d_dis_loss: 1.4820, attack_loss: 0.0478, label_acc: 0.1555
[1899]: fg_loss: 2.6037, e_total_loss: 3.9392, e_dis_loss: 0.2391, d_total_loss: 0.0337, d_dis_loss: 1.4811, attack_loss: 0.0474, label_acc: 0.1604
[1999]: fg_loss: 2.5074, e_total_loss: 3.8740, e_dis_loss: 0.2840, d_total_loss: 0.0336, d_dis_loss: 1.4858, attack_loss: 0.0475, label_acc: 0.1917
[2099]: fg_loss: 2.4919, e_total_loss: 3.8403, e_dis_loss: 0.2474, d_total_loss: 0.0328, d_dis_loss: 1.4790, attack_loss: 0.0446, label_acc: 0.1892
[2199]: fg_loss: 2.4071, e_total_loss: 3.7946, e_dis_loss: 0.2657, d_total_loss: 0.0325, d_dis_loss: 1.5111, attack_loss: 0.0466, label_acc: 0.2190
[2299]: fg_loss: 2.3827, e_total_loss: 3.8232, e_dis_loss: 0.2855, d_total_loss: 0.0309, d_dis_loss: 1.5240, attack_loss: 0.0462, label_acc: 0.2299
[2399]: fg_loss: 2.3431, e_total_loss: 3.7286, e_dis_loss: 0.2617, d_total_loss: 0.0309, d_dis_loss: 1.4845, attack_loss: 0.0459, label_acc: 0.2378
[2499]: fg_loss: 2.2755, e_total_loss: 3.7123, e_dis_loss: 0.2477, d_total_loss: 0.0305, d_dis_loss: 1.4881, attack_loss: 0.0440, label_acc: 0.2565
[2599]: fg_loss: 2.2583, e_total_loss: 3.6726, e_dis_loss: 0.2307, d_total_loss: 0.0279, d_dis_loss: 1.4948, attack_loss: 0.0437, label_acc: 0.2563
[2699]: fg_loss: 2.1729, e_total_loss: 3.6085, e_dis_loss: 0.2435, d_total_loss: 0.0299, d_dis_loss: 1.5065, attack_loss: 0.0439, label_acc: 0.2842
[2799]: fg_loss: 2.1731, e_total_loss: 3.6332, e_dis_loss: 0.2630, d_total_loss: 0.0305, d_dis_loss: 1.5133, attack_loss: 0.0436, label_acc: 0.2820
[2899]: fg_loss: 2.0947, e_total_loss: 3.6036, e_dis_loss: 0.2535, d_total_loss: 0.0290, d_dis_loss: 1.4922, attack_loss: 0.0427, label_acc: 0.3088
[2999]: fg_loss: 2.0590, e_total_loss: 3.5353, e_dis_loss: 0.2848, d_total_loss: 0.0295, d_dis_loss: 1.5093, attack_loss: 0.0433, label_acc: 0.3107
[3099]: fg_loss: 2.0358, e_total_loss: 3.5251, e_dis_loss: 0.2816, d_total_loss: 0.0295, d_dis_loss: 1.5044, attack_loss: 0.0426, label_acc: 0.3214
[3199]: fg_loss: 1.9853, e_total_loss: 3.5464, e_dis_loss: 0.2343, d_total_loss: 0.0294, d_dis_loss: 1.5007, attack_loss: 0.0406, label_acc: 0.3411
[3299]: fg_loss: 1.9694, e_total_loss: 3.5395, e_dis_loss: 0.2402, d_total_loss: 0.0289, d_dis_loss: 1.5100, attack_loss: 0.0396, label_acc: 0.3378
[3399]: fg_loss: 1.9023, e_total_loss: 3.4983, e_dis_loss: 0.2664, d_total_loss: 0.0303, d_dis_loss: 1.5089, attack_loss: 0.0372, label_acc: 0.3735
[3499]: fg_loss: 1.8903, e_total_loss: 3.4695, e_dis_loss: 0.2495, d_total_loss: 0.0281, d_dis_loss: 1.4847, attack_loss: 0.0332, label_acc: 0.3752
[3599]: fg_loss: 1.8277, e_total_loss: 3.4401, e_dis_loss: 0.2911, d_total_loss: 0.0280, d_dis_loss: 1.5078, attack_loss: 0.0330, label_acc: 0.4071
