Start usl/plainnet experiments on cifar100 at l5 with {'e_lr': 0.001, 'd_lr': 0.0005, 'hs_lr': 0.001, 'lambda1': 0.04, 'lambda2': 1e-05, 'flip_rate': 0.1, 'e_dis_lr': 4e-05, 'd_dis_lr': 5e-09}
Start running.
[99]: fg_loss: 4.4713, e_total_loss: 4.6593, e_dis_loss: 0.8245, d_total_loss: 0.0629, d_dis_loss: 1.4132, attack_loss: 0.0638, label_acc: 0.0116
[199]: fg_loss: 4.1720, e_total_loss: 4.5875, e_dis_loss: 0.6048, d_total_loss: 0.0573, d_dis_loss: 1.3995, attack_loss: 0.0591, label_acc: 0.0234
[299]: fg_loss: 3.9545, e_total_loss: 4.4912, e_dis_loss: 0.7722, d_total_loss: 0.0469, d_dis_loss: 1.4061, attack_loss: 0.0549, label_acc: 0.0363
[399]: fg_loss: 3.8157, e_total_loss: 4.4347, e_dis_loss: 0.6746, d_total_loss: 0.0439, d_dis_loss: 1.4018, attack_loss: 0.0514, label_acc: 0.0534
[499]: fg_loss: 3.6794, e_total_loss: 4.3476, e_dis_loss: 0.4440, d_total_loss: 0.0414, d_dis_loss: 1.4263, attack_loss: 0.0526, label_acc: 0.0698
[599]: fg_loss: 3.5581, e_total_loss: 4.2925, e_dis_loss: 0.5155, d_total_loss: 0.0439, d_dis_loss: 1.4268, attack_loss: 0.0516, label_acc: 0.0812
[699]: fg_loss: 3.4645, e_total_loss: 4.2286, e_dis_loss: 0.5143, d_total_loss: 0.0402, d_dis_loss: 1.4285, attack_loss: 0.0481, label_acc: 0.0902
[799]: fg_loss: 3.3614, e_total_loss: 4.1827, e_dis_loss: 0.5064, d_total_loss: 0.0381, d_dis_loss: 1.4203, attack_loss: 0.0497, label_acc: 0.1122
[899]: fg_loss: 3.2849, e_total_loss: 4.1312, e_dis_loss: 0.5136, d_total_loss: 0.0370, d_dis_loss: 1.4219, attack_loss: 0.0484, label_acc: 0.1248
[999]: fg_loss: 3.1965, e_total_loss: 4.0374, e_dis_loss: 0.4631, d_total_loss: 0.0355, d_dis_loss: 1.4208, attack_loss: 0.0438, label_acc: 0.1468
[1099]: fg_loss: 3.1387, e_total_loss: 3.9481, e_dis_loss: 0.5132, d_total_loss: 0.0332, d_dis_loss: 1.4079, attack_loss: 0.0385, label_acc: 0.1729
[1199]: fg_loss: 3.0256, e_total_loss: 3.9188, e_dis_loss: 0.5247, d_total_loss: 0.0302, d_dis_loss: 1.4247, attack_loss: 0.0379, label_acc: 0.1892
[1299]: fg_loss: 2.9773, e_total_loss: 3.8620, e_dis_loss: 0.4564, d_total_loss: 0.0334, d_dis_loss: 1.4282, attack_loss: 0.0361, label_acc: 0.2032
[1399]: fg_loss: 2.8931, e_total_loss: 3.8278, e_dis_loss: 0.4119, d_total_loss: 0.0299, d_dis_loss: 1.4355, attack_loss: 0.0357, label_acc: 0.2143
[1499]: fg_loss: 2.7985, e_total_loss: 3.7714, e_dis_loss: 0.4340, d_total_loss: 0.0295, d_dis_loss: 1.4507, attack_loss: 0.0362, label_acc: 0.2381
[1599]: fg_loss: 2.7442, e_total_loss: 3.6973, e_dis_loss: 0.4713, d_total_loss: 0.0265, d_dis_loss: 1.4303, attack_loss: 0.0334, label_acc: 0.2452
[1699]: fg_loss: 2.6585, e_total_loss: 3.6836, e_dis_loss: 0.5116, d_total_loss: 0.0269, d_dis_loss: 1.4340, attack_loss: 0.0343, label_acc: 0.2612
