Start experiments on cifar100 at level=3 with {'e_lr': 0.001, 'e_dis_lr': 4e-05, 'lambda1': 0.04, 'd_lr': 0.0005, 'd_dis_lr': 5e-09, 'lambda2': 1e-05, 'hs_lr': 0.001, 'flip_rate': 0.2}
Start running.
[99]: fg_loss: 4.3650, e_total_loss: 4.7452, e_dis_loss: 0.4707, d_total_loss: 0.0426, d_dis_loss: 1.4008, attack_loss: 0.0747, label_acc: 0.0092
[199]: fg_loss: 3.8918, e_total_loss: 4.6836, e_dis_loss: 0.5006, d_total_loss: 0.0229, d_dis_loss: 1.4427, attack_loss: 0.0665, label_acc: 0.0151
[299]: fg_loss: 3.6493, e_total_loss: 4.6153, e_dis_loss: 0.5103, d_total_loss: 0.0221, d_dis_loss: 1.4440, attack_loss: 0.0590, label_acc: 0.0252
[399]: fg_loss: 3.4886, e_total_loss: 4.5605, e_dis_loss: 0.3565, d_total_loss: 0.0203, d_dis_loss: 1.4508, attack_loss: 0.0562, label_acc: 0.0343
[499]: fg_loss: 3.3067, e_total_loss: 4.4986, e_dis_loss: 0.3867, d_total_loss: 0.0170, d_dis_loss: 1.4498, attack_loss: 0.0464, label_acc: 0.0411
[599]: fg_loss: 3.1560, e_total_loss: 4.4642, e_dis_loss: 0.3851, d_total_loss: 0.0171, d_dis_loss: 1.4336, attack_loss: 0.0399, label_acc: 0.0470
[699]: fg_loss: 3.0032, e_total_loss: 4.4255, e_dis_loss: 0.3362, d_total_loss: 0.0158, d_dis_loss: 1.4330, attack_loss: 0.0403, label_acc: 0.0584
[799]: fg_loss: 2.8785, e_total_loss: 4.3677, e_dis_loss: 0.2717, d_total_loss: 0.0164, d_dis_loss: 1.4515, attack_loss: 0.0412, label_acc: 0.0657
[899]: fg_loss: 2.7976, e_total_loss: 4.2964, e_dis_loss: 0.3743, d_total_loss: 0.0150, d_dis_loss: 1.4493, attack_loss: 0.0440, label_acc: 0.0762
[999]: fg_loss: 2.6838, e_total_loss: 4.2697, e_dis_loss: 0.3140, d_total_loss: 0.0157, d_dis_loss: 1.4425, attack_loss: 0.0390, label_acc: 0.0924
[1099]: fg_loss: 2.6116, e_total_loss: 4.1859, e_dis_loss: 0.3555, d_total_loss: 0.0142, d_dis_loss: 1.4436, attack_loss: 0.0373, label_acc: 0.1024
[1199]: fg_loss: 2.5111, e_total_loss: 4.1357, e_dis_loss: 0.3198, d_total_loss: 0.0134, d_dis_loss: 1.4525, attack_loss: 0.0422, label_acc: 0.1202
