Start vsl/plainnet experiments on cifar10 at l7 with {'e_lr': 0.001, 'd_lr': 0.0005, 'lambda1': 0.02, 'lambda2': 1e-05, 'e_dis_lr': 2e-05, 'd_dis_lr': 5e-09}
Start running.
[99]: fg_loss: 1.7345, e_total_loss: 1.8523, e_dis_loss: 0.6170, d_total_loss: 0.0504, d_dis_loss: 1.4957, attack_loss: 0.0598
[199]: fg_loss: 1.4142, e_total_loss: 1.5852, e_dis_loss: 0.8642, d_total_loss: 0.0491, d_dis_loss: 1.5233, attack_loss: 0.0497
[299]: fg_loss: 1.2679, e_total_loss: 1.4144, e_dis_loss: 0.7003, d_total_loss: 0.0494, d_dis_loss: 1.5115, attack_loss: 0.0490
[399]: fg_loss: 1.1187, e_total_loss: 1.3216, e_dis_loss: 0.5481, d_total_loss: 0.0488, d_dis_loss: 1.4962, attack_loss: 0.0496
[499]: fg_loss: 1.0375, e_total_loss: 1.2411, e_dis_loss: 0.5227, d_total_loss: 0.0485, d_dis_loss: 1.4894, attack_loss: 0.0502
[599]: fg_loss: 0.9360, e_total_loss: 1.1451, e_dis_loss: 0.4274, d_total_loss: 0.0488, d_dis_loss: 1.4881, attack_loss: 0.0504
[699]: fg_loss: 0.8779, e_total_loss: 1.0929, e_dis_loss: 0.4428, d_total_loss: 0.0477, d_dis_loss: 1.4629, attack_loss: 0.0525
[799]: fg_loss: 0.8212, e_total_loss: 1.0629, e_dis_loss: 0.4634, d_total_loss: 0.0504, d_dis_loss: 1.4710, attack_loss: 0.0514
[899]: fg_loss: 0.7630, e_total_loss: 0.9762, e_dis_loss: 0.3975, d_total_loss: 0.0487, d_dis_loss: 1.4671, attack_loss: 0.0508
[999]: fg_loss: 0.7222, e_total_loss: 0.9554, e_dis_loss: 0.3633, d_total_loss: 0.0490, d_dis_loss: 1.4613, attack_loss: 0.0479
[1099]: fg_loss: 0.6561, e_total_loss: 0.9196, e_dis_loss: 0.3476, d_total_loss: 0.0490, d_dis_loss: 1.5071, attack_loss: 0.0496
[1199]: fg_loss: 0.6423, e_total_loss: 0.8760, e_dis_loss: 0.3340, d_total_loss: 0.0485, d_dis_loss: 1.4483, attack_loss: 0.0495
[1299]: fg_loss: 0.5940, e_total_loss: 0.8738, e_dis_loss: 0.3469, d_total_loss: 0.0481, d_dis_loss: 1.4647, attack_loss: 0.0487
[1399]: fg_loss: 0.5759, e_total_loss: 0.8562, e_dis_loss: 0.3414, d_total_loss: 0.0471, d_dis_loss: 1.4621, attack_loss: 0.0481
