Start vsl/resnet experiments on cifar10 at l7 with {'e_lr': 0.001, 'd_lr': 0.0005, 'lambda1': 0.02, 'lambda2': 1e-05, 'e_dis_lr': 2e-05, 'd_dis_lr': 5e-09}
Start running.
[99]: fg_loss: 1.8291, e_total_loss: 1.9005, e_dis_loss: 0.6271, d_total_loss: 0.0532, d_dis_loss: 1.4559, attack_loss: 0.0653
[199]: fg_loss: 1.5530, e_total_loss: 1.6709, e_dis_loss: 0.5880, d_total_loss: 0.0372, d_dis_loss: 1.5268, attack_loss: 0.0686
[299]: fg_loss: 1.4326, e_total_loss: 1.5402, e_dis_loss: 0.7260, d_total_loss: 0.0349, d_dis_loss: 1.4496, attack_loss: 0.0612
[399]: fg_loss: 1.3134, e_total_loss: 1.4414, e_dis_loss: 1.0358, d_total_loss: 0.0338, d_dis_loss: 1.4631, attack_loss: 0.0538
[499]: fg_loss: 1.2407, e_total_loss: 1.3787, e_dis_loss: 0.9027, d_total_loss: 0.0325, d_dis_loss: 1.4126, attack_loss: 0.0558
[599]: fg_loss: 1.1830, e_total_loss: 1.3167, e_dis_loss: 0.7450, d_total_loss: 0.0321, d_dis_loss: 1.4457, attack_loss: 0.0529
[699]: fg_loss: 1.1234, e_total_loss: 1.2593, e_dis_loss: 0.8629, d_total_loss: 0.0314, d_dis_loss: 1.4305, attack_loss: 0.0587
[799]: fg_loss: 1.0633, e_total_loss: 1.2161, e_dis_loss: 0.8631, d_total_loss: 0.0305, d_dis_loss: 1.4131, attack_loss: 0.0539
[899]: fg_loss: 1.0280, e_total_loss: 1.1739, e_dis_loss: 0.7591, d_total_loss: 0.0296, d_dis_loss: 1.4432, attack_loss: 0.0525
[999]: fg_loss: 1.0021, e_total_loss: 1.1529, e_dis_loss: 0.8128, d_total_loss: 0.0303, d_dis_loss: 1.4680, attack_loss: 0.0527
[1099]: fg_loss: 0.9429, e_total_loss: 1.0941, e_dis_loss: 0.8068, d_total_loss: 0.0302, d_dis_loss: 1.4306, attack_loss: 0.0526
[1199]: fg_loss: 0.9227, e_total_loss: 1.0814, e_dis_loss: 0.7487, d_total_loss: 0.0301, d_dis_loss: 1.4402, attack_loss: 0.0505
[1299]: fg_loss: 0.9030, e_total_loss: 1.0716, e_dis_loss: 0.7680, d_total_loss: 0.0296, d_dis_loss: 1.4220, attack_loss: 0.0499
[1399]: fg_loss: 0.8671, e_total_loss: 1.0354, e_dis_loss: 0.6405, d_total_loss: 0.0297, d_dis_loss: 1.4130, attack_loss: 0.0481
[1499]: fg_loss: 0.8452, e_total_loss: 1.0212, e_dis_loss: 0.6671, d_total_loss: 0.0287, d_dis_loss: 1.4501, attack_loss: 0.0463
[1599]: fg_loss: 0.8044, e_total_loss: 0.9917, e_dis_loss: 0.7051, d_total_loss: 0.0290, d_dis_loss: 1.4172, attack_loss: 0.0489
[1699]: fg_loss: 0.7988, e_total_loss: 0.9831, e_dis_loss: 0.6144, d_total_loss: 0.0293, d_dis_loss: 1.4609, attack_loss: 0.0490
[1799]: fg_loss: 0.7554, e_total_loss: 0.9497, e_dis_loss: 0.5720, d_total_loss: 0.0290, d_dis_loss: 1.4582, attack_loss: 0.0474
[1899]: fg_loss: 0.7535, e_total_loss: 0.9346, e_dis_loss: 0.5980, d_total_loss: 0.0283, d_dis_loss: 1.4779, attack_loss: 0.0482
[1999]: fg_loss: 0.7193, e_total_loss: 0.9172, e_dis_loss: 0.5496, d_total_loss: 0.0288, d_dis_loss: 1.4748, attack_loss: 0.0487
[2099]: fg_loss: 0.7071, e_total_loss: 0.9084, e_dis_loss: 0.6242, d_total_loss: 0.0284, d_dis_loss: 1.4646, attack_loss: 0.0470
[2199]: fg_loss: 0.6924, e_total_loss: 0.8888, e_dis_loss: 0.5728, d_total_loss: 0.0283, d_dis_loss: 1.4502, attack_loss: 0.0487
[2299]: fg_loss: 0.6584, e_total_loss: 0.8796, e_dis_loss: 0.4533, d_total_loss: 0.0282, d_dis_loss: 1.4440, attack_loss: 0.0493
[2399]: fg_loss: 0.6582, e_total_loss: 0.8782, e_dis_loss: 0.5478, d_total_loss: 0.0285, d_dis_loss: 1.4005, attack_loss: 0.0486
[2499]: fg_loss: 0.6328, e_total_loss: 0.8818, e_dis_loss: 0.4991, d_total_loss: 0.0278, d_dis_loss: 1.4411, attack_loss: 0.0503
[2599]: fg_loss: 0.6216, e_total_loss: 0.8589, e_dis_loss: 0.4670, d_total_loss: 0.0287, d_dis_loss: 1.4061, attack_loss: 0.0475
[2699]: fg_loss: 0.6087, e_total_loss: 0.8705, e_dis_loss: 0.4158, d_total_loss: 0.0286, d_dis_loss: 1.4441, attack_loss: 0.0471
[2799]: fg_loss: 0.6010, e_total_loss: 0.8433, e_dis_loss: 0.4029, d_total_loss: 0.0279, d_dis_loss: 1.4592, attack_loss: 0.0474
[2899]: fg_loss: 0.5826, e_total_loss: 0.8449, e_dis_loss: 0.3808, d_total_loss: 0.0285, d_dis_loss: 1.4373, attack_loss: 0.0441
[2999]: fg_loss: 0.5613, e_total_loss: 0.8268, e_dis_loss: 0.3521, d_total_loss: 0.0281, d_dis_loss: 1.4407, attack_loss: 0.0447
[3099]: fg_loss: 0.5486, e_total_loss: 0.8400, e_dis_loss: 0.3797, d_total_loss: 0.0282, d_dis_loss: 1.4577, attack_loss: 0.0432
[3199]: fg_loss: 0.5318, e_total_loss: 0.8314, e_dis_loss: 0.3727, d_total_loss: 0.0283, d_dis_loss: 1.4296, attack_loss: 0.0441
[3299]: fg_loss: 0.5255, e_total_loss: 0.8220, e_dis_loss: 0.4056, d_total_loss: 0.0279, d_dis_loss: 1.4239, attack_loss: 0.0436
[3399]: fg_loss: 0.5030, e_total_loss: 0.8039, e_dis_loss: 0.3626, d_total_loss: 0.0281, d_dis_loss: 1.4543, attack_loss: 0.0429
[3499]: fg_loss: 0.5004, e_total_loss: 0.7957, e_dis_loss: 0.3613, d_total_loss: 0.0274, d_dis_loss: 1.4418, attack_loss: 0.0443
[3599]: fg_loss: 0.4930, e_total_loss: 0.8246, e_dis_loss: 0.3401, d_total_loss: 0.0285, d_dis_loss: 1.4533, attack_loss: 0.0427
[3699]: fg_loss: 0.4781, e_total_loss: 0.7861, e_dis_loss: 0.3034, d_total_loss: 0.0277, d_dis_loss: 1.4435, attack_loss: 0.0427
[3799]: fg_loss: 0.4597, e_total_loss: 0.7945, e_dis_loss: 0.3209, d_total_loss: 0.0275, d_dis_loss: 1.4510, attack_loss: 0.0417
[3899]: fg_loss: 0.4470, e_total_loss: 0.7947, e_dis_loss: 0.2820, d_total_loss: 0.0276, d_dis_loss: 1.4455, attack_loss: 0.0429
[3999]: fg_loss: 0.4453, e_total_loss: 0.7717, e_dis_loss: 0.2752, d_total_loss: 0.0275, d_dis_loss: 1.4312, attack_loss: 0.0414
[4099]: fg_loss: 0.4142, e_total_loss: 0.7628, e_dis_loss: 0.2411, d_total_loss: 0.0276, d_dis_loss: 1.4588, attack_loss: 0.0416
[4199]: fg_loss: 0.4086, e_total_loss: 0.7767, e_dis_loss: 0.2428, d_total_loss: 0.0268, d_dis_loss: 1.4505, attack_loss: 0.0414
[4299]: fg_loss: 0.4017, e_total_loss: 0.7910, e_dis_loss: 0.2202, d_total_loss: 0.0273, d_dis_loss: 1.4412, attack_loss: 0.0396
[4399]: fg_loss: 0.3896, e_total_loss: 0.7656, e_dis_loss: 0.2183, d_total_loss: 0.0271, d_dis_loss: 1.4375, attack_loss: 0.0429
[4499]: fg_loss: 0.3923, e_total_loss: 0.7818, e_dis_loss: 0.2511, d_total_loss: 0.0276, d_dis_loss: 1.4373, attack_loss: 0.0406
[4599]: fg_loss: 0.3669, e_total_loss: 0.7857, e_dis_loss: 0.2211, d_total_loss: 0.0272, d_dis_loss: 1.4631, attack_loss: 0.0411
[4699]: fg_loss: 0.3599, e_total_loss: 0.7427, e_dis_loss: 0.2125, d_total_loss: 0.0273, d_dis_loss: 1.4361, attack_loss: 0.0399
[4799]: fg_loss: 0.3576, e_total_loss: 0.7909, e_dis_loss: 0.1986, d_total_loss: 0.0277, d_dis_loss: 1.4408, attack_loss: 0.0403
[4899]: fg_loss: 0.3420, e_total_loss: 0.7749, e_dis_loss: 0.2092, d_total_loss: 0.0272, d_dis_loss: 1.4499, attack_loss: 0.0402
[4999]: fg_loss: 0.3517, e_total_loss: 0.7855, e_dis_loss: 0.1980, d_total_loss: 0.0274, d_dis_loss: 1.4316, attack_loss: 0.0396
[5099]: fg_loss: 0.3182, e_total_loss: 0.7598, e_dis_loss: 0.1943, d_total_loss: 0.0272, d_dis_loss: 1.4505, attack_loss: 0.0409
[5199]: fg_loss: 0.3092, e_total_loss: 0.7854, e_dis_loss: 0.1700, d_total_loss: 0.0276, d_dis_loss: 1.4201, attack_loss: 0.0390
[5299]: fg_loss: 0.3001, e_total_loss: 0.7505, e_dis_loss: 0.1613, d_total_loss: 0.0278, d_dis_loss: 1.4352, attack_loss: 0.0398
[5399]: fg_loss: 0.3039, e_total_loss: 0.7812, e_dis_loss: 0.1547, d_total_loss: 0.0272, d_dis_loss: 1.4163, attack_loss: 0.0393
[5499]: fg_loss: 0.2984, e_total_loss: 0.7979, e_dis_loss: 0.1580, d_total_loss: 0.0280, d_dis_loss: 1.4205, attack_loss: 0.0391
[5599]: fg_loss: 0.2892, e_total_loss: 0.7549, e_dis_loss: 0.1488, d_total_loss: 0.0273, d_dis_loss: 1.4179, attack_loss: 0.0398
[5699]: fg_loss: 0.2727, e_total_loss: 0.7809, e_dis_loss: 0.1438, d_total_loss: 0.0279, d_dis_loss: 1.4352, attack_loss: 0.0392
[5799]: fg_loss: 0.2771, e_total_loss: 0.7723, e_dis_loss: 0.1417, d_total_loss: 0.0274, d_dis_loss: 1.4486, attack_loss: 0.0395
[5899]: fg_loss: 0.2726, e_total_loss: 0.8022, e_dis_loss: 0.1396, d_total_loss: 0.0271, d_dis_loss: 1.4179, attack_loss: 0.0390
[5999]: fg_loss: 0.2617, e_total_loss: 0.7709, e_dis_loss: 0.1333, d_total_loss: 0.0278, d_dis_loss: 1.4397, attack_loss: 0.0390
[6099]: fg_loss: 0.2548, e_total_loss: 0.7818, e_dis_loss: 0.1303, d_total_loss: 0.0273, d_dis_loss: 1.4266, attack_loss: 0.0387
[6199]: fg_loss: 0.2401, e_total_loss: 0.7857, e_dis_loss: 0.1244, d_total_loss: 0.0275, d_dis_loss: 1.4356, attack_loss: 0.0388
[6299]: fg_loss: 0.2316, e_total_loss: 0.7489, e_dis_loss: 0.1145, d_total_loss: 0.0268, d_dis_loss: 1.4514, attack_loss: 0.0399
[6399]: fg_loss: 0.2309, e_total_loss: 0.7739, e_dis_loss: 0.1249, d_total_loss: 0.0274, d_dis_loss: 1.4262, attack_loss: 0.0395
