Start vsl/resnet experiments on cifar100 at l7 with {'e_lr': 0.001, 'd_lr': 0.0005, 'lambda1': 0.02, 'lambda2': 1e-05, 'e_dis_lr': 2e-05, 'd_dis_lr': 5e-09}
Start running.
[99]: fg_loss: 4.2915, e_total_loss: 4.3611, e_dis_loss: 0.7788, d_total_loss: 0.0373, d_dis_loss: 1.4251, attack_loss: 0.0653
[199]: fg_loss: 3.8604, e_total_loss: 3.9382, e_dis_loss: 0.8038, d_total_loss: 0.0281, d_dis_loss: 1.4689, attack_loss: 0.0412
[299]: fg_loss: 3.6168, e_total_loss: 3.7061, e_dis_loss: 0.8215, d_total_loss: 0.0249, d_dis_loss: 1.4687, attack_loss: 0.0375
[399]: fg_loss: 3.4825, e_total_loss: 3.4973, e_dis_loss: 0.7886, d_total_loss: 0.0222, d_dis_loss: 1.4661, attack_loss: 0.0336
[499]: fg_loss: 3.3038, e_total_loss: 3.3091, e_dis_loss: 0.7734, d_total_loss: 0.0217, d_dis_loss: 1.4640, attack_loss: 0.0299
[599]: fg_loss: 3.1755, e_total_loss: 3.1366, e_dis_loss: 0.7210, d_total_loss: 0.0218, d_dis_loss: 1.4648, attack_loss: 0.0291
[699]: fg_loss: 3.0370, e_total_loss: 2.9295, e_dis_loss: 0.6443, d_total_loss: 0.0221, d_dis_loss: 1.4756, attack_loss: 0.0297
[799]: fg_loss: 2.9069, e_total_loss: 2.7218, e_dis_loss: 0.6717, d_total_loss: 0.0222, d_dis_loss: 1.4618, attack_loss: 0.0287
[899]: fg_loss: 2.8171, e_total_loss: 2.5282, e_dis_loss: 0.5743, d_total_loss: 0.0222, d_dis_loss: 1.4422, attack_loss: 0.0282
[999]: fg_loss: 2.7071, e_total_loss: 2.3393, e_dis_loss: 0.5311, d_total_loss: 0.0226, d_dis_loss: 1.4465, attack_loss: 0.0276
[1099]: fg_loss: 2.6325, e_total_loss: 2.1103, e_dis_loss: 0.4500, d_total_loss: 0.0223, d_dis_loss: 1.4474, attack_loss: 0.0277
[1199]: fg_loss: 2.5194, e_total_loss: 1.9295, e_dis_loss: 0.3909, d_total_loss: 0.0227, d_dis_loss: 1.4285, attack_loss: 0.0271
[1299]: fg_loss: 2.4640, e_total_loss: 1.7287, e_dis_loss: 0.3213, d_total_loss: 0.0229, d_dis_loss: 1.4295, attack_loss: 0.0275
[1399]: fg_loss: 2.4149, e_total_loss: 1.5741, e_dis_loss: 0.2649, d_total_loss: 0.0226, d_dis_loss: 1.4460, attack_loss: 0.0264
[1499]: fg_loss: 2.2974, e_total_loss: 1.3962, e_dis_loss: 0.2366, d_total_loss: 0.0225, d_dis_loss: 1.4280, attack_loss: 0.0269
[1599]: fg_loss: 2.2556, e_total_loss: 1.2307, e_dis_loss: 0.2016, d_total_loss: 0.0226, d_dis_loss: 1.4209, attack_loss: 0.0263
[1699]: fg_loss: 2.1997, e_total_loss: 1.1269, e_dis_loss: 0.2081, d_total_loss: 0.0226, d_dis_loss: 1.4080, attack_loss: 0.0268
[1799]: fg_loss: 2.1491, e_total_loss: 1.0290, e_dis_loss: 0.2106, d_total_loss: 0.0228, d_dis_loss: 1.4271, attack_loss: 0.0275
[1899]: fg_loss: 2.0893, e_total_loss: 0.9135, e_dis_loss: 0.1928, d_total_loss: 0.0227, d_dis_loss: 1.4355, attack_loss: 0.0270
[1999]: fg_loss: 2.0056, e_total_loss: 0.8284, e_dis_loss: 0.1873, d_total_loss: 0.0226, d_dis_loss: 1.4220, attack_loss: 0.0276
[2099]: fg_loss: 2.0145, e_total_loss: 0.7762, e_dis_loss: 0.1968, d_total_loss: 0.0229, d_dis_loss: 1.4215, attack_loss: 0.0283
[2199]: fg_loss: 1.8967, e_total_loss: 0.7300, e_dis_loss: 0.2000, d_total_loss: 0.0228, d_dis_loss: 1.4223, attack_loss: 0.0288
[2299]: fg_loss: 1.8784, e_total_loss: 0.6713, e_dis_loss: 0.2381, d_total_loss: 0.0226, d_dis_loss: 1.4280, attack_loss: 0.0287
[2399]: fg_loss: 1.8148, e_total_loss: 0.6245, e_dis_loss: 0.2044, d_total_loss: 0.0226, d_dis_loss: 1.4197, attack_loss: 0.0285
[2499]: fg_loss: 1.7872, e_total_loss: 0.5907, e_dis_loss: 0.2110, d_total_loss: 0.0224, d_dis_loss: 1.4436, attack_loss: 0.0295
[2599]: fg_loss: 1.7511, e_total_loss: 0.5710, e_dis_loss: 0.1980, d_total_loss: 0.0223, d_dis_loss: 1.4154, attack_loss: 0.0296
[2699]: fg_loss: 1.6563, e_total_loss: 0.5420, e_dis_loss: 0.2219, d_total_loss: 0.0223, d_dis_loss: 1.4399, attack_loss: 0.0297
[2799]: fg_loss: 1.6771, e_total_loss: 0.5014, e_dis_loss: 0.2641, d_total_loss: 0.0221, d_dis_loss: 1.4245, attack_loss: 0.0291
[2899]: fg_loss: 1.5825, e_total_loss: 0.4965, e_dis_loss: 0.2989, d_total_loss: 0.0223, d_dis_loss: 1.4311, attack_loss: 0.0292
[2999]: fg_loss: 1.5613, e_total_loss: 0.4733, e_dis_loss: 0.2990, d_total_loss: 0.0223, d_dis_loss: 1.4359, attack_loss: 0.0288
[3099]: fg_loss: 1.5032, e_total_loss: 0.4554, e_dis_loss: 0.2399, d_total_loss: 0.0222, d_dis_loss: 1.4117, attack_loss: 0.0291
[3199]: fg_loss: 1.4756, e_total_loss: 0.4156, e_dis_loss: 0.2639, d_total_loss: 0.0217, d_dis_loss: 1.4602, attack_loss: 0.0295
[3299]: fg_loss: 1.4555, e_total_loss: 0.4103, e_dis_loss: 0.2193, d_total_loss: 0.0219, d_dis_loss: 1.4385, attack_loss: 0.0282
[3399]: fg_loss: 1.3635, e_total_loss: 0.3832, e_dis_loss: 0.2377, d_total_loss: 0.0216, d_dis_loss: 1.4444, attack_loss: 0.0289
[3499]: fg_loss: 1.3722, e_total_loss: 0.3629, e_dis_loss: 0.2544, d_total_loss: 0.0216, d_dis_loss: 1.4313, attack_loss: 0.0295
[3599]: fg_loss: 1.2825, e_total_loss: 0.3725, e_dis_loss: 0.2578, d_total_loss: 0.0214, d_dis_loss: 1.4508, attack_loss: 0.0287
[3699]: fg_loss: 1.2651, e_total_loss: 0.3350, e_dis_loss: 0.2436, d_total_loss: 0.0212, d_dis_loss: 1.4571, attack_loss: 0.0286
[3799]: fg_loss: 1.2322, e_total_loss: 0.3346, e_dis_loss: 0.2657, d_total_loss: 0.0213, d_dis_loss: 1.4357, attack_loss: 0.0294
[3899]: fg_loss: 1.1795, e_total_loss: 0.3187, e_dis_loss: 0.2576, d_total_loss: 0.0213, d_dis_loss: 1.4579, attack_loss: 0.0289
[3999]: fg_loss: 1.1926, e_total_loss: 0.3379, e_dis_loss: 0.2525, d_total_loss: 0.0214, d_dis_loss: 1.4394, attack_loss: 0.0284
[4099]: fg_loss: 1.1085, e_total_loss: 0.3834, e_dis_loss: 0.2079, d_total_loss: 0.0216, d_dis_loss: 1.4571, attack_loss: 0.0293
[4199]: fg_loss: 1.0911, e_total_loss: 0.3898, e_dis_loss: 0.1751, d_total_loss: 0.0214, d_dis_loss: 1.4381, attack_loss: 0.0289
[4299]: fg_loss: 1.0305, e_total_loss: 0.3579, e_dis_loss: 0.2063, d_total_loss: 0.0212, d_dis_loss: 1.4304, attack_loss: 0.0289
[4399]: fg_loss: 1.0132, e_total_loss: 0.2767, e_dis_loss: 0.2409, d_total_loss: 0.0209, d_dis_loss: 1.4781, attack_loss: 0.0288
[4499]: fg_loss: 0.9844, e_total_loss: 0.3117, e_dis_loss: 0.2582, d_total_loss: 0.0211, d_dis_loss: 1.4382, attack_loss: 0.0299
[4599]: fg_loss: 0.9380, e_total_loss: 0.2968, e_dis_loss: 0.2528, d_total_loss: 0.0212, d_dis_loss: 1.4518, attack_loss: 0.0294
[4699]: fg_loss: 0.9446, e_total_loss: 0.3006, e_dis_loss: 0.2401, d_total_loss: 0.0211, d_dis_loss: 1.4386, attack_loss: 0.0284
[4799]: fg_loss: 0.8583, e_total_loss: 0.2823, e_dis_loss: 0.2233, d_total_loss: 0.0208, d_dis_loss: 1.4430, attack_loss: 0.0292
[4899]: fg_loss: 0.8585, e_total_loss: 0.2833, e_dis_loss: 0.2325, d_total_loss: 0.0209, d_dis_loss: 1.4475, attack_loss: 0.0282
[4999]: fg_loss: 0.8365, e_total_loss: 0.3117, e_dis_loss: 0.1867, d_total_loss: 0.0209, d_dis_loss: 1.4548, attack_loss: 0.0290
[5099]: fg_loss: 0.7782, e_total_loss: 0.3193, e_dis_loss: 0.2156, d_total_loss: 0.0208, d_dis_loss: 1.4563, attack_loss: 0.0287
[5199]: fg_loss: 0.7677, e_total_loss: 0.3045, e_dis_loss: 0.2004, d_total_loss: 0.0207, d_dis_loss: 1.4492, attack_loss: 0.0272
