Start vsl/plainnet experiments on cifar100 at l7 with {'e_lr': 0.001, 'd_lr': 0.0005, 'lambda1': 0.02, 'lambda2': 1e-05, 'e_dis_lr': 2e-05, 'd_dis_lr': 5e-09}
Start running.
[99]: fg_loss: 4.4358, e_total_loss: 4.4693, e_dis_loss: 1.3217, d_total_loss: 0.0639, d_dis_loss: 1.4816, attack_loss: 0.0713
[199]: fg_loss: 4.1891, e_total_loss: 4.2358, e_dis_loss: 1.0594, d_total_loss: 0.0525, d_dis_loss: 1.4250, attack_loss: 0.0623
[299]: fg_loss: 3.9774, e_total_loss: 4.0302, e_dis_loss: 1.0623, d_total_loss: 0.0486, d_dis_loss: 1.4292, attack_loss: 0.0555
[399]: fg_loss: 3.8712, e_total_loss: 3.9093, e_dis_loss: 0.9546, d_total_loss: 0.0453, d_dis_loss: 1.4221, attack_loss: 0.0504
[499]: fg_loss: 3.7446, e_total_loss: 3.7701, e_dis_loss: 0.9338, d_total_loss: 0.0443, d_dis_loss: 1.4198, attack_loss: 0.0478
[599]: fg_loss: 3.6476, e_total_loss: 3.6470, e_dis_loss: 0.9629, d_total_loss: 0.0443, d_dis_loss: 1.4114, attack_loss: 0.0465
[699]: fg_loss: 3.5465, e_total_loss: 3.5384, e_dis_loss: 0.8056, d_total_loss: 0.0441, d_dis_loss: 1.4022, attack_loss: 0.0475
[799]: fg_loss: 3.4497, e_total_loss: 3.4202, e_dis_loss: 0.8086, d_total_loss: 0.0437, d_dis_loss: 1.3884, attack_loss: 0.0473
[899]: fg_loss: 3.3717, e_total_loss: 3.2945, e_dis_loss: 0.7532, d_total_loss: 0.0430, d_dis_loss: 1.4133, attack_loss: 0.0457
[999]: fg_loss: 3.2512, e_total_loss: 3.1488, e_dis_loss: 0.7863, d_total_loss: 0.0433, d_dis_loss: 1.4032, attack_loss: 0.0450
[1099]: fg_loss: 3.1993, e_total_loss: 3.0222, e_dis_loss: 0.6040, d_total_loss: 0.0424, d_dis_loss: 1.4181, attack_loss: 0.0458
[1199]: fg_loss: 3.0875, e_total_loss: 2.8784, e_dis_loss: 0.5914, d_total_loss: 0.0425, d_dis_loss: 1.4060, attack_loss: 0.0447
[1299]: fg_loss: 3.0243, e_total_loss: 2.7629, e_dis_loss: 0.5857, d_total_loss: 0.0427, d_dis_loss: 1.4117, attack_loss: 0.0439
[1399]: fg_loss: 2.9473, e_total_loss: 2.6549, e_dis_loss: 0.5098, d_total_loss: 0.0422, d_dis_loss: 1.4118, attack_loss: 0.0440
[1499]: fg_loss: 2.8551, e_total_loss: 2.5181, e_dis_loss: 0.4446, d_total_loss: 0.0421, d_dis_loss: 1.3980, attack_loss: 0.0445
[1599]: fg_loss: 2.8113, e_total_loss: 2.3875, e_dis_loss: 0.4365, d_total_loss: 0.0422, d_dis_loss: 1.3916, attack_loss: 0.0447
[1699]: fg_loss: 2.7191, e_total_loss: 2.2557, e_dis_loss: 0.4559, d_total_loss: 0.0423, d_dis_loss: 1.4105, attack_loss: 0.0443
[1799]: fg_loss: 2.6909, e_total_loss: 2.1302, e_dis_loss: 0.4058, d_total_loss: 0.0422, d_dis_loss: 1.4006, attack_loss: 0.0443
[1899]: fg_loss: 2.6307, e_total_loss: 2.0310, e_dis_loss: 0.3369, d_total_loss: 0.0421, d_dis_loss: 1.3997, attack_loss: 0.0448
[1999]: fg_loss: 2.5456, e_total_loss: 1.9089, e_dis_loss: 0.3059, d_total_loss: 0.0416, d_dis_loss: 1.4070, attack_loss: 0.0441
[2099]: fg_loss: 2.5279, e_total_loss: 1.8400, e_dis_loss: 0.3205, d_total_loss: 0.0412, d_dis_loss: 1.4037, attack_loss: 0.0437
[2199]: fg_loss: 2.4500, e_total_loss: 1.7314, e_dis_loss: 0.2801, d_total_loss: 0.0410, d_dis_loss: 1.4088, attack_loss: 0.0444
[2299]: fg_loss: 2.4257, e_total_loss: 1.6435, e_dis_loss: 0.2808, d_total_loss: 0.0411, d_dis_loss: 1.4309, attack_loss: 0.0444
[2399]: fg_loss: 2.3513, e_total_loss: 1.5531, e_dis_loss: 0.2756, d_total_loss: 0.0407, d_dis_loss: 1.4006, attack_loss: 0.0450
[2499]: fg_loss: 2.3358, e_total_loss: 1.4867, e_dis_loss: 0.2215, d_total_loss: 0.0410, d_dis_loss: 1.4027, attack_loss: 0.0445
[2599]: fg_loss: 2.2803, e_total_loss: 1.4041, e_dis_loss: 0.2346, d_total_loss: 0.0400, d_dis_loss: 1.4073, attack_loss: 0.0452
[2699]: fg_loss: 2.2212, e_total_loss: 1.3838, e_dis_loss: 0.2478, d_total_loss: 0.0402, d_dis_loss: 1.3939, attack_loss: 0.0461
[2799]: fg_loss: 2.2168, e_total_loss: 1.3098, e_dis_loss: 0.2352, d_total_loss: 0.0404, d_dis_loss: 1.3999, attack_loss: 0.0457
[2899]: fg_loss: 2.1161, e_total_loss: 1.2039, e_dis_loss: 0.2304, d_total_loss: 0.0397, d_dis_loss: 1.3938, attack_loss: 0.0472
