Start vsl/resnet experiments on tinyimagenet at l5 with {'e_lr': 0.001, 'd_lr': 0.0005, 'lambda1': 0.02, 'lambda2': 1e-05, 'e_dis_lr': 2e-05, 'd_dis_lr': 5e-09}
Start running.
[99]: fg_loss: 5.2309, e_total_loss: 5.2455, e_dis_loss: 1.0246, d_total_loss: 0.0452, d_dis_loss: 1.4556, attack_loss: 0.0835
[199]: fg_loss: 4.9334, e_total_loss: 4.9790, e_dis_loss: 1.0114, d_total_loss: 0.0397, d_dis_loss: 1.4622, attack_loss: 0.0794
[299]: fg_loss: 4.6957, e_total_loss: 4.7899, e_dis_loss: 0.9465, d_total_loss: 0.0388, d_dis_loss: 1.4570, attack_loss: 0.0573
[399]: fg_loss: 4.5773, e_total_loss: 4.6277, e_dis_loss: 1.0968, d_total_loss: 0.0366, d_dis_loss: 1.4798, attack_loss: 0.0553
[499]: fg_loss: 4.4345, e_total_loss: 4.5233, e_dis_loss: 0.9688, d_total_loss: 0.0359, d_dis_loss: 1.4862, attack_loss: 0.0558
[599]: fg_loss: 4.3173, e_total_loss: 4.4358, e_dis_loss: 0.9190, d_total_loss: 0.0336, d_dis_loss: 1.4558, attack_loss: 0.0639
[699]: fg_loss: 4.2032, e_total_loss: 4.3429, e_dis_loss: 0.7848, d_total_loss: 0.0349, d_dis_loss: 1.4603, attack_loss: 0.0584
[799]: fg_loss: 4.1477, e_total_loss: 4.2598, e_dis_loss: 0.7968, d_total_loss: 0.0356, d_dis_loss: 1.4551, attack_loss: 0.0500
[899]: fg_loss: 4.0547, e_total_loss: 4.2062, e_dis_loss: 0.7680, d_total_loss: 0.0303, d_dis_loss: 1.4601, attack_loss: 0.0489
[999]: fg_loss: 3.9978, e_total_loss: 4.1503, e_dis_loss: 0.6986, d_total_loss: 0.0290, d_dis_loss: 1.4675, attack_loss: 0.0477
[1099]: fg_loss: 3.9252, e_total_loss: 4.0974, e_dis_loss: 0.6002, d_total_loss: 0.0298, d_dis_loss: 1.4554, attack_loss: 0.0461
[1199]: fg_loss: 3.8783, e_total_loss: 4.0788, e_dis_loss: 0.5745, d_total_loss: 0.0261, d_dis_loss: 1.4563, attack_loss: 0.0455
[1299]: fg_loss: 3.8255, e_total_loss: 4.0180, e_dis_loss: 0.4794, d_total_loss: 0.0252, d_dis_loss: 1.4659, attack_loss: 0.0435
[1399]: fg_loss: 3.7791, e_total_loss: 3.9714, e_dis_loss: 0.5625, d_total_loss: 0.0252, d_dis_loss: 1.4650, attack_loss: 0.0418
[1499]: fg_loss: 3.7312, e_total_loss: 3.9437, e_dis_loss: 0.5646, d_total_loss: 0.0260, d_dis_loss: 1.4429, attack_loss: 0.0423
[1599]: fg_loss: 3.6780, e_total_loss: 3.8872, e_dis_loss: 0.5184, d_total_loss: 0.0243, d_dis_loss: 1.4602, attack_loss: 0.0392
[1699]: fg_loss: 3.6600, e_total_loss: 3.8683, e_dis_loss: 0.5535, d_total_loss: 0.0226, d_dis_loss: 1.4538, attack_loss: 0.0394
[1799]: fg_loss: 3.5964, e_total_loss: 3.7948, e_dis_loss: 0.5007, d_total_loss: 0.0231, d_dis_loss: 1.4568, attack_loss: 0.0373
[1899]: fg_loss: 3.5708, e_total_loss: 3.7920, e_dis_loss: 0.5346, d_total_loss: 0.0230, d_dis_loss: 1.4646, attack_loss: 0.0363
[1999]: fg_loss: 3.5259, e_total_loss: 3.7730, e_dis_loss: 0.5055, d_total_loss: 0.0215, d_dis_loss: 1.4345, attack_loss: 0.0364
[2099]: fg_loss: 3.5222, e_total_loss: 3.7078, e_dis_loss: 0.5230, d_total_loss: 0.0202, d_dis_loss: 1.4691, attack_loss: 0.0338
[2199]: fg_loss: 3.4568, e_total_loss: 3.7180, e_dis_loss: 0.4873, d_total_loss: 0.0196, d_dis_loss: 1.4825, attack_loss: 0.0323
[2299]: fg_loss: 3.4294, e_total_loss: 3.6846, e_dis_loss: 0.4366, d_total_loss: 0.0197, d_dis_loss: 1.4525, attack_loss: 0.0337
[2399]: fg_loss: 3.3924, e_total_loss: 3.6344, e_dis_loss: 0.4236, d_total_loss: 0.0190, d_dis_loss: 1.4668, attack_loss: 0.0330
[2499]: fg_loss: 3.3728, e_total_loss: 3.6140, e_dis_loss: 0.4453, d_total_loss: 0.0190, d_dis_loss: 1.4744, attack_loss: 0.0303
[2599]: fg_loss: 3.3455, e_total_loss: 3.6025, e_dis_loss: 0.4364, d_total_loss: 0.0186, d_dis_loss: 1.4781, attack_loss: 0.0319
