Start vsl/plainnet experiments on stl10 at l7 with {'e_lr': 0.001, 'd_lr': 0.0005, 'lambda1': 0.02, 'lambda2': 1e-05, 'e_dis_lr': 2e-05, 'd_dis_lr': 5e-09}
Start running.
[99]: fg_loss: 1.8879, e_total_loss: 1.9739, e_dis_loss: 0.7285, d_total_loss: 0.0595, d_dis_loss: 1.5469, attack_loss: 0.0729
[199]: fg_loss: 1.7033, e_total_loss: 1.7797, e_dis_loss: 0.4696, d_total_loss: 0.0526, d_dis_loss: 1.5452, attack_loss: 0.0617
[299]: fg_loss: 1.6699, e_total_loss: 1.7659, e_dis_loss: 0.4467, d_total_loss: 0.0506, d_dis_loss: 1.5374, attack_loss: 0.0583
[399]: fg_loss: 1.6322, e_total_loss: 1.7202, e_dis_loss: 0.4710, d_total_loss: 0.0493, d_dis_loss: 1.5459, attack_loss: 0.0566
[499]: fg_loss: 1.6008, e_total_loss: 1.7263, e_dis_loss: 0.3741, d_total_loss: 0.0497, d_dis_loss: 1.5206, attack_loss: 0.0576
[599]: fg_loss: 1.5929, e_total_loss: 1.6974, e_dis_loss: 0.4239, d_total_loss: 0.0516, d_dis_loss: 1.5315, attack_loss: 0.0558
[699]: fg_loss: 1.5381, e_total_loss: 1.6933, e_dis_loss: 0.4148, d_total_loss: 0.0526, d_dis_loss: 1.5149, attack_loss: 0.0570
[799]: fg_loss: 1.5541, e_total_loss: 1.6288, e_dis_loss: 0.4892, d_total_loss: 0.0496, d_dis_loss: 1.5218, attack_loss: 0.0568
[899]: fg_loss: 1.4513, e_total_loss: 1.6166, e_dis_loss: 0.6099, d_total_loss: 0.0523, d_dis_loss: 1.5066, attack_loss: 0.0541
[999]: fg_loss: 1.4816, e_total_loss: 1.5590, e_dis_loss: 0.4919, d_total_loss: 0.0503, d_dis_loss: 1.5289, attack_loss: 0.0530
[1099]: fg_loss: 1.3844, e_total_loss: 1.5434, e_dis_loss: 0.5651, d_total_loss: 0.0504, d_dis_loss: 1.5155, attack_loss: 0.0535
[1199]: fg_loss: 1.3903, e_total_loss: 1.5470, e_dis_loss: 0.6709, d_total_loss: 0.0509, d_dis_loss: 1.5217, attack_loss: 0.0549
[1299]: fg_loss: 1.3030, e_total_loss: 1.4719, e_dis_loss: 0.5481, d_total_loss: 0.0511, d_dis_loss: 1.5260, attack_loss: 0.0519
[1399]: fg_loss: 1.2868, e_total_loss: 1.4035, e_dis_loss: 0.6469, d_total_loss: 0.0493, d_dis_loss: 1.5206, attack_loss: 0.0528
[1499]: fg_loss: 1.2394, e_total_loss: 1.3876, e_dis_loss: 0.6740, d_total_loss: 0.0494, d_dis_loss: 1.5242, attack_loss: 0.0530
[1599]: fg_loss: 1.2313, e_total_loss: 1.3621, e_dis_loss: 0.5294, d_total_loss: 0.0489, d_dis_loss: 1.4937, attack_loss: 0.0506
[1699]: fg_loss: 1.1764, e_total_loss: 1.3050, e_dis_loss: 0.6483, d_total_loss: 0.0498, d_dis_loss: 1.4970, attack_loss: 0.0522
[1799]: fg_loss: 1.1811, e_total_loss: 1.2938, e_dis_loss: 0.6356, d_total_loss: 0.0491, d_dis_loss: 1.5184, attack_loss: 0.0524
[1899]: fg_loss: 1.1204, e_total_loss: 1.2444, e_dis_loss: 0.7565, d_total_loss: 0.0486, d_dis_loss: 1.5066, attack_loss: 0.0521
[1999]: fg_loss: 1.1000, e_total_loss: 1.2371, e_dis_loss: 0.5972, d_total_loss: 0.0490, d_dis_loss: 1.5036, attack_loss: 0.0496
[2099]: fg_loss: 1.0622, e_total_loss: 1.2648, e_dis_loss: 0.6167, d_total_loss: 0.0487, d_dis_loss: 1.5001, attack_loss: 0.0511
[2199]: fg_loss: 1.0497, e_total_loss: 1.1804, e_dis_loss: 0.6855, d_total_loss: 0.0490, d_dis_loss: 1.5064, attack_loss: 0.0502
[2299]: fg_loss: 1.0283, e_total_loss: 1.1572, e_dis_loss: 0.7783, d_total_loss: 0.0490, d_dis_loss: 1.4880, attack_loss: 0.0515
[2399]: fg_loss: 1.0179, e_total_loss: 1.1542, e_dis_loss: 0.7947, d_total_loss: 0.0486, d_dis_loss: 1.4817, attack_loss: 0.0504
[2499]: fg_loss: 0.9934, e_total_loss: 1.1409, e_dis_loss: 0.7514, d_total_loss: 0.0481, d_dis_loss: 1.4972, attack_loss: 0.0507
[2599]: fg_loss: 0.9607, e_total_loss: 1.0784, e_dis_loss: 0.8283, d_total_loss: 0.0472, d_dis_loss: 1.4802, attack_loss: 0.0512
[2699]: fg_loss: 0.9803, e_total_loss: 1.1061, e_dis_loss: 0.7974, d_total_loss: 0.0470, d_dis_loss: 1.4689, attack_loss: 0.0492
[2799]: fg_loss: 0.9262, e_total_loss: 1.0573, e_dis_loss: 0.8164, d_total_loss: 0.0471, d_dis_loss: 1.4768, attack_loss: 0.0483
[2899]: fg_loss: 0.9128, e_total_loss: 1.1004, e_dis_loss: 0.8479, d_total_loss: 0.0474, d_dis_loss: 1.4696, attack_loss: 0.0500
[2999]: fg_loss: 0.9175, e_total_loss: 1.0380, e_dis_loss: 0.7295, d_total_loss: 0.0478, d_dis_loss: 1.4826, attack_loss: 0.0492
