Start vsl/plainnet experiments on stl10 at l4 with {'e_lr': 0.001, 'd_lr': 0.0005, 'lambda1': 0.02, 'lambda2': 1e-05, 'e_dis_lr': 2e-05, 'd_dis_lr': 5e-09}
Start running.
[99]: fg_loss: 1.8675, e_total_loss: 2.1010, e_dis_loss: 0.7466, d_total_loss: 0.0641, d_dis_loss: 1.4751, attack_loss: 0.0800
[199]: fg_loss: 1.6760, e_total_loss: 1.8190, e_dis_loss: 0.3482, d_total_loss: 0.0346, d_dis_loss: 1.5339, attack_loss: 0.0807
[299]: fg_loss: 1.5983, e_total_loss: 1.8247, e_dis_loss: 0.4857, d_total_loss: 0.0425, d_dis_loss: 1.5851, attack_loss: 0.0759
[399]: fg_loss: 1.5659, e_total_loss: 1.7043, e_dis_loss: 0.6125, d_total_loss: 0.0387, d_dis_loss: 1.5978, attack_loss: 0.0565
[499]: fg_loss: 1.5193, e_total_loss: 1.7517, e_dis_loss: 0.6994, d_total_loss: 0.0356, d_dis_loss: 1.6341, attack_loss: 0.0603
[599]: fg_loss: 1.4895, e_total_loss: 1.7185, e_dis_loss: 0.5536, d_total_loss: 0.0346, d_dis_loss: 1.6170, attack_loss: 0.0649
[699]: fg_loss: 1.3938, e_total_loss: 1.6573, e_dis_loss: 0.5745, d_total_loss: 0.0376, d_dis_loss: 1.6247, attack_loss: 0.0656
[799]: fg_loss: 1.3559, e_total_loss: 1.8408, e_dis_loss: 0.3563, d_total_loss: 0.0380, d_dis_loss: 1.6280, attack_loss: 0.0526
[899]: fg_loss: 1.2812, e_total_loss: 1.6997, e_dis_loss: 0.2607, d_total_loss: 0.0367, d_dis_loss: 1.6087, attack_loss: 0.0583
[999]: fg_loss: 1.2669, e_total_loss: 1.5586, e_dis_loss: 0.2937, d_total_loss: 0.0364, d_dis_loss: 1.5763, attack_loss: 0.0549
[1099]: fg_loss: 1.1800, e_total_loss: 1.5846, e_dis_loss: 0.2461, d_total_loss: 0.0310, d_dis_loss: 1.5896, attack_loss: 0.0582
[1199]: fg_loss: 1.2242, e_total_loss: 1.5862, e_dis_loss: 0.3063, d_total_loss: 0.0357, d_dis_loss: 1.6159, attack_loss: 0.0517
[1299]: fg_loss: 1.1243, e_total_loss: 1.4633, e_dis_loss: 0.2781, d_total_loss: 0.0341, d_dis_loss: 1.6357, attack_loss: 0.0439
[1399]: fg_loss: 1.1438, e_total_loss: 1.4099, e_dis_loss: 0.2340, d_total_loss: 0.0315, d_dis_loss: 1.6178, attack_loss: 0.0473
[1499]: fg_loss: 1.0595, e_total_loss: 1.4713, e_dis_loss: 0.2613, d_total_loss: 0.0302, d_dis_loss: 1.6267, attack_loss: 0.0449
[1599]: fg_loss: 1.0841, e_total_loss: 1.5904, e_dis_loss: 0.3049, d_total_loss: 0.0357, d_dis_loss: 1.5795, attack_loss: 0.0474
[1699]: fg_loss: 1.0280, e_total_loss: 1.4187, e_dis_loss: 0.2667, d_total_loss: 0.0313, d_dis_loss: 1.6109, attack_loss: 0.0420
[1799]: fg_loss: 1.0252, e_total_loss: 1.4047, e_dis_loss: 0.3006, d_total_loss: 0.0344, d_dis_loss: 1.6119, attack_loss: 0.0459
[1899]: fg_loss: 0.9867, e_total_loss: 1.4203, e_dis_loss: 0.2587, d_total_loss: 0.0329, d_dis_loss: 1.5857, attack_loss: 0.0367
[1999]: fg_loss: 0.9828, e_total_loss: 1.5613, e_dis_loss: 0.2289, d_total_loss: 0.0292, d_dis_loss: 1.5926, attack_loss: 0.0389
[2099]: fg_loss: 0.9279, e_total_loss: 1.4498, e_dis_loss: 0.2267, d_total_loss: 0.0273, d_dis_loss: 1.5985, attack_loss: 0.0418
[2199]: fg_loss: 0.9239, e_total_loss: 1.4818, e_dis_loss: 0.1919, d_total_loss: 0.0277, d_dis_loss: 1.5929, attack_loss: 0.0402
[2299]: fg_loss: 0.9091, e_total_loss: 1.4014, e_dis_loss: 0.1704, d_total_loss: 0.0287, d_dis_loss: 1.6285, attack_loss: 0.0444
[2399]: fg_loss: 0.8684, e_total_loss: 1.4544, e_dis_loss: 0.1184, d_total_loss: 0.0272, d_dis_loss: 1.6046, attack_loss: 0.0409
[2499]: fg_loss: 0.8436, e_total_loss: 1.4204, e_dis_loss: 0.1433, d_total_loss: 0.0301, d_dis_loss: 1.6548, attack_loss: 0.0457
[2599]: fg_loss: 0.8344, e_total_loss: 1.4416, e_dis_loss: 0.1239, d_total_loss: 0.0288, d_dis_loss: 1.5950, attack_loss: 0.0441
[2699]: fg_loss: 0.8067, e_total_loss: 1.5003, e_dis_loss: 0.1389, d_total_loss: 0.0265, d_dis_loss: 1.5916, attack_loss: 0.0418
[2799]: fg_loss: 0.7934, e_total_loss: 1.5627, e_dis_loss: 0.1041, d_total_loss: 0.0297, d_dis_loss: 1.5894, attack_loss: 0.0408
[2899]: fg_loss: 0.7548, e_total_loss: 1.4143, e_dis_loss: 0.1124, d_total_loss: 0.0290, d_dis_loss: 1.5456, attack_loss: 0.0410
[2999]: fg_loss: 0.7640, e_total_loss: 1.4628, e_dis_loss: 0.1152, d_total_loss: 0.0277, d_dis_loss: 1.5446, attack_loss: 0.0437
[3099]: fg_loss: 0.7038, e_total_loss: 1.4125, e_dis_loss: 0.0969, d_total_loss: 0.0288, d_dis_loss: 1.5599, attack_loss: 0.0408
[3199]: fg_loss: 0.6984, e_total_loss: 1.4593, e_dis_loss: 0.0909, d_total_loss: 0.0302, d_dis_loss: 1.5860, attack_loss: 0.0370
[3299]: fg_loss: 0.6372, e_total_loss: 1.3760, e_dis_loss: 0.1125, d_total_loss: 0.0276, d_dis_loss: 1.5870, attack_loss: 0.0395
[3399]: fg_loss: 0.6447, e_total_loss: 1.5204, e_dis_loss: 0.0800, d_total_loss: 0.0268, d_dis_loss: 1.5692, attack_loss: 0.0367
[3499]: fg_loss: 0.6024, e_total_loss: 1.5006, e_dis_loss: 0.0870, d_total_loss: 0.0246, d_dis_loss: 1.5870, attack_loss: 0.0393
[3599]: fg_loss: 0.5731, e_total_loss: 1.4796, e_dis_loss: 0.0764, d_total_loss: 0.0239, d_dis_loss: 1.5765, attack_loss: 0.0429
[3699]: fg_loss: 0.5688, e_total_loss: 1.5575, e_dis_loss: 0.0914, d_total_loss: 0.0240, d_dis_loss: 1.5576, attack_loss: 0.0389
[3799]: fg_loss: 0.5492, e_total_loss: 1.4990, e_dis_loss: 0.1204, d_total_loss: 0.0265, d_dis_loss: 1.5561, attack_loss: 0.0411
[3899]: fg_loss: 0.5073, e_total_loss: 1.7207, e_dis_loss: 0.0749, d_total_loss: 0.0265, d_dis_loss: 1.5412, attack_loss: 0.0432
[3999]: fg_loss: 0.5124, e_total_loss: 1.5436, e_dis_loss: 0.1148, d_total_loss: 0.0222, d_dis_loss: 1.5124, attack_loss: 0.0409
[4099]: fg_loss: 0.4733, e_total_loss: 1.6181, e_dis_loss: 0.0876, d_total_loss: 0.0238, d_dis_loss: 1.5277, attack_loss: 0.0379
[4199]: fg_loss: 0.4220, e_total_loss: 1.5942, e_dis_loss: 0.0803, d_total_loss: 0.0233, d_dis_loss: 1.5328, attack_loss: 0.0383
[4299]: fg_loss: 0.4411, e_total_loss: 1.5776, e_dis_loss: 0.0692, d_total_loss: 0.0240, d_dis_loss: 1.5428, attack_loss: 0.0366
