Start vsl/plainnet experiments on cifar10 at l4 with {'e_lr': 0.001, 'd_lr': 0.0005, 'lambda1': 0.02, 'lambda2': 1e-05, 'e_dis_lr': 2e-05, 'd_dis_lr': 5e-09}
Start running.
[99]: fg_loss: 1.8251, e_total_loss: 2.0496, e_dis_loss: 0.5477, d_total_loss: 0.0482, d_dis_loss: 1.5457, attack_loss: 0.0660
[199]: fg_loss: 1.5638, e_total_loss: 1.7892, e_dis_loss: 0.3230, d_total_loss: 0.0323, d_dis_loss: 1.5260, attack_loss: 0.0636
[299]: fg_loss: 1.4215, e_total_loss: 1.7014, e_dis_loss: 0.3519, d_total_loss: 0.0309, d_dis_loss: 1.5531, attack_loss: 0.0471
[399]: fg_loss: 1.3012, e_total_loss: 1.5980, e_dis_loss: 0.3833, d_total_loss: 0.0321, d_dis_loss: 1.5896, attack_loss: 0.0404
[499]: fg_loss: 1.2025, e_total_loss: 1.4764, e_dis_loss: 0.4158, d_total_loss: 0.0294, d_dis_loss: 1.5483, attack_loss: 0.0394
[599]: fg_loss: 1.1178, e_total_loss: 1.4263, e_dis_loss: 0.4691, d_total_loss: 0.0272, d_dis_loss: 1.5588, attack_loss: 0.0366
[699]: fg_loss: 1.0495, e_total_loss: 1.3588, e_dis_loss: 0.4069, d_total_loss: 0.0260, d_dis_loss: 1.5574, attack_loss: 0.0367
[799]: fg_loss: 0.9564, e_total_loss: 1.2483, e_dis_loss: 0.4027, d_total_loss: 0.0241, d_dis_loss: 1.5453, attack_loss: 0.0355
[899]: fg_loss: 0.9178, e_total_loss: 1.2479, e_dis_loss: 0.4294, d_total_loss: 0.0286, d_dis_loss: 1.5547, attack_loss: 0.0348
[999]: fg_loss: 0.8667, e_total_loss: 1.1588, e_dis_loss: 0.3627, d_total_loss: 0.0233, d_dis_loss: 1.5590, attack_loss: 0.0325
[1099]: fg_loss: 0.7937, e_total_loss: 1.1338, e_dis_loss: 0.5002, d_total_loss: 0.0250, d_dis_loss: 1.5733, attack_loss: 0.0309
[1199]: fg_loss: 0.7868, e_total_loss: 1.1399, e_dis_loss: 0.4545, d_total_loss: 0.0269, d_dis_loss: 1.5505, attack_loss: 0.0323
[1299]: fg_loss: 0.7368, e_total_loss: 1.0808, e_dis_loss: 0.5342, d_total_loss: 0.0229, d_dis_loss: 1.5707, attack_loss: 0.0304
[1399]: fg_loss: 0.7110, e_total_loss: 1.0756, e_dis_loss: 0.5082, d_total_loss: 0.0257, d_dis_loss: 1.5737, attack_loss: 0.0298
[1499]: fg_loss: 0.6662, e_total_loss: 0.9923, e_dis_loss: 0.4975, d_total_loss: 0.0219, d_dis_loss: 1.5887, attack_loss: 0.0293
[1599]: fg_loss: 0.6328, e_total_loss: 0.9964, e_dis_loss: 0.5398, d_total_loss: 0.0239, d_dis_loss: 1.5510, attack_loss: 0.0287
[1699]: fg_loss: 0.6145, e_total_loss: 0.9449, e_dis_loss: 0.4640, d_total_loss: 0.0210, d_dis_loss: 1.5773, attack_loss: 0.0269
[1799]: fg_loss: 0.5712, e_total_loss: 0.9570, e_dis_loss: 0.4731, d_total_loss: 0.0209, d_dis_loss: 1.5712, attack_loss: 0.0264
[1899]: fg_loss: 0.5668, e_total_loss: 0.9705, e_dis_loss: 0.4749, d_total_loss: 0.0232, d_dis_loss: 1.5430, attack_loss: 0.0273
