Start vsl/resnet experiments on cifar100 at l4 with {'e_lr': 0.001, 'd_lr': 0.0005, 'lambda1': 0.02, 'lambda2': 1e-05, 'e_dis_lr': 2e-05, 'd_dis_lr': 5e-09}
Start running.
[99]: fg_loss: 4.3312, e_total_loss: 4.4319, e_dis_loss: 0.6940, d_total_loss: 0.0478, d_dis_loss: 1.5506, attack_loss: 0.0716
[199]: fg_loss: 3.8737, e_total_loss: 4.0780, e_dis_loss: 0.5856, d_total_loss: 0.0348, d_dis_loss: 1.4827, attack_loss: 0.0408
[299]: fg_loss: 3.6338, e_total_loss: 3.8742, e_dis_loss: 0.5680, d_total_loss: 0.0307, d_dis_loss: 1.4677, attack_loss: 0.0335
[399]: fg_loss: 3.4634, e_total_loss: 3.7751, e_dis_loss: 0.6658, d_total_loss: 0.0294, d_dis_loss: 1.4664, attack_loss: 0.0321
[499]: fg_loss: 3.3040, e_total_loss: 3.6429, e_dis_loss: 0.6378, d_total_loss: 0.0254, d_dis_loss: 1.4721, attack_loss: 0.0294
[599]: fg_loss: 3.1530, e_total_loss: 3.5463, e_dis_loss: 0.5353, d_total_loss: 0.0237, d_dis_loss: 1.4790, attack_loss: 0.0293
[699]: fg_loss: 3.0292, e_total_loss: 3.4491, e_dis_loss: 0.4600, d_total_loss: 0.0230, d_dis_loss: 1.4717, attack_loss: 0.0280
[799]: fg_loss: 2.9046, e_total_loss: 3.3290, e_dis_loss: 0.4418, d_total_loss: 0.0220, d_dis_loss: 1.5016, attack_loss: 0.0258
[899]: fg_loss: 2.7900, e_total_loss: 3.2806, e_dis_loss: 0.4080, d_total_loss: 0.0217, d_dis_loss: 1.4993, attack_loss: 0.0244
[999]: fg_loss: 2.6831, e_total_loss: 3.1500, e_dis_loss: 0.3779, d_total_loss: 0.0209, d_dis_loss: 1.5121, attack_loss: 0.0237
[1099]: fg_loss: 2.6078, e_total_loss: 3.1191, e_dis_loss: 0.3176, d_total_loss: 0.0206, d_dis_loss: 1.5228, attack_loss: 0.0250
[1199]: fg_loss: 2.5155, e_total_loss: 3.0322, e_dis_loss: 0.3132, d_total_loss: 0.0200, d_dis_loss: 1.5321, attack_loss: 0.0227
[1299]: fg_loss: 2.4384, e_total_loss: 3.0053, e_dis_loss: 0.3537, d_total_loss: 0.0198, d_dis_loss: 1.5213, attack_loss: 0.0238
[1399]: fg_loss: 2.4012, e_total_loss: 2.9635, e_dis_loss: 0.2809, d_total_loss: 0.0192, d_dis_loss: 1.5184, attack_loss: 0.0229
[1499]: fg_loss: 2.2813, e_total_loss: 2.8734, e_dis_loss: 0.2717, d_total_loss: 0.0191, d_dis_loss: 1.5303, attack_loss: 0.0217
[1599]: fg_loss: 2.2313, e_total_loss: 2.8950, e_dis_loss: 0.2723, d_total_loss: 0.0183, d_dis_loss: 1.5109, attack_loss: 0.0215
[1699]: fg_loss: 2.1782, e_total_loss: 2.8398, e_dis_loss: 0.3176, d_total_loss: 0.0184, d_dis_loss: 1.5213, attack_loss: 0.0206
[1799]: fg_loss: 2.1252, e_total_loss: 2.7863, e_dis_loss: 0.2684, d_total_loss: 0.0177, d_dis_loss: 1.5189, attack_loss: 0.0205
[1899]: fg_loss: 2.0818, e_total_loss: 2.8204, e_dis_loss: 0.2272, d_total_loss: 0.0173, d_dis_loss: 1.5052, attack_loss: 0.0213
[1999]: fg_loss: 1.9797, e_total_loss: 2.7361, e_dis_loss: 0.2387, d_total_loss: 0.0167, d_dis_loss: 1.5151, attack_loss: 0.0200
[2099]: fg_loss: 1.9859, e_total_loss: 2.7395, e_dis_loss: 0.2473, d_total_loss: 0.0169, d_dis_loss: 1.5091, attack_loss: 0.0203
[2199]: fg_loss: 1.8842, e_total_loss: 2.6952, e_dis_loss: 0.2359, d_total_loss: 0.0164, d_dis_loss: 1.5220, attack_loss: 0.0196
[2299]: fg_loss: 1.8517, e_total_loss: 2.7374, e_dis_loss: 0.2403, d_total_loss: 0.0161, d_dis_loss: 1.5100, attack_loss: 0.0189
[2399]: fg_loss: 1.8135, e_total_loss: 2.7075, e_dis_loss: 0.1805, d_total_loss: 0.0160, d_dis_loss: 1.5115, attack_loss: 0.0183
[2499]: fg_loss: 1.7458, e_total_loss: 2.6858, e_dis_loss: 0.1921, d_total_loss: 0.0155, d_dis_loss: 1.5140, attack_loss: 0.0190
[2599]: fg_loss: 1.7371, e_total_loss: 2.7457, e_dis_loss: 0.1592, d_total_loss: 0.0161, d_dis_loss: 1.5104, attack_loss: 0.0180
[2699]: fg_loss: 1.6530, e_total_loss: 2.6743, e_dis_loss: 0.1707, d_total_loss: 0.0152, d_dis_loss: 1.5244, attack_loss: 0.0184
[2799]: fg_loss: 1.6424, e_total_loss: 2.7061, e_dis_loss: 0.1647, d_total_loss: 0.0161, d_dis_loss: 1.5101, attack_loss: 0.0181
[2899]: fg_loss: 1.5534, e_total_loss: 2.7124, e_dis_loss: 0.1736, d_total_loss: 0.0154, d_dis_loss: 1.5179, attack_loss: 0.0178
[2999]: fg_loss: 1.5225, e_total_loss: 2.6471, e_dis_loss: 0.1671, d_total_loss: 0.0150, d_dis_loss: 1.5122, attack_loss: 0.0173
[3099]: fg_loss: 1.5000, e_total_loss: 2.6969, e_dis_loss: 0.1508, d_total_loss: 0.0153, d_dis_loss: 1.5192, attack_loss: 0.0171
[3199]: fg_loss: 1.4359, e_total_loss: 2.6984, e_dis_loss: 0.1509, d_total_loss: 0.0155, d_dis_loss: 1.5043, attack_loss: 0.0171
[3299]: fg_loss: 1.4433, e_total_loss: 2.8295, e_dis_loss: 0.1382, d_total_loss: 0.0149, d_dis_loss: 1.5122, attack_loss: 0.0177
[3399]: fg_loss: 1.3571, e_total_loss: 2.6995, e_dis_loss: 0.1423, d_total_loss: 0.0147, d_dis_loss: 1.5221, attack_loss: 0.0168
[3499]: fg_loss: 1.3526, e_total_loss: 2.7715, e_dis_loss: 0.1149, d_total_loss: 0.0140, d_dis_loss: 1.4956, attack_loss: 0.0164
[3599]: fg_loss: 1.2757, e_total_loss: 2.7944, e_dis_loss: 0.1460, d_total_loss: 0.0144, d_dis_loss: 1.5148, attack_loss: 0.0168
[3699]: fg_loss: 1.2500, e_total_loss: 2.7661, e_dis_loss: 0.1363, d_total_loss: 0.0137, d_dis_loss: 1.5119, attack_loss: 0.0166
[3799]: fg_loss: 1.2253, e_total_loss: 2.7410, e_dis_loss: 0.1284, d_total_loss: 0.0142, d_dis_loss: 1.5087, attack_loss: 0.0161
[3899]: fg_loss: 1.1562, e_total_loss: 2.7828, e_dis_loss: 0.1110, d_total_loss: 0.0140, d_dis_loss: 1.5092, attack_loss: 0.0164
[3999]: fg_loss: 1.1670, e_total_loss: 2.8303, e_dis_loss: 0.1236, d_total_loss: 0.0137, d_dis_loss: 1.5133, attack_loss: 0.0164
[4099]: fg_loss: 1.1220, e_total_loss: 2.8530, e_dis_loss: 0.1238, d_total_loss: 0.0142, d_dis_loss: 1.5101, attack_loss: 0.0166
[4199]: fg_loss: 1.0931, e_total_loss: 2.8913, e_dis_loss: 0.0861, d_total_loss: 0.0132, d_dis_loss: 1.5046, attack_loss: 0.0158
[4299]: fg_loss: 1.0400, e_total_loss: 2.8866, e_dis_loss: 0.0923, d_total_loss: 0.0134, d_dis_loss: 1.5082, attack_loss: 0.0158
[4399]: fg_loss: 1.0093, e_total_loss: 2.9599, e_dis_loss: 0.0790, d_total_loss: 0.0132, d_dis_loss: 1.5050, attack_loss: 0.0153
[4499]: fg_loss: 0.9941, e_total_loss: 2.9446, e_dis_loss: 0.1014, d_total_loss: 0.0135, d_dis_loss: 1.5061, attack_loss: 0.0160
[4599]: fg_loss: 0.9488, e_total_loss: 2.9768, e_dis_loss: 0.0788, d_total_loss: 0.0138, d_dis_loss: 1.5042, attack_loss: 0.0154
[4699]: fg_loss: 0.9436, e_total_loss: 2.9411, e_dis_loss: 0.0851, d_total_loss: 0.0125, d_dis_loss: 1.5099, attack_loss: 0.0151
[4799]: fg_loss: 0.8880, e_total_loss: 3.0905, e_dis_loss: 0.0689, d_total_loss: 0.0133, d_dis_loss: 1.5021, attack_loss: 0.0162
[4899]: fg_loss: 0.8795, e_total_loss: 3.0403, e_dis_loss: 0.0713, d_total_loss: 0.0129, d_dis_loss: 1.4944, attack_loss: 0.0156
[4999]: fg_loss: 0.7998, e_total_loss: 2.9797, e_dis_loss: 0.1056, d_total_loss: 0.0135, d_dis_loss: 1.4965, attack_loss: 0.0155
[5099]: fg_loss: 0.7982, e_total_loss: 3.0416, e_dis_loss: 0.0707, d_total_loss: 0.0130, d_dis_loss: 1.4924, attack_loss: 0.0152
[5199]: fg_loss: 0.7944, e_total_loss: 3.1093, e_dis_loss: 0.0706, d_total_loss: 0.0127, d_dis_loss: 1.4985, attack_loss: 0.0153
[5299]: fg_loss: 0.7391, e_total_loss: 3.0759, e_dis_loss: 0.0645, d_total_loss: 0.0126, d_dis_loss: 1.4915, attack_loss: 0.0153
[5399]: fg_loss: 0.7437, e_total_loss: 3.1492, e_dis_loss: 0.0935, d_total_loss: 0.0129, d_dis_loss: 1.4955, attack_loss: 0.0158
[5499]: fg_loss: 0.6919, e_total_loss: 3.1218, e_dis_loss: 0.0569, d_total_loss: 0.0128, d_dis_loss: 1.4965, attack_loss: 0.0149
[5599]: fg_loss: 0.6824, e_total_loss: 3.2044, e_dis_loss: 0.0480, d_total_loss: 0.0125, d_dis_loss: 1.5015, attack_loss: 0.0149
[5699]: fg_loss: 0.6702, e_total_loss: 3.1697, e_dis_loss: 0.0429, d_total_loss: 0.0123, d_dis_loss: 1.5031, attack_loss: 0.0149
[5799]: fg_loss: 0.6232, e_total_loss: 3.2284, e_dis_loss: 0.0963, d_total_loss: 0.0121, d_dis_loss: 1.4943, attack_loss: 0.0145
[5899]: fg_loss: 0.6224, e_total_loss: 3.2210, e_dis_loss: 0.0613, d_total_loss: 0.0121, d_dis_loss: 1.4856, attack_loss: 0.0149
[5999]: fg_loss: 0.5784, e_total_loss: 3.1763, e_dis_loss: 0.0561, d_total_loss: 0.0119, d_dis_loss: 1.4913, attack_loss: 0.0151
[6099]: fg_loss: 0.5666, e_total_loss: 3.2067, e_dis_loss: 0.0407, d_total_loss: 0.0119, d_dis_loss: 1.4935, attack_loss: 0.0144
[6199]: fg_loss: 0.5579, e_total_loss: 3.2374, e_dis_loss: 0.0562, d_total_loss: 0.0123, d_dis_loss: 1.4905, attack_loss: 0.0152
