Start vsl/resnet experiments on cifar10 at l7 with {'e_lr': 0.001, 'd_lr': 0.0005, 'lambda1': 0.02, 'lambda2': 1e-05, 'e_dis_lr': 2e-05, 'd_dis_lr': 5e-09}
Start running.
[99]: fg_loss: 1.7074, e_total_loss: 1.8913, e_dis_loss: 0.3478, d_total_loss: 0.0364, d_dis_loss: 1.5863, attack_loss: 0.0782
[199]: fg_loss: 1.3527, e_total_loss: 1.5362, e_dis_loss: 0.3936, d_total_loss: 0.0280, d_dis_loss: 1.5869, attack_loss: 0.0704
[299]: fg_loss: 1.1787, e_total_loss: 1.4384, e_dis_loss: 0.4946, d_total_loss: 0.0262, d_dis_loss: 1.5596, attack_loss: 0.0563
[399]: fg_loss: 1.0416, e_total_loss: 1.2957, e_dis_loss: 0.5857, d_total_loss: 0.0263, d_dis_loss: 1.5723, attack_loss: 0.0537
[499]: fg_loss: 0.9838, e_total_loss: 1.2121, e_dis_loss: 0.5558, d_total_loss: 0.0267, d_dis_loss: 1.5984, attack_loss: 0.0467
[599]: fg_loss: 0.8862, e_total_loss: 1.1446, e_dis_loss: 0.6500, d_total_loss: 0.0254, d_dis_loss: 1.5610, attack_loss: 0.0447
[699]: fg_loss: 0.8562, e_total_loss: 1.0688, e_dis_loss: 0.6559, d_total_loss: 0.0259, d_dis_loss: 1.5677, attack_loss: 0.0477
[799]: fg_loss: 0.7843, e_total_loss: 1.0312, e_dis_loss: 0.6353, d_total_loss: 0.0255, d_dis_loss: 1.5649, attack_loss: 0.0449
[899]: fg_loss: 0.7433, e_total_loss: 0.9747, e_dis_loss: 0.5815, d_total_loss: 0.0242, d_dis_loss: 1.5462, attack_loss: 0.0451
[999]: fg_loss: 0.7155, e_total_loss: 0.9407, e_dis_loss: 0.5293, d_total_loss: 0.0248, d_dis_loss: 1.5542, attack_loss: 0.0402
[1099]: fg_loss: 0.6448, e_total_loss: 0.9054, e_dis_loss: 0.5396, d_total_loss: 0.0238, d_dis_loss: 1.5449, attack_loss: 0.0428
[1199]: fg_loss: 0.6453, e_total_loss: 0.8982, e_dis_loss: 0.4955, d_total_loss: 0.0243, d_dis_loss: 1.5500, attack_loss: 0.0403
[1299]: fg_loss: 0.5824, e_total_loss: 0.8775, e_dis_loss: 0.5786, d_total_loss: 0.0226, d_dis_loss: 1.5631, attack_loss: 0.0448
[1399]: fg_loss: 0.5635, e_total_loss: 0.8594, e_dis_loss: 0.5506, d_total_loss: 0.0229, d_dis_loss: 1.5624, attack_loss: 0.0407
[1499]: fg_loss: 0.5262, e_total_loss: 0.8278, e_dis_loss: 0.5207, d_total_loss: 0.0218, d_dis_loss: 1.5594, attack_loss: 0.0376
[1599]: fg_loss: 0.4880, e_total_loss: 0.7971, e_dis_loss: 0.5079, d_total_loss: 0.0213, d_dis_loss: 1.5506, attack_loss: 0.0404
[1699]: fg_loss: 0.4739, e_total_loss: 0.8037, e_dis_loss: 0.5115, d_total_loss: 0.0221, d_dis_loss: 1.5464, attack_loss: 0.0367
[1799]: fg_loss: 0.4141, e_total_loss: 0.7645, e_dis_loss: 0.4544, d_total_loss: 0.0208, d_dis_loss: 1.5675, attack_loss: 0.0394
[1899]: fg_loss: 0.4076, e_total_loss: 0.7489, e_dis_loss: 0.4385, d_total_loss: 0.0221, d_dis_loss: 1.5405, attack_loss: 0.0380
[1999]: fg_loss: 0.3796, e_total_loss: 0.7577, e_dis_loss: 0.3761, d_total_loss: 0.0208, d_dis_loss: 1.5218, attack_loss: 0.0411
[2099]: fg_loss: 0.3639, e_total_loss: 0.7600, e_dis_loss: 0.3402, d_total_loss: 0.0209, d_dis_loss: 1.5511, attack_loss: 0.0380
[2199]: fg_loss: 0.3385, e_total_loss: 0.7412, e_dis_loss: 0.3497, d_total_loss: 0.0204, d_dis_loss: 1.5316, attack_loss: 0.0353
[2299]: fg_loss: 0.3021, e_total_loss: 0.7308, e_dis_loss: 0.3446, d_total_loss: 0.0208, d_dis_loss: 1.5368, attack_loss: 0.0373
[2399]: fg_loss: 0.2922, e_total_loss: 0.7138, e_dis_loss: 0.3338, d_total_loss: 0.0204, d_dis_loss: 1.5522, attack_loss: 0.0341
[2499]: fg_loss: 0.2599, e_total_loss: 0.7182, e_dis_loss: 0.2884, d_total_loss: 0.0206, d_dis_loss: 1.5555, attack_loss: 0.0345
[2599]: fg_loss: 0.2424, e_total_loss: 0.6915, e_dis_loss: 0.2698, d_total_loss: 0.0209, d_dis_loss: 1.5266, attack_loss: 0.0331
[2699]: fg_loss: 0.2402, e_total_loss: 0.7224, e_dis_loss: 0.2487, d_total_loss: 0.0196, d_dis_loss: 1.5294, attack_loss: 0.0339
[2799]: fg_loss: 0.2063, e_total_loss: 0.6748, e_dis_loss: 0.2104, d_total_loss: 0.0203, d_dis_loss: 1.5631, attack_loss: 0.0346
[2899]: fg_loss: 0.2211, e_total_loss: 0.7327, e_dis_loss: 0.2400, d_total_loss: 0.0195, d_dis_loss: 1.5372, attack_loss: 0.0343
[2999]: fg_loss: 0.1930, e_total_loss: 0.6649, e_dis_loss: 0.2314, d_total_loss: 0.0203, d_dis_loss: 1.5487, attack_loss: 0.0341
