Start experiments on cifar10 at level=6 with {'e_lr': 0.001, 'e_dis_lr': 2e-05, 'lambda1': 0.02, 'd_lr': 0.0005, 'd_dis_lr': 5e-09, 'lambda2': 1e-05, 'hs_lr': 0.001, 'flip_rate': 0.2}
Start running.
[99]: fg_loss: 1.7523, e_total_loss: 2.2509, e_dis_loss: 0.4476, d_total_loss: 0.0346, d_dis_loss: 1.4691, attack_loss: 0.0746, label_acc: 0.1210
[199]: fg_loss: 1.3941, e_total_loss: 2.0460, e_dis_loss: 0.6191, d_total_loss: 0.0294, d_dis_loss: 1.4744, attack_loss: 0.0885, label_acc: 0.1334
[299]: fg_loss: 1.2376, e_total_loss: 1.9949, e_dis_loss: 0.7926, d_total_loss: 0.0331, d_dis_loss: 1.4852, attack_loss: 0.0569, label_acc: 0.1141
[399]: fg_loss: 1.0963, e_total_loss: 1.9742, e_dis_loss: 0.6254, d_total_loss: 0.0306, d_dis_loss: 1.5039, attack_loss: 0.0572, label_acc: 0.0971
[499]: fg_loss: 1.0202, e_total_loss: 1.9230, e_dis_loss: 0.6635, d_total_loss: 0.0307, d_dis_loss: 1.4666, attack_loss: 0.0551, label_acc: 0.0849
[599]: fg_loss: 0.9362, e_total_loss: 1.9074, e_dis_loss: 0.5517, d_total_loss: 0.0302, d_dis_loss: 1.4627, attack_loss: 0.0541, label_acc: 0.0870
[699]: fg_loss: 0.8766, e_total_loss: 1.8850, e_dis_loss: 0.5804, d_total_loss: 0.0296, d_dis_loss: 1.4929, attack_loss: 0.0536, label_acc: 0.1055
[799]: fg_loss: 0.8051, e_total_loss: 1.8574, e_dis_loss: 0.4375, d_total_loss: 0.0291, d_dis_loss: 1.4596, attack_loss: 0.0529, label_acc: 0.1173
[899]: fg_loss: 0.7568, e_total_loss: 1.8471, e_dis_loss: 0.4569, d_total_loss: 0.0306, d_dis_loss: 1.4265, attack_loss: 0.0552, label_acc: 0.1104
[999]: fg_loss: 0.7339, e_total_loss: 1.8387, e_dis_loss: 0.4460, d_total_loss: 0.0320, d_dis_loss: 1.3936, attack_loss: 0.0638, label_acc: 0.1185
[1099]: fg_loss: 0.6507, e_total_loss: 1.8180, e_dis_loss: 0.4271, d_total_loss: 0.0292, d_dis_loss: 1.4284, attack_loss: 0.0570, label_acc: 0.1195
[1199]: fg_loss: 0.6403, e_total_loss: 1.8081, e_dis_loss: 0.4665, d_total_loss: 0.0282, d_dis_loss: 1.4430, attack_loss: 0.0591, label_acc: 0.1325
[1299]: fg_loss: 0.5876, e_total_loss: 1.8124, e_dis_loss: 0.3705, d_total_loss: 0.0285, d_dis_loss: 1.5041, attack_loss: 0.0638, label_acc: 0.1367
[1399]: fg_loss: 0.5615, e_total_loss: 1.7605, e_dis_loss: 0.3661, d_total_loss: 0.0279, d_dis_loss: 1.4394, attack_loss: 0.0596, label_acc: 0.1335
[1499]: fg_loss: 0.5282, e_total_loss: 1.7984, e_dis_loss: 0.4566, d_total_loss: 0.0291, d_dis_loss: 1.4335, attack_loss: 0.0604, label_acc: 0.1877
[1599]: fg_loss: 0.4903, e_total_loss: 1.7877, e_dis_loss: 0.4815, d_total_loss: 0.0279, d_dis_loss: 1.4209, attack_loss: 0.0657, label_acc: 0.2066
[1699]: fg_loss: 0.4743, e_total_loss: 1.7745, e_dis_loss: 0.3851, d_total_loss: 0.0291, d_dis_loss: 1.4226, attack_loss: 0.0583, label_acc: 0.2637
[1799]: fg_loss: 0.4188, e_total_loss: 1.7690, e_dis_loss: 0.3988, d_total_loss: 0.0286, d_dis_loss: 1.4139, attack_loss: 0.0619, label_acc: 0.3144
[1899]: fg_loss: 0.4070, e_total_loss: 1.7388, e_dis_loss: 0.4162, d_total_loss: 0.0284, d_dis_loss: 1.4422, attack_loss: 0.0529, label_acc: 0.3437
[1999]: fg_loss: 0.3833, e_total_loss: 1.7610, e_dis_loss: 0.3830, d_total_loss: 0.0291, d_dis_loss: 1.4397, attack_loss: 0.0514, label_acc: 0.3873
[2099]: fg_loss: 0.3586, e_total_loss: 1.7045, e_dis_loss: 0.3886, d_total_loss: 0.0269, d_dis_loss: 1.4309, attack_loss: 0.0560, label_acc: 0.4076
[2199]: fg_loss: 0.3359, e_total_loss: 1.7430, e_dis_loss: 0.3244, d_total_loss: 0.0273, d_dis_loss: 1.4256, attack_loss: 0.0519, label_acc: 0.4603
[2299]: fg_loss: 0.2995, e_total_loss: 1.6883, e_dis_loss: 0.3840, d_total_loss: 0.0259, d_dis_loss: 1.4685, attack_loss: 0.0490, label_acc: 0.5196
[2399]: fg_loss: 0.2820, e_total_loss: 1.7014, e_dis_loss: 0.4037, d_total_loss: 0.0264, d_dis_loss: 1.4199, attack_loss: 0.0492, label_acc: 0.5141
[2499]: fg_loss: 0.2413, e_total_loss: 1.6816, e_dis_loss: 0.3620, d_total_loss: 0.0248, d_dis_loss: 1.4380, attack_loss: 0.0508, label_acc: 0.5282
[2599]: fg_loss: 0.2528, e_total_loss: 1.6702, e_dis_loss: 0.3655, d_total_loss: 0.0250, d_dis_loss: 1.4456, attack_loss: 0.0507, label_acc: 0.5223
[2699]: fg_loss: 0.2204, e_total_loss: 1.6944, e_dis_loss: 0.3917, d_total_loss: 0.0242, d_dis_loss: 1.4657, attack_loss: 0.0449, label_acc: 0.5378
[2799]: fg_loss: 0.2291, e_total_loss: 1.6684, e_dis_loss: 0.3390, d_total_loss: 0.0245, d_dis_loss: 1.4331, attack_loss: 0.0454, label_acc: 0.5327
[2899]: fg_loss: 0.1992, e_total_loss: 1.6982, e_dis_loss: 0.3593, d_total_loss: 0.0245, d_dis_loss: 1.4225, attack_loss: 0.0466, label_acc: 0.5569
[2999]: fg_loss: 0.1871, e_total_loss: 1.6773, e_dis_loss: 0.3993, d_total_loss: 0.0229, d_dis_loss: 1.4837, attack_loss: 0.0435, label_acc: 0.5937
[3099]: fg_loss: 0.1789, e_total_loss: 1.6444, e_dis_loss: 0.3307, d_total_loss: 0.0230, d_dis_loss: 1.4809, attack_loss: 0.0383, label_acc: 0.6008
[3199]: fg_loss: 0.1766, e_total_loss: 1.6192, e_dis_loss: 0.3545, d_total_loss: 0.0238, d_dis_loss: 1.4688, attack_loss: 0.0387, label_acc: 0.5877
[3299]: fg_loss: 0.1663, e_total_loss: 1.6351, e_dis_loss: 0.3689, d_total_loss: 0.0225, d_dis_loss: 1.4428, attack_loss: 0.0389, label_acc: 0.6091
[3399]: fg_loss: 0.1499, e_total_loss: 1.6390, e_dis_loss: 0.3328, d_total_loss: 0.0227, d_dis_loss: 1.4722, attack_loss: 0.0417, label_acc: 0.6196
