Start usl/plainnet experiments on cifar10 at l4 with {'e_lr': 0.001, 'd_lr': 0.0005, 'hs_lr': 0.001, 'lambda1': 0.04, 'lambda2': 1e-05, 'flip_rate': 0.1, 'e_dis_lr': 4e-05, 'd_dis_lr': 5e-09}
Start running.
[99]: fg_loss: 1.8897, e_total_loss: 2.2785, e_dis_loss: 0.8222, d_total_loss: 0.0444, d_dis_loss: 1.4775, attack_loss: 0.0676, label_acc: 0.1804
[199]: fg_loss: 1.5720, e_total_loss: 2.0810, e_dis_loss: 0.7061, d_total_loss: 0.0466, d_dis_loss: 1.4610, attack_loss: 0.0632, label_acc: 0.3430
[299]: fg_loss: 1.4363, e_total_loss: 2.0333, e_dis_loss: 0.6623, d_total_loss: 0.0425, d_dis_loss: 1.4565, attack_loss: 0.0535, label_acc: 0.4066
[399]: fg_loss: 1.3107, e_total_loss: 2.0062, e_dis_loss: 0.5385, d_total_loss: 0.0487, d_dis_loss: 1.4783, attack_loss: 0.0502, label_acc: 0.4460
[499]: fg_loss: 1.2272, e_total_loss: 1.9156, e_dis_loss: 0.5132, d_total_loss: 0.0409, d_dis_loss: 1.4479, attack_loss: 0.0447, label_acc: 0.5116
[599]: fg_loss: 1.1247, e_total_loss: 1.8315, e_dis_loss: 0.4307, d_total_loss: 0.0369, d_dis_loss: 1.4191, attack_loss: 0.0463, label_acc: 0.5602
[699]: fg_loss: 1.0700, e_total_loss: 1.7983, e_dis_loss: 0.4233, d_total_loss: 0.0377, d_dis_loss: 1.4693, attack_loss: 0.0449, label_acc: 0.5841
[799]: fg_loss: 0.9832, e_total_loss: 1.7356, e_dis_loss: 0.4126, d_total_loss: 0.0379, d_dis_loss: 1.4921, attack_loss: 0.0399, label_acc: 0.6232
[899]: fg_loss: 0.9372, e_total_loss: 1.6842, e_dis_loss: 0.4979, d_total_loss: 0.0370, d_dis_loss: 1.4696, attack_loss: 0.0375, label_acc: 0.6402
[999]: fg_loss: 0.8982, e_total_loss: 1.6335, e_dis_loss: 0.4371, d_total_loss: 0.0361, d_dis_loss: 1.4778, attack_loss: 0.0350, label_acc: 0.6618
[1099]: fg_loss: 0.8218, e_total_loss: 1.5746, e_dis_loss: 0.3844, d_total_loss: 0.0349, d_dis_loss: 1.4668, attack_loss: 0.0339, label_acc: 0.6887
[1199]: fg_loss: 0.7975, e_total_loss: 1.5613, e_dis_loss: 0.3837, d_total_loss: 0.0364, d_dis_loss: 1.4831, attack_loss: 0.0337, label_acc: 0.7026
[1299]: fg_loss: 0.7530, e_total_loss: 1.5584, e_dis_loss: 0.4594, d_total_loss: 0.0344, d_dis_loss: 1.4733, attack_loss: 0.0315, label_acc: 0.7136
[1399]: fg_loss: 0.7266, e_total_loss: 1.5165, e_dis_loss: 0.3458, d_total_loss: 0.0292, d_dis_loss: 1.4668, attack_loss: 0.0318, label_acc: 0.7296
[1499]: fg_loss: 0.6822, e_total_loss: 1.5015, e_dis_loss: 0.4245, d_total_loss: 0.0291, d_dis_loss: 1.4777, attack_loss: 0.0300, label_acc: 0.7423
[1599]: fg_loss: 0.6583, e_total_loss: 1.4741, e_dis_loss: 0.3963, d_total_loss: 0.0293, d_dis_loss: 1.4580, attack_loss: 0.0309, label_acc: 0.7562
[1699]: fg_loss: 0.6310, e_total_loss: 1.4606, e_dis_loss: 0.3820, d_total_loss: 0.0275, d_dis_loss: 1.4835, attack_loss: 0.0292, label_acc: 0.7716
[1799]: fg_loss: 0.5816, e_total_loss: 1.4724, e_dis_loss: 0.3320, d_total_loss: 0.0294, d_dis_loss: 1.4751, attack_loss: 0.0302, label_acc: 0.7822
[1899]: fg_loss: 0.5832, e_total_loss: 1.4402, e_dis_loss: 0.3951, d_total_loss: 0.0287, d_dis_loss: 1.4753, attack_loss: 0.0313, label_acc: 0.7933
[1999]: fg_loss: 0.5608, e_total_loss: 1.4766, e_dis_loss: 0.3904, d_total_loss: 0.0289, d_dis_loss: 1.4879, attack_loss: 0.0297, label_acc: 0.7865
[2099]: fg_loss: 0.5341, e_total_loss: 1.4614, e_dis_loss: 0.3441, d_total_loss: 0.0279, d_dis_loss: 1.4727, attack_loss: 0.0315, label_acc: 0.7959
[2199]: fg_loss: 0.5078, e_total_loss: 1.4507, e_dis_loss: 0.3062, d_total_loss: 0.0256, d_dis_loss: 1.4899, attack_loss: 0.0274, label_acc: 0.8109
[2299]: fg_loss: 0.4880, e_total_loss: 1.4366, e_dis_loss: 0.3825, d_total_loss: 0.0257, d_dis_loss: 1.4968, attack_loss: 0.0291, label_acc: 0.8112
[2399]: fg_loss: 0.4776, e_total_loss: 1.4415, e_dis_loss: 0.3833, d_total_loss: 0.0258, d_dis_loss: 1.5018, attack_loss: 0.0279, label_acc: 0.8194
[2499]: fg_loss: 0.4508, e_total_loss: 1.4501, e_dis_loss: 0.3336, d_total_loss: 0.0258, d_dis_loss: 1.4853, attack_loss: 0.0278, label_acc: 0.8279
[2599]: fg_loss: 0.4285, e_total_loss: 1.4254, e_dis_loss: 0.3242, d_total_loss: 0.0250, d_dis_loss: 1.5042, attack_loss: 0.0268, label_acc: 0.8441
[2699]: fg_loss: 0.4064, e_total_loss: 1.4181, e_dis_loss: 0.3441, d_total_loss: 0.0238, d_dis_loss: 1.4783, attack_loss: 0.0239, label_acc: 0.8395
[2799]: fg_loss: 0.3847, e_total_loss: 1.3886, e_dis_loss: 0.4302, d_total_loss: 0.0242, d_dis_loss: 1.4785, attack_loss: 0.0235, label_acc: 0.8499
[2899]: fg_loss: 0.3702, e_total_loss: 1.3870, e_dis_loss: 0.3666, d_total_loss: 0.0231, d_dis_loss: 1.4979, attack_loss: 0.0232, label_acc: 0.8603
[2999]: fg_loss: 0.3650, e_total_loss: 1.3471, e_dis_loss: 0.4355, d_total_loss: 0.0236, d_dis_loss: 1.4709, attack_loss: 0.0236, label_acc: 0.8510
[3099]: fg_loss: 0.3455, e_total_loss: 1.3867, e_dis_loss: 0.4098, d_total_loss: 0.0237, d_dis_loss: 1.4786, attack_loss: 0.0229, label_acc: 0.8702
[3199]: fg_loss: 0.3189, e_total_loss: 1.3645, e_dis_loss: 0.4362, d_total_loss: 0.0237, d_dis_loss: 1.4681, attack_loss: 0.0237, label_acc: 0.8778
[3299]: fg_loss: 0.3279, e_total_loss: 1.4206, e_dis_loss: 0.3789, d_total_loss: 0.0255, d_dis_loss: 1.4762, attack_loss: 0.0236, label_acc: 0.8730
[3399]: fg_loss: 0.2919, e_total_loss: 1.3489, e_dis_loss: 0.3547, d_total_loss: 0.0239, d_dis_loss: 1.4718, attack_loss: 0.0218, label_acc: 0.8870
[3499]: fg_loss: 0.2693, e_total_loss: 1.3778, e_dis_loss: 0.3887, d_total_loss: 0.0232, d_dis_loss: 1.4630, attack_loss: 0.0239, label_acc: 0.8915
[3599]: fg_loss: 0.2666, e_total_loss: 1.3652, e_dis_loss: 0.3924, d_total_loss: 0.0238, d_dis_loss: 1.4797, attack_loss: 0.0228, label_acc: 0.9016
[3699]: fg_loss: 0.2577, e_total_loss: 1.3405, e_dis_loss: 0.3483, d_total_loss: 0.0211, d_dis_loss: 1.4897, attack_loss: 0.0214, label_acc: 0.8975
[3799]: fg_loss: 0.2387, e_total_loss: 1.3510, e_dis_loss: 0.3258, d_total_loss: 0.0219, d_dis_loss: 1.4890, attack_loss: 0.0211, label_acc: 0.9052
[3899]: fg_loss: 0.2272, e_total_loss: 1.3452, e_dis_loss: 0.3309, d_total_loss: 0.0218, d_dis_loss: 1.4803, attack_loss: 0.0223, label_acc: 0.9070
[3999]: fg_loss: 0.2285, e_total_loss: 1.3797, e_dis_loss: 0.3649, d_total_loss: 0.0226, d_dis_loss: 1.4831, attack_loss: 0.0231, label_acc: 0.8973
[4099]: fg_loss: 0.2196, e_total_loss: 1.3971, e_dis_loss: 0.3677, d_total_loss: 0.0241, d_dis_loss: 1.4805, attack_loss: 0.0222, label_acc: 0.9021
[4199]: fg_loss: 0.2157, e_total_loss: 1.3701, e_dis_loss: 0.4025, d_total_loss: 0.0221, d_dis_loss: 1.4903, attack_loss: 0.0231, label_acc: 0.9059
[4299]: fg_loss: 0.1909, e_total_loss: 1.3824, e_dis_loss: 0.3249, d_total_loss: 0.0244, d_dis_loss: 1.4668, attack_loss: 0.0233, label_acc: 0.9155
[4399]: fg_loss: 0.1758, e_total_loss: 1.3462, e_dis_loss: 0.3055, d_total_loss: 0.0230, d_dis_loss: 1.4734, attack_loss: 0.0236, label_acc: 0.9210
[4499]: fg_loss: 0.1800, e_total_loss: 1.3400, e_dis_loss: 0.4240, d_total_loss: 0.0214, d_dis_loss: 1.4809, attack_loss: 0.0223, label_acc: 0.9208
[4599]: fg_loss: 0.1693, e_total_loss: 1.3461, e_dis_loss: 0.3736, d_total_loss: 0.0222, d_dis_loss: 1.4813, attack_loss: 0.0231, label_acc: 0.9288
[4699]: fg_loss: 0.1712, e_total_loss: 1.3689, e_dis_loss: 0.3061, d_total_loss: 0.0195, d_dis_loss: 1.4843, attack_loss: 0.0223, label_acc: 0.9314
[4799]: fg_loss: 0.1665, e_total_loss: 1.3465, e_dis_loss: 0.2990, d_total_loss: 0.0208, d_dis_loss: 1.4872, attack_loss: 0.0205, label_acc: 0.9262
[4899]: fg_loss: 0.1485, e_total_loss: 1.3312, e_dis_loss: 0.3600, d_total_loss: 0.0188, d_dis_loss: 1.4734, attack_loss: 0.0200, label_acc: 0.9379
[4999]: fg_loss: 0.1607, e_total_loss: 1.3169, e_dis_loss: 0.3097, d_total_loss: 0.0214, d_dis_loss: 1.4960, attack_loss: 0.0202, label_acc: 0.9353
[5099]: fg_loss: 0.1550, e_total_loss: 1.3301, e_dis_loss: 0.3681, d_total_loss: 0.0238, d_dis_loss: 1.4701, attack_loss: 0.0231, label_acc: 0.9356
[5199]: fg_loss: 0.1399, e_total_loss: 1.3719, e_dis_loss: 0.3523, d_total_loss: 0.0216, d_dis_loss: 1.4783, attack_loss: 0.0206, label_acc: 0.9377
[5299]: fg_loss: 0.1384, e_total_loss: 1.3558, e_dis_loss: 0.3587, d_total_loss: 0.0190, d_dis_loss: 1.4601, attack_loss: 0.0223, label_acc: 0.9437
[5399]: fg_loss: 0.1321, e_total_loss: 1.3091, e_dis_loss: 0.5229, d_total_loss: 0.0204, d_dis_loss: 1.4805, attack_loss: 0.0214, label_acc: 0.9434
[5499]: fg_loss: 0.1307, e_total_loss: 1.3280, e_dis_loss: 0.4427, d_total_loss: 0.0195, d_dis_loss: 1.4606, attack_loss: 0.0190, label_acc: 0.9459
[5599]: fg_loss: 0.1359, e_total_loss: 1.3454, e_dis_loss: 0.4360, d_total_loss: 0.0199, d_dis_loss: 1.4888, attack_loss: 0.0210, label_acc: 0.9310
[5699]: fg_loss: 0.1257, e_total_loss: 1.3096, e_dis_loss: 0.4053, d_total_loss: 0.0186, d_dis_loss: 1.4638, attack_loss: 0.0196, label_acc: 0.9470
