Start experiments on cifar10 at level=7 with {'e_lr': 0.001, 'e_dis_lr': 2e-05, 'lambda1': 0.02, 'd_lr': 0.0005, 'd_dis_lr': 5e-09, 'lambda2': 1e-05, 'hs_lr': 0.001, 'flip_rate': 0.2}
Start running.
[99]: fg_loss: 1.8016, e_total_loss: 2.1457, e_dis_loss: 0.3245, d_total_loss: 0.0396, d_dis_loss: 1.5059, attack_loss: 0.0753, label_acc: 0.1127
[199]: fg_loss: 1.4222, e_total_loss: 1.9893, e_dis_loss: 0.1949, d_total_loss: 0.0331, d_dis_loss: 1.5644, attack_loss: 0.0752, label_acc: 0.0505
[299]: fg_loss: 1.2628, e_total_loss: 1.9452, e_dis_loss: 0.2126, d_total_loss: 0.0328, d_dis_loss: 1.5572, attack_loss: 0.0873, label_acc: 0.0346
[399]: fg_loss: 1.1255, e_total_loss: 1.8813, e_dis_loss: 0.3862, d_total_loss: 0.0347, d_dis_loss: 1.5082, attack_loss: 0.0871, label_acc: 0.0505
[499]: fg_loss: 1.0516, e_total_loss: 1.8697, e_dis_loss: 0.4200, d_total_loss: 0.0360, d_dis_loss: 1.5101, attack_loss: 0.0885, label_acc: 0.0485
[599]: fg_loss: 0.9607, e_total_loss: 1.8251, e_dis_loss: 0.4563, d_total_loss: 0.0364, d_dis_loss: 1.5240, attack_loss: 0.0814, label_acc: 0.0539
[699]: fg_loss: 0.8953, e_total_loss: 1.7875, e_dis_loss: 0.5532, d_total_loss: 0.0351, d_dis_loss: 1.4518, attack_loss: 0.0791, label_acc: 0.0594
[799]: fg_loss: 0.8501, e_total_loss: 1.7917, e_dis_loss: 0.4832, d_total_loss: 0.0383, d_dis_loss: 1.4601, attack_loss: 0.0811, label_acc: 0.0495
[899]: fg_loss: 0.7916, e_total_loss: 1.7404, e_dis_loss: 0.4138, d_total_loss: 0.0348, d_dis_loss: 1.5252, attack_loss: 0.0824, label_acc: 0.0616
[999]: fg_loss: 0.7456, e_total_loss: 1.7413, e_dis_loss: 0.4023, d_total_loss: 0.0370, d_dis_loss: 1.5114, attack_loss: 0.0858, label_acc: 0.0622
[1099]: fg_loss: 0.6899, e_total_loss: 1.7244, e_dis_loss: 0.4162, d_total_loss: 0.0386, d_dis_loss: 1.5222, attack_loss: 0.0892, label_acc: 0.0536
