Start usl/plainnet experiments on cifar10 at l5 with {'e_lr': 0.001, 'd_lr': 0.0005, 'hs_lr': 0.001, 'lambda1': 0.04, 'lambda2': 1e-05, 'flip_rate': 0.1, 'e_dis_lr': 4e-05, 'd_dis_lr': 5e-09}
Start running.
[99]: fg_loss: 1.8448, e_total_loss: 2.2875, e_dis_loss: 1.1314, d_total_loss: 0.0600, d_dis_loss: 1.6439, attack_loss: 0.0805, label_acc: 0.0556
[199]: fg_loss: 1.5587, e_total_loss: 2.1749, e_dis_loss: 0.9242, d_total_loss: 0.0503, d_dis_loss: 1.6178, attack_loss: 0.0858, label_acc: 0.0248
[299]: fg_loss: 1.4053, e_total_loss: 2.1154, e_dis_loss: 0.7522, d_total_loss: 0.0529, d_dis_loss: 1.6363, attack_loss: 0.0855, label_acc: 0.0395
[399]: fg_loss: 1.2832, e_total_loss: 2.0924, e_dis_loss: 0.5261, d_total_loss: 0.0513, d_dis_loss: 1.6411, attack_loss: 0.0980, label_acc: 0.0299
[499]: fg_loss: 1.2128, e_total_loss: 2.0906, e_dis_loss: 0.4387, d_total_loss: 0.0545, d_dis_loss: 1.6280, attack_loss: 0.0861, label_acc: 0.0318
[599]: fg_loss: 1.1183, e_total_loss: 2.0782, e_dis_loss: 0.3036, d_total_loss: 0.0540, d_dis_loss: 1.6274, attack_loss: 0.0835, label_acc: 0.0291
[699]: fg_loss: 1.0607, e_total_loss: 2.0777, e_dis_loss: 0.2009, d_total_loss: 0.0504, d_dis_loss: 1.6291, attack_loss: 0.0904, label_acc: 0.0178
[799]: fg_loss: 0.9818, e_total_loss: 2.1123, e_dis_loss: 0.2177, d_total_loss: 0.0490, d_dis_loss: 1.6219, attack_loss: 0.0852, label_acc: 0.0233
[899]: fg_loss: 0.9273, e_total_loss: 2.0752, e_dis_loss: 0.1956, d_total_loss: 0.0534, d_dis_loss: 1.6225, attack_loss: 0.0795, label_acc: 0.0275
[999]: fg_loss: 0.8960, e_total_loss: 2.0624, e_dis_loss: 0.1920, d_total_loss: 0.0504, d_dis_loss: 1.6476, attack_loss: 0.0869, label_acc: 0.0300
[1099]: fg_loss: 0.8043, e_total_loss: 2.0290, e_dis_loss: 0.2013, d_total_loss: 0.0505, d_dis_loss: 1.6563, attack_loss: 0.0857, label_acc: 0.0452
[1199]: fg_loss: 0.7963, e_total_loss: 2.0712, e_dis_loss: 0.1870, d_total_loss: 0.0493, d_dis_loss: 1.6589, attack_loss: 0.0825, label_acc: 0.0725
[1299]: fg_loss: 0.7557, e_total_loss: 2.0931, e_dis_loss: 0.1878, d_total_loss: 0.0493, d_dis_loss: 1.6669, attack_loss: 0.0892, label_acc: 0.0703
