Start experiments on cifar10 at level=3 with {'e_lr': 0.001, 'e_dis_lr': 2e-05, 'lambda1': 0.02, 'd_lr': 0.0005, 'd_dis_lr': 5e-09, 'lambda2': 1e-05, 'hs_lr': 0.001, 'flip_rate': 0.2}
Start running.
[99]: fg_loss: 1.8572, e_total_loss: 2.5266, e_dis_loss: 0.3207, d_total_loss: 0.0315, d_dis_loss: 1.4575, attack_loss: 0.0897, label_acc: 0.1553
[199]: fg_loss: 1.4660, e_total_loss: 2.1917, e_dis_loss: 0.2302, d_total_loss: 0.0236, d_dis_loss: 1.4539, attack_loss: 0.1127, label_acc: 0.1860
[299]: fg_loss: 1.2817, e_total_loss: 2.1454, e_dis_loss: 0.2597, d_total_loss: 0.0194, d_dis_loss: 1.4601, attack_loss: 0.0869, label_acc: 0.2264
[399]: fg_loss: 1.1376, e_total_loss: 2.1227, e_dis_loss: 0.3738, d_total_loss: 0.0253, d_dis_loss: 1.4917, attack_loss: 0.0621, label_acc: 0.2608
[499]: fg_loss: 1.0554, e_total_loss: 2.0628, e_dis_loss: 0.3474, d_total_loss: 0.0199, d_dis_loss: 1.4802, attack_loss: 0.0395, label_acc: 0.3279
[599]: fg_loss: 0.9740, e_total_loss: 1.9868, e_dis_loss: 0.3287, d_total_loss: 0.0167, d_dis_loss: 1.4859, attack_loss: 0.0340, label_acc: 0.4374
[699]: fg_loss: 0.9251, e_total_loss: 1.9524, e_dis_loss: 0.3666, d_total_loss: 0.0176, d_dis_loss: 1.4730, attack_loss: 0.0347, label_acc: 0.5077
[799]: fg_loss: 0.8470, e_total_loss: 1.8619, e_dis_loss: 0.4141, d_total_loss: 0.0152, d_dis_loss: 1.4865, attack_loss: 0.0395, label_acc: 0.5831
[899]: fg_loss: 0.8156, e_total_loss: 1.8589, e_dis_loss: 0.5749, d_total_loss: 0.0164, d_dis_loss: 1.5085, attack_loss: 0.0408, label_acc: 0.5962
[999]: fg_loss: 0.7748, e_total_loss: 1.8005, e_dis_loss: 0.4419, d_total_loss: 0.0180, d_dis_loss: 1.4858, attack_loss: 0.0378, label_acc: 0.6212
[1099]: fg_loss: 0.7038, e_total_loss: 1.7474, e_dis_loss: 0.5031, d_total_loss: 0.0171, d_dis_loss: 1.5049, attack_loss: 0.0366, label_acc: 0.6673
[1199]: fg_loss: 0.6916, e_total_loss: 1.7384, e_dis_loss: 0.5102, d_total_loss: 0.0159, d_dis_loss: 1.5043, attack_loss: 0.0287, label_acc: 0.6762
[1299]: fg_loss: 0.6500, e_total_loss: 1.7152, e_dis_loss: 0.6052, d_total_loss: 0.0151, d_dis_loss: 1.4941, attack_loss: 0.0274, label_acc: 0.6918
[1399]: fg_loss: 0.6154, e_total_loss: 1.7168, e_dis_loss: 0.5404, d_total_loss: 0.0178, d_dis_loss: 1.5079, attack_loss: 0.0302, label_acc: 0.7147
[1499]: fg_loss: 0.5933, e_total_loss: 1.6911, e_dis_loss: 0.5547, d_total_loss: 0.0142, d_dis_loss: 1.5198, attack_loss: 0.0227, label_acc: 0.7359
[1599]: fg_loss: 0.5395, e_total_loss: 1.6621, e_dis_loss: 0.5758, d_total_loss: 0.0139, d_dis_loss: 1.5080, attack_loss: 0.0230, label_acc: 0.7343
[1699]: fg_loss: 0.5246, e_total_loss: 1.6492, e_dis_loss: 0.5979, d_total_loss: 0.0129, d_dis_loss: 1.5077, attack_loss: 0.0228, label_acc: 0.7452
[1799]: fg_loss: 0.4808, e_total_loss: 1.6166, e_dis_loss: 0.5741, d_total_loss: 0.0125, d_dis_loss: 1.4947, attack_loss: 0.0203, label_acc: 0.7864
[1899]: fg_loss: 0.4635, e_total_loss: 1.6411, e_dis_loss: 0.6427, d_total_loss: 0.0122, d_dis_loss: 1.4989, attack_loss: 0.0203, label_acc: 0.7738
[1999]: fg_loss: 0.4325, e_total_loss: 1.5791, e_dis_loss: 0.5061, d_total_loss: 0.0131, d_dis_loss: 1.5051, attack_loss: 0.0207, label_acc: 0.7855
[2099]: fg_loss: 0.4172, e_total_loss: 1.5976, e_dis_loss: 0.4783, d_total_loss: 0.0120, d_dis_loss: 1.4955, attack_loss: 0.0208, label_acc: 0.7945
[2199]: fg_loss: 0.3940, e_total_loss: 1.6166, e_dis_loss: 0.5275, d_total_loss: 0.0121, d_dis_loss: 1.4974, attack_loss: 0.0199, label_acc: 0.7979
[2299]: fg_loss: 0.3491, e_total_loss: 1.5851, e_dis_loss: 0.5379, d_total_loss: 0.0116, d_dis_loss: 1.4873, attack_loss: 0.0199, label_acc: 0.8202
[2399]: fg_loss: 0.3473, e_total_loss: 1.6153, e_dis_loss: 0.5500, d_total_loss: 0.0111, d_dis_loss: 1.5003, attack_loss: 0.0202, label_acc: 0.7886
