Start experiments on cifar10 at level=6 with {'e_lr': 0.001, 'e_dis_lr': 2e-05, 'lambda1': 0.02, 'd_lr': 0.0005, 'd_dis_lr': 5e-09, 'lambda2': 1e-05, 'hs_lr': 0.001, 'flip_rate': 0.2}
Start running.
[99]: fg_loss: 1.6920, e_total_loss: 2.1963, e_dis_loss: 0.4217, d_total_loss: 0.0340, d_dis_loss: 1.4904, attack_loss: 0.0771, label_acc: 0.1485
[199]: fg_loss: 1.3441, e_total_loss: 2.0263, e_dis_loss: 0.4718, d_total_loss: 0.0296, d_dis_loss: 1.5037, attack_loss: 0.0728, label_acc: 0.2269
[299]: fg_loss: 1.1996, e_total_loss: 1.9921, e_dis_loss: 0.5950, d_total_loss: 0.0305, d_dis_loss: 1.5428, attack_loss: 0.0666, label_acc: 0.2683
[399]: fg_loss: 1.0578, e_total_loss: 1.9224, e_dis_loss: 0.6238, d_total_loss: 0.0321, d_dis_loss: 1.5391, attack_loss: 0.0637, label_acc: 0.3018
[499]: fg_loss: 0.9838, e_total_loss: 1.8920, e_dis_loss: 0.6193, d_total_loss: 0.0297, d_dis_loss: 1.5590, attack_loss: 0.0660, label_acc: 0.3001
[599]: fg_loss: 0.9052, e_total_loss: 1.8579, e_dis_loss: 0.5062, d_total_loss: 0.0262, d_dis_loss: 1.5591, attack_loss: 0.0567, label_acc: 0.3189
[699]: fg_loss: 0.8605, e_total_loss: 1.8301, e_dis_loss: 0.5631, d_total_loss: 0.0259, d_dis_loss: 1.5140, attack_loss: 0.0549, label_acc: 0.3354
[799]: fg_loss: 0.7893, e_total_loss: 1.8054, e_dis_loss: 0.5947, d_total_loss: 0.0251, d_dis_loss: 1.4993, attack_loss: 0.0497, label_acc: 0.3874
[899]: fg_loss: 0.7429, e_total_loss: 1.7643, e_dis_loss: 0.5368, d_total_loss: 0.0231, d_dis_loss: 1.4914, attack_loss: 0.0449, label_acc: 0.4144
[999]: fg_loss: 0.7127, e_total_loss: 1.7482, e_dis_loss: 0.5648, d_total_loss: 0.0222, d_dis_loss: 1.4889, attack_loss: 0.0425, label_acc: 0.4685
[1099]: fg_loss: 0.6324, e_total_loss: 1.7253, e_dis_loss: 0.5825, d_total_loss: 0.0229, d_dis_loss: 1.4880, attack_loss: 0.0410, label_acc: 0.5074
[1199]: fg_loss: 0.6364, e_total_loss: 1.6972, e_dis_loss: 0.4742, d_total_loss: 0.0222, d_dis_loss: 1.4893, attack_loss: 0.0380, label_acc: 0.5887
[1299]: fg_loss: 0.5889, e_total_loss: 1.6437, e_dis_loss: 0.5998, d_total_loss: 0.0222, d_dis_loss: 1.4771, attack_loss: 0.0397, label_acc: 0.6670
[1399]: fg_loss: 0.5616, e_total_loss: 1.6244, e_dis_loss: 0.6099, d_total_loss: 0.0213, d_dis_loss: 1.5038, attack_loss: 0.0407, label_acc: 0.7066
[1499]: fg_loss: 0.5108, e_total_loss: 1.6150, e_dis_loss: 0.6228, d_total_loss: 0.0200, d_dis_loss: 1.4913, attack_loss: 0.0372, label_acc: 0.7452
[1599]: fg_loss: 0.4791, e_total_loss: 1.6048, e_dis_loss: 0.5872, d_total_loss: 0.0195, d_dis_loss: 1.4916, attack_loss: 0.0372, label_acc: 0.7767
[1699]: fg_loss: 0.4790, e_total_loss: 1.5768, e_dis_loss: 0.5647, d_total_loss: 0.0179, d_dis_loss: 1.4936, attack_loss: 0.0356, label_acc: 0.7612
[1799]: fg_loss: 0.4061, e_total_loss: 1.5534, e_dis_loss: 0.5752, d_total_loss: 0.0169, d_dis_loss: 1.5110, attack_loss: 0.0333, label_acc: 0.8038
[1899]: fg_loss: 0.4182, e_total_loss: 1.5488, e_dis_loss: 0.5629, d_total_loss: 0.0169, d_dis_loss: 1.5097, attack_loss: 0.0327, label_acc: 0.8009
[1999]: fg_loss: 0.3822, e_total_loss: 1.5720, e_dis_loss: 0.5396, d_total_loss: 0.0174, d_dis_loss: 1.4833, attack_loss: 0.0347, label_acc: 0.8190
[2099]: fg_loss: 0.3613, e_total_loss: 1.5397, e_dis_loss: 0.5494, d_total_loss: 0.0160, d_dis_loss: 1.5297, attack_loss: 0.0319, label_acc: 0.8246
[2199]: fg_loss: 0.3371, e_total_loss: 1.5342, e_dis_loss: 0.5323, d_total_loss: 0.0167, d_dis_loss: 1.4781, attack_loss: 0.0321, label_acc: 0.8154
[2299]: fg_loss: 0.3063, e_total_loss: 1.5182, e_dis_loss: 0.5145, d_total_loss: 0.0156, d_dis_loss: 1.4650, attack_loss: 0.0328, label_acc: 0.8489
[2399]: fg_loss: 0.3022, e_total_loss: 1.5052, e_dis_loss: 0.5303, d_total_loss: 0.0160, d_dis_loss: 1.4691, attack_loss: 0.0309, label_acc: 0.8525
[2499]: fg_loss: 0.2538, e_total_loss: 1.5171, e_dis_loss: 0.5283, d_total_loss: 0.0157, d_dis_loss: 1.4867, attack_loss: 0.0288, label_acc: 0.8548
[2599]: fg_loss: 0.2590, e_total_loss: 1.5368, e_dis_loss: 0.4662, d_total_loss: 0.0158, d_dis_loss: 1.4999, attack_loss: 0.0326, label_acc: 0.8560
[2699]: fg_loss: 0.2333, e_total_loss: 1.5302, e_dis_loss: 0.5059, d_total_loss: 0.0146, d_dis_loss: 1.5099, attack_loss: 0.0292, label_acc: 0.8688
[2799]: fg_loss: 0.2160, e_total_loss: 1.5270, e_dis_loss: 0.4793, d_total_loss: 0.0150, d_dis_loss: 1.4860, attack_loss: 0.0309, label_acc: 0.8738
[2899]: fg_loss: 0.2265, e_total_loss: 1.5201, e_dis_loss: 0.5199, d_total_loss: 0.0152, d_dis_loss: 1.4875, attack_loss: 0.0304, label_acc: 0.8752
[2999]: fg_loss: 0.1837, e_total_loss: 1.4970, e_dis_loss: 0.4216, d_total_loss: 0.0149, d_dis_loss: 1.4848, attack_loss: 0.0307, label_acc: 0.8888
[3099]: fg_loss: 0.1698, e_total_loss: 1.4700, e_dis_loss: 0.4851, d_total_loss: 0.0141, d_dis_loss: 1.4543, attack_loss: 0.0286, label_acc: 0.8995
[3199]: fg_loss: 0.1688, e_total_loss: 1.5026, e_dis_loss: 0.4694, d_total_loss: 0.0140, d_dis_loss: 1.4711, attack_loss: 0.0273, label_acc: 0.9012
[3299]: fg_loss: 0.1679, e_total_loss: 1.4834, e_dis_loss: 0.5881, d_total_loss: 0.0136, d_dis_loss: 1.4743, attack_loss: 0.0293, label_acc: 0.9020
