Start usl/plainnet experiments on cifar10 at l7 with {'e_lr': 0.001, 'd_lr': 0.0005, 'hs_lr': 0.001, 'lambda1': 0.04, 'lambda2': 1e-05, 'flip_rate': 0.1, 'e_dis_lr': 4e-05, 'd_dis_lr': 5e-09}
Start running.
[99]: fg_loss: 1.9474, e_total_loss: 2.3005, e_dis_loss: 1.5748, d_total_loss: 0.0622, d_dis_loss: 1.6789, attack_loss: 0.0747, label_acc: 0.1127
[199]: fg_loss: 1.5634, e_total_loss: 2.0967, e_dis_loss: 1.6902, d_total_loss: 0.0586, d_dis_loss: 1.6759, attack_loss: 0.0697, label_acc: 0.1422
[299]: fg_loss: 1.3623, e_total_loss: 1.9305, e_dis_loss: 1.1799, d_total_loss: 0.0570, d_dis_loss: 1.6620, attack_loss: 0.0627, label_acc: 0.1527
[399]: fg_loss: 1.2424, e_total_loss: 1.8837, e_dis_loss: 0.8786, d_total_loss: 0.0553, d_dis_loss: 1.6321, attack_loss: 0.0633, label_acc: 0.1458
[499]: fg_loss: 1.1546, e_total_loss: 1.8757, e_dis_loss: 0.9078, d_total_loss: 0.0552, d_dis_loss: 1.6253, attack_loss: 0.0616, label_acc: 0.1217
[599]: fg_loss: 1.0737, e_total_loss: 1.8954, e_dis_loss: 0.6043, d_total_loss: 0.0575, d_dis_loss: 1.6567, attack_loss: 0.0591, label_acc: 0.1537
[699]: fg_loss: 1.0224, e_total_loss: 1.8630, e_dis_loss: 0.5404, d_total_loss: 0.0554, d_dis_loss: 1.6232, attack_loss: 0.0605, label_acc: 0.1485
[799]: fg_loss: 0.9482, e_total_loss: 1.8326, e_dis_loss: 0.4823, d_total_loss: 0.0544, d_dis_loss: 1.6298, attack_loss: 0.0573, label_acc: 0.1617
[899]: fg_loss: 0.9219, e_total_loss: 1.7893, e_dis_loss: 0.4046, d_total_loss: 0.0541, d_dis_loss: 1.6060, attack_loss: 0.0572, label_acc: 0.1794
[999]: fg_loss: 0.8734, e_total_loss: 1.7855, e_dis_loss: 0.3740, d_total_loss: 0.0545, d_dis_loss: 1.6094, attack_loss: 0.0587, label_acc: 0.2011
[1099]: fg_loss: 0.8125, e_total_loss: 1.7668, e_dis_loss: 0.3840, d_total_loss: 0.0547, d_dis_loss: 1.5991, attack_loss: 0.0596, label_acc: 0.2352
