Start vsl/plainnet experiments on stl10 at l7 with {'e_lr': 0.001, 'd_lr': 0.0005, 'lambda1': 0.02, 'lambda2': 1e-05, 'e_dis_lr': 2e-05, 'd_dis_lr': 5e-09}
Start running.
[99]: fg_loss: 1.8624, e_total_loss: 2.1103, e_dis_loss: 0.4208, d_total_loss: 0.0517, d_dis_loss: 1.4321, attack_loss: 0.0780
[199]: fg_loss: 1.7068, e_total_loss: 1.8354, e_dis_loss: 0.2214, d_total_loss: 0.0457, d_dis_loss: 1.4182, attack_loss: 0.0620
[299]: fg_loss: 1.6833, e_total_loss: 1.8108, e_dis_loss: 0.2464, d_total_loss: 0.0524, d_dis_loss: 1.3914, attack_loss: 0.0592
[399]: fg_loss: 1.6542, e_total_loss: 1.7865, e_dis_loss: 0.2771, d_total_loss: 0.0510, d_dis_loss: 1.4063, attack_loss: 0.0579
[499]: fg_loss: 1.6001, e_total_loss: 1.8396, e_dis_loss: 0.2323, d_total_loss: 0.0507, d_dis_loss: 1.4198, attack_loss: 0.0547
[599]: fg_loss: 1.6122, e_total_loss: 1.7481, e_dis_loss: 0.2532, d_total_loss: 0.0491, d_dis_loss: 1.3985, attack_loss: 0.0555
[699]: fg_loss: 1.5504, e_total_loss: 1.7261, e_dis_loss: 0.3297, d_total_loss: 0.0464, d_dis_loss: 1.4021, attack_loss: 0.0508
[799]: fg_loss: 1.5586, e_total_loss: 1.6698, e_dis_loss: 0.3387, d_total_loss: 0.0463, d_dis_loss: 1.3837, attack_loss: 0.0498
[899]: fg_loss: 1.4959, e_total_loss: 1.6715, e_dis_loss: 0.3323, d_total_loss: 0.0452, d_dis_loss: 1.3793, attack_loss: 0.0496
[999]: fg_loss: 1.5134, e_total_loss: 1.6516, e_dis_loss: 0.4239, d_total_loss: 0.0472, d_dis_loss: 1.3802, attack_loss: 0.0488
[1099]: fg_loss: 1.4781, e_total_loss: 1.6765, e_dis_loss: 0.3659, d_total_loss: 0.0467, d_dis_loss: 1.3784, attack_loss: 0.0522
[1199]: fg_loss: 1.5162, e_total_loss: 1.6212, e_dis_loss: 0.3534, d_total_loss: 0.0478, d_dis_loss: 1.4029, attack_loss: 0.0491
[1299]: fg_loss: 1.4344, e_total_loss: 1.5967, e_dis_loss: 0.5660, d_total_loss: 0.0471, d_dis_loss: 1.3622, attack_loss: 0.0481
[1399]: fg_loss: 1.4567, e_total_loss: 1.5615, e_dis_loss: 0.7681, d_total_loss: 0.0447, d_dis_loss: 1.3820, attack_loss: 0.0483
[1499]: fg_loss: 1.3874, e_total_loss: 1.5541, e_dis_loss: 0.5380, d_total_loss: 0.0442, d_dis_loss: 1.3813, attack_loss: 0.0465
[1599]: fg_loss: 1.4029, e_total_loss: 1.5382, e_dis_loss: 0.5916, d_total_loss: 0.0446, d_dis_loss: 1.3740, attack_loss: 0.0476
[1699]: fg_loss: 1.3308, e_total_loss: 1.4844, e_dis_loss: 0.6510, d_total_loss: 0.0461, d_dis_loss: 1.3566, attack_loss: 0.0494
[1799]: fg_loss: 1.3433, e_total_loss: 1.4900, e_dis_loss: 0.6969, d_total_loss: 0.0450, d_dis_loss: 1.3776, attack_loss: 0.0494
[1899]: fg_loss: 1.2818, e_total_loss: 1.4600, e_dis_loss: 0.5379, d_total_loss: 0.0484, d_dis_loss: 1.3688, attack_loss: 0.0497
[1999]: fg_loss: 1.2623, e_total_loss: 1.4797, e_dis_loss: 0.7174, d_total_loss: 0.0462, d_dis_loss: 1.3681, attack_loss: 0.0481
[2099]: fg_loss: 1.2131, e_total_loss: 1.4476, e_dis_loss: 0.6548, d_total_loss: 0.0446, d_dis_loss: 1.3713, attack_loss: 0.0503
[2199]: fg_loss: 1.1757, e_total_loss: 1.3650, e_dis_loss: 0.5572, d_total_loss: 0.0427, d_dis_loss: 1.3782, attack_loss: 0.0491
[2299]: fg_loss: 1.1358, e_total_loss: 1.3139, e_dis_loss: 0.6597, d_total_loss: 0.0413, d_dis_loss: 1.3627, attack_loss: 0.0485
[2399]: fg_loss: 1.1256, e_total_loss: 1.3156, e_dis_loss: 0.6702, d_total_loss: 0.0440, d_dis_loss: 1.3570, attack_loss: 0.0481
