Start vsl/resnet experiments on stl10 at l7 with {'e_lr': 0.001, 'd_lr': 0.0005, 'lambda1': 0.02, 'lambda2': 1e-05, 'e_dis_lr': 2e-05, 'd_dis_lr': 5e-09}
Start running.
[99]: fg_loss: 1.8949, e_total_loss: 1.9620, e_dis_loss: 0.2984, d_total_loss: 0.0274, d_dis_loss: 1.5435, attack_loss: 0.0838
[199]: fg_loss: 1.6529, e_total_loss: 1.7761, e_dis_loss: 0.1313, d_total_loss: 0.0224, d_dis_loss: 1.5359, attack_loss: 0.0839
[299]: fg_loss: 1.5771, e_total_loss: 1.7384, e_dis_loss: 0.1739, d_total_loss: 0.0245, d_dis_loss: 1.5294, attack_loss: 0.0624
[399]: fg_loss: 1.5173, e_total_loss: 1.6574, e_dis_loss: 0.3541, d_total_loss: 0.0231, d_dis_loss: 1.5131, attack_loss: 0.0516
[499]: fg_loss: 1.4795, e_total_loss: 1.6288, e_dis_loss: 0.3109, d_total_loss: 0.0241, d_dis_loss: 1.5143, attack_loss: 0.0463
[599]: fg_loss: 1.4387, e_total_loss: 1.6028, e_dis_loss: 0.3869, d_total_loss: 0.0218, d_dis_loss: 1.5035, attack_loss: 0.0532
[699]: fg_loss: 1.3784, e_total_loss: 1.5785, e_dis_loss: 0.4009, d_total_loss: 0.0235, d_dis_loss: 1.5004, attack_loss: 0.0408
[799]: fg_loss: 1.3423, e_total_loss: 1.5033, e_dis_loss: 0.3601, d_total_loss: 0.0231, d_dis_loss: 1.5116, attack_loss: 0.0393
[899]: fg_loss: 1.2544, e_total_loss: 1.4920, e_dis_loss: 0.3756, d_total_loss: 0.0234, d_dis_loss: 1.5127, attack_loss: 0.0424
[999]: fg_loss: 1.2361, e_total_loss: 1.3978, e_dis_loss: 0.3923, d_total_loss: 0.0226, d_dis_loss: 1.5187, attack_loss: 0.0419
[1099]: fg_loss: 1.1664, e_total_loss: 1.3959, e_dis_loss: 0.4635, d_total_loss: 0.0254, d_dis_loss: 1.5124, attack_loss: 0.0428
[1199]: fg_loss: 1.1785, e_total_loss: 1.3222, e_dis_loss: 0.5245, d_total_loss: 0.0246, d_dis_loss: 1.5206, attack_loss: 0.0422
[1299]: fg_loss: 1.1151, e_total_loss: 1.3293, e_dis_loss: 0.4707, d_total_loss: 0.0233, d_dis_loss: 1.4964, attack_loss: 0.0375
[1399]: fg_loss: 1.1100, e_total_loss: 1.2406, e_dis_loss: 0.4614, d_total_loss: 0.0230, d_dis_loss: 1.5163, attack_loss: 0.0371
[1499]: fg_loss: 1.0169, e_total_loss: 1.2558, e_dis_loss: 0.4296, d_total_loss: 0.0230, d_dis_loss: 1.5132, attack_loss: 0.0375
[1599]: fg_loss: 1.0363, e_total_loss: 1.2094, e_dis_loss: 0.4554, d_total_loss: 0.0219, d_dis_loss: 1.4771, attack_loss: 0.0368
[1699]: fg_loss: 0.9820, e_total_loss: 1.1781, e_dis_loss: 0.4778, d_total_loss: 0.0214, d_dis_loss: 1.4914, attack_loss: 0.0361
[1799]: fg_loss: 0.9839, e_total_loss: 1.1283, e_dis_loss: 0.4327, d_total_loss: 0.0196, d_dis_loss: 1.5119, attack_loss: 0.0337
[1899]: fg_loss: 0.9241, e_total_loss: 1.1091, e_dis_loss: 0.4019, d_total_loss: 0.0228, d_dis_loss: 1.5039, attack_loss: 0.0332
[1999]: fg_loss: 0.9318, e_total_loss: 1.1286, e_dis_loss: 0.4252, d_total_loss: 0.0207, d_dis_loss: 1.4946, attack_loss: 0.0341
[2099]: fg_loss: 0.8550, e_total_loss: 1.1749, e_dis_loss: 0.4387, d_total_loss: 0.0213, d_dis_loss: 1.4996, attack_loss: 0.0353
[2199]: fg_loss: 0.8530, e_total_loss: 1.0731, e_dis_loss: 0.4719, d_total_loss: 0.0219, d_dis_loss: 1.5015, attack_loss: 0.0344
[2299]: fg_loss: 0.8153, e_total_loss: 1.0446, e_dis_loss: 0.3836, d_total_loss: 0.0208, d_dis_loss: 1.4958, attack_loss: 0.0355
[2399]: fg_loss: 0.8128, e_total_loss: 1.0520, e_dis_loss: 0.3948, d_total_loss: 0.0209, d_dis_loss: 1.5197, attack_loss: 0.0339
[2499]: fg_loss: 0.7848, e_total_loss: 1.0525, e_dis_loss: 0.4812, d_total_loss: 0.0203, d_dis_loss: 1.4843, attack_loss: 0.0295
[2599]: fg_loss: 0.7709, e_total_loss: 1.0175, e_dis_loss: 0.5551, d_total_loss: 0.0194, d_dis_loss: 1.5039, attack_loss: 0.0339
[2699]: fg_loss: 0.7675, e_total_loss: 1.0553, e_dis_loss: 0.3802, d_total_loss: 0.0207, d_dis_loss: 1.5087, attack_loss: 0.0323
[2799]: fg_loss: 0.7178, e_total_loss: 0.9758, e_dis_loss: 0.4467, d_total_loss: 0.0208, d_dis_loss: 1.5027, attack_loss: 0.0332
[2899]: fg_loss: 0.6811, e_total_loss: 0.9956, e_dis_loss: 0.4621, d_total_loss: 0.0216, d_dis_loss: 1.5035, attack_loss: 0.0329
[2999]: fg_loss: 0.7104, e_total_loss: 0.9762, e_dis_loss: 0.4219, d_total_loss: 0.0208, d_dis_loss: 1.5094, attack_loss: 0.0331
[3099]: fg_loss: 0.6156, e_total_loss: 0.9283, e_dis_loss: 0.3153, d_total_loss: 0.0187, d_dis_loss: 1.5020, attack_loss: 0.0324
[3199]: fg_loss: 0.6208, e_total_loss: 0.9168, e_dis_loss: 0.4122, d_total_loss: 0.0192, d_dis_loss: 1.5047, attack_loss: 0.0341
[3299]: fg_loss: 0.6077, e_total_loss: 0.9302, e_dis_loss: 0.4550, d_total_loss: 0.0195, d_dis_loss: 1.5056, attack_loss: 0.0326
[3399]: fg_loss: 0.6248, e_total_loss: 0.9007, e_dis_loss: 0.4861, d_total_loss: 0.0198, d_dis_loss: 1.5185, attack_loss: 0.0334
[3499]: fg_loss: 0.5431, e_total_loss: 0.8949, e_dis_loss: 0.3982, d_total_loss: 0.0194, d_dis_loss: 1.4992, attack_loss: 0.0319
[3599]: fg_loss: 0.5263, e_total_loss: 0.8682, e_dis_loss: 0.4264, d_total_loss: 0.0188, d_dis_loss: 1.5263, attack_loss: 0.0330
[3699]: fg_loss: 0.5190, e_total_loss: 0.8893, e_dis_loss: 0.4116, d_total_loss: 0.0201, d_dis_loss: 1.5371, attack_loss: 0.0328
[3799]: fg_loss: 0.4886, e_total_loss: 0.9097, e_dis_loss: 0.3955, d_total_loss: 0.0191, d_dis_loss: 1.4943, attack_loss: 0.0323
[3899]: fg_loss: 0.4712, e_total_loss: 0.9029, e_dis_loss: 0.3256, d_total_loss: 0.0192, d_dis_loss: 1.5247, attack_loss: 0.0355
[3999]: fg_loss: 0.4537, e_total_loss: 0.8345, e_dis_loss: 0.3199, d_total_loss: 0.0180, d_dis_loss: 1.4709, attack_loss: 0.0343
[4099]: fg_loss: 0.4304, e_total_loss: 0.8257, e_dis_loss: 0.3290, d_total_loss: 0.0182, d_dis_loss: 1.5370, attack_loss: 0.0349
[4199]: fg_loss: 0.4040, e_total_loss: 0.8130, e_dis_loss: 0.2566, d_total_loss: 0.0187, d_dis_loss: 1.4789, attack_loss: 0.0327
[4299]: fg_loss: 0.3969, e_total_loss: 0.8651, e_dis_loss: 0.2717, d_total_loss: 0.0175, d_dis_loss: 1.5117, attack_loss: 0.0328
[4399]: fg_loss: 0.3479, e_total_loss: 0.7918, e_dis_loss: 0.2633, d_total_loss: 0.0179, d_dis_loss: 1.4945, attack_loss: 0.0342
[4499]: fg_loss: 0.3189, e_total_loss: 0.7717, e_dis_loss: 0.2502, d_total_loss: 0.0182, d_dis_loss: 1.5098, attack_loss: 0.0336
[4599]: fg_loss: 0.2903, e_total_loss: 0.7829, e_dis_loss: 0.2158, d_total_loss: 0.0196, d_dis_loss: 1.4968, attack_loss: 0.0331
[4699]: fg_loss: 0.2832, e_total_loss: 0.7949, e_dis_loss: 0.2403, d_total_loss: 0.0184, d_dis_loss: 1.4965, attack_loss: 0.0309
[4799]: fg_loss: 0.2441, e_total_loss: 0.7594, e_dis_loss: 0.2326, d_total_loss: 0.0189, d_dis_loss: 1.4949, attack_loss: 0.0335
[4899]: fg_loss: 0.2384, e_total_loss: 0.7637, e_dis_loss: 0.2134, d_total_loss: 0.0191, d_dis_loss: 1.5095, attack_loss: 0.0321
[4999]: fg_loss: 0.2122, e_total_loss: 0.7288, e_dis_loss: 0.1993, d_total_loss: 0.0173, d_dis_loss: 1.4992, attack_loss: 0.0333
[5099]: fg_loss: 0.1842, e_total_loss: 0.7180, e_dis_loss: 0.1734, d_total_loss: 0.0180, d_dis_loss: 1.5010, attack_loss: 0.0314
[5199]: fg_loss: 0.1736, e_total_loss: 0.6902, e_dis_loss: 0.1641, d_total_loss: 0.0172, d_dis_loss: 1.4629, attack_loss: 0.0332
[5299]: fg_loss: 0.1632, e_total_loss: 0.7340, e_dis_loss: 0.1757, d_total_loss: 0.0175, d_dis_loss: 1.5037, attack_loss: 0.0350
[5399]: fg_loss: 0.1521, e_total_loss: 0.6675, e_dis_loss: 0.1595, d_total_loss: 0.0168, d_dis_loss: 1.4820, attack_loss: 0.0352
[5499]: fg_loss: 0.1180, e_total_loss: 0.6409, e_dis_loss: 0.1486, d_total_loss: 0.0176, d_dis_loss: 1.4957, attack_loss: 0.0338
[5599]: fg_loss: 0.1110, e_total_loss: 0.6027, e_dis_loss: 0.1277, d_total_loss: 0.0176, d_dis_loss: 1.4949, attack_loss: 0.0320
[5699]: fg_loss: 0.1409, e_total_loss: 0.6464, e_dis_loss: 0.1357, d_total_loss: 0.0176, d_dis_loss: 1.5066, attack_loss: 0.0304
[5799]: fg_loss: 0.1188, e_total_loss: 0.6254, e_dis_loss: 0.1527, d_total_loss: 0.0175, d_dis_loss: 1.4907, attack_loss: 0.0309
[5899]: fg_loss: 0.0996, e_total_loss: 0.6084, e_dis_loss: 0.1811, d_total_loss: 0.0180, d_dis_loss: 1.5038, attack_loss: 0.0304
[5999]: fg_loss: 0.0819, e_total_loss: 0.5886, e_dis_loss: 0.1236, d_total_loss: 0.0178, d_dis_loss: 1.4667, attack_loss: 0.0305
[6099]: fg_loss: 0.0639, e_total_loss: 0.6051, e_dis_loss: 0.1289, d_total_loss: 0.0179, d_dis_loss: 1.4869, attack_loss: 0.0327
[6199]: fg_loss: 0.0889, e_total_loss: 0.5384, e_dis_loss: 0.1038, d_total_loss: 0.0178, d_dis_loss: 1.4650, attack_loss: 0.0341
[6299]: fg_loss: 0.0894, e_total_loss: 0.5713, e_dis_loss: 0.1268, d_total_loss: 0.0179, d_dis_loss: 1.4696, attack_loss: 0.0318
[6399]: fg_loss: 0.1490, e_total_loss: 0.5266, e_dis_loss: 0.1017, d_total_loss: 0.0166, d_dis_loss: 1.4775, attack_loss: 0.0306
[6499]: fg_loss: 0.1279, e_total_loss: 0.5375, e_dis_loss: 0.1140, d_total_loss: 0.0174, d_dis_loss: 1.4749, attack_loss: 0.0317
[6599]: fg_loss: 0.0917, e_total_loss: 0.5278, e_dis_loss: 0.1239, d_total_loss: 0.0181, d_dis_loss: 1.4713, attack_loss: 0.0296
[6699]: fg_loss: 0.0818, e_total_loss: 0.4744, e_dis_loss: 0.1128, d_total_loss: 0.0165, d_dis_loss: 1.4640, attack_loss: 0.0301
[6799]: fg_loss: 0.0557, e_total_loss: 0.4553, e_dis_loss: 0.0967, d_total_loss: 0.0172, d_dis_loss: 1.4772, attack_loss: 0.0305
[6899]: fg_loss: 0.0626, e_total_loss: 0.4537, e_dis_loss: 0.1352, d_total_loss: 0.0174, d_dis_loss: 1.4775, attack_loss: 0.0299
[6999]: fg_loss: 0.0769, e_total_loss: 0.4373, e_dis_loss: 0.1119, d_total_loss: 0.0174, d_dis_loss: 1.4965, attack_loss: 0.0324
[7099]: fg_loss: 0.0677, e_total_loss: 0.4245, e_dis_loss: 0.1085, d_total_loss: 0.0177, d_dis_loss: 1.4805, attack_loss: 0.0312
[7199]: fg_loss: 0.1437, e_total_loss: 0.5437, e_dis_loss: 0.1103, d_total_loss: 0.0177, d_dis_loss: 1.4642, attack_loss: 0.0304
[7299]: fg_loss: 0.1012, e_total_loss: 0.4351, e_dis_loss: 0.1246, d_total_loss: 0.0172, d_dis_loss: 1.4844, attack_loss: 0.0319
[7399]: fg_loss: 0.0558, e_total_loss: 0.3834, e_dis_loss: 0.1321, d_total_loss: 0.0175, d_dis_loss: 1.4809, attack_loss: 0.0308
[7499]: fg_loss: 0.0514, e_total_loss: 0.3743, e_dis_loss: 0.0900, d_total_loss: 0.0177, d_dis_loss: 1.4810, attack_loss: 0.0294
[7599]: fg_loss: 0.0353, e_total_loss: 0.3131, e_dis_loss: 0.0989, d_total_loss: 0.0172, d_dis_loss: 1.4912, attack_loss: 0.0294
[7699]: fg_loss: 0.0591, e_total_loss: 0.3812, e_dis_loss: 0.1379, d_total_loss: 0.0172, d_dis_loss: 1.4690, attack_loss: 0.0309
[7799]: fg_loss: 0.0792, e_total_loss: 0.4061, e_dis_loss: 0.1405, d_total_loss: 0.0172, d_dis_loss: 1.4943, attack_loss: 0.0300
[7899]: fg_loss: 0.0598, e_total_loss: 0.3683, e_dis_loss: 0.1155, d_total_loss: 0.0177, d_dis_loss: 1.4775, attack_loss: 0.0309
[7999]: fg_loss: 0.0383, e_total_loss: 0.3128, e_dis_loss: 0.1021, d_total_loss: 0.0169, d_dis_loss: 1.4709, attack_loss: 0.0294
[8099]: fg_loss: 0.0390, e_total_loss: 0.2955, e_dis_loss: 0.1013, d_total_loss: 0.0176, d_dis_loss: 1.4864, attack_loss: 0.0300
[8199]: fg_loss: 0.0306, e_total_loss: 0.2701, e_dis_loss: 0.1156, d_total_loss: 0.0180, d_dis_loss: 1.4639, attack_loss: 0.0305
[8299]: fg_loss: 0.0273, e_total_loss: 0.2617, e_dis_loss: 0.1061, d_total_loss: 0.0176, d_dis_loss: 1.5010, attack_loss: 0.0312
[8399]: fg_loss: 0.0519, e_total_loss: 0.3542, e_dis_loss: 0.1309, d_total_loss: 0.0177, d_dis_loss: 1.4656, attack_loss: 0.0300
[8499]: fg_loss: 0.1334, e_total_loss: 0.4446, e_dis_loss: 0.1398, d_total_loss: 0.0180, d_dis_loss: 1.4736, attack_loss: 0.0324
[8599]: fg_loss: 0.1705, e_total_loss: 0.5089, e_dis_loss: 0.1006, d_total_loss: 0.0182, d_dis_loss: 1.4718, attack_loss: 0.0327
[8699]: fg_loss: 0.0712, e_total_loss: 0.3757, e_dis_loss: 0.1206, d_total_loss: 0.0177, d_dis_loss: 1.5002, attack_loss: 0.0299
[8799]: fg_loss: 0.0422, e_total_loss: 0.2925, e_dis_loss: 0.1167, d_total_loss: 0.0177, d_dis_loss: 1.4673, attack_loss: 0.0320
[8899]: fg_loss: 0.0457, e_total_loss: 0.2842, e_dis_loss: 0.1604, d_total_loss: 0.0169, d_dis_loss: 1.4823, attack_loss: 0.0299
[8999]: fg_loss: 0.0203, e_total_loss: 0.2608, e_dis_loss: 0.1698, d_total_loss: 0.0176, d_dis_loss: 1.4776, attack_loss: 0.0302
[9099]: fg_loss: 0.0278, e_total_loss: 0.2586, e_dis_loss: 0.1561, d_total_loss: 0.0176, d_dis_loss: 1.4939, attack_loss: 0.0291
[9199]: fg_loss: 0.0318, e_total_loss: 0.3042, e_dis_loss: 0.1389, d_total_loss: 0.0179, d_dis_loss: 1.4530, attack_loss: 0.0292
[9299]: fg_loss: 0.0406, e_total_loss: 0.2500, e_dis_loss: 0.1296, d_total_loss: 0.0180, d_dis_loss: 1.4960, attack_loss: 0.0281
[9399]: fg_loss: 0.0303, e_total_loss: 0.2612, e_dis_loss: 0.1490, d_total_loss: 0.0178, d_dis_loss: 1.4979, attack_loss: 0.0322
[9499]: fg_loss: 0.0321, e_total_loss: 0.2544, e_dis_loss: 0.1220, d_total_loss: 0.0174, d_dis_loss: 1.4771, attack_loss: 0.0293
[9599]: fg_loss: 0.0643, e_total_loss: 0.3149, e_dis_loss: 0.1243, d_total_loss: 0.0172, d_dis_loss: 1.4949, attack_loss: 0.0294
[9699]: fg_loss: 0.0992, e_total_loss: 0.3382, e_dis_loss: 0.1483, d_total_loss: 0.0177, d_dis_loss: 1.4721, attack_loss: 0.0310
[9799]: fg_loss: 0.1135, e_total_loss: 0.3360, e_dis_loss: 0.1407, d_total_loss: 0.0176, d_dis_loss: 1.4818, attack_loss: 0.0312
[9899]: fg_loss: 0.0492, e_total_loss: 0.2713, e_dis_loss: 0.1302, d_total_loss: 0.0177, d_dis_loss: 1.4769, attack_loss: 0.0315
[9999]: fg_loss: 0.0353, e_total_loss: 0.2142, e_dis_loss: 0.1131, d_total_loss: 0.0172, d_dis_loss: 1.4515, attack_loss: 0.0303
[10099]: fg_loss: 0.0413, e_total_loss: 0.2170, e_dis_loss: 0.1175, d_total_loss: 0.0171, d_dis_loss: 1.5113, attack_loss: 0.0291
[10199]: fg_loss: 0.0343, e_total_loss: 0.2565, e_dis_loss: 0.2423, d_total_loss: 0.0183, d_dis_loss: 1.4869, attack_loss: 0.0296
[10299]: fg_loss: 0.0301, e_total_loss: 0.2203, e_dis_loss: 0.1728, d_total_loss: 0.0183, d_dis_loss: 1.4816, attack_loss: 0.0290
[10399]: fg_loss: 0.0277, e_total_loss: 0.2229, e_dis_loss: 0.2017, d_total_loss: 0.0176, d_dis_loss: 1.4720, attack_loss: 0.0295
[10499]: fg_loss: 0.0505, e_total_loss: 0.3198, e_dis_loss: 0.2099, d_total_loss: 0.0177, d_dis_loss: 1.4866, attack_loss: 0.0287
[10599]: fg_loss: 0.0457, e_total_loss: 0.2576, e_dis_loss: 0.1621, d_total_loss: 0.0180, d_dis_loss: 1.4601, attack_loss: 0.0295
[10699]: fg_loss: 0.0369, e_total_loss: 0.2209, e_dis_loss: 0.1739, d_total_loss: 0.0177, d_dis_loss: 1.4831, attack_loss: 0.0316
[10799]: fg_loss: 0.0304, e_total_loss: 0.2245, e_dis_loss: 0.1499, d_total_loss: 0.0176, d_dis_loss: 1.4869, attack_loss: 0.0301
[10899]: fg_loss: 0.0247, e_total_loss: 0.2026, e_dis_loss: 0.2119, d_total_loss: 0.0183, d_dis_loss: 1.4711, attack_loss: 0.0282
[10999]: fg_loss: 0.0198, e_total_loss: 0.2169, e_dis_loss: 0.2054, d_total_loss: 0.0181, d_dis_loss: 1.4814, attack_loss: 0.0280
[11099]: fg_loss: 0.0478, e_total_loss: 0.2517, e_dis_loss: 0.1612, d_total_loss: 0.0184, d_dis_loss: 1.4579, attack_loss: 0.0324
[11199]: fg_loss: 0.0318, e_total_loss: 0.2157, e_dis_loss: 0.1466, d_total_loss: 0.0182, d_dis_loss: 1.4983, attack_loss: 0.0305
[11299]: fg_loss: 0.0488, e_total_loss: 0.2168, e_dis_loss: 0.1545, d_total_loss: 0.0179, d_dis_loss: 1.4917, attack_loss: 0.0298
[11399]: fg_loss: 0.0476, e_total_loss: 0.2573, e_dis_loss: 0.1548, d_total_loss: 0.0183, d_dis_loss: 1.4644, attack_loss: 0.0289
[11499]: fg_loss: 0.0534, e_total_loss: 0.2120, e_dis_loss: 0.1968, d_total_loss: 0.0187, d_dis_loss: 1.4670, attack_loss: 0.0309
[11599]: fg_loss: 0.0835, e_total_loss: 0.3141, e_dis_loss: 0.1394, d_total_loss: 0.0187, d_dis_loss: 1.4816, attack_loss: 0.0282
[11699]: fg_loss: 0.0594, e_total_loss: 0.2541, e_dis_loss: 0.1563, d_total_loss: 0.0177, d_dis_loss: 1.4809, attack_loss: 0.0277
[11799]: fg_loss: 0.0584, e_total_loss: 0.2234, e_dis_loss: 0.1680, d_total_loss: 0.0176, d_dis_loss: 1.4494, attack_loss: 0.0302
[11899]: fg_loss: 0.0468, e_total_loss: 0.2118, e_dis_loss: 0.1637, d_total_loss: 0.0178, d_dis_loss: 1.4983, attack_loss: 0.0269
[11999]: fg_loss: 0.0309, e_total_loss: 0.1822, e_dis_loss: 0.1395, d_total_loss: 0.0179, d_dis_loss: 1.4698, attack_loss: 0.0285
[12099]: fg_loss: 0.0298, e_total_loss: 0.2119, e_dis_loss: 0.1713, d_total_loss: 0.0181, d_dis_loss: 1.4818, attack_loss: 0.0263
[12199]: fg_loss: 0.0195, e_total_loss: 0.1939, e_dis_loss: 0.1778, d_total_loss: 0.0179, d_dis_loss: 1.4712, attack_loss: 0.0260
[12299]: fg_loss: 0.0205, e_total_loss: 0.2012, e_dis_loss: 0.1308, d_total_loss: 0.0175, d_dis_loss: 1.4688, attack_loss: 0.0256
[12399]: fg_loss: 0.0154, e_total_loss: 0.1755, e_dis_loss: 0.1326, d_total_loss: 0.0172, d_dis_loss: 1.4804, attack_loss: 0.0256
[12499]: fg_loss: 0.0163, e_total_loss: 0.1769, e_dis_loss: 0.1745, d_total_loss: 0.0172, d_dis_loss: 1.4817, attack_loss: 0.0248
[12599]: fg_loss: 0.0552, e_total_loss: 0.2899, e_dis_loss: 0.1417, d_total_loss: 0.0183, d_dis_loss: 1.5014, attack_loss: 0.0285
[12699]: fg_loss: 0.0643, e_total_loss: 0.2555, e_dis_loss: 0.1537, d_total_loss: 0.0178, d_dis_loss: 1.4884, attack_loss: 0.0294
[12799]: fg_loss: 0.0801, e_total_loss: 0.2720, e_dis_loss: 0.1473, d_total_loss: 0.0179, d_dis_loss: 1.4923, attack_loss: 0.0288
[12899]: fg_loss: 0.0647, e_total_loss: 0.1980, e_dis_loss: 0.1596, d_total_loss: 0.0180, d_dis_loss: 1.4598, attack_loss: 0.0292
[12999]: fg_loss: 0.0347, e_total_loss: 0.2089, e_dis_loss: 0.1587, d_total_loss: 0.0176, d_dis_loss: 1.4661, attack_loss: 0.0277
[13099]: fg_loss: 0.0325, e_total_loss: 0.1771, e_dis_loss: 0.1461, d_total_loss: 0.0180, d_dis_loss: 1.4577, attack_loss: 0.0277
[13199]: fg_loss: 0.0274, e_total_loss: 0.1745, e_dis_loss: 0.1846, d_total_loss: 0.0175, d_dis_loss: 1.4695, attack_loss: 0.0264
[13299]: fg_loss: 0.0234, e_total_loss: 0.2001, e_dis_loss: 0.2007, d_total_loss: 0.0177, d_dis_loss: 1.4845, attack_loss: 0.0268
[13399]: fg_loss: 0.0129, e_total_loss: 0.1746, e_dis_loss: 0.1735, d_total_loss: 0.0179, d_dis_loss: 1.4758, attack_loss: 0.0279
[13499]: fg_loss: 0.0062, e_total_loss: 0.1689, e_dis_loss: 0.1556, d_total_loss: 0.0179, d_dis_loss: 1.4488, attack_loss: 0.0286
[13599]: fg_loss: 0.0227, e_total_loss: 0.1677, e_dis_loss: 0.1583, d_total_loss: 0.0181, d_dis_loss: 1.4861, attack_loss: 0.0288
[13699]: fg_loss: 0.0280, e_total_loss: 0.1676, e_dis_loss: 0.1495, d_total_loss: 0.0175, d_dis_loss: 1.4550, attack_loss: 0.0262
[13799]: fg_loss: 0.0754, e_total_loss: 0.2917, e_dis_loss: 0.1565, d_total_loss: 0.0183, d_dis_loss: 1.4630, attack_loss: 0.0287
[13899]: fg_loss: 0.1067, e_total_loss: 0.3115, e_dis_loss: 0.1435, d_total_loss: 0.0184, d_dis_loss: 1.4562, attack_loss: 0.0279
[13999]: fg_loss: 0.0333, e_total_loss: 0.1918, e_dis_loss: 0.1277, d_total_loss: 0.0182, d_dis_loss: 1.4895, attack_loss: 0.0261
[14099]: fg_loss: 0.0153, e_total_loss: 0.1675, e_dis_loss: 0.1345, d_total_loss: 0.0176, d_dis_loss: 1.4843, attack_loss: 0.0266
[14199]: fg_loss: 0.0156, e_total_loss: 0.1643, e_dis_loss: 0.1736, d_total_loss: 0.0177, d_dis_loss: 1.4852, attack_loss: 0.0260
[14299]: fg_loss: 0.0270, e_total_loss: 0.1720, e_dis_loss: 0.1337, d_total_loss: 0.0174, d_dis_loss: 1.4510, attack_loss: 0.0271
