Start vsl/plainnet experiments on stl10 at l7 with {'e_lr': 0.001, 'd_lr': 0.0005, 'lambda1': 0.02, 'lambda2': 1e-05, 'e_dis_lr': 2e-05, 'd_dis_lr': 5e-09}
Start running.
[99]: fg_loss: 1.8891, e_total_loss: 1.9187, e_dis_loss: 1.1789, d_total_loss: 0.0658, d_dis_loss: 1.6633, attack_loss: 0.0688
[199]: fg_loss: 1.6988, e_total_loss: 1.7670, e_dis_loss: 0.6138, d_total_loss: 0.0555, d_dis_loss: 1.6649, attack_loss: 0.0588
[299]: fg_loss: 1.6503, e_total_loss: 1.7514, e_dis_loss: 0.6794, d_total_loss: 0.0538, d_dis_loss: 1.6424, attack_loss: 0.0594
[399]: fg_loss: 1.5979, e_total_loss: 1.6509, e_dis_loss: 0.8438, d_total_loss: 0.0547, d_dis_loss: 1.6402, attack_loss: 0.0591
[499]: fg_loss: 1.5539, e_total_loss: 1.6436, e_dis_loss: 0.6982, d_total_loss: 0.0524, d_dis_loss: 1.6342, attack_loss: 0.0557
[599]: fg_loss: 1.5390, e_total_loss: 1.5895, e_dis_loss: 0.6782, d_total_loss: 0.0523, d_dis_loss: 1.6683, attack_loss: 0.0545
[699]: fg_loss: 1.4890, e_total_loss: 1.5873, e_dis_loss: 0.7318, d_total_loss: 0.0504, d_dis_loss: 1.6287, attack_loss: 0.0570
[799]: fg_loss: 1.4623, e_total_loss: 1.5180, e_dis_loss: 0.7367, d_total_loss: 0.0496, d_dis_loss: 1.6584, attack_loss: 0.0570
[899]: fg_loss: 1.3835, e_total_loss: 1.4935, e_dis_loss: 0.7926, d_total_loss: 0.0507, d_dis_loss: 1.6489, attack_loss: 0.0584
[999]: fg_loss: 1.3829, e_total_loss: 1.4673, e_dis_loss: 0.6551, d_total_loss: 0.0485, d_dis_loss: 1.6676, attack_loss: 0.0550
[1099]: fg_loss: 1.3159, e_total_loss: 1.4241, e_dis_loss: 0.8068, d_total_loss: 0.0470, d_dis_loss: 1.6284, attack_loss: 0.0565
[1199]: fg_loss: 1.3159, e_total_loss: 1.3899, e_dis_loss: 0.6701, d_total_loss: 0.0474, d_dis_loss: 1.6577, attack_loss: 0.0569
[1299]: fg_loss: 1.2591, e_total_loss: 1.3727, e_dis_loss: 0.6972, d_total_loss: 0.0484, d_dis_loss: 1.6350, attack_loss: 0.0558
[1399]: fg_loss: 1.2599, e_total_loss: 1.3086, e_dis_loss: 0.6965, d_total_loss: 0.0474, d_dis_loss: 1.6324, attack_loss: 0.0553
[1499]: fg_loss: 1.1791, e_total_loss: 1.2917, e_dis_loss: 0.7209, d_total_loss: 0.0465, d_dis_loss: 1.6203, attack_loss: 0.0551
