Start vsl/resnet experiments on stl10 at l7 with {'e_lr': 0.001, 'd_lr': 0.0005, 'lambda1': 0.02, 'lambda2': 1e-05, 'e_dis_lr': 2e-05, 'd_dis_lr': 5e-09}
Start running.
[99]: fg_loss: 1.9678, e_total_loss: 2.0643, e_dis_loss: 1.0624, d_total_loss: 0.0608, d_dis_loss: 1.5006, attack_loss: 0.0698
[199]: fg_loss: 1.6643, e_total_loss: 1.7190, e_dis_loss: 0.7554, d_total_loss: 0.0400, d_dis_loss: 1.4993, attack_loss: 0.0482
[299]: fg_loss: 1.6036, e_total_loss: 1.6765, e_dis_loss: 0.5941, d_total_loss: 0.0382, d_dis_loss: 1.4868, attack_loss: 0.0489
[399]: fg_loss: 1.5389, e_total_loss: 1.6015, e_dis_loss: 0.5251, d_total_loss: 0.0378, d_dis_loss: 1.5155, attack_loss: 0.0573
[499]: fg_loss: 1.4839, e_total_loss: 1.5818, e_dis_loss: 0.5663, d_total_loss: 0.0359, d_dis_loss: 1.5010, attack_loss: 0.0521
[599]: fg_loss: 1.4391, e_total_loss: 1.5249, e_dis_loss: 0.6357, d_total_loss: 0.0336, d_dis_loss: 1.4811, attack_loss: 0.0516
[699]: fg_loss: 1.3732, e_total_loss: 1.5188, e_dis_loss: 0.6613, d_total_loss: 0.0332, d_dis_loss: 1.5155, attack_loss: 0.0526
[799]: fg_loss: 1.3488, e_total_loss: 1.4295, e_dis_loss: 0.5443, d_total_loss: 0.0328, d_dis_loss: 1.5024, attack_loss: 0.0506
[899]: fg_loss: 1.2897, e_total_loss: 1.4231, e_dis_loss: 0.4375, d_total_loss: 0.0345, d_dis_loss: 1.4848, attack_loss: 0.0522
[999]: fg_loss: 1.2540, e_total_loss: 1.3595, e_dis_loss: 0.4517, d_total_loss: 0.0334, d_dis_loss: 1.4960, attack_loss: 0.0507
[1099]: fg_loss: 1.2061, e_total_loss: 1.3528, e_dis_loss: 0.4018, d_total_loss: 0.0326, d_dis_loss: 1.5019, attack_loss: 0.0514
[1199]: fg_loss: 1.2346, e_total_loss: 1.3450, e_dis_loss: 0.3887, d_total_loss: 0.0328, d_dis_loss: 1.5101, attack_loss: 0.0581
[1299]: fg_loss: 1.1672, e_total_loss: 1.3054, e_dis_loss: 0.3865, d_total_loss: 0.0317, d_dis_loss: 1.4913, attack_loss: 0.0575
[1399]: fg_loss: 1.1572, e_total_loss: 1.2838, e_dis_loss: 0.3836, d_total_loss: 0.0322, d_dis_loss: 1.4966, attack_loss: 0.0526
[1499]: fg_loss: 1.0946, e_total_loss: 1.2723, e_dis_loss: 0.4495, d_total_loss: 0.0304, d_dis_loss: 1.5068, attack_loss: 0.0526
[1599]: fg_loss: 1.0982, e_total_loss: 1.2342, e_dis_loss: 0.5156, d_total_loss: 0.0323, d_dis_loss: 1.4977, attack_loss: 0.0511
[1699]: fg_loss: 1.0736, e_total_loss: 1.2190, e_dis_loss: 0.4331, d_total_loss: 0.0323, d_dis_loss: 1.4906, attack_loss: 0.0494
[1799]: fg_loss: 1.0577, e_total_loss: 1.2389, e_dis_loss: 0.4128, d_total_loss: 0.0309, d_dis_loss: 1.5274, attack_loss: 0.0490
[1899]: fg_loss: 1.0162, e_total_loss: 1.2228, e_dis_loss: 0.3517, d_total_loss: 0.0307, d_dis_loss: 1.4987, attack_loss: 0.0476
[1999]: fg_loss: 1.0047, e_total_loss: 1.1936, e_dis_loss: 0.3751, d_total_loss: 0.0300, d_dis_loss: 1.5306, attack_loss: 0.0489
[2099]: fg_loss: 0.9713, e_total_loss: 1.2161, e_dis_loss: 0.3936, d_total_loss: 0.0299, d_dis_loss: 1.5209, attack_loss: 0.0479
[2199]: fg_loss: 0.9648, e_total_loss: 1.1403, e_dis_loss: 0.4038, d_total_loss: 0.0300, d_dis_loss: 1.5128, attack_loss: 0.0451
[2299]: fg_loss: 0.9276, e_total_loss: 1.1315, e_dis_loss: 0.4695, d_total_loss: 0.0291, d_dis_loss: 1.5045, attack_loss: 0.0469
[2399]: fg_loss: 0.9271, e_total_loss: 1.1621, e_dis_loss: 0.4401, d_total_loss: 0.0292, d_dis_loss: 1.5068, attack_loss: 0.0454
[2499]: fg_loss: 0.9174, e_total_loss: 1.1856, e_dis_loss: 0.4913, d_total_loss: 0.0280, d_dis_loss: 1.4992, attack_loss: 0.0459
[2599]: fg_loss: 0.8916, e_total_loss: 1.1102, e_dis_loss: 0.3403, d_total_loss: 0.0279, d_dis_loss: 1.5220, attack_loss: 0.0471
[2699]: fg_loss: 0.8966, e_total_loss: 1.1389, e_dis_loss: 0.4742, d_total_loss: 0.0270, d_dis_loss: 1.4890, attack_loss: 0.0450
[2799]: fg_loss: 0.8445, e_total_loss: 1.0764, e_dis_loss: 0.4674, d_total_loss: 0.0279, d_dis_loss: 1.4943, attack_loss: 0.0442
[2899]: fg_loss: 0.8449, e_total_loss: 1.0653, e_dis_loss: 0.3665, d_total_loss: 0.0293, d_dis_loss: 1.4964, attack_loss: 0.0460
[2999]: fg_loss: 0.8241, e_total_loss: 1.0865, e_dis_loss: 0.3236, d_total_loss: 0.0287, d_dis_loss: 1.5014, attack_loss: 0.0434
[3099]: fg_loss: 0.7786, e_total_loss: 1.0572, e_dis_loss: 0.4182, d_total_loss: 0.0287, d_dis_loss: 1.5020, attack_loss: 0.0426
[3199]: fg_loss: 0.7800, e_total_loss: 1.0525, e_dis_loss: 0.3413, d_total_loss: 0.0291, d_dis_loss: 1.5191, attack_loss: 0.0444
[3299]: fg_loss: 0.7325, e_total_loss: 1.1137, e_dis_loss: 0.3391, d_total_loss: 0.0286, d_dis_loss: 1.4804, attack_loss: 0.0450
[3399]: fg_loss: 0.7604, e_total_loss: 1.0480, e_dis_loss: 0.3224, d_total_loss: 0.0285, d_dis_loss: 1.5052, attack_loss: 0.0458
[3499]: fg_loss: 0.7182, e_total_loss: 1.0523, e_dis_loss: 0.2774, d_total_loss: 0.0279, d_dis_loss: 1.4898, attack_loss: 0.0427
[3599]: fg_loss: 0.6876, e_total_loss: 1.0552, e_dis_loss: 0.3277, d_total_loss: 0.0287, d_dis_loss: 1.5034, attack_loss: 0.0447
[3699]: fg_loss: 0.6980, e_total_loss: 1.0220, e_dis_loss: 0.2698, d_total_loss: 0.0280, d_dis_loss: 1.4940, attack_loss: 0.0453
[3799]: fg_loss: 0.6611, e_total_loss: 0.9843, e_dis_loss: 0.2478, d_total_loss: 0.0281, d_dis_loss: 1.5011, attack_loss: 0.0451
[3899]: fg_loss: 0.6446, e_total_loss: 1.0278, e_dis_loss: 0.2701, d_total_loss: 0.0276, d_dis_loss: 1.4905, attack_loss: 0.0453
[3999]: fg_loss: 0.6389, e_total_loss: 1.0208, e_dis_loss: 0.2359, d_total_loss: 0.0278, d_dis_loss: 1.4969, attack_loss: 0.0467
[4099]: fg_loss: 0.6165, e_total_loss: 1.0149, e_dis_loss: 0.2083, d_total_loss: 0.0284, d_dis_loss: 1.5026, attack_loss: 0.0458
[4199]: fg_loss: 0.5828, e_total_loss: 1.0146, e_dis_loss: 0.2721, d_total_loss: 0.0284, d_dis_loss: 1.4912, attack_loss: 0.0451
[4299]: fg_loss: 0.5853, e_total_loss: 0.9927, e_dis_loss: 0.2217, d_total_loss: 0.0284, d_dis_loss: 1.5039, attack_loss: 0.0438
[4399]: fg_loss: 0.5553, e_total_loss: 0.9601, e_dis_loss: 0.2209, d_total_loss: 0.0279, d_dis_loss: 1.5111, attack_loss: 0.0442
[4499]: fg_loss: 0.5322, e_total_loss: 1.0109, e_dis_loss: 0.2095, d_total_loss: 0.0287, d_dis_loss: 1.5004, attack_loss: 0.0431
[4599]: fg_loss: 0.5146, e_total_loss: 0.9677, e_dis_loss: 0.2383, d_total_loss: 0.0279, d_dis_loss: 1.4992, attack_loss: 0.0444
