Start vsl/plainnet experiments on stl10 at l7 with {'e_lr': 0.001, 'd_lr': 0.0005, 'lambda1': 0.02, 'lambda2': 1e-05, 'e_dis_lr': 2e-05, 'd_dis_lr': 5e-09}
Start running.
[99]: fg_loss: 1.9667, e_total_loss: 2.0110, e_dis_loss: 1.1457, d_total_loss: 0.0613, d_dis_loss: 1.5752, attack_loss: 0.0713
[199]: fg_loss: 1.7247, e_total_loss: 1.7688, e_dis_loss: 0.6641, d_total_loss: 0.0458, d_dis_loss: 1.5694, attack_loss: 0.0603
[299]: fg_loss: 1.6404, e_total_loss: 1.7367, e_dis_loss: 0.6627, d_total_loss: 0.0479, d_dis_loss: 1.6130, attack_loss: 0.0626
[399]: fg_loss: 1.6120, e_total_loss: 1.6578, e_dis_loss: 0.7608, d_total_loss: 0.0462, d_dis_loss: 1.5912, attack_loss: 0.0582
[499]: fg_loss: 1.5926, e_total_loss: 1.6709, e_dis_loss: 0.6398, d_total_loss: 0.0461, d_dis_loss: 1.5622, attack_loss: 0.0603
[599]: fg_loss: 1.5373, e_total_loss: 1.5932, e_dis_loss: 0.6804, d_total_loss: 0.0442, d_dis_loss: 1.5478, attack_loss: 0.0597
[699]: fg_loss: 1.4874, e_total_loss: 1.5705, e_dis_loss: 0.7265, d_total_loss: 0.0460, d_dis_loss: 1.5257, attack_loss: 0.0577
[799]: fg_loss: 1.4628, e_total_loss: 1.4931, e_dis_loss: 0.6373, d_total_loss: 0.0456, d_dis_loss: 1.5216, attack_loss: 0.0582
[899]: fg_loss: 1.3961, e_total_loss: 1.4734, e_dis_loss: 0.5883, d_total_loss: 0.0473, d_dis_loss: 1.5657, attack_loss: 0.0578
[999]: fg_loss: 1.3885, e_total_loss: 1.4101, e_dis_loss: 0.6902, d_total_loss: 0.0476, d_dis_loss: 1.5736, attack_loss: 0.0572
[1099]: fg_loss: 1.3187, e_total_loss: 1.3871, e_dis_loss: 0.5937, d_total_loss: 0.0473, d_dis_loss: 1.5818, attack_loss: 0.0568
[1199]: fg_loss: 1.3212, e_total_loss: 1.3900, e_dis_loss: 0.6114, d_total_loss: 0.0476, d_dis_loss: 1.5438, attack_loss: 0.0558
[1299]: fg_loss: 1.2738, e_total_loss: 1.3391, e_dis_loss: 0.7384, d_total_loss: 0.0463, d_dis_loss: 1.5518, attack_loss: 0.0567
[1399]: fg_loss: 1.2770, e_total_loss: 1.3191, e_dis_loss: 0.6922, d_total_loss: 0.0444, d_dis_loss: 1.5242, attack_loss: 0.0545
[1499]: fg_loss: 1.2358, e_total_loss: 1.3004, e_dis_loss: 0.8328, d_total_loss: 0.0444, d_dis_loss: 1.5500, attack_loss: 0.0552
[1599]: fg_loss: 1.2396, e_total_loss: 1.2827, e_dis_loss: 0.7462, d_total_loss: 0.0447, d_dis_loss: 1.5169, attack_loss: 0.0543
[1699]: fg_loss: 1.1920, e_total_loss: 1.2894, e_dis_loss: 0.7736, d_total_loss: 0.0427, d_dis_loss: 1.5240, attack_loss: 0.0577
[1799]: fg_loss: 1.1928, e_total_loss: 1.2500, e_dis_loss: 0.6998, d_total_loss: 0.0426, d_dis_loss: 1.5475, attack_loss: 0.0583
[1899]: fg_loss: 1.1446, e_total_loss: 1.2211, e_dis_loss: 0.7033, d_total_loss: 0.0433, d_dis_loss: 1.5431, attack_loss: 0.0553
[1999]: fg_loss: 1.1356, e_total_loss: 1.2470, e_dis_loss: 0.6743, d_total_loss: 0.0428, d_dis_loss: 1.5210, attack_loss: 0.0553
[2099]: fg_loss: 1.1316, e_total_loss: 1.2488, e_dis_loss: 0.6069, d_total_loss: 0.0441, d_dis_loss: 1.5654, attack_loss: 0.0543
[2199]: fg_loss: 1.1101, e_total_loss: 1.1700, e_dis_loss: 0.6806, d_total_loss: 0.0435, d_dis_loss: 1.5055, attack_loss: 0.0563
[2299]: fg_loss: 1.0828, e_total_loss: 1.1934, e_dis_loss: 0.6964, d_total_loss: 0.0434, d_dis_loss: 1.5184, attack_loss: 0.0555
[2399]: fg_loss: 1.0826, e_total_loss: 1.1955, e_dis_loss: 0.7615, d_total_loss: 0.0432, d_dis_loss: 1.5128, attack_loss: 0.0543
[2499]: fg_loss: 1.0584, e_total_loss: 1.1653, e_dis_loss: 0.6245, d_total_loss: 0.0430, d_dis_loss: 1.5006, attack_loss: 0.0545
[2599]: fg_loss: 1.0501, e_total_loss: 1.1438, e_dis_loss: 0.6596, d_total_loss: 0.0425, d_dis_loss: 1.5058, attack_loss: 0.0571
[2699]: fg_loss: 1.0517, e_total_loss: 1.1453, e_dis_loss: 0.6490, d_total_loss: 0.0432, d_dis_loss: 1.4967, attack_loss: 0.0536
[2799]: fg_loss: 1.0271, e_total_loss: 1.1276, e_dis_loss: 0.6318, d_total_loss: 0.0420, d_dis_loss: 1.5425, attack_loss: 0.0548
[2899]: fg_loss: 1.0111, e_total_loss: 1.1233, e_dis_loss: 0.5873, d_total_loss: 0.0429, d_dis_loss: 1.5100, attack_loss: 0.0535
[2999]: fg_loss: 1.0013, e_total_loss: 1.1383, e_dis_loss: 0.5814, d_total_loss: 0.0424, d_dis_loss: 1.5312, attack_loss: 0.0563
[3099]: fg_loss: 0.9585, e_total_loss: 1.1251, e_dis_loss: 0.5067, d_total_loss: 0.0417, d_dis_loss: 1.5532, attack_loss: 0.0553
[3199]: fg_loss: 0.9607, e_total_loss: 1.0848, e_dis_loss: 0.4711, d_total_loss: 0.0424, d_dis_loss: 1.5016, attack_loss: 0.0563
[3299]: fg_loss: 0.9543, e_total_loss: 1.0994, e_dis_loss: 0.4871, d_total_loss: 0.0423, d_dis_loss: 1.5189, attack_loss: 0.0560
[3399]: fg_loss: 0.9351, e_total_loss: 1.0861, e_dis_loss: 0.4835, d_total_loss: 0.0422, d_dis_loss: 1.5356, attack_loss: 0.0561
[3499]: fg_loss: 0.9232, e_total_loss: 1.0815, e_dis_loss: 0.3879, d_total_loss: 0.0415, d_dis_loss: 1.4940, attack_loss: 0.0551
[3599]: fg_loss: 0.9006, e_total_loss: 1.0692, e_dis_loss: 0.4561, d_total_loss: 0.0413, d_dis_loss: 1.4988, attack_loss: 0.0564
[3699]: fg_loss: 0.9222, e_total_loss: 1.0631, e_dis_loss: 0.5218, d_total_loss: 0.0426, d_dis_loss: 1.5366, attack_loss: 0.0554
[3799]: fg_loss: 0.8634, e_total_loss: 1.0490, e_dis_loss: 0.5165, d_total_loss: 0.0426, d_dis_loss: 1.5298, attack_loss: 0.0545
[3899]: fg_loss: 0.8841, e_total_loss: 1.0499, e_dis_loss: 0.4862, d_total_loss: 0.0428, d_dis_loss: 1.5456, attack_loss: 0.0542
[3999]: fg_loss: 0.8396, e_total_loss: 1.0449, e_dis_loss: 0.4453, d_total_loss: 0.0430, d_dis_loss: 1.5819, attack_loss: 0.0572
[4099]: fg_loss: 0.8472, e_total_loss: 1.0173, e_dis_loss: 0.4755, d_total_loss: 0.0426, d_dis_loss: 1.4781, attack_loss: 0.0551
[4199]: fg_loss: 0.8020, e_total_loss: 1.0312, e_dis_loss: 0.4162, d_total_loss: 0.0420, d_dis_loss: 1.4920, attack_loss: 0.0543
[4299]: fg_loss: 0.8328, e_total_loss: 1.0383, e_dis_loss: 0.4081, d_total_loss: 0.0419, d_dis_loss: 1.5439, attack_loss: 0.0544
[4399]: fg_loss: 0.7863, e_total_loss: 1.0055, e_dis_loss: 0.4230, d_total_loss: 0.0431, d_dis_loss: 1.5492, attack_loss: 0.0549
[4499]: fg_loss: 0.7896, e_total_loss: 0.9992, e_dis_loss: 0.3848, d_total_loss: 0.0417, d_dis_loss: 1.5303, attack_loss: 0.0545
[4599]: fg_loss: 0.7602, e_total_loss: 0.9700, e_dis_loss: 0.3904, d_total_loss: 0.0427, d_dis_loss: 1.5242, attack_loss: 0.0559
[4699]: fg_loss: 0.7758, e_total_loss: 0.9987, e_dis_loss: 0.3217, d_total_loss: 0.0414, d_dis_loss: 1.5552, attack_loss: 0.0546
[4799]: fg_loss: 0.7538, e_total_loss: 1.0049, e_dis_loss: 0.3717, d_total_loss: 0.0423, d_dis_loss: 1.5310, attack_loss: 0.0558
[4899]: fg_loss: 0.7351, e_total_loss: 0.9494, e_dis_loss: 0.3677, d_total_loss: 0.0409, d_dis_loss: 1.5131, attack_loss: 0.0550
[4999]: fg_loss: 0.6879, e_total_loss: 0.9825, e_dis_loss: 0.3685, d_total_loss: 0.0409, d_dis_loss: 1.5293, attack_loss: 0.0551
[5099]: fg_loss: 0.6990, e_total_loss: 0.9895, e_dis_loss: 0.3745, d_total_loss: 0.0420, d_dis_loss: 1.5210, attack_loss: 0.0542
[5199]: fg_loss: 0.6912, e_total_loss: 0.9424, e_dis_loss: 0.3472, d_total_loss: 0.0413, d_dis_loss: 1.5456, attack_loss: 0.0540
[5299]: fg_loss: 0.6768, e_total_loss: 0.9644, e_dis_loss: 0.3533, d_total_loss: 0.0416, d_dis_loss: 1.4915, attack_loss: 0.0539
[5399]: fg_loss: 0.6683, e_total_loss: 0.9739, e_dis_loss: 0.2824, d_total_loss: 0.0408, d_dis_loss: 1.4833, attack_loss: 0.0547
[5499]: fg_loss: 0.6381, e_total_loss: 0.9289, e_dis_loss: 0.2726, d_total_loss: 0.0411, d_dis_loss: 1.4594, attack_loss: 0.0557
[5599]: fg_loss: 0.6364, e_total_loss: 0.9325, e_dis_loss: 0.2989, d_total_loss: 0.0405, d_dis_loss: 1.4997, attack_loss: 0.0555
[5699]: fg_loss: 0.6448, e_total_loss: 0.9173, e_dis_loss: 0.2430, d_total_loss: 0.0412, d_dis_loss: 1.4473, attack_loss: 0.0549
