Start vsl/plainnet experiments on stl10 at l7 with {'e_lr': 0.001, 'd_lr': 0.0005, 'lambda1': 0.02, 'lambda2': 1e-05, 'e_dis_lr': 2e-05, 'd_dis_lr': 5e-09}
Start running.
[99]: fg_loss: 1.8336, e_total_loss: 1.9663, e_dis_loss: 0.4102, d_total_loss: 0.0497, d_dis_loss: 1.5171, attack_loss: 0.0719
[199]: fg_loss: 1.6677, e_total_loss: 1.8020, e_dis_loss: 0.1439, d_total_loss: 0.0447, d_dis_loss: 1.4994, attack_loss: 0.0600
[299]: fg_loss: 1.6329, e_total_loss: 1.7827, e_dis_loss: 0.2402, d_total_loss: 0.0483, d_dis_loss: 1.5623, attack_loss: 0.0496
[399]: fg_loss: 1.6091, e_total_loss: 1.6969, e_dis_loss: 0.3363, d_total_loss: 0.0481, d_dis_loss: 1.5503, attack_loss: 0.0527
[499]: fg_loss: 1.5798, e_total_loss: 1.7041, e_dis_loss: 0.3742, d_total_loss: 0.0458, d_dis_loss: 1.5329, attack_loss: 0.0495
[599]: fg_loss: 1.5563, e_total_loss: 1.6485, e_dis_loss: 0.2735, d_total_loss: 0.0427, d_dis_loss: 1.5088, attack_loss: 0.0474
[699]: fg_loss: 1.4917, e_total_loss: 1.6378, e_dis_loss: 0.2967, d_total_loss: 0.0417, d_dis_loss: 1.5116, attack_loss: 0.0484
[799]: fg_loss: 1.5043, e_total_loss: 1.6137, e_dis_loss: 0.3019, d_total_loss: 0.0414, d_dis_loss: 1.5284, attack_loss: 0.0451
[899]: fg_loss: 1.4197, e_total_loss: 1.6263, e_dis_loss: 0.4308, d_total_loss: 0.0416, d_dis_loss: 1.5084, attack_loss: 0.0462
[999]: fg_loss: 1.4279, e_total_loss: 1.5607, e_dis_loss: 0.5034, d_total_loss: 0.0402, d_dis_loss: 1.5070, attack_loss: 0.0462
[1099]: fg_loss: 1.3378, e_total_loss: 1.5053, e_dis_loss: 0.4405, d_total_loss: 0.0416, d_dis_loss: 1.5238, attack_loss: 0.0487
[1199]: fg_loss: 1.3454, e_total_loss: 1.4988, e_dis_loss: 0.4250, d_total_loss: 0.0458, d_dis_loss: 1.5441, attack_loss: 0.0487
[1299]: fg_loss: 1.2658, e_total_loss: 1.4187, e_dis_loss: 0.5094, d_total_loss: 0.0437, d_dis_loss: 1.5285, attack_loss: 0.0477
[1399]: fg_loss: 1.2718, e_total_loss: 1.3798, e_dis_loss: 0.4670, d_total_loss: 0.0431, d_dis_loss: 1.5257, attack_loss: 0.0470
[1499]: fg_loss: 1.2056, e_total_loss: 1.3865, e_dis_loss: 0.5648, d_total_loss: 0.0416, d_dis_loss: 1.5211, attack_loss: 0.0503
[1599]: fg_loss: 1.2148, e_total_loss: 1.3914, e_dis_loss: 0.4932, d_total_loss: 0.0439, d_dis_loss: 1.4938, attack_loss: 0.0474
[1699]: fg_loss: 1.1561, e_total_loss: 1.3366, e_dis_loss: 0.6141, d_total_loss: 0.0434, d_dis_loss: 1.5022, attack_loss: 0.0516
[1799]: fg_loss: 1.1750, e_total_loss: 1.2972, e_dis_loss: 0.5879, d_total_loss: 0.0421, d_dis_loss: 1.5282, attack_loss: 0.0488
[1899]: fg_loss: 1.1039, e_total_loss: 1.2602, e_dis_loss: 0.6269, d_total_loss: 0.0450, d_dis_loss: 1.5010, attack_loss: 0.0489
[1999]: fg_loss: 1.1122, e_total_loss: 1.2908, e_dis_loss: 0.6722, d_total_loss: 0.0448, d_dis_loss: 1.5175, attack_loss: 0.0487
[2099]: fg_loss: 1.0870, e_total_loss: 1.2960, e_dis_loss: 0.6245, d_total_loss: 0.0437, d_dis_loss: 1.4975, attack_loss: 0.0502
[2199]: fg_loss: 1.0689, e_total_loss: 1.1858, e_dis_loss: 0.5751, d_total_loss: 0.0424, d_dis_loss: 1.5023, attack_loss: 0.0472
[2299]: fg_loss: 1.0331, e_total_loss: 1.1843, e_dis_loss: 0.5926, d_total_loss: 0.0424, d_dis_loss: 1.5320, attack_loss: 0.0476
[2399]: fg_loss: 1.0274, e_total_loss: 1.2030, e_dis_loss: 0.7417, d_total_loss: 0.0427, d_dis_loss: 1.5045, attack_loss: 0.0463
[2499]: fg_loss: 1.0100, e_total_loss: 1.1463, e_dis_loss: 0.6940, d_total_loss: 0.0439, d_dis_loss: 1.5050, attack_loss: 0.0486
[2599]: fg_loss: 0.9966, e_total_loss: 1.1716, e_dis_loss: 0.5682, d_total_loss: 0.0432, d_dis_loss: 1.5059, attack_loss: 0.0473
[2699]: fg_loss: 1.0018, e_total_loss: 1.1634, e_dis_loss: 0.6172, d_total_loss: 0.0414, d_dis_loss: 1.5142, attack_loss: 0.0472
[2799]: fg_loss: 0.9672, e_total_loss: 1.1187, e_dis_loss: 0.6369, d_total_loss: 0.0431, d_dis_loss: 1.5118, attack_loss: 0.0472
[2899]: fg_loss: 0.9263, e_total_loss: 1.1188, e_dis_loss: 0.6686, d_total_loss: 0.0425, d_dis_loss: 1.5149, attack_loss: 0.0467
[2999]: fg_loss: 0.9242, e_total_loss: 1.1132, e_dis_loss: 0.6337, d_total_loss: 0.0417, d_dis_loss: 1.4917, attack_loss: 0.0455
[3099]: fg_loss: 0.8794, e_total_loss: 1.0856, e_dis_loss: 0.6078, d_total_loss: 0.0404, d_dis_loss: 1.5017, attack_loss: 0.0468
[3199]: fg_loss: 0.9072, e_total_loss: 1.0594, e_dis_loss: 0.6711, d_total_loss: 0.0406, d_dis_loss: 1.4989, attack_loss: 0.0452
[3299]: fg_loss: 0.8489, e_total_loss: 1.0797, e_dis_loss: 0.5555, d_total_loss: 0.0392, d_dis_loss: 1.4936, attack_loss: 0.0468
