Start usl/plainnet experiments on tinyimagenet at l4 with {'e_lr': 0.001, 'd_lr': 0.0005, 'hs_lr': 0.001, 'lambda1': 0.04, 'lambda2': 1e-05, 'flip_rate': 0.4, 'e_dis_lr': 4e-05, 'd_dis_lr': 5e-09}
Start running.
[99]: fg_loss: 5.2278, e_total_loss: 5.3687, e_dis_loss: 1.3606, d_total_loss: 0.0632, d_dis_loss: 1.4866, attack_loss: 0.0970, label_acc: 0.0048
[199]: fg_loss: 5.0487, e_total_loss: 5.3811, e_dis_loss: 0.9808, d_total_loss: 0.0494, d_dis_loss: 1.4987, attack_loss: 0.0908, label_acc: 0.0094
[299]: fg_loss: 4.8877, e_total_loss: 5.3779, e_dis_loss: 0.6886, d_total_loss: 0.0484, d_dis_loss: 1.4970, attack_loss: 0.0865, label_acc: 0.0106
[399]: fg_loss: 4.7554, e_total_loss: 5.3843, e_dis_loss: 0.5624, d_total_loss: 0.0520, d_dis_loss: 1.4906, attack_loss: 0.0852, label_acc: 0.0156
[499]: fg_loss: 4.6260, e_total_loss: 5.4016, e_dis_loss: 0.5188, d_total_loss: 0.0442, d_dis_loss: 1.4945, attack_loss: 0.0845, label_acc: 0.0145
[599]: fg_loss: 4.5245, e_total_loss: 5.3959, e_dis_loss: 0.3200, d_total_loss: 0.0586, d_dis_loss: 1.5170, attack_loss: 0.1005, label_acc: 0.0112
[699]: fg_loss: 4.4210, e_total_loss: 5.4161, e_dis_loss: 0.2812, d_total_loss: 0.0603, d_dis_loss: 1.4957, attack_loss: 0.0890, label_acc: 0.0142
[799]: fg_loss: 4.3629, e_total_loss: 5.3862, e_dis_loss: 0.3062, d_total_loss: 0.0512, d_dis_loss: 1.4814, attack_loss: 0.0818, label_acc: 0.0184
[899]: fg_loss: 4.2953, e_total_loss: 5.3629, e_dis_loss: 0.3367, d_total_loss: 0.0551, d_dis_loss: 1.4928, attack_loss: 0.0785, label_acc: 0.0197
[999]: fg_loss: 4.2315, e_total_loss: 5.3974, e_dis_loss: 0.2931, d_total_loss: 0.0523, d_dis_loss: 1.4976, attack_loss: 0.0772, label_acc: 0.0259
[1099]: fg_loss: 4.1751, e_total_loss: 5.3725, e_dis_loss: 0.1832, d_total_loss: 0.0604, d_dis_loss: 1.5129, attack_loss: 0.0759, label_acc: 0.0325
[1199]: fg_loss: 4.1465, e_total_loss: 5.3588, e_dis_loss: 0.3434, d_total_loss: 0.0661, d_dis_loss: 1.5097, attack_loss: 0.0736, label_acc: 0.0332
[1299]: fg_loss: 4.0772, e_total_loss: 5.3476, e_dis_loss: 0.3535, d_total_loss: 0.0596, d_dis_loss: 1.5002, attack_loss: 0.0709, label_acc: 0.0363
[1399]: fg_loss: 4.0326, e_total_loss: 5.3315, e_dis_loss: 0.1932, d_total_loss: 0.0620, d_dis_loss: 1.5191, attack_loss: 0.0736, label_acc: 0.0427
[1499]: fg_loss: 3.9931, e_total_loss: 5.3032, e_dis_loss: 0.1929, d_total_loss: 0.0596, d_dis_loss: 1.5209, attack_loss: 0.0694, label_acc: 0.0445
[1599]: fg_loss: 3.9219, e_total_loss: 5.2969, e_dis_loss: 0.2613, d_total_loss: 0.0525, d_dis_loss: 1.5073, attack_loss: 0.0756, label_acc: 0.0477
[1699]: fg_loss: 3.9111, e_total_loss: 5.2927, e_dis_loss: 0.2334, d_total_loss: 0.0541, d_dis_loss: 1.4850, attack_loss: 0.0728, label_acc: 0.0509
[1799]: fg_loss: 3.8578, e_total_loss: 5.3170, e_dis_loss: 0.3091, d_total_loss: 0.0641, d_dis_loss: 1.4742, attack_loss: 0.0724, label_acc: 0.0623
[1899]: fg_loss: 3.8171, e_total_loss: 5.2896, e_dis_loss: 0.1729, d_total_loss: 0.0616, d_dis_loss: 1.4879, attack_loss: 0.0701, label_acc: 0.0624
[1999]: fg_loss: 3.7645, e_total_loss: 5.2730, e_dis_loss: 0.2153, d_total_loss: 0.0503, d_dis_loss: 1.5096, attack_loss: 0.0757, label_acc: 0.0726
[2099]: fg_loss: 3.7695, e_total_loss: 5.2750, e_dis_loss: 0.1772, d_total_loss: 0.0480, d_dis_loss: 1.4740, attack_loss: 0.0765, label_acc: 0.0647
[2199]: fg_loss: 3.7074, e_total_loss: 5.2638, e_dis_loss: 0.1698, d_total_loss: 0.0581, d_dis_loss: 1.4621, attack_loss: 0.0707, label_acc: 0.0791
[2299]: fg_loss: 3.6761, e_total_loss: 5.2853, e_dis_loss: 0.2409, d_total_loss: 0.0570, d_dis_loss: 1.5029, attack_loss: 0.0632, label_acc: 0.0744
[2399]: fg_loss: 3.6337, e_total_loss: 5.3329, e_dis_loss: 0.2229, d_total_loss: 0.0534, d_dis_loss: 1.5178, attack_loss: 0.0680, label_acc: 0.0841
[2499]: fg_loss: 3.6220, e_total_loss: 5.2145, e_dis_loss: 0.2598, d_total_loss: 0.0567, d_dis_loss: 1.4894, attack_loss: 0.0619, label_acc: 0.0968
[2599]: fg_loss: 3.5846, e_total_loss: 5.1637, e_dis_loss: 0.2052, d_total_loss: 0.0523, d_dis_loss: 1.5093, attack_loss: 0.0610, label_acc: 0.1031
[2699]: fg_loss: 3.5472, e_total_loss: 5.1711, e_dis_loss: 0.2284, d_total_loss: 0.0507, d_dis_loss: 1.5023, attack_loss: 0.0615, label_acc: 0.1109
[2799]: fg_loss: 3.5137, e_total_loss: 5.1565, e_dis_loss: 0.2541, d_total_loss: 0.0565, d_dis_loss: 1.5022, attack_loss: 0.0584, label_acc: 0.1173
[2899]: fg_loss: 3.4953, e_total_loss: 5.2252, e_dis_loss: 0.1716, d_total_loss: 0.0549, d_dis_loss: 1.4946, attack_loss: 0.0593, label_acc: 0.1215
[2999]: fg_loss: 3.4789, e_total_loss: 5.1457, e_dis_loss: 0.2426, d_total_loss: 0.0485, d_dis_loss: 1.5185, attack_loss: 0.0577, label_acc: 0.1166
[3099]: fg_loss: 3.4396, e_total_loss: 5.1625, e_dis_loss: 0.2760, d_total_loss: 0.0455, d_dis_loss: 1.5097, attack_loss: 0.0604, label_acc: 0.1245
[3199]: fg_loss: 3.4112, e_total_loss: 5.1693, e_dis_loss: 0.2720, d_total_loss: 0.0544, d_dis_loss: 1.5091, attack_loss: 0.0591, label_acc: 0.1345
[3299]: fg_loss: 3.3607, e_total_loss: 5.1629, e_dis_loss: 0.2072, d_total_loss: 0.0450, d_dis_loss: 1.5171, attack_loss: 0.0564, label_acc: 0.1362
