Start usl/plainnet experiments on tinyimagenet at l6 with {'e_lr': 0.001, 'd_lr': 0.0005, 'hs_lr': 0.001, 'lambda1': 0.04, 'lambda2': 1e-05, 'flip_rate': 0.4, 'e_dis_lr': 4e-05, 'd_dis_lr': 5e-09}
Start running.
[99]: fg_loss: 5.2369, e_total_loss: 5.3577, e_dis_loss: 1.5795, d_total_loss: 0.0726, d_dis_loss: 1.4058, attack_loss: 0.0934, label_acc: 0.0063
[199]: fg_loss: 5.0323, e_total_loss: 5.3511, e_dis_loss: 1.8056, d_total_loss: 0.0672, d_dis_loss: 1.3989, attack_loss: 0.0739, label_acc: 0.0073
[299]: fg_loss: 4.8996, e_total_loss: 5.3775, e_dis_loss: 0.9118, d_total_loss: 0.0735, d_dis_loss: 1.3463, attack_loss: 0.0791, label_acc: 0.0096
[399]: fg_loss: 4.7905, e_total_loss: 5.3842, e_dis_loss: 0.4609, d_total_loss: 0.0762, d_dis_loss: 1.3665, attack_loss: 0.0803, label_acc: 0.0093
[499]: fg_loss: 4.6499, e_total_loss: 5.3535, e_dis_loss: 0.6795, d_total_loss: 0.0551, d_dis_loss: 1.3819, attack_loss: 0.0842, label_acc: 0.0105
[599]: fg_loss: 4.5362, e_total_loss: 5.3545, e_dis_loss: 0.4317, d_total_loss: 0.0564, d_dis_loss: 1.4072, attack_loss: 0.0792, label_acc: 0.0139
[699]: fg_loss: 4.4286, e_total_loss: 5.3501, e_dis_loss: 0.2571, d_total_loss: 0.0552, d_dis_loss: 1.3845, attack_loss: 0.0745, label_acc: 0.0175
[799]: fg_loss: 4.3751, e_total_loss: 5.3600, e_dis_loss: 0.2654, d_total_loss: 0.0510, d_dis_loss: 1.3911, attack_loss: 0.0753, label_acc: 0.0205
[899]: fg_loss: 4.3073, e_total_loss: 5.3421, e_dis_loss: 0.3155, d_total_loss: 0.0520, d_dis_loss: 1.4223, attack_loss: 0.0784, label_acc: 0.0230
[999]: fg_loss: 4.2464, e_total_loss: 5.3380, e_dis_loss: 0.2786, d_total_loss: 0.0444, d_dis_loss: 1.4184, attack_loss: 0.0776, label_acc: 0.0253
[1099]: fg_loss: 4.1773, e_total_loss: 5.3076, e_dis_loss: 0.3552, d_total_loss: 0.0471, d_dis_loss: 1.4062, attack_loss: 0.0835, label_acc: 0.0288
[1199]: fg_loss: 4.1634, e_total_loss: 5.3289, e_dis_loss: 0.3466, d_total_loss: 0.0493, d_dis_loss: 1.3984, attack_loss: 0.0807, label_acc: 0.0329
[1299]: fg_loss: 4.0970, e_total_loss: 5.3091, e_dis_loss: 0.3179, d_total_loss: 0.0567, d_dis_loss: 1.4350, attack_loss: 0.0753, label_acc: 0.0384
[1399]: fg_loss: 4.0587, e_total_loss: 5.2917, e_dis_loss: 0.3691, d_total_loss: 0.0623, d_dis_loss: 1.4101, attack_loss: 0.0699, label_acc: 0.0443
[1499]: fg_loss: 4.0074, e_total_loss: 5.3080, e_dis_loss: 0.3550, d_total_loss: 0.0535, d_dis_loss: 1.4115, attack_loss: 0.0696, label_acc: 0.0495
[1599]: fg_loss: 3.9606, e_total_loss: 5.2815, e_dis_loss: 0.2914, d_total_loss: 0.0544, d_dis_loss: 1.3951, attack_loss: 0.0672, label_acc: 0.0559
[1699]: fg_loss: 3.9309, e_total_loss: 5.2746, e_dis_loss: 0.4206, d_total_loss: 0.0671, d_dis_loss: 1.4244, attack_loss: 0.0707, label_acc: 0.0605
[1799]: fg_loss: 3.8945, e_total_loss: 5.2682, e_dis_loss: 0.3692, d_total_loss: 0.0630, d_dis_loss: 1.3866, attack_loss: 0.0770, label_acc: 0.0658
[1899]: fg_loss: 3.8515, e_total_loss: 5.2210, e_dis_loss: 0.4605, d_total_loss: 0.0587, d_dis_loss: 1.4137, attack_loss: 0.0636, label_acc: 0.0684
[1999]: fg_loss: 3.7999, e_total_loss: 5.2076, e_dis_loss: 0.4608, d_total_loss: 0.0588, d_dis_loss: 1.4149, attack_loss: 0.0666, label_acc: 0.0776
[2099]: fg_loss: 3.7945, e_total_loss: 5.2123, e_dis_loss: 0.4991, d_total_loss: 0.0589, d_dis_loss: 1.4137, attack_loss: 0.0655, label_acc: 0.0816
[2199]: fg_loss: 3.7500, e_total_loss: 5.2142, e_dis_loss: 0.4055, d_total_loss: 0.0630, d_dis_loss: 1.4386, attack_loss: 0.0656, label_acc: 0.0866
[2299]: fg_loss: 3.7281, e_total_loss: 5.2260, e_dis_loss: 0.4611, d_total_loss: 0.0693, d_dis_loss: 1.3879, attack_loss: 0.0684, label_acc: 0.0810
[2399]: fg_loss: 3.6708, e_total_loss: 5.2409, e_dis_loss: 0.3437, d_total_loss: 0.0659, d_dis_loss: 1.3862, attack_loss: 0.0673, label_acc: 0.0909
[2499]: fg_loss: 3.6602, e_total_loss: 5.1790, e_dis_loss: 0.5392, d_total_loss: 0.0648, d_dis_loss: 1.3976, attack_loss: 0.0668, label_acc: 0.0912
[2599]: fg_loss: 3.6233, e_total_loss: 5.1988, e_dis_loss: 0.4658, d_total_loss: 0.0577, d_dis_loss: 1.4140, attack_loss: 0.0649, label_acc: 0.0995
[2699]: fg_loss: 3.5862, e_total_loss: 5.1436, e_dis_loss: 0.6530, d_total_loss: 0.0617, d_dis_loss: 1.3986, attack_loss: 0.0630, label_acc: 0.1049
[2799]: fg_loss: 3.5731, e_total_loss: 5.1656, e_dis_loss: 0.4831, d_total_loss: 0.0656, d_dis_loss: 1.3969, attack_loss: 0.0663, label_acc: 0.1072
[2899]: fg_loss: 3.5389, e_total_loss: 5.1323, e_dis_loss: 0.4740, d_total_loss: 0.0559, d_dis_loss: 1.4271, attack_loss: 0.0652, label_acc: 0.1137
[2999]: fg_loss: 3.5135, e_total_loss: 5.1536, e_dis_loss: 0.4936, d_total_loss: 0.0618, d_dis_loss: 1.4123, attack_loss: 0.0645, label_acc: 0.1167
[3099]: fg_loss: 3.4844, e_total_loss: 5.1831, e_dis_loss: 0.4153, d_total_loss: 0.0589, d_dis_loss: 1.3927, attack_loss: 0.0660, label_acc: 0.1091
[3199]: fg_loss: 3.4652, e_total_loss: 5.1398, e_dis_loss: 0.3829, d_total_loss: 0.0636, d_dis_loss: 1.3842, attack_loss: 0.0789, label_acc: 0.1225
[3299]: fg_loss: 3.4111, e_total_loss: 5.1307, e_dis_loss: 0.4497, d_total_loss: 0.0596, d_dis_loss: 1.4002, attack_loss: 0.0617, label_acc: 0.1251
[3399]: fg_loss: 3.4299, e_total_loss: 5.1082, e_dis_loss: 0.4875, d_total_loss: 0.0594, d_dis_loss: 1.4342, attack_loss: 0.0627, label_acc: 0.1343
[3499]: fg_loss: 3.3701, e_total_loss: 5.1247, e_dis_loss: 0.4310, d_total_loss: 0.0577, d_dis_loss: 1.4143, attack_loss: 0.0619, label_acc: 0.1325
[3599]: fg_loss: 3.3561, e_total_loss: 5.1842, e_dis_loss: 0.3413, d_total_loss: 0.0546, d_dis_loss: 1.4334, attack_loss: 0.0624, label_acc: 0.1367
[3699]: fg_loss: 3.3395, e_total_loss: 5.1474, e_dis_loss: 0.3503, d_total_loss: 0.0484, d_dis_loss: 1.4277, attack_loss: 0.0675, label_acc: 0.1376
[3799]: fg_loss: 3.3284, e_total_loss: 5.1292, e_dis_loss: 0.4239, d_total_loss: 0.0558, d_dis_loss: 1.4177, attack_loss: 0.0688, label_acc: 0.1431
[3899]: fg_loss: 3.2807, e_total_loss: 5.1226, e_dis_loss: 0.4153, d_total_loss: 0.0578, d_dis_loss: 1.3855, attack_loss: 0.0641, label_acc: 0.1452
[3999]: fg_loss: 3.2786, e_total_loss: 5.1543, e_dis_loss: 0.3278, d_total_loss: 0.0545, d_dis_loss: 1.4017, attack_loss: 0.0637, label_acc: 0.1463
[4099]: fg_loss: 3.2682, e_total_loss: 5.1060, e_dis_loss: 0.4354, d_total_loss: 0.0575, d_dis_loss: 1.3992, attack_loss: 0.0611, label_acc: 0.1513
[4199]: fg_loss: 3.2181, e_total_loss: 5.2074, e_dis_loss: 0.3544, d_total_loss: 0.0620, d_dis_loss: 1.4025, attack_loss: 0.0622, label_acc: 0.1479
[4299]: fg_loss: 3.2185, e_total_loss: 5.1284, e_dis_loss: 0.4043, d_total_loss: 0.0576, d_dis_loss: 1.4255, attack_loss: 0.0622, label_acc: 0.1520
[4399]: fg_loss: 3.1912, e_total_loss: 5.1012, e_dis_loss: 0.4494, d_total_loss: 0.0606, d_dis_loss: 1.3969, attack_loss: 0.0621, label_acc: 0.1464
